BarNumber,Time,Direction,Families,Entry,Segment,Prime,Ambiguous,Outcome,RoomTicks,PullbackBars,ImpulseBars,DepthRatio,SpeedRatio,ImpulseTicks,PullbackDepthTicks,ImpulseSeconds,PullbackSeconds
7709,2026-08-06 07:07:48.944,1,EMA8,7763.75,DEV,True,False,TARGET,,1,5,0.19047619047619047,0.4744273260288541,21.0,4.0,33.904,13.612
7711,2026-08-06 07:08:14.028,1,EMA8,7763.25,DEV,True,False,TARGET,8.0,1,1,,,,,,
7713,2026-08-06 07:08:50.888,1,EMA8,7763.5,DEV,True,False,TARGET,7.0,1,1,3.0,0.998221695317131,1.0,3.0,6.736,20.244
7723,2026-08-06 07:10:43.428,1,EMA8,7766.0,DEV,True,False,TARGET,,2,4,0.5384615384615384,1.926832043695949,13.0,7.0,38.704,10.816
7727,2026-08-06 07:12:00.300,1,EMA8,7767.25,DEV,True,False,STOP,,1,3,0.36363636363636365,1.2963625521765056,11.0,4.0,47.828,13.416
7791,2026-08-06 07:26:31.688,-1,EMA8,7755.25,DEV,True,False,TARGET,,2,6,0.26666666666666666,1935.9999999999998,30.0,8.0,29.04,0.004
7799,2026-08-06 07:27:14.708,-1,EMA8,7753.75,DEV,True,False,STOP,1.0,1,2,0.125,0.12012048192771083,8.0,1.0,7.976,8.3
7801,2026-08-06 07:27:17.480,-1,EMA8,7753.75,DEV,True,False,STOP,1.0,1,1,1.0,3.321428571428571,4.0,4.0,3.348,1.008
7803,2026-08-06 07:27:27.176,-1,EMA8,7754.0,DEV,True,False,STOP,5.0,1,1,0.25,0.11703821656050956,4.0,1.0,1.764,3.768
7931,2026-08-06 07:46:04.168,-1,EMA8,7750.25,DEV,True,False,TARGET,10.0,3,3,0.6923076923076923,0.31836600591391956,13.0,9.0,16.796,36.524
7933,2026-08-06 07:46:41.772,-1,EMA8,7749.5,DEV,True,False,TARGET,7.0,1,1,0.25,0.0229513496040084,4.0,1.0,2.272,24.748
7936,2026-08-06 07:47:24.664,-1,EMA8,7748.75,DEV,True,False,TARGET,6.0,1,2,0.2222222222222222,0.2537518931570976,9.0,2.0,22.116,19.368
7938,2026-08-06 07:48:13.348,-1,EMA8,7749.0,DEV,True,False,TARGET,6.0,1,1,,,,,,
7973,2026-08-06 07:55:29.052,1,EMA8,7754.5,DEV,True,False,TARGET,5.0,2,1,2.3333333333333335,1.6292196255295885,3.0,7.0,6.812,9.756
7975,2026-08-06 07:55:40.624,1,EMA8,7754.25,DEV,True,False,TARGET,6.0,1,1,1.0,1.007177033492823,4.0,4.0,5.052,5.016
7980,2026-08-06 07:56:32.088,1,EMA8,7755.5,DEV,True,False,TARGET,,1,4,0.3,2.530597014925373,10.0,3.0,40.692,4.824
7994,2026-08-06 07:59:13.636,1,EMA24,7757.75,DEV,True,False,TARGET,12.0,2,1,2.3333333333333335,0.3757934664808794,3.0,7.0,5.548,34.448
8085,2026-08-06 08:20:28.860,-1,EMA8,7739.5,DEV,False,False,STOP,,1,1,1.0,0.9806362378976486,3.0,3.0,5.672,5.784
8092,2026-08-06 08:21:18.572,-1,EMA8,7740.5,DEV,False,False,TARGET,,1,3,0.8,9.203683241252302,5.0,4.0,24.988,2.172
8096,2026-08-06 08:21:49.116,-1,EMA24,7740.25,DEV,False,False,TARGET,,2,2,0.5555555555555556,0.7939059868320318,9.0,5.0,12.444,8.708
8109,2026-08-06 08:23:42.380,-1,EMA24,7738.5,DEV,False,False,STOP,10.0,2,1,4.5,1.6611111111111112,2.0,9.0,5.98,16.2
8113,2026-08-06 08:24:09.696,-1,EMA50,7741.25,DEV,False,False,TARGET,21.0,3,1,6.5,0.9114313471502591,2.0,13.0,3.464,24.704
8147,2026-08-06 08:30:16.704,1,EMA8,7742.75,DEV,False,False,TARGET,,1,5,0.2222222222222222,0.9827683182492201,9.0,2.0,38.44,8.692
8167,2026-08-06 08:33:55.708,-1,EMA8,7737.5,DEV,False,False,TARGET,4.0,2,3,0.45454545454545453,0.7360805284680717,11.0,5.0,35.568,21.964
8171,2026-08-06 08:34:36.580,-1,EMA8,7736.25,DEV,False,False,TARGET,,1,3,0.375,7.90017667844523,8.0,3.0,47.696,2.264
8231,2026-08-06 08:48:20.048,1,EMA8,7741.25,DEV,False,False,TARGET,3.0,1,1,1.0,1.6143308746048473,3.0,3.0,6.128,3.796
8271,2026-08-06 08:54:17.704,-1,EMA8,7736.0,DEV,False,False,TARGET,10.0,1,1,2.0,1.1142020497803806,2.0,4.0,6.088,10.928
8284,2026-08-06 08:55:32.132,-1,EMA8,7730.5,DEV,False,False,STOP,5.0,1,2,1.5,3.4477998274374464,2.0,3.0,10.656,4.636
8290,2026-08-06 08:56:17.992,-1,EMA24,7732.75,DEV,False,False,TARGET,13.0,3,1,13.0,5.740959056874302,1.0,13.0,11.088,25.108
8331,2026-08-06 09:03:12.040,-1,EMA50,7730.75,DEV,False,False,TARGET,14.0,1,2,1.3333333333333333,1.564042303172738,3.0,4.0,15.972,13.616
8342,2026-08-06 09:05:25.388,-1,EMA50,7730.0,DEV,False,False,STOP,10.0,1,1,1.0,0.44170403587443946,3.0,3.0,5.516,12.488
8359,2026-08-06 09:08:53.460,1,EMA8,7733.75,DEV,False,False,TARGET,,1,4,0.23076923076923078,1.298537879277997,13.0,3.0,53.524,9.512
8449,2026-08-06 09:31:20.292,1,EMA8,7736.25,DEV,False,False,TARGET,,1,3,0.4,3.0130742049469967,10.0,4.0,34.108,4.528
8478,2026-08-06 09:41:03.372,1,EMA24,7736.0,DEV,False,False,STOP,11.0,3,3,0.7692307692307693,1.8328010276838222,13.0,10.0,124.412,52.216
8564,2026-08-06 10:11:36.224,-1,EMA8,7733.25,DEV,False,False,TARGET,3.0,1,1,1.3333333333333333,7.475907590759076,3.0,4.0,45.304,8.08
8569,2026-08-06 10:13:35.112,-1,EMA24,7734.25,DEV,False,False,TARGET,10.0,3,2,1.1111111111111112,1.3152791897285292,9.0,10.0,55.892,47.216
8575,2026-08-06 10:17:02.116,-1,EMA8,7731.0,DEV,False,False,STOP,,1,5,0.1875,0.7158832140533509,16.0,3.0,140.84,36.888
8577,2026-08-06 10:18:05.540,-1,EMA8,7731.25,DEV,False,False,STOP,5.0,1,1,4.0,8.461452513966481,1.0,4.0,60.584,28.64
8603,2026-08-06 10:27:16.044,-1,EMA50,7731.0,DEV,False,False,TARGET,9.0,1,1,0.25,0.19129272262264588,4.0,1.0,13.164,17.204
8611,2026-08-06 10:30:45.152,-1,EMA24,7729.5,DEV,False,False,STOP,11.0,3,5,0.75,4.6057245080500895,16.0,12.0,205.968,33.54
8684,2026-08-06 11:09:42.676,1,EMA24,7737.5,DEV,True,False,TARGET,8.0,3,1,2.3333333333333335,1.769558704919922,3.0,7.0,78.984,104.148
8698,2026-08-06 11:16:13.388,1,EMA50,7737.25,DEV,True,True,TARGET,21.0,1,1,,,,,,
8716,2026-08-06 11:20:01.468,1,EMA24,7743.75,DEV,True,False,TARGET,14.0,1,1,1.5,0.5565062053403536,2.0,3.0,31.568,85.088
8733,2026-08-06 11:31:33.676,1,EMA50,7743.5,DEV,True,False,STOP,7.0,1,1,4.0,18.468915075172696,1.0,4.0,45.452,9.844
8758,2026-08-06 11:48:43.908,-1,EMA50,7740.25,DEV,True,False,TARGET,22.0,1,1,,,,,,
8782,2026-08-06 12:06:33.832,1,EMA8,7744.75,DEV,True,False,TARGET,,2,2,0.8888888888888888,0.9656274980015986,9.0,8.0,64.628,59.492
8811,2026-08-06 12:25:50.168,-1,EMA8,7737.5,DEV,True,False,STOP,8.0,3,9,0.34375,2.270441440287032,32.0,11.0,257.724,39.02
8814,2026-08-06 12:26:17.040,-1,EMA24,7738.75,DEV,True,False,TARGET,13.0,2,1,2.0,0.41838011800464864,4.0,8.0,4.68,22.372
8818,2026-08-06 12:27:38.708,-1,EMA8,7737.5,DEV,True,False,TARGET,8.0,1,3,0.3333333333333333,0.3971119133574007,9.0,3.0,38.28,32.132
8858,2026-08-06 12:46:17.460,-1,EMA24,7733.5,DEV,True,False,TARGET,11.0,1,2,1.0,2.031506545373863,3.0,3.0,36.624,18.028
8885,2026-08-06 12:51:52.356,-1,EMA8,7728.25,DEV,True,False,STOP,4.0,1,2,2.0,3.0171007629571163,2.0,4.0,22.936,15.204
8906,2026-08-06 12:54:39.372,1,EMA8,7736.5,DEV,True,False,STOP,,2,4,0.42857142857142855,0.8037178786221979,14.0,6.0,13.72,7.316
8910,2026-08-06 12:55:00.280,1,EMA8,7736.25,DEV,True,False,TARGET,8.0,1,1,0.6666666666666666,0.6655978623914496,3.0,2.0,9.964,9.98
8944,2026-08-06 13:00:01.152,1,EMA50,7736.5,DEV,False,True,TARGET,11.0,2,4,0.46153846153846156,3.2894177645558864,13.0,6.0,10.32,1.448
8954,2026-08-06 13:00:37.572,1,EMA24,7737.5,DEV,False,False,TARGET,11.0,3,3,0.7692307692307693,0.3499420949085379,13.0,10.0,10.032,22.052
8958,2026-08-06 13:01:28.384,1,EMA50,7737.5,DEV,False,False,TARGET,11.0,1,1,1.0,0.5574966828836797,4.0,4.0,10.084,18.088
8993,2026-08-06 13:25:02.536,-1,EMA8,7732.25,DEV,False,False,TARGET,,1,1,1.0,1.3009569377990433,2.0,2.0,21.752,16.72
9060,2026-08-06 16:33:23.280,1,EMA24,7738.75,DEV,False,False,TARGET,8.0,2,1,1.5,1.038602509280579,4.0,6.0,117.88,170.248
9074,2026-08-06 16:59:54.640,1,EMA24,7740.0,DEV,False,False,TARGET,5.0,2,1,1.75,0.10529800599732968,4.0,7.0,21.992,365.496
9116,2026-08-06 17:22:03.296,-1,EMA8,7731.0,DEV,False,False,TARGET,,2,5,0.375,1.0866372026517614,16.0,6.0,178.336,61.544
9124,2026-08-06 17:29:51.580,-1,EMA8,7730.0,DEV,False,False,STOP,3.0,1,2,0.2857142857142857,1.157400365581929,7.0,2.0,173.492,42.828
9280,2026-08-06 19:42:19.444,-1,EMA8,7728.25,DEV,False,False,STOP,6.0,1,1,1.0,0.12069226118500606,4.0,4.0,6.388,52.928
9341,2026-08-06 22:11:00.512,1,EMA8,7735.25,DEV,False,False,STOP,,2,7,0.32142857142857145,5.155321848529254,28.0,9.0,1025.712,63.952
9343,2026-08-06 22:18:49.056,1,EMA8,7735.0,DEV,False,False,STOP,8.0,1,1,1.3333333333333333,0.23356132034215543,3.0,4.0,40.056,228.668
9346,2026-08-06 22:25:32.860,1,EMA8,7735.25,DEV,False,False,STOP,7.0,1,2,1.0,7.11830235514924,4.0,4.0,470.292,66.068
9350,2026-08-06 22:41:54.588,1,EMA50,7733.0,DEV,False,False,TARGET,11.0,3,1,3.25,0.3817753940455341,4.0,13.0,107.32,913.6
9352,2026-08-06 22:50:30.316,1,EMA50,7733.5,DEV,False,False,TARGET,9.0,1,1,0.5,0.11784893858459496,4.0,2.0,68.128,289.048
9366,2026-08-06 23:33:44.560,1,EMA8,7738.75,DEV,False,False,STOP,,2,1,2.0,3.4490261449377084,2.0,4.0,196.56,113.98
9378,2026-08-07 00:02:03.296,1,EMA24,7737.75,DEV,False,False,TARGET,9.0,2,5,0.4117647058823529,4.911427475384682,17.0,7.0,1119.348,93.844
9390,2026-08-07 00:28:00.520,1,EMA8,7741.0,DEV,False,False,TARGET,,2,6,0.2631578947368421,0.4945013270220776,19.0,5.0,615.452,327.524
9417,2026-08-07 01:21:21.944,1,EMA24,7743.25,DEV,False,False,TARGET,14.0,3,4,1.0833333333333333,1.4835824821725376,12.0,13.0,544.892,397.888
9421,2026-08-07 01:31:44.012,1,EMA8,7744.75,DEV,False,False,TARGET,8.0,1,3,0.5714285714285714,1.4625495315717174,7.0,4.0,461.0,180.116
9440,2026-08-07 02:10:19.272,1,EMA24,7745.75,DEV,False,False,TARGET,7.0,2,3,1.125,0.8177038461992375,8.0,9.0,246.352,338.932
9488,2026-08-07 04:15:24.300,1,EMA8,7751.0,DEV,False,False,TARGET,,1,1,1.0,0.7762119174317291,4.0,4.0,53.096,68.404
9555,2026-08-07 05:29:54.424,1,EMA8,7756.25,DEV,False,False,TARGET,11.0,2,5,0.2916666666666667,41.44583333333334,24.0,7.0,5.684,0.04
9557,2026-08-07 05:29:58.440,1,EMA8,7757.0,DEV,False,False,TARGET,7.0,1,1,1.0,0.18923327895595435,1.0,1.0,0.464,2.452
9560,2026-08-07 05:30:00.396,1,EMA8,7758.0,DEV,False,True,TARGET,4.0,1,2,0.2222222222222222,2.0784313725490198,9.0,2.0,3.18,0.34
9564,2026-08-07 05:30:00.732,1,EMA8,7758.25,DEV,False,True,TARGET,3.0,1,1,1.0,0.6666666666666666,2.0,2.0,0.008,0.012
9566,2026-08-07 05:30:00.812,1,EMA8,7758.25,DEV,False,False,TARGET,3.0,1,1,1.3333333333333333,1.6,3.0,4.0,0.024,0.02
9576,2026-08-07 05:30:01.440,1,EMA8,7761.5,DEV,False,True,STOP,4.0,1,1,3.0,,1.0,3.0,0.108,0.0
9710,2026-08-07 05:30:43.408,-1,EMA50,7768.0,DEV,False,False,TARGET,15.0,1,1,0.5,1.1676300578034682,2.0,1.0,1.616,0.692
9744,2026-08-07 05:32:26.668,-1,EMA50,7765.25,DEV,False,False,TARGET,12.0,3,2,1.5,0.17372600926538717,8.0,12.0,1.4,12.088
9796,2026-08-07 05:38:25.380,1,EMA8,7772.25,DEV,False,False,TARGET,,1,1,0.6666666666666666,0.7785888077858881,3.0,2.0,10.88,9.316
9800,2026-08-07 05:39:20.732,1,EMA8,7773.75,DEV,False,False,TARGET,,1,3,0.5,2.438577965505104,6.0,3.0,55.424,11.364
9804,2026-08-07 05:40:33.072,1,EMA8,7774.75,DEV,False,False,TARGET,,1,3,0.1,0.09566615620214394,10.0,1.0,24.988,26.12
9806,2026-08-07 05:40:56.780,1,EMA8,7774.5,DEV,False,False,TARGET,7.0,1,1,,,,,,
9810,2026-08-07 05:41:29.668,1,EMA24,7774.0,DEV,False,False,TARGET,9.0,2,2,1.1111111111111112,5.339370922193009,9.0,10.0,21.932,4.564
9816,2026-08-07 05:43:48.468,1,EMA8,7775.75,DEV,False,False,STOP,2.0,1,2,0.2857142857142857,0.7351645765390176,7.0,2.0,43.732,16.996
9844,2026-08-07 05:55:20.260,1,EMA24,7777.25,DEV,False,False,STOP,,2,1,3.0,2.601021830004645,2.0,6.0,44.8,51.672
9858,2026-08-07 06:03:36.068,-1,EMA8,7771.25,DEV,False,False,TARGET,8.0,3,5,0.42857142857142855,0.2517802858730522,21.0,9.0,71.892,122.372
9864,2026-08-07 06:07:08.020,-1,EMA8,7768.75,DEV,False,False,TARGET,,2,4,0.23529411764705882,0.17557585929897662,17.0,4.0,80.652,108.084
9873,2026-08-07 06:10:41.076,-1,EMA8,7765.0,DEV,False,False,TARGET,6.0,1,1,1.0,0.5404161296262199,4.0,4.0,11.74,21.724
9898,2026-08-07 06:25:02.148,-1,EMA24,7761.0,DEV,False,False,TARGET,11.0,1,2,1.0,2.526036190581595,3.0,3.0,182.592,72.284
9976,2026-08-07 06:32:21.132,1,EMA8,7760.75,DEV,True,False,STOP,4.0,1,1,0.3333333333333333,0.48407643312101917,3.0,1.0,2.736,1.884
10033,2026-08-07 06:36:39.064,-1,EMA8,7755.25,DEV,True,False,TARGET,,1,1,1.0,0.8656429942418427,4.0,4.0,1.804,2.084
10058,2026-08-07 06:39:17.644,1,EMA24,7760.5,DEV,True,False,TARGET,9.0,3,1,3.0,1.1866158868335146,3.0,9.0,5.816,14.704
10092,2026-08-07 06:41:51.860,1,EMA8,7762.75,DEV,True,False,STOP,,2,3,0.5,2.0113858165256993,12.0,6.0,24.732,6.148
10122,2026-08-07 06:44:38.264,1,EMA8,7766.25,DEV,True,False,TARGET,,2,9,0.25925925925925924,0.7326645903274953,27.0,7.0,62.104,21.976
10126,2026-08-07 06:45:01.304,1,EMA8,7767.5,DEV,False,False,TARGET,,1,3,0.2222222222222222,0.752509518864659,9.0,2.0,26.088,7.704
10150,2026-08-07 06:46:41.492,-1,EMA8,7760.75,DEV,False,False,TARGET,9.0,3,5,0.5789473684210527,0.8466003478804698,19.0,11.0,15.752,10.772
10199,2026-08-07 06:50:50.084,1,EMA8,7767.0,DEV,False,False,STOP,3.0,1,2,0.5,3.2382671480144403,8.0,4.0,14.352,2.216
10206,2026-08-07 06:51:36.192,1,EMA50,7765.0,DEV,False,False,TARGET,11.0,3,2,10.0,7.921724950172131,1.0,10.0,17.488,22.076
10219,2026-08-07 06:53:26.492,1,EMA24,7767.25,DEV,False,False,TARGET,10.0,3,1,3.6666666666666665,0.8759174629552694,3.0,11.0,6.9,28.884
10265,2026-08-07 06:57:46.972,-1,EMA8,7753.5,DEV,False,False,STOP,6.0,1,2,0.5,0.5013630168105406,8.0,4.0,8.828,8.804
10272,2026-08-07 06:58:15.472,-1,EMA24,7755.25,DEV,False,False,TARGET,9.0,3,1,2.0,0.5693199789140749,4.0,8.0,2.16,7.588
10314,2026-08-07 07:01:12.332,1,EMA24,7760.75,DEV,True,False,STOP,12.0,3,1,11.0,13.968915845337378,1.0,11.0,13.4,10.552
10381,2026-08-07 07:06:28.088,-1,EMA50,7754.5,DEV,True,False,STOP,8.0,1,1,4.0,4.383199622463426,1.0,4.0,9.288,8.476
10421,2026-08-07 07:10:15.448,-1,EMA8,7752.0,DEV,True,False,TARGET,,1,1,1.0,0.9627367135003053,4.0,4.0,6.304,6.548
10492,2026-08-07 07:17:33.552,1,EMA8,7755.25,DEV,True,False,TARGET,1.0,1,2,1.0,4.175470008952551,3.0,3.0,18.656,4.468
10499,2026-08-07 07:17:51.784,1,EMA8,7757.25,DEV,True,False,TARGET,7.0,1,1,0.75,0.2120013755158184,4.0,3.0,1.644,5.816
10506,2026-08-07 07:18:36.064,1,EMA8,7757.0,DEV,True,False,TARGET,5.0,1,3,0.3333333333333333,1.1355866355866358,6.0,2.0,23.384,6.864
10533,2026-08-07 07:22:35.944,1,EMA24,7764.75,DEV,True,False,TARGET,10.0,2,2,0.5555555555555556,0.2193645104997482,9.0,5.0,14.984,37.948
10548,2026-08-07 07:24:15.416,1,EMA8,7768.75,DEV,True,False,TARGET,,2,7,0.25,1.1534312256517831,24.0,6.0,61.584,13.348
10550,2026-08-07 07:24:30.576,1,EMA8,7768.5,DEV,True,False,TARGET,8.0,1,1,1.0,0.6812255541069099,3.0,3.0,4.18,6.136
10562,2026-08-07 07:27:00.716,1,EMA8,7775.25,DEV,True,False,TARGET,4.0,1,1,1.3333333333333333,0.913022585295531,3.0,4.0,5.7,8.324
10569,2026-08-07 07:28:15.872,1,EMA8,7776.5,DEV,True,False,TARGET,,1,4,0.25,4.30993690851735,8.0,2.0,43.72,2.536
10571,2026-08-07 07:28:27.940,1,EMA8,7777.0,DEV,True,False,TARGET,2.0,1,1,2.0,6.554523227383863,1.0,2.0,26.808,8.18
10578,2026-08-07 07:29:34.648,1,EMA8,7778.75,DEV,True,False,TARGET,8.0,3,4,0.5625,0.3265217906205589,16.0,9.0,24.508,42.22
10581,2026-08-07 07:30:03.296,1,EMA8,7780.25,DEV,True,False,STOP,2.0,1,2,0.25,1.4377697841726618,8.0,2.0,15.988,2.78
10590,2026-08-07 07:31:18.680,1,EMA50,7775.25,DEV,True,False,STOP,24.0,1,1,4.0,10.940086473131563,1.0,4.0,17.712,6.476
10627,2026-08-07 07:36:09.288,-1,EMA8,7770.75,DEV,True,False,TARGET,,2,5,0.2857142857142857,0.5961215862578004,21.0,6.0,35.536,17.032
10630,2026-08-07 07:36:18.460,-1,EMA8,7769.5,DEV,True,False,TARGET,2.0,1,2,0.5,0.7434094903339191,6.0,3.0,3.384,2.276
10668,2026-08-07 07:40:36.996,-1,EMA24,7768.25,DEV,True,False,TARGET,14.0,4,1,4.333333333333333,1.667184828229442,3.0,13.0,9.9,25.732
10670,2026-08-07 07:40:54.744,-1,EMA50,7768.75,DEV,True,False,TARGET,16.0,1,1,0.75,0.7633587786259541,4.0,3.0,4.8,4.716
10674,2026-08-07 07:41:13.296,-1,EMA50,7768.75,DEV,True,False,TARGET,4.0,1,1,1.0,0.7777777777777778,2.0,2.0,5.516,7.092
10714,2026-08-07 07:46:07.560,1,EMA8,7772.0,DEV,True,False,TARGET,,1,3,0.3,0.8335416666666668,10.0,3.0,16.004,5.76
10795,2026-08-07 07:59:29.136,1,EMA24,7774.75,DEV,True,False,TARGET,12.0,3,3,1.5,1.669115627574842,8.0,12.0,32.412,29.128
10800,2026-08-07 08:00:22.120,1,EMA24,7775.5,DEV,False,False,STOP,9.0,2,3,0.5454545454545454,1.1264254038644286,11.0,6.0,37.932,18.368
10844,2026-08-07 08:13:01.968,1,EMA50,7776.25,DEV,False,False,TARGET,22.0,3,1,5.5,1.186787072243346,2.0,11.0,10.896,50.496
10892,2026-08-07 08:31:21.168,1,EMA8,7786.25,DEV,False,False,STOP,1.0,1,2,0.42857142857142855,1.7422686866157506,7.0,3.0,37.108,9.128
10894,2026-08-07 08:32:49.364,1,EMA8,7785.75,DEV,False,False,TARGET,3.0,1,1,1.0,3.1359477124183,4.0,4.0,67.172,21.42
10926,2026-08-07 08:44:24.576,-1,EMA24,7780.0,DEV,False,False,TARGET,13.0,3,1,3.6666666666666665,1.6991684780733536,3.0,11.0,35.816,77.288
10934,2026-08-07 08:46:11.084,-1,EMA50,7779.25,DEV,False,False,STOP,5.0,1,1,1.0,0.28901633646159197,4.0,4.0,6.652,23.016
10972,2026-08-07 09:04:28.672,-1,EMA8,7776.5,DEV,False,False,STOP,6.0,1,2,0.6,1.7168462291870714,5.0,3.0,70.116,24.504
11071,2026-08-07 09:31:28.924,-1,EMA8,7759.75,DEV,False,False,TARGET,,1,2,0.8,3.1617662337662336,5.0,4.0,30.432,7.7
11073,2026-08-07 09:31:43.196,-1,EMA8,7759.5,DEV,False,False,TARGET,2.0,1,1,1.5,3.279325513196481,2.0,3.0,17.892,8.184
11111,2026-08-07 09:43:24.576,1,EMA8,7771.5,DEV,False,False,TARGET,7.0,3,2,1.4,1.0651959212467133,5.0,7.0,47.456,62.372
11205,2026-08-07 10:34:15.516,-1,EMA50,7767.25,DEV,False,False,STOP,10.0,1,2,0.4444444444444444,0.3633462957423472,9.0,4.0,10.932,13.372
11256,2026-08-07 11:17:21.284,-1,EMA8,7763.0,DEV,True,False,STOP,4.0,1,1,1.3333333333333333,0.2619163388292151,3.0,4.0,17.776,90.492
11261,2026-08-07 11:20:49.996,-1,EMA24,7764.25,DEV,True,False,TARGET,9.0,1,1,1.0,0.90244680003188,4.0,4.0,45.292,50.188
11342,2026-08-07 12:13:23.056,1,EMA8,7777.25,DEV,True,False,TARGET,4.0,1,1,1.3333333333333333,0.3173877289046673,3.0,4.0,15.824,66.476
11344,2026-08-07 12:15:08.788,1,EMA8,7777.5,DEV,True,False,TARGET,3.0,1,1,1.5,0.9042304886943837,2.0,3.0,49.588,82.26
11489,2026-08-07 13:43:18.820,-1,EMA24,7776.0,DEV,False,False,STOP,12.0,3,2,1.625,2.2843567899811084,8.0,13.0,633.98,450.988
11526,2026-08-09 15:04:37.584,-1,EMA8,7772.5,DEV,False,False,TARGET,,2,2,0.6666666666666666,1.3177859606055293,9.0,6.0,45.092,22.812
11536,2026-08-09 15:11:12.956,-1,EMA24,7772.75,DEV,False,False,TARGET,,1,1,1.0,0.46027815825518914,4.0,4.0,34.948,75.928
11600,2026-08-09 17:04:01.928,-1,EMA24+EMA50,7768.25,DEV,False,False,STOP,11.0,3,1,4.0,0.7680753278780408,3.0,12.0,27.408,142.736
11622,2026-08-09 17:22:41.660,1,EMA24,7774.5,DEV,False,False,STOP,,1,1,1.5,3.8763572679509632,2.0,3.0,88.536,34.26
11666,2026-08-09 18:22:00.632,1,EMA8,7778.75,DEV,False,False,TARGET,,1,1,0.6666666666666666,0.7823967154221196,3.0,2.0,60.98,51.96
11706,2026-08-09 21:03:43.052,1,EMA8,7784.5,DEV,False,False,TARGET,7.0,1,1,1.5,5.15694230301063,2.0,3.0,338.928,98.584
11708,2026-08-09 21:07:59.396,1,EMA24,7783.5,DEV,False,False,TARGET,11.0,1,1,1.0,0.5687817418019939,4.0,4.0,72.572,127.592
11734,2026-08-09 22:50:55.060,1,EMA8,7790.0,DEV,False,False,TARGET,3.0,1,2,3.0,3.8861598125555465,1.0,3.0,833.716,643.604
11847,2026-08-10 04:00:26.148,-1,EMA8,7785.25,DEV,False,False,TARGET,,2,3,0.42857142857142855,1.2539588616511692,7.0,3.0,356.024,121.68
11906,2026-08-10 05:30:28.504,-1,EMA8,7778.0,DEV,False,False,TARGET,,2,5,0.38461538461538464,0.582675585284281,13.0,5.0,383.284,253.0
11913,2026-08-10 05:38:35.240,-1,EMA8,7775.0,DEV,False,False,TARGET,,1,6,0.16666666666666666,5.1600768089377675,18.0,3.0,472.952,15.276
11924,2026-08-10 05:58:04.704,-1,EMA8,7772.75,DEV,False,False,STOP,,1,4,0.2857142857142857,0.40533573107369064,14.0,4.0,284.904,200.824
11928,2026-08-10 06:00:53.152,-1,EMA24,7774.5,DEV,False,False,TARGET,11.0,3,1,10.0,7.9436986757977035,1.0,10.0,104.86,132.004
11995,2026-08-10 06:31:48.184,1,EMA24,7779.5,DEV,True,False,TARGET,,2,3,1.1428571428571428,3.821312238250349,7.0,8.0,32.848,9.824
11999,2026-08-10 06:32:38.048,1,EMA8,7781.25,DEV,True,False,TARGET,3.0,1,3,0.4444444444444444,0.26824614669918534,9.0,4.0,16.168,26.788
12030,2026-08-10 06:36:08.676,-1,EMA24,7774.5,DEV,True,False,STOP,12.0,1,1,1.3333333333333333,2.4034207101691765,3.0,4.0,12.928,7.172
12120,2026-08-10 06:49:34.088,1,EMA8,7778.0,DEV,False,False,TARGET,,1,3,0.07142857142857142,0.3263919988057919,14.0,1.0,52.476,11.484
12148,2026-08-10 06:52:33.044,-1,EMA24,7774.25,DEV,False,False,STOP,12.0,3,4,1.0,2.875229920294298,13.0,13.0,37.516,13.048
12171,2026-08-10 06:56:24.156,1,EMA50,7778.0,DEV,False,False,TARGET,8.0,1,2,1.0,4.1029082774049215,2.0,2.0,22.008,5.364
12231,2026-08-10 07:18:36.816,1,EMA24,7787.75,DEV,True,False,TARGET,10.0,3,1,2.6666666666666665,0.5153045943733403,3.0,8.0,38.712,200.332
12323,2026-08-10 07:56:57.028,-1,EMA24,7786.5,DEV,True,False,TARGET,8.0,3,2,1.6666666666666667,0.4388490892915672,6.0,10.0,14.996,56.952
12326,2026-08-10 07:57:25.276,-1,EMA8,7785.25,DEV,True,False,TARGET,3.0,1,2,0.42857142857142855,1.16387791137644,7.0,3.0,18.456,6.796
12328,2026-08-10 07:58:32.656,-1,EMA8,7784.75,DEV,True,False,TARGET,2.0,1,1,0.25,0.2013146489453915,4.0,1.0,11.148,13.844
12434,2026-08-10 08:38:30.072,-1,EMA8,7779.25,DEV,False,False,STOP,2.0,1,3,0.4,0.93663421418637,10.0,4.0,101.016,43.14
12436,2026-08-10 08:39:56.156,-1,EMA8,7779.5,DEV,False,False,TARGET,3.0,1,1,1.3333333333333333,0.9920132898856304,3.0,4.0,31.052,41.736
12463,2026-08-10 08:57:03.272,1,EMA8,7788.5,DEV,False,False,TARGET,,2,8,0.2222222222222222,1.3401074515300162,27.0,6.0,275.376,45.664
12465,2026-08-10 08:57:50.420,1,EMA8,7789.25,DEV,False,False,TARGET,4.0,1,1,0.3333333333333333,1.2168235511258767,3.0,1.0,105.484,28.896
12471,2026-08-10 09:05:38.908,1,EMA24,7788.5,DEV,False,False,STOP,11.0,3,3,1.1,0.8728898836168308,10.0,11.0,177.276,223.4
12473,2026-08-10 09:07:34.128,1,EMA24,7787.75,DEV,False,False,STOP,14.0,1,1,2.0,6.537830446672743,2.0,4.0,86.064,26.328
