PullbackBars,Prior24Min,Current24Min,Current50Min,Gap824Min,Gap2450Min,TouchTolerance,PenMax,RecoveryMin,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
2,20,15,10,1.5,3,0,5,0,103,73,70.87,139,100,71.94
2,20,15,10,1.5,3,0,5,1,88,63,71.59,112,80,71.43
2,20,15,10,1.5,3,0,5,2,63,45,71.43,86,63,73.26
2,20,15,10,1.5,3,0,7.5,0,103,73,70.87,139,100,71.94
2,20,15,10,1.5,3,0,7.5,1,88,63,71.59,112,80,71.43
2,20,15,10,1.5,3,0,7.5,2,63,45,71.43,86,63,73.26
2,20,15,10,1.5,3,0,10,0,103,73,70.87,139,100,71.94
2,20,15,10,1.5,3,0,10,1,88,63,71.59,112,80,71.43
2,20,15,10,1.5,3,0,10,2,63,45,71.43,86,63,73.26
2,20,15,10,1.5,3,1,2.5,0,160,116,72.5,197,137,69.54
2,20,15,10,1.5,3,1,2.5,1,143,105,73.43,173,120,69.36
2,20,15,10,1.5,3,1,2.5,2,114,84,73.68,142,98,69.01
2,20,15,10,1.5,3,1,5,0,165,119,72.12,205,142,69.27
2,20,15,10,1.5,3,1,5,1,145,106,73.1,174,120,68.97
2,20,15,10,1.5,3,1,5,2,114,84,73.68,142,98,69.01
2,20,15,10,1.5,3,1,7.5,0,165,119,72.12,205,142,69.27
2,20,15,10,1.5,3,1,7.5,1,145,106,73.1,174,120,68.97
2,20,15,10,1.5,3,1,7.5,2,114,84,73.68,142,98,69.01
2,20,15,10,1.5,3,1,10,0,165,119,72.12,205,142,69.27
2,20,15,10,1.5,3,1,10,1,145,106,73.1,174,120,68.97
2,20,15,10,1.5,3,1,10,2,114,84,73.68,142,98,69.01
2,20,15,10,1.5,5,0,2.5,0,62,43,69.35,89,67,75.28
2,20,15,10,1.5,5,0,2.5,1,53,37,69.81,75,55,73.33
2,20,15,10,1.5,5,0,2.5,2,43,30,69.77,58,44,75.86
2,20,15,10,1.5,5,0,5,0,66,45,68.18,91,67,73.63
2,20,15,10,1.5,5,0,5,1,54,37,68.52,75,55,73.33
2,20,15,10,1.5,5,0,5,2,43,30,69.77,58,44,75.86
2,20,15,10,1.5,5,0,7.5,0,66,45,68.18,91,67,73.63
2,20,15,10,1.5,5,0,7.5,1,54,37,68.52,75,55,73.33
2,20,15,10,1.5,5,0,7.5,2,43,30,69.77,58,44,75.86
2,20,15,10,1.5,5,0,10,0,66,45,68.18,91,67,73.63
2,20,15,10,1.5,5,0,10,1,54,37,68.52,75,55,73.33
2,20,15,10,1.5,5,0,10,2,43,30,69.77,58,44,75.86
2,20,15,10,1.5,5,1,2.5,0,104,73,70.19,133,94,70.68
2,20,15,10,1.5,5,1,2.5,1,90,64,71.11,117,82,70.09
2,20,15,10,1.5,5,1,2.5,2,76,55,72.37,98,70,71.43
2,20,15,10,1.5,5,1,5,0,108,75,69.44,135,94,69.63
2,20,15,10,1.5,5,1,5,1,91,64,70.33,117,82,70.09
2,20,15,10,1.5,5,1,5,2,76,55,72.37,98,70,71.43
2,20,15,10,1.5,5,1,7.5,0,108,75,69.44,135,94,69.63
2,20,15,10,1.5,5,1,7.5,1,91,64,70.33,117,82,70.09
2,20,15,10,1.5,5,1,7.5,2,76,55,72.37,98,70,71.43
2,20,15,10,1.5,5,1,10,0,108,75,69.44,135,94,69.63
2,20,15,10,1.5,5,1,10,1,91,64,70.33,117,82,70.09
2,20,15,10,1.5,5,1,10,2,76,55,72.37,98,70,71.43
2,20,15,10,3,1.5,0,2.5,0,111,77,69.37,139,98,70.5
2,20,15,10,3,1.5,0,2.5,1,97,68,70.1,118,82,69.49
2,20,15,10,3,1.5,0,2.5,2,68,48,70.59,91,63,69.23
2,20,15,10,3,1.5,0,5,0,115,79,68.7,145,101,69.66
2,20,15,10,3,1.5,0,5,1,98,68,69.39,119,82,68.91
2,20,15,10,3,1.5,0,5,2,68,48,70.59,91,63,69.23
2,20,15,10,3,1.5,0,7.5,0,115,79,68.7,145,101,69.66
2,20,15,10,3,1.5,0,7.5,1,98,68,69.39,119,82,68.91
2,20,15,10,3,1.5,0,7.5,2,68,48,70.59,91,63,69.23
2,20,15,10,3,1.5,0,10,0,115,79,68.7,145,101,69.66
2,20,15,10,3,1.5,0,10,1,98,68,69.39,119,82,68.91
2,20,15,10,3,1.5,0,10,2,68,48,70.59,91,63,69.23
2,20,15,10,3,1.5,1,2.5,0,177,127,71.75,218,148,67.89
2,20,15,10,3,1.5,1,2.5,1,158,115,72.78,192,129,67.19
2,20,15,10,3,1.5,1,2.5,2,121,89,73.55,157,104,66.24
2,20,15,10,3,1.5,1,5,0,181,129,71.27,224,151,67.41
2,20,15,10,3,1.5,1,5,1,159,115,72.33,193,129,66.84
2,20,15,10,3,1.5,1,5,2,121,89,73.55,157,104,66.24
2,20,15,10,3,1.5,1,7.5,0,181,129,71.27,224,151,67.41
2,20,15,10,3,1.5,1,7.5,1,159,115,72.33,193,129,66.84
2,20,15,10,3,1.5,1,7.5,2,121,89,73.55,157,104,66.24
2,20,15,10,3,1.5,1,10,0,181,129,71.27,224,151,67.41
2,20,15,10,3,1.5,1,10,1,159,115,72.33,193,129,66.84
2,20,15,10,3,1.5,1,10,2,121,89,73.55,157,104,66.24
2,20,15,10,3,3,0,2.5,0,87,62,71.26,115,81,70.43
2,20,15,10,3,3,0,2.5,1,77,55,71.43,96,67,69.79
2,20,15,10,3,3,0,2.5,2,54,38,70.37,73,52,71.23
2,20,15,10,3,3,0,5,0,90,63,70.0,121,84,69.42
2,20,15,10,3,3,0,5,1,78,55,70.51,97,67,69.07
2,20,15,10,3,3,0,5,2,54,38,70.37,73,52,71.23
2,20,15,10,3,3,0,7.5,0,90,63,70.0,121,84,69.42
2,20,15,10,3,3,0,7.5,1,78,55,70.51,97,67,69.07
2,20,15,10,3,3,0,7.5,2,54,38,70.37,73,52,71.23
2,20,15,10,3,3,0,10,0,90,63,70.0,121,84,69.42
2,20,15,10,3,3,0,10,1,78,55,70.51,97,67,69.07
2,20,15,10,3,3,0,10,2,54,38,70.37,73,52,71.23
2,20,15,10,3,3,1,2.5,0,143,104,72.73,180,122,67.78
2,20,15,10,3,3,1,2.5,1,128,94,73.44,157,106,67.52
2,20,15,10,3,3,1,2.5,2,99,73,73.74,128,86,67.19
2,20,15,10,3,3,1,5,0,146,105,71.92,186,125,67.2
2,20,15,10,3,3,1,5,1,129,94,72.87,158,106,67.09
2,20,15,10,3,3,1,5,2,99,73,73.74,128,86,67.19
2,20,15,10,3,3,1,7.5,0,146,105,71.92,186,125,67.2
2,20,15,10,3,3,1,7.5,1,129,94,72.87,158,106,67.09
2,20,15,10,3,3,1,7.5,2,99,73,73.74,128,86,67.19
2,20,15,10,3,3,1,10,0,146,105,71.92,186,125,67.2
2,20,15,10,3,3,1,10,1,129,94,72.87,158,106,67.09
2,20,15,10,3,3,1,10,2,99,73,73.74,128,86,67.19
2,20,15,10,3,5,0,2.5,0,55,37,67.27,84,62,73.81
2,20,15,10,3,5,0,2.5,1,47,32,68.09,70,50,71.43
2,20,15,10,3,5,0,2.5,2,37,25,67.57,53,39,73.58
2,20,15,10,3,5,0,5,0,58,38,65.52,86,62,72.09
2,20,15,10,3,5,0,5,1,48,32,66.67,70,50,71.43
2,20,15,10,3,5,0,5,2,37,25,67.57,53,39,73.58
2,20,15,10,3,5,0,7.5,0,58,38,65.52,86,62,72.09
2,20,15,10,3,5,0,7.5,1,48,32,66.67,70,50,71.43
2,20,15,10,3,5,0,7.5,2,37,25,67.57,53,39,73.58
2,20,15,10,3,5,0,10,0,58,38,65.52,86,62,72.09
2,20,15,10,3,5,0,10,1,48,32,66.67,70,50,71.43
2,20,15,10,3,5,0,10,2,37,25,67.57,53,39,73.58
2,20,15,10,3,5,1,2.5,0,94,65,69.15,127,88,69.29
2,20,15,10,3,5,1,2.5,1,81,57,70.37,111,76,68.47
2,20,15,10,3,5,1,2.5,2,67,48,71.64,92,64,69.57
2,20,15,10,3,5,1,5,0,97,66,68.04,129,88,68.22
2,20,15,10,3,5,1,5,1,82,57,69.51,111,76,68.47
2,20,15,10,3,5,1,5,2,67,48,71.64,92,64,69.57
2,20,15,10,3,5,1,7.5,0,97,66,68.04,129,88,68.22
2,20,15,10,3,5,1,7.5,1,82,57,69.51,111,76,68.47
2,20,15,10,3,5,1,7.5,2,67,48,71.64,92,64,69.57
2,20,15,10,3,5,1,10,0,97,66,68.04,129,88,68.22
2,20,15,10,3,5,1,10,1,82,57,69.51,111,76,68.47
2,20,15,10,3,5,1,10,2,67,48,71.64,92,64,69.57
2,20,15,10,5,1.5,0,2.5,0,20,17,85.0,32,22,68.75
2,20,15,10,5,1.5,0,2.5,1,15,14,93.33,22,14,63.64
2,20,15,10,5,1.5,0,2.5,2,9,8,88.89,11,7,63.64
2,20,15,10,5,1.5,0,5,0,20,17,85.0,32,22,68.75
2,20,15,10,5,1.5,0,5,1,15,14,93.33,22,14,63.64
2,20,15,10,5,1.5,0,5,2,9,8,88.89,11,7,63.64
2,20,15,10,5,1.5,0,7.5,0,20,17,85.0,32,22,68.75
2,20,15,10,5,1.5,0,7.5,1,15,14,93.33,22,14,63.64
2,20,15,10,5,1.5,0,7.5,2,9,8,88.89,11,7,63.64
2,20,15,10,5,1.5,0,10,0,20,17,85.0,32,22,68.75
2,20,15,10,5,1.5,0,10,1,15,14,93.33,22,14,63.64
2,20,15,10,5,1.5,0,10,2,9,8,88.89,11,7,63.64
2,20,15,10,5,1.5,1,2.5,0,45,35,77.78,60,38,63.33
2,20,15,10,5,1.5,1,2.5,1,36,29,80.56,48,29,60.42
2,20,15,10,5,1.5,1,2.5,2,27,21,77.78,32,19,59.38
2,20,15,10,5,1.5,1,5,0,45,35,77.78,60,38,63.33
2,20,15,10,5,1.5,1,5,1,36,29,80.56,48,29,60.42
2,20,15,10,5,1.5,1,5,2,27,21,77.78,32,19,59.38
2,20,15,10,5,1.5,1,7.5,0,45,35,77.78,60,38,63.33
2,20,15,10,5,1.5,1,7.5,1,36,29,80.56,48,29,60.42
2,20,15,10,5,1.5,1,7.5,2,27,21,77.78,32,19,59.38
2,20,15,10,5,1.5,1,10,0,45,35,77.78,60,38,63.33
2,20,15,10,5,1.5,1,10,1,36,29,80.56,48,29,60.42
2,20,15,10,5,1.5,1,10,2,27,21,77.78,32,19,59.38
2,20,15,10,5,3,0,2.5,0,20,17,85.0,31,21,67.74
2,20,15,10,5,3,0,2.5,1,15,14,93.33,21,13,61.9
2,20,15,10,5,3,0,2.5,2,9,8,88.89,10,6,60.0
2,20,15,10,5,3,0,5,0,20,17,85.0,31,21,67.74
2,20,15,10,5,3,0,5,1,15,14,93.33,21,13,61.9
2,20,15,10,5,3,0,5,2,9,8,88.89,10,6,60.0
2,20,15,10,5,3,0,7.5,0,20,17,85.0,31,21,67.74
2,20,15,10,5,3,0,7.5,1,15,14,93.33,21,13,61.9
2,20,15,10,5,3,0,7.5,2,9,8,88.89,10,6,60.0
2,20,15,10,5,3,0,10,0,20,17,85.0,31,21,67.74
2,20,15,10,5,3,0,10,1,15,14,93.33,21,13,61.9
2,20,15,10,5,3,0,10,2,9,8,88.89,10,6,60.0
2,20,15,10,5,3,1,2.5,0,44,34,77.27,56,35,62.5
2,20,15,10,5,3,1,2.5,1,35,28,80.0,45,27,60.0
2,20,15,10,5,3,1,2.5,2,26,20,76.92,30,17,56.67
2,20,15,10,5,3,1,5,0,44,34,77.27,56,35,62.5
2,20,15,10,5,3,1,5,1,35,28,80.0,45,27,60.0
2,20,15,10,5,3,1,5,2,26,20,76.92,30,17,56.67
2,20,15,10,5,3,1,7.5,0,44,34,77.27,56,35,62.5
2,20,15,10,5,3,1,7.5,1,35,28,80.0,45,27,60.0
2,20,15,10,5,3,1,7.5,2,26,20,76.92,30,17,56.67
2,20,15,10,5,3,1,10,0,44,34,77.27,56,35,62.5
2,20,15,10,5,3,1,10,1,35,28,80.0,45,27,60.0
2,20,15,10,5,3,1,10,2,26,20,76.92,30,17,56.67
2,20,15,10,5,5,0,2.5,0,14,12,85.71,27,19,70.37
2,20,15,10,5,5,0,2.5,1,9,9,100.0,19,11,57.89
2,20,15,10,5,5,0,2.5,2,7,7,100.0,9,5,55.56
2,20,15,10,5,5,0,5,0,14,12,85.71,27,19,70.37
2,20,15,10,5,5,0,5,1,9,9,100.0,19,11,57.89
2,20,15,10,5,5,0,5,2,7,7,100.0,9,5,55.56
2,20,15,10,5,5,0,7.5,0,14,12,85.71,27,19,70.37
2,20,15,10,5,5,0,7.5,1,9,9,100.0,19,11,57.89
2,20,15,10,5,5,0,7.5,2,7,7,100.0,9,5,55.56
2,20,15,10,5,5,0,10,0,14,12,85.71,27,19,70.37
2,20,15,10,5,5,0,10,1,9,9,100.0,19,11,57.89
2,20,15,10,5,5,0,10,2,7,7,100.0,9,5,55.56
2,20,15,10,5,5,1,2.5,0,36,28,77.78,45,29,64.44
2,20,15,10,5,5,1,2.5,1,27,22,81.48,36,21,58.33
2,20,15,10,5,5,1,2.5,2,22,18,81.82,24,14,58.33
2,20,15,10,5,5,1,5,0,36,28,77.78,45,29,64.44
2,20,15,10,5,5,1,5,1,27,22,81.48,36,21,58.33
2,20,15,10,5,5,1,5,2,22,18,81.82,24,14,58.33
2,20,15,10,5,5,1,7.5,0,36,28,77.78,45,29,64.44
2,20,15,10,5,5,1,7.5,1,27,22,81.48,36,21,58.33
2,20,15,10,5,5,1,7.5,2,22,18,81.82,24,14,58.33
2,20,15,10,5,5,1,10,0,36,28,77.78,45,29,64.44
2,20,15,10,5,5,1,10,1,27,22,81.48,36,21,58.33
2,20,15,10,5,5,1,10,2,22,18,81.82,24,14,58.33
2,20,20,0,1.5,1.5,0,2.5,0,72,50,69.44,90,64,71.11
2,20,20,0,1.5,1.5,0,2.5,1,58,42,72.41,68,47,69.12
2,20,20,0,1.5,1.5,0,2.5,2,37,27,72.97,45,30,66.67
2,20,20,0,1.5,1.5,0,5,0,72,50,69.44,91,64,70.33
2,20,20,0,1.5,1.5,0,5,1,58,42,72.41,68,47,69.12
2,20,20,0,1.5,1.5,0,5,2,37,27,72.97,45,30,66.67
2,20,20,0,1.5,1.5,0,7.5,0,72,50,69.44,91,64,70.33
2,20,20,0,1.5,1.5,0,7.5,1,58,42,72.41,68,47,69.12
2,20,20,0,1.5,1.5,0,7.5,2,37,27,72.97,45,30,66.67
2,20,20,0,1.5,1.5,0,10,0,72,50,69.44,91,64,70.33
2,20,20,0,1.5,1.5,0,10,1,58,42,72.41,68,47,69.12
2,20,20,0,1.5,1.5,0,10,2,37,27,72.97,45,30,66.67
2,20,20,0,1.5,1.5,1,2.5,0,135,98,72.59,161,109,67.7
2,20,20,0,1.5,1.5,1,2.5,1,116,87,75.0,134,89,66.42
2,20,20,0,1.5,1.5,1,2.5,2,87,66,75.86,103,66,64.08
2,20,20,0,1.5,1.5,1,5,0,135,98,72.59,162,109,67.28
2,20,20,0,1.5,1.5,1,5,1,116,87,75.0,134,89,66.42
2,20,20,0,1.5,1.5,1,5,2,87,66,75.86,103,66,64.08
2,20,20,0,1.5,1.5,1,7.5,0,135,98,72.59,162,109,67.28
2,20,20,0,1.5,1.5,1,7.5,1,116,87,75.0,134,89,66.42
2,20,20,0,1.5,1.5,1,7.5,2,87,66,75.86,103,66,64.08
2,20,20,0,1.5,1.5,1,10,0,135,98,72.59,162,109,67.28
2,20,20,0,1.5,1.5,1,10,1,116,87,75.0,134,89,66.42
2,20,20,0,1.5,1.5,1,10,2,87,66,75.86,103,66,64.08
2,20,20,0,1.5,3,0,2.5,0,55,39,70.91,70,49,70.0
2,20,20,0,1.5,3,0,2.5,1,45,33,73.33,50,34,68.0
2,20,20,0,1.5,3,0,2.5,2,28,20,71.43,32,21,65.62
2,20,20,0,1.5,3,0,5,0,55,39,70.91,71,49,69.01
2,20,20,0,1.5,3,0,5,1,45,33,73.33,50,34,68.0
2,20,20,0,1.5,3,0,5,2,28,20,71.43,32,21,65.62
2,20,20,0,1.5,3,0,7.5,0,55,39,70.91,71,49,69.01
2,20,20,0,1.5,3,0,7.5,1,45,33,73.33,50,34,68.0
2,20,20,0,1.5,3,0,7.5,2,28,20,71.43,32,21,65.62
2,20,20,0,1.5,3,0,10,0,55,39,70.91,71,49,69.01
2,20,20,0,1.5,3,0,10,1,45,33,73.33,50,34,68.0
2,20,20,0,1.5,3,0,10,2,28,20,71.43,32,21,65.62
2,20,20,0,1.5,3,1,2.5,0,107,79,73.83,125,83,66.4
2,20,20,0,1.5,3,1,2.5,1,92,70,76.09,101,66,65.35
2,20,20,0,1.5,3,1,2.5,2,69,53,76.81,77,48,62.34
2,20,20,0,1.5,3,1,5,0,107,79,73.83,126,83,65.87
2,20,20,0,1.5,3,1,5,1,92,70,76.09,101,66,65.35
2,20,20,0,1.5,3,1,5,2,69,53,76.81,77,48,62.34
2,20,20,0,1.5,3,1,7.5,0,107,79,73.83,126,83,65.87
2,20,20,0,1.5,3,1,7.5,1,92,70,76.09,101,66,65.35
2,20,20,0,1.5,3,1,7.5,2,69,53,76.81,77,48,62.34
2,20,20,0,1.5,3,1,10,0,107,79,73.83,126,83,65.87
2,20,20,0,1.5,3,1,10,1,92,70,76.09,101,66,65.35
2,20,20,0,1.5,3,1,10,2,69,53,76.81,77,48,62.34
2,20,20,0,1.5,5,0,2.5,0,35,23,65.71,48,35,72.92
2,20,20,0,1.5,5,0,2.5,1,28,19,67.86,34,23,67.65
2,20,20,0,1.5,5,0,2.5,2,20,14,70.0,22,15,68.18
2,20,20,0,1.5,5,0,5,0,35,23,65.71,49,35,71.43
2,20,20,0,1.5,5,0,5,1,28,19,67.86,34,23,67.65
2,20,20,0,1.5,5,0,5,2,20,14,70.0,22,15,68.18
2,20,20,0,1.5,5,0,7.5,0,35,23,65.71,49,35,71.43
2,20,20,0,1.5,5,0,7.5,1,28,19,67.86,34,23,67.65
2,20,20,0,1.5,5,0,7.5,2,20,14,70.0,22,15,68.18
2,20,20,0,1.5,5,0,10,0,35,23,65.71,49,35,71.43
2,20,20,0,1.5,5,0,10,1,28,19,67.86,34,23,67.65
2,20,20,0,1.5,5,0,10,2,20,14,70.0,22,15,68.18
2,20,20,0,1.5,5,1,2.5,0,71,49,69.01,85,57,67.06
2,20,20,0,1.5,5,1,2.5,1,59,42,71.19,69,45,65.22
2,20,20,0,1.5,5,1,2.5,2,47,35,74.47,55,36,65.45
2,20,20,0,1.5,5,1,5,0,71,49,69.01,86,57,66.28
2,20,20,0,1.5,5,1,5,1,59,42,71.19,69,45,65.22
2,20,20,0,1.5,5,1,5,2,47,35,74.47,55,36,65.45
2,20,20,0,1.5,5,1,7.5,0,71,49,69.01,86,57,66.28
2,20,20,0,1.5,5,1,7.5,1,59,42,71.19,69,45,65.22
2,20,20,0,1.5,5,1,7.5,2,47,35,74.47,55,36,65.45
2,20,20,0,1.5,5,1,10,0,71,49,69.01,86,57,66.28
2,20,20,0,1.5,5,1,10,1,59,42,71.19,69,45,65.22
2,20,20,0,1.5,5,1,10,2,47,35,74.47,55,36,65.45
2,20,20,0,3,1.5,0,2.5,0,66,45,68.18,81,56,69.14
2,20,20,0,3,1.5,0,2.5,1,53,37,69.81,60,40,66.67
2,20,20,0,3,1.5,0,2.5,2,32,22,68.75,39,24,61.54
2,20,20,0,3,1.5,0,5,0,66,45,68.18,82,56,68.29
2,20,20,0,3,1.5,0,5,1,53,37,69.81,60,40,66.67
2,20,20,0,3,1.5,0,5,2,32,22,68.75,39,24,61.54
2,20,20,0,3,1.5,0,7.5,0,66,45,68.18,82,56,68.29
2,20,20,0,3,1.5,0,7.5,1,53,37,69.81,60,40,66.67
2,20,20,0,3,1.5,0,7.5,2,32,22,68.75,39,24,61.54
2,20,20,0,3,1.5,0,10,0,66,45,68.18,82,56,68.29
2,20,20,0,3,1.5,0,10,1,53,37,69.81,60,40,66.67
2,20,20,0,3,1.5,0,10,2,32,22,68.75,39,24,61.54
2,20,20,0,3,1.5,1,2.5,0,122,89,72.95,150,99,66.0
2,20,20,0,3,1.5,1,2.5,1,104,78,75.0,124,80,64.52
2,20,20,0,3,1.5,1,2.5,2,75,57,76.0,95,58,61.05
2,20,20,0,3,1.5,1,5,0,122,89,72.95,151,99,65.56
2,20,20,0,3,1.5,1,5,1,104,78,75.0,124,80,64.52
2,20,20,0,3,1.5,1,5,2,75,57,76.0,95,58,61.05
2,20,20,0,3,1.5,1,7.5,0,122,89,72.95,151,99,65.56
2,20,20,0,3,1.5,1,7.5,1,104,78,75.0,124,80,64.52
2,20,20,0,3,1.5,1,7.5,2,75,57,76.0,95,58,61.05
2,20,20,0,3,1.5,1,10,0,122,89,72.95,151,99,65.56
2,20,20,0,3,1.5,1,10,1,104,78,75.0,124,80,64.52
2,20,20,0,3,1.5,1,10,2,75,57,76.0,95,58,61.05
2,20,20,0,3,3,0,2.5,0,54,39,72.22,65,44,67.69
2,20,20,0,3,3,0,2.5,1,45,33,73.33,46,30,65.22
2,20,20,0,3,3,0,2.5,2,28,20,71.43,29,18,62.07
2,20,20,0,3,3,0,5,0,54,39,72.22,66,44,66.67
2,20,20,0,3,3,0,5,1,45,33,73.33,46,30,65.22
2,20,20,0,3,3,0,5,2,28,20,71.43,29,18,62.07
2,20,20,0,3,3,0,7.5,0,54,39,72.22,66,44,66.67
2,20,20,0,3,3,0,7.5,1,45,33,73.33,46,30,65.22
2,20,20,0,3,3,0,7.5,2,28,20,71.43,29,18,62.07
2,20,20,0,3,3,0,10,0,54,39,72.22,66,44,66.67
2,20,20,0,3,3,0,10,1,45,33,73.33,46,30,65.22
2,20,20,0,3,3,0,10,2,28,20,71.43,29,18,62.07
2,20,20,0,3,3,1,2.5,0,103,77,74.76,120,78,65.0
2,20,20,0,3,3,1,2.5,1,89,68,76.4,97,62,63.92
2,20,20,0,3,3,1,2.5,2,66,51,77.27,74,45,60.81
2,20,20,0,3,3,1,5,0,103,77,74.76,121,78,64.46
2,20,20,0,3,3,1,5,1,89,68,76.4,97,62,63.92
2,20,20,0,3,3,1,5,2,66,51,77.27,74,45,60.81
2,20,20,0,3,3,1,7.5,0,103,77,74.76,121,78,64.46
2,20,20,0,3,3,1,7.5,1,89,68,76.4,97,62,63.92
2,20,20,0,3,3,1,7.5,2,66,51,77.27,74,45,60.81
2,20,20,0,3,3,1,10,0,103,77,74.76,121,78,64.46
2,20,20,0,3,3,1,10,1,89,68,76.4,97,62,63.92
2,20,20,0,3,3,1,10,2,66,51,77.27,74,45,60.81
2,20,20,0,3,5,0,2.5,0,35,23,65.71,47,34,72.34
2,20,20,0,3,5,0,2.5,1,28,19,67.86,33,22,66.67
2,20,20,0,3,5,0,2.5,2,20,14,70.0,21,14,66.67
2,20,20,0,3,5,0,5,0,35,23,65.71,48,34,70.83
2,20,20,0,3,5,0,5,1,28,19,67.86,33,22,66.67
2,20,20,0,3,5,0,5,2,20,14,70.0,21,14,66.67
2,20,20,0,3,5,0,7.5,0,35,23,65.71,48,34,70.83
2,20,20,0,3,5,0,7.5,1,28,19,67.86,33,22,66.67
2,20,20,0,3,5,0,7.5,2,20,14,70.0,21,14,66.67
2,20,20,0,3,5,0,10,0,35,23,65.71,48,34,70.83
2,20,20,0,3,5,0,10,1,28,19,67.86,33,22,66.67
2,20,20,0,3,5,0,10,2,20,14,70.0,21,14,66.67
2,20,20,0,3,5,1,2.5,0,70,49,70.0,84,56,66.67
2,20,20,0,3,5,1,2.5,1,58,42,72.41,68,44,64.71
2,20,20,0,3,5,1,2.5,2,46,35,76.09,54,35,64.81
2,20,20,0,3,5,1,5,0,70,49,70.0,85,56,65.88
2,20,20,0,3,5,1,5,1,58,42,72.41,68,44,64.71
2,20,20,0,3,5,1,5,2,46,35,76.09,54,35,64.81
2,20,20,0,3,5,1,7.5,0,70,49,70.0,85,56,65.88
2,20,20,0,3,5,1,7.5,1,58,42,72.41,68,44,64.71
2,20,20,0,3,5,1,7.5,2,46,35,76.09,54,35,64.81
2,20,20,0,3,5,1,10,0,70,49,70.0,85,56,65.88
2,20,20,0,3,5,1,10,1,58,42,72.41,68,44,64.71
2,20,20,0,3,5,1,10,2,46,35,76.09,54,35,64.81
2,20,20,0,5,1.5,0,2.5,0,17,14,82.35,27,19,70.37
2,20,20,0,5,1.5,0,2.5,1,13,12,92.31,17,11,64.71
2,20,20,0,5,1.5,0,2.5,2,7,6,85.71,8,5,62.5
2,20,20,0,5,1.5,0,5,0,17,14,82.35,27,19,70.37
2,20,20,0,5,1.5,0,5,1,13,12,92.31,17,11,64.71
2,20,20,0,5,1.5,0,5,2,7,6,85.71,8,5,62.5
2,20,20,0,5,1.5,0,7.5,0,17,14,82.35,27,19,70.37
2,20,20,0,5,1.5,0,7.5,1,13,12,92.31,17,11,64.71
2,20,20,0,5,1.5,0,7.5,2,7,6,85.71,8,5,62.5
2,20,20,0,5,1.5,0,10,0,17,14,82.35,27,19,70.37
2,20,20,0,5,1.5,0,10,1,13,12,92.31,17,11,64.71
2,20,20,0,5,1.5,0,10,2,7,6,85.71,8,5,62.5
2,20,20,0,5,1.5,1,2.5,0,42,32,76.19,55,35,63.64
2,20,20,0,5,1.5,1,2.5,1,34,27,79.41,43,26,60.47
2,20,20,0,5,1.5,1,2.5,2,25,19,76.0,29,17,58.62
2,20,20,0,5,1.5,1,5,0,42,32,76.19,55,35,63.64
2,20,20,0,5,1.5,1,5,1,34,27,79.41,43,26,60.47
2,20,20,0,5,1.5,1,5,2,25,19,76.0,29,17,58.62
2,20,20,0,5,1.5,1,7.5,0,42,32,76.19,55,35,63.64
2,20,20,0,5,1.5,1,7.5,1,34,27,79.41,43,26,60.47
2,20,20,0,5,1.5,1,7.5,2,25,19,76.0,29,17,58.62
2,20,20,0,5,1.5,1,10,0,42,32,76.19,55,35,63.64
2,20,20,0,5,1.5,1,10,1,34,27,79.41,43,26,60.47
2,20,20,0,5,1.5,1,10,2,25,19,76.0,29,17,58.62
2,20,20,0,5,3,0,2.5,0,17,14,82.35,27,19,70.37
2,20,20,0,5,3,0,2.5,1,13,12,92.31,17,11,64.71
2,20,20,0,5,3,0,2.5,2,7,6,85.71,8,5,62.5
2,20,20,0,5,3,0,5,0,17,14,82.35,27,19,70.37
2,20,20,0,5,3,0,5,1,13,12,92.31,17,11,64.71
2,20,20,0,5,3,0,5,2,7,6,85.71,8,5,62.5
2,20,20,0,5,3,0,7.5,0,17,14,82.35,27,19,70.37
2,20,20,0,5,3,0,7.5,1,13,12,92.31,17,11,64.71
2,20,20,0,5,3,0,7.5,2,7,6,85.71,8,5,62.5
2,20,20,0,5,3,0,10,0,17,14,82.35,27,19,70.37
2,20,20,0,5,3,0,10,1,13,12,92.31,17,11,64.71
2,20,20,0,5,3,0,10,2,7,6,85.71,8,5,62.5
2,20,20,0,5,3,1,2.5,0,41,31,75.61,52,33,63.46
2,20,20,0,5,3,1,2.5,1,33,26,78.79,41,25,60.98
2,20,20,0,5,3,1,2.5,2,24,18,75.0,28,16,57.14
2,20,20,0,5,3,1,5,0,41,31,75.61,52,33,63.46
2,20,20,0,5,3,1,5,1,33,26,78.79,41,25,60.98
2,20,20,0,5,3,1,5,2,24,18,75.0,28,16,57.14
2,20,20,0,5,3,1,7.5,0,41,31,75.61,52,33,63.46
2,20,20,0,5,3,1,7.5,1,33,26,78.79,41,25,60.98
2,20,20,0,5,3,1,7.5,2,24,18,75.0,28,16,57.14
2,20,20,0,5,3,1,10,0,41,31,75.61,52,33,63.46
2,20,20,0,5,3,1,10,1,33,26,78.79,41,25,60.98
2,20,20,0,5,3,1,10,2,24,18,75.0,28,16,57.14
2,20,20,0,5,5,0,2.5,0,11,9,81.82,23,17,73.91
2,20,20,0,5,5,0,2.5,1,7,7,100.0,15,9,60.0
