bar,time,direction,entry,families,segment,outcome
965,2026-08-04 06:32:26.700,1,7666.5,PIN7,DEV,TARGET
983,2026-08-04 06:36:27.832,1,7672.75,PIN,DEV,STOP
1007,2026-08-04 06:40:04.384,1,7671.25,PIN7,DEV,STOP
1019,2026-08-04 06:41:15.020,1,7672.5,PIN7,DEV,STOP
1022,2026-08-04 06:42:10.128,1,7671.25,EMA24,DEV,TARGET
1129,2026-08-04 07:00:09.816,1,7685.0,EMA8,DEV,TARGET
1139,2026-08-04 07:00:58.692,1,7686.25,PIN7,DEV,TARGET
1144,2026-08-04 07:01:12.780,1,7687.0,EMA8,DEV,TARGET
1149,2026-08-04 07:02:01.136,1,7690.0,PIN7,DEV,TARGET
1180,2026-08-04 07:05:50.528,1,7694.5,EMA8,DEV,TARGET
1185,2026-08-04 07:06:46.656,1,7696.0,EMA8,DEV,TARGET
1195,2026-08-04 07:09:40.780,1,7695.75,EMA24,DEV,TARGET
1205,2026-08-04 07:13:04.536,1,7698.5,PIN7,DEV,TARGET
1206,2026-08-04 07:14:01.864,1,7699.25,PIN7,DEV,TARGET
1207,2026-08-04 07:14:54.380,1,7699.75,PIN7,DEV,TARGET
1209,2026-08-04 07:15:15.912,1,7701.5,PIN,DEV,TARGET
1210,2026-08-04 07:15:26.488,1,7702.25,PIN,DEV,STOP
1219,2026-08-04 07:17:08.876,1,7701.5,EMA8,DEV,TARGET
1221,2026-08-04 07:17:25.648,1,7702.75,PIN7,DEV,TARGET
1307,2026-08-04 07:30:32.580,-1,7694.5,PIN7,DEV,TARGET
1322,2026-08-04 07:32:31.272,-1,7695.5,EMA50,DEV,STOP
1331,2026-08-04 07:33:42.756,1,7700.25,EMA8,DEV,TARGET
1334,2026-08-04 07:34:32.920,1,7702.0,PIN7,DEV,TARGET
1341,2026-08-04 07:36:47.736,1,7702.0,EMA8,DEV,STOP
1362,2026-08-04 07:38:20.464,1,7708.5,EMA8,DEV,TARGET
1402,2026-08-04 07:42:45.932,1,7706.75,PIN7,DEV,TARGET
1403,2026-08-04 07:43:34.808,1,7707.25,PIN7,DEV,TARGET
1404,2026-08-04 07:43:43.876,1,7708.0,PIN7,DEV,TARGET
1407,2026-08-04 07:44:59.916,1,7710.0,PIN,DEV,TARGET
1410,2026-08-04 07:45:15.860,1,7709.0,EMA8,DEV,TARGET
1412,2026-08-04 07:45:47.364,1,7709.25,EMA8,DEV,TARGET
1414,2026-08-04 07:46:09.768,1,7709.25,EMA8,DEV,TARGET
1435,2026-08-04 07:51:06.012,1,7710.25,EMA24,DEV,TARGET
1450,2026-08-04 07:56:38.196,1,7713.0,PIN7,DEV,TARGET
1455,2026-08-04 07:58:03.656,1,7713.0,EMA8,DEV,TARGET
1457,2026-08-04 07:59:01.856,1,7714.75,PIN7,DEV,TARGET
1974,2026-08-04 11:00:32.116,-1,7766.0,PIN,DEV,TARGET
1976,2026-08-04 11:00:45.720,-1,7764.5,PIN,DEV,TARGET
1977,2026-08-04 11:00:49.792,-1,7764.0,PIN,DEV,STOP
2006,2026-08-04 11:04:24.920,-1,7767.5,PIN7,DEV,TARGET
2039,2026-08-04 11:10:47.528,1,7771.25,EMA24,DEV,TARGET
2047,2026-08-04 11:12:37.256,1,7771.25,EMA50,DEV,STOP
2066,2026-08-04 11:18:12.848,1,7773.0,EMA24,DEV,TARGET
2088,2026-08-04 11:24:32.172,1,7775.25,EMA24,DEV,STOP
2113,2026-08-04 11:33:59.564,1,7775.0,EMA50,DEV,STOP
2132,2026-08-04 11:40:05.264,-1,7770.25,EMA8,DEV,TARGET
2138,2026-08-04 11:41:23.896,-1,7768.75,EMA8,DEV,STOP
2142,2026-08-04 11:42:01.404,-1,7770.25,EMA24,DEV,TARGET
2151,2026-08-04 11:44:40.196,-1,7769.25,EMA24,DEV,STOP
2171,2026-08-04 11:51:52.052,1,7774.25,EMA8,DEV,STOP
2206,2026-08-04 12:01:16.660,1,7779.5,PIN,DEV,TARGET
2207,2026-08-04 12:01:36.432,1,7780.0,PIN,DEV,TARGET
2213,2026-08-04 12:03:50.588,1,7781.75,PIN7,DEV,STOP
2271,2026-08-04 12:27:03.024,-1,7776.75,EMA8,DEV,TARGET
2274,2026-08-04 12:27:50.868,-1,7776.75,EMA8,DEV,TARGET
2284,2026-08-04 12:30:05.516,-1,7774.25,EMA8,DEV,TARGET
2289,2026-08-04 12:31:06.220,-1,7775.5,EMA24,DEV,STOP
2323,2026-08-04 12:40:12.608,1,7780.0,EMA8,DEV,TARGET
2325,2026-08-04 12:41:22.252,1,7781.5,PIN7,DEV,TARGET
2335,2026-08-04 12:44:12.788,1,7784.5,PIN,DEV,TARGET
2338,2026-08-04 12:44:56.620,1,7784.25,EMA8,DEV,TARGET
2380,2026-08-04 12:51:49.892,-1,7775.5,EMA8,DEV,TARGET
2383,2026-08-04 12:52:04.340,-1,7775.0,EMA8,DEV,TARGET
2385,2026-08-04 12:52:15.552,-1,7774.75,EMA8,DEV,STOP
2389,2026-08-04 12:52:38.816,-1,7776.0,EMA24,DEV,TARGET
2400,2026-08-04 12:54:30.048,-1,7770.5,PIN7,DEV,TARGET
2402,2026-08-04 12:54:40.032,-1,7771.0,EMA8,DEV,TARGET
2405,2026-08-04 12:55:17.188,-1,7769.5,PIN7,DEV,TARGET
2411,2026-08-04 12:55:52.904,-1,7765.75,PIN,DEV,TARGET
2418,2026-08-04 12:56:29.140,-1,7765.0,EMA8,DEV,TARGET
2427,2026-08-04 12:57:46.784,-1,7765.5,EMA24,DEV,STOP
2429,2026-08-04 12:58:04.764,-1,7766.0,EMA24,DEV,TARGET
2463,2026-08-04 12:59:50.532,-1,7766.25,PIN7,DEV,TARGET
2467,2026-08-04 12:59:55.300,-1,7762.5,PIN,DEV,TARGET
2471,2026-08-04 12:59:58.816,-1,7763.0,EMA8,DEV,TARGET
3750,2026-08-05 06:31:16.836,1,7818.5,PIN,DEV,TARGET
3751,2026-08-05 06:31:18.760,1,7819.0,PIN,DEV,STOP
3783,2026-08-05 06:33:32.604,-1,7808.25,PIN7,DEV,STOP
3820,2026-08-05 06:36:37.180,-1,7805.25,PIN,DEV,STOP
3873,2026-08-05 06:39:53.452,1,7818.0,PIN,DEV,TARGET
3891,2026-08-05 06:40:13.804,1,7814.75,EMA50,DEV,TARGET
3894,2026-08-05 06:40:18.912,1,7817.25,PIN7,DEV,TARGET
3901,2026-08-05 06:40:33.352,1,7819.5,EMA8,DEV,STOP
3935,2026-08-05 06:43:36.480,-1,7813.5,PIN7,DEV,TARGET
3942,2026-08-05 06:43:58.292,-1,7813.75,EMA24,DEV,TARGET
3947,2026-08-05 06:44:29.976,-1,7811.5,PIN7,DEV,TARGET
3948,2026-08-05 06:44:33.892,-1,7810.75,PIN7,DEV,STOP
4248,2026-08-05 07:00:23.868,-1,7810.25,PIN7,DEV,TARGET
4256,2026-08-05 07:00:49.248,-1,7809.75,EMA8,DEV,STOP
4268,2026-08-05 07:01:18.816,-1,7811.0,EMA50,DEV,TARGET
4273,2026-08-05 07:01:32.092,-1,7808.0,PIN7,DEV,TARGET
4275,2026-08-05 07:01:35.448,-1,7806.5,PIN,DEV,STOP
4280,2026-08-05 07:01:46.844,-1,7808.25,EMA24,DEV,TARGET
4286,2026-08-05 07:02:06.544,-1,7806.5,EMA8,DEV,TARGET
4294,2026-08-05 07:02:27.336,-1,7803.75,EMA8,DEV,TARGET
4302,2026-08-05 07:02:43.576,-1,7804.5,EMA24,DEV,TARGET
4304,2026-08-05 07:02:50.056,-1,7804.0,EMA24,DEV,TARGET
4334,2026-08-05 07:04:48.456,1,7809.0,PIN7,DEV,TARGET
4339,2026-08-05 07:05:01.808,1,7810.75,PIN7,DEV,TARGET
4343,2026-08-05 07:05:16.132,1,7812.5,PIN7,DEV,TARGET
4349,2026-08-05 07:05:28.724,1,7816.5,PIN,DEV,TARGET
4353,2026-08-05 07:05:38.452,1,7816.25,EMA8,DEV,STOP
4361,2026-08-05 07:05:55.576,1,7814.5,EMA24,DEV,STOP
4408,2026-08-05 07:08:16.928,1,7814.25,PIN7,DEV,STOP
4414,2026-08-05 07:08:43.936,1,7812.5,EMA50,DEV,STOP
4486,2026-08-05 07:14:17.944,1,7815.75,PIN7,DEV,TARGET
4491,2026-08-05 07:14:58.104,1,7814.5,EMA24,DEV,TARGET
4498,2026-08-05 07:15:18.072,1,7815.25,EMA24,DEV,STOP
4542,2026-08-05 07:19:49.560,-1,7811.25,PIN7,DEV,TARGET
4543,2026-08-05 07:19:51.824,-1,7810.5,PIN7,DEV,TARGET
4547,2026-08-05 07:20:05.660,-1,7807.5,PIN,DEV,TARGET
4566,2026-08-05 07:21:22.660,-1,7809.25,EMA50,DEV,TARGET
4573,2026-08-05 07:22:10.732,-1,7806.25,EMA8,DEV,TARGET
4581,2026-08-05 07:22:32.152,-1,7804.5,EMA8,DEV,TARGET
4619,2026-08-05 07:25:25.100,1,7811.5,PIN7,DEV,TARGET
4677,2026-08-05 07:29:32.112,-1,7803.0,EMA8,DEV,TARGET
4708,2026-08-05 07:31:10.240,-1,7797.5,PIN7,DEV,TARGET
4710,2026-08-05 07:31:24.040,-1,7796.0,PIN,DEV,TARGET
4727,2026-08-05 07:32:40.352,-1,7795.75,EMA24,DEV,STOP
4746,2026-08-05 07:33:48.836,1,7801.0,EMA8,DEV,TARGET
4754,2026-08-05 07:34:22.024,1,7800.25,EMA24+EMA50,DEV,STOP
4776,2026-08-05 07:36:07.164,-1,7796.5,PIN7,DEV,TARGET
4777,2026-08-05 07:36:16.068,-1,7796.0,PIN7,DEV,TARGET
4778,2026-08-05 07:36:23.008,-1,7795.5,PIN7,DEV,TARGET
4783,2026-08-05 07:36:43.504,-1,7794.5,EMA8,DEV,TARGET
4785,2026-08-05 07:36:52.320,-1,7793.0,PIN7,DEV,STOP
4792,2026-08-05 07:37:09.272,-1,7796.0,EMA50,DEV,TARGET
4804,2026-08-05 07:38:06.964,-1,7791.75,EMA8,DEV,TARGET
4841,2026-08-05 07:41:25.548,-1,7788.75,PIN7,DEV,STOP
4846,2026-08-05 07:41:42.848,-1,7790.0,EMA24,DEV,STOP
4859,2026-08-05 07:42:23.452,-1,7790.0,PIN7,DEV,STOP
4869,2026-08-05 07:43:15.788,1,7794.25,EMA8,DEV,STOP
4885,2026-08-05 07:44:27.236,-1,7790.5,PIN7,DEV,TARGET
4941,2026-08-05 07:50:21.932,1,7798.5,EMA8,DEV,STOP
4945,2026-08-05 07:50:31.540,1,7796.25,EMA50,DEV,TARGET
4971,2026-08-05 07:52:27.720,-1,7787.0,PIN,DEV,TARGET
4976,2026-08-05 07:53:05.520,-1,7787.25,EMA8,DEV,TARGET
4978,2026-08-05 07:53:13.036,-1,7787.5,EMA8,DEV,TARGET
4981,2026-08-05 07:53:42.084,-1,7784.5,PIN,DEV,TARGET
4995,2026-08-05 07:53:48.172,-1,7780.0,EMA8,DEV,TARGET
5005,2026-08-05 07:54:14.428,-1,7780.0,EMA8,DEV,STOP
5022,2026-08-05 07:55:17.004,-1,7779.25,PIN7,DEV,STOP
5063,2026-08-05 07:59:25.864,1,7786.5,PIN7,DEV,TARGET
6325,2026-08-05 11:04:36.164,1,7771.5,PIN7,DEV,TARGET
6337,2026-08-05 11:06:53.748,1,7771.0,EMA50,DEV,STOP
6400,2026-08-05 11:30:26.092,-1,7767.75,PIN7,DEV,TARGET
6403,2026-08-05 11:31:32.868,-1,7765.5,PIN,DEV,TARGET
6405,2026-08-05 11:32:09.460,-1,7764.0,PIN,DEV,STOP
6415,2026-08-05 11:34:42.440,-1,7765.75,EMA24,DEV,TARGET
6461,2026-08-05 11:52:08.208,1,7769.25,EMA24+EMA50,DEV,TARGET
6464,2026-08-05 11:53:21.124,1,7769.5,EMA50,DEV,STOP
6472,2026-08-05 11:57:12.864,-1,7765.75,PIN7,DEV,STOP
6489,2026-08-05 12:02:01.396,-1,7767.0,EMA50,DEV,TARGET
6491,2026-08-05 12:02:26.104,-1,7767.0,EMA50,DEV,TARGET
6495,2026-08-05 12:03:26.324,-1,7766.25,EMA50,DEV,TARGET
6539,2026-08-05 12:22:13.172,1,7769.5,EMA50,DEV,TARGET
6541,2026-08-05 12:22:26.556,1,7769.75,EMA50,DEV,TARGET
6545,2026-08-05 12:23:37.664,1,7771.0,PIN7,DEV,STOP
6566,2026-08-05 12:35:01.444,-1,7766.25,EMA8,DEV,TARGET
6587,2026-08-05 12:43:49.232,-1,7766.25,EMA50,DEV,TARGET
6597,2026-08-05 12:46:53.184,-1,7763.5,PIN7,DEV,STOP
6652,2026-08-05 12:58:04.048,-1,7761.75,EMA8,DEV,TARGET
6655,2026-08-05 12:59:00.892,-1,7759.25,PIN,DEV,TARGET
6656,2026-08-05 12:59:03.100,-1,7758.75,PIN,DEV,TARGET
6666,2026-08-05 12:59:35.248,-1,7754.5,PIN,DEV,STOP
6669,2026-08-05 12:59:39.008,-1,7755.5,EMA8,DEV,TARGET
6673,2026-08-05 12:59:43.020,-1,7752.0,PIN,DEV,TARGET
6674,2026-08-05 12:59:44.032,-1,7751.25,PIN,DEV,TARGET
6678,2026-08-05 12:59:47.652,-1,7749.25,PIN,DEV,TARGET
6685,2026-08-05 12:59:55.068,-1,7746.5,PIN7,DEV,STOP
7966,2026-08-06 06:31:29.824,-1,7751.25,EMA8,DEV,TARGET
7972,2026-08-06 06:31:40.116,-1,7752.0,EMA24,DEV,TARGET
7978,2026-08-06 06:32:03.448,-1,7749.5,PIN7,DEV,TARGET
7979,2026-08-06 06:32:05.992,-1,7749.0,PIN7,DEV,TARGET
7997,2026-08-06 06:33:06.268,-1,7742.25,PIN,DEV,TARGET
7998,2026-08-06 06:33:15.948,-1,7741.5,PIN,DEV,TARGET
8006,2026-08-06 06:33:56.268,-1,7744.75,EMA24,DEV,TARGET
8038,2026-08-06 06:35:19.952,1,7748.75,EMA24,DEV,STOP
8074,2026-08-06 06:37:36.584,1,7759.0,PIN,DEV,STOP
8093,2026-08-06 06:38:39.704,1,7754.75,EMA50,DEV,TARGET
8110,2026-08-06 06:39:35.712,-1,7749.5,EMA8,DEV,TARGET
8114,2026-08-06 06:39:52.340,-1,7748.75,EMA8,DEV,TARGET
8117,2026-08-06 06:40:02.208,-1,7746.25,PIN7,DEV,TARGET
8118,2026-08-06 06:40:04.488,-1,7745.5,PIN,DEV,STOP
8156,2026-08-06 06:42:10.300,1,7754.25,EMA24,DEV,TARGET
8188,2026-08-06 06:43:58.852,1,7756.25,EMA24,DEV,TARGET
8454,2026-08-06 07:07:07.108,1,7763.0,PIN7,DEV,TARGET
8462,2026-08-06 07:08:11.956,1,7763.0,EMA24,DEV,TARGET
8470,2026-08-06 07:09:51.256,1,7763.5,EMA24,DEV,TARGET
8477,2026-08-06 07:10:37.680,1,7765.75,EMA8,DEV,TARGET
8484,2026-08-06 07:11:57.032,1,7767.0,EMA8,DEV,STOP
8488,2026-08-06 07:12:37.192,1,7766.25,EMA24,DEV,STOP
8504,2026-08-06 07:15:00.052,1,7765.75,EMA50,DEV,STOP
8534,2026-08-06 07:19:54.964,1,7767.5,EMA8,DEV,STOP
8540,2026-08-06 07:20:56.604,1,7766.5,EMA50,DEV,TARGET
8544,2026-08-06 07:21:43.568,1,7766.25,EMA50,DEV,TARGET
8546,2026-08-06 07:22:12.648,1,7766.25,EMA50,DEV,TARGET
8552,2026-08-06 07:23:29.168,1,7766.25,EMA50,DEV,STOP
8566,2026-08-06 07:25:25.052,-1,7759.25,PIN,DEV,TARGET
8567,2026-08-06 07:25:29.292,-1,7758.5,PIN,DEV,TARGET
8579,2026-08-06 07:26:16.640,-1,7757.75,PIN7,DEV,TARGET
8587,2026-08-06 07:26:25.464,-1,7755.5,EMA8,DEV,TARGET
8592,2026-08-06 07:26:46.488,-1,7754.25,EMA8,DEV,STOP
8596,2026-08-06 07:26:59.852,-1,7756.0,EMA24,DEV,TARGET
8602,2026-08-06 07:27:17.072,-1,7754.0,EMA8,DEV,TARGET
8606,2026-08-06 07:27:26.228,-1,7754.25,EMA24,DEV,TARGET
8629,2026-08-06 07:29:09.228,-1,7752.5,PIN7,DEV,TARGET
8658,2026-08-06 07:31:06.244,-1,7753.5,PIN7,DEV,TARGET
8680,2026-08-06 07:33:05.392,-1,7754.25,EMA50,DEV,TARGET
8702,2026-08-06 07:35:25.256,1,7758.25,EMA8,DEV,TARGET
8741,2026-08-06 07:39:33.204,-1,7749.25,PIN7,DEV,TARGET
8750,2026-08-06 07:40:23.296,-1,7749.5,EMA24,DEV,TARGET
8781,2026-08-06 07:44:05.524,1,7757.25,PIN7,DEV,STOP
8805,2026-08-06 07:47:00.340,-1,7747.75,PIN7,DEV,STOP
8820,2026-08-06 07:50:00.072,-1,7746.75,PIN7,DEV,TARGET
8831,2026-08-06 07:51:18.680,-1,7748.75,EMA50,DEV,TARGET
8856,2026-08-06 07:54:47.704,1,7752.5,PIN7,DEV,TARGET
8875,2026-08-06 07:56:32.008,1,7755.25,EMA8,DEV,TARGET
8881,2026-08-06 07:57:21.844,1,7757.5,EMA8,DEV,TARGET
9927,2026-08-06 11:05:36.944,1,7738.75,PIN7,DEV,STOP
9931,2026-08-06 11:07:46.108,1,7738.0,EMA8,DEV,TARGET
9946,2026-08-06 11:14:15.764,1,7740.0,PIN7,DEV,TARGET
9963,2026-08-06 11:16:20.808,1,7740.5,PIN7,DEV,TARGET
9966,2026-08-06 11:16:56.484,1,7743.0,PIN,DEV,TARGET
9969,2026-08-06 11:17:00.400,1,7746.0,PIN,DEV,TARGET
9979,2026-08-06 11:18:20.376,1,7743.25,EMA24,DEV,TARGET
9986,2026-08-06 11:22:50.504,1,7745.25,EMA8,DEV,STOP
10028,2026-08-06 11:41:31.400,-1,7738.25,EMA8,DEV,TARGET
10084,2026-08-06 12:09:30.604,1,7746.25,PIN7,DEV,TARGET
10112,2026-08-06 12:24:47.184,-1,7739.5,PIN7,DEV,TARGET
10115,2026-08-06 12:25:02.288,-1,7737.5,PIN,DEV,TARGET
10129,2026-08-06 12:27:31.320,-1,7737.75,EMA8,DEV,TARGET
10133,2026-08-06 12:28:27.396,-1,7737.75,EMA24,DEV,TARGET
10145,2026-08-06 12:31:21.052,-1,7737.0,EMA24,DEV,STOP
10163,2026-08-06 12:38:58.464,-1,7736.0,PIN7,DEV,TARGET
10164,2026-08-06 12:39:47.836,-1,7735.5,PIN7,DEV,TARGET
10169,2026-08-06 12:42:00.992,-1,7732.5,PIN,DEV,TARGET
10170,2026-08-06 12:42:09.288,-1,7731.75,PIN,DEV,TARGET
10177,2026-08-06 12:44:01.496,-1,7731.5,EMA8,DEV,STOP
10188,2026-08-06 12:46:38.724,-1,7731.75,PIN7,DEV,TARGET
10192,2026-08-06 12:47:47.444,-1,7731.25,EMA8,DEV,TARGET
10210,2026-08-06 12:50:34.596,-1,7730.0,EMA24,DEV,TARGET
10216,2026-08-06 12:51:25.924,-1,7728.25,EMA8,DEV,TARGET
10242,2026-08-06 12:54:06.020,1,7734.25,EMA8,DEV,TARGET
10246,2026-08-06 12:54:16.504,1,7737.75,PIN,DEV,STOP
10258,2026-08-06 12:55:05.124,1,7736.5,EMA8,DEV,TARGET
10271,2026-08-06 12:57:30.900,1,7737.25,PIN7,DEV,TARGET
10276,2026-08-06 12:58:50.408,1,7738.5,PIN7,DEV,STOP
10278,2026-08-06 12:59:08.932,1,7738.25,EMA8,DEV,TARGET
11799,2026-08-07 06:32:00.356,1,7760.25,PIN7,DEV,TARGET
11800,2026-08-07 06:32:03.036,1,7761.0,PIN7,DEV,STOP
11801,2026-08-07 06:32:07.536,1,7761.25,PIN7,DEV,STOP
11805,2026-08-07 06:32:16.816,1,7759.75,EMA24,DEV,TARGET
11823,2026-08-07 06:33:06.996,1,7762.25,PIN7,DEV,TARGET
11824,2026-08-07 06:33:13.588,1,7762.75,PIN7,DEV,STOP
11827,2026-08-07 06:33:25.376,1,7761.5,EMA24,DEV,STOP
11879,2026-08-07 06:36:18.620,-1,7756.25,PIN7,DEV,TARGET
11881,2026-08-07 06:36:23.004,-1,7756.75,EMA8,DEV,TARGET
11889,2026-08-07 06:36:38.916,-1,7755.5,EMA8,DEV,TARGET
11892,2026-08-07 06:36:51.952,-1,7754.5,EMA8,DEV,STOP
11918,2026-08-07 06:38:00.084,1,7760.0,PIN7,DEV,TARGET
11919,2026-08-07 06:38:05.220,1,7760.5,PIN7,DEV,TARGET
11920,2026-08-07 06:38:08.204,1,7761.25,PIN7,DEV,STOP
11965,2026-08-07 06:40:48.420,1,7760.25,PIN7,DEV,TARGET
11978,2026-08-07 06:41:42.068,1,7763.0,PIN7,DEV,TARGET
11994,2026-08-07 06:42:17.012,-1,7757.25,PIN7,DEV,STOP
11996,2026-08-07 06:42:21.532,-1,7757.75,EMA8,DEV,STOP
12014,2026-08-07 06:43:19.172,1,7762.25,PIN7,DEV,TARGET
12018,2026-08-07 06:43:48.132,1,7763.75,PIN7,DEV,TARGET
12019,2026-08-07 06:43:53.028,1,7764.5,PIN7,DEV,TARGET
12022,2026-08-07 06:44:01.240,1,7767.0,PIN,DEV,STOP
12023,2026-08-07 06:44:10.852,1,7767.5,PIN,DEV,STOP
12030,2026-08-07 06:44:44.828,1,7766.25,EMA8,DEV,TARGET
12283,2026-08-07 07:00:29.788,1,7759.25,PIN7,DEV,TARGET
12284,2026-08-07 07:00:33.032,1,7760.0,PIN7,DEV,TARGET
12289,2026-08-07 07:00:44.048,1,7760.75,EMA8,DEV,TARGET
12298,2026-08-07 07:01:08.768,1,7761.0,EMA24,DEV,STOP
12316,2026-08-07 07:02:07.904,-1,7755.5,PIN7,DEV,STOP
12356,2026-08-07 07:04:26.756,-1,7753.75,EMA8,DEV,TARGET
12359,2026-08-07 07:04:37.128,-1,7753.5,EMA8,DEV,TARGET
12364,2026-08-07 07:04:54.636,-1,7754.0,EMA24,DEV,TARGET
12441,2026-08-07 07:09:26.940,-1,7753.0,PIN7,DEV,TARGET
12451,2026-08-07 07:10:21.828,-1,7751.75,EMA8,DEV,STOP
12456,2026-08-07 07:10:31.240,-1,7753.25,EMA50,DEV,TARGET
12474,2026-08-07 07:11:46.104,-1,7749.75,PIN7,DEV,TARGET
12492,2026-08-07 07:13:02.988,-1,7747.0,EMA24,DEV,TARGET
12520,2026-08-07 07:14:33.456,-1,7745.75,PIN7,DEV,TARGET
12550,2026-08-07 07:16:23.480,1,7751.25,EMA8,DEV,TARGET
12556,2026-08-07 07:16:43.792,1,7754.75,PIN,DEV,TARGET
12562,2026-08-07 07:17:25.736,1,7754.75,EMA8,DEV,TARGET
12565,2026-08-07 07:17:33.540,1,7755.0,EMA8,DEV,TARGET
12573,2026-08-07 07:17:50.988,1,7757.0,EMA8,DEV,TARGET
12578,2026-08-07 07:18:02.916,1,7756.0,EMA24,DEV,TARGET
12580,2026-08-07 07:18:16.740,1,7756.25,EMA24,DEV,TARGET
12590,2026-08-07 07:18:45.600,1,7758.5,PIN7,DEV,TARGET
12592,2026-08-07 07:18:55.128,1,7760.0,PIN7,DEV,TARGET
12594,2026-08-07 07:19:05.428,1,7762.0,PIN,DEV,TARGET
12596,2026-08-07 07:19:14.176,1,7763.0,PIN,DEV,TARGET
12600,2026-08-07 07:19:51.900,1,7762.75,EMA8,DEV,TARGET
12602,2026-08-07 07:19:56.084,1,7764.25,PIN7,DEV,TARGET
12618,2026-08-07 07:21:10.544,1,7765.5,EMA8,DEV,STOP
12646,2026-08-07 07:23:47.480,1,7767.75,PIN7,DEV,TARGET
12647,2026-08-07 07:23:55.384,1,7768.0,PIN7,DEV,TARGET
12653,2026-08-07 07:24:15.120,1,7768.5,EMA8,DEV,TARGET
12657,2026-08-07 07:25:01.560,1,7768.75,EMA8,DEV,TARGET
12663,2026-08-07 07:25:33.760,1,7772.75,PIN,DEV,TARGET
12664,2026-08-07 07:25:49.492,1,7773.5,PIN,DEV,TARGET
12670,2026-08-07 07:26:48.160,1,7775.0,EMA8,DEV,TARGET
12672,2026-08-07 07:27:00.676,1,7775.0,EMA8,DEV,TARGET
12674,2026-08-07 07:27:07.228,1,7775.5,EMA8,DEV,STOP
12683,2026-08-07 07:28:13.356,1,7776.25,EMA8,DEV,TARGET
12686,2026-08-07 07:28:27.920,1,7776.75,EMA8,DEV,TARGET
12688,2026-08-07 07:28:43.856,1,7778.25,PIN7,DEV,TARGET
12699,2026-08-07 07:30:03.204,1,7780.0,EMA8,DEV,TARGET
12741,2026-08-07 07:33:28.568,-1,7773.0,PIN7,DEV,TARGET
12762,2026-08-07 07:35:47.084,-1,7771.25,PIN7,DEV,TARGET
12774,2026-08-07 07:36:33.840,-1,7770.75,EMA24,DEV,TARGET
12777,2026-08-07 07:36:46.292,-1,7768.5,PIN7,DEV,STOP
12815,2026-08-07 07:39:45.236,-1,7765.0,PIN,DEV,STOP
12819,2026-08-07 07:40:04.708,-1,7766.25,EMA8,DEV,STOP
12823,2026-08-07 07:40:17.728,-1,7767.75,EMA24,DEV,STOP
12827,2026-08-07 07:40:36.032,-1,7768.5,EMA50,DEV,STOP
12856,2026-08-07 07:42:42.588,-1,7767.75,PIN7,DEV,STOP
12874,2026-08-07 07:44:53.560,-1,7764.75,PIN7,DEV,STOP
12889,2026-08-07 07:45:43.064,1,7770.75,EMA8,DEV,TARGET
12898,2026-08-07 07:46:23.264,1,7771.0,EMA24,DEV,TARGET
12905,2026-08-07 07:47:26.588,1,7773.0,EMA8,DEV,TARGET
12912,2026-08-07 07:48:00.756,1,7774.75,PIN7,DEV,STOP
12948,2026-08-07 07:51:48.160,-1,7769.25,PIN7,DEV,TARGET
12968,2026-08-07 07:53:28.052,-1,7769.75,EMA50,DEV,TARGET
12989,2026-08-07 07:55:53.604,1,7772.5,PIN7,DEV,TARGET
12999,2026-08-07 07:58:06.120,1,7775.0,PIN7,DEV,TARGET
13000,2026-08-07 07:58:15.528,1,7775.5,PIN7,DEV,TARGET
13004,2026-08-07 07:58:46.592,1,7775.5,EMA8,DEV,TARGET
13683,2026-08-07 11:06:23.036,-1,7767.0,PIN7,DEV,TARGET
13694,2026-08-07 11:11:00.920,-1,7767.75,EMA50,DEV,TARGET
13698,2026-08-07 11:12:50.400,-1,7765.5,PIN7,DEV,TARGET
13702,2026-08-07 11:14:35.388,-1,7763.25,PIN,DEV,TARGET
13745,2026-08-07 11:38:25.692,-1,7760.5,EMA8,DEV,TARGET
13756,2026-08-07 11:46:09.368,-1,7757.5,EMA8,DEV,TARGET
13758,2026-08-07 11:46:35.596,-1,7757.25,EMA8,DEV,STOP
13788,2026-08-07 12:01:23.068,1,7767.5,PIN7,DEV,TARGET
13790,2026-08-07 12:01:26.624,1,7769.5,PIN,DEV,TARGET
13793,2026-08-07 12:01:33.008,1,7772.0,PIN,DEV,STOP
13806,2026-08-07 12:06:03.296,1,7771.0,PIN7,DEV,TARGET
13808,2026-08-07 12:07:24.192,1,7772.75,PIN,DEV,TARGET
13822,2026-08-07 12:13:22.120,1,7777.0,EMA8,DEV,TARGET
13831,2026-08-07 12:16:17.184,1,7779.25,EMA8,DEV,TARGET
13833,2026-08-07 12:16:47.012,1,7779.25,EMA8,DEV,TARGET
13909,2026-08-07 12:43:12.808,-1,7775.25,EMA24,DEV,TARGET
13920,2026-08-07 12:47:05.548,-1,7774.75,EMA50,DEV,STOP
13944,2026-08-07 12:54:00.016,1,7778.0,PIN7,DEV,STOP
13964,2026-08-07 12:56:03.436,1,7777.0,EMA50,DEV,TARGET
13987,2026-08-07 12:59:21.172,1,7785.5,PIN7,DEV,STOP
14789,2026-08-10 06:31:10.920,1,7779.75,EMA8,DEV,TARGET
14794,2026-08-10 06:31:38.280,1,7781.5,PIN7,DEV,STOP
14827,2026-08-10 06:34:48.600,-1,7773.25,PIN7,DEV,TARGET
