bar,time,direction,tail,body_ticks,distance8,close_extension,slope8,slope24,slope50,gap824,gap2450,body_depth,close_depth,strong_fan,moderate_fan,segment,outcome
47945,2026-09-09 12:18:16.344,1,1.0,4.0,1.8943160000017087,5.0,50.47587,22.730579,13.742776,1.6382439999979397,1.4477360000018962,1,10,False,False,HOLD,TARGET
47949,2026-09-09 12:25:17.960,1,2.0,3.0,1.6423199999990175,4.0,51.114957,33.792461,21.959319,4.199884000001475,2.537108000000444,1,2,False,True,HOLD,STOP
47966,2026-09-09 12:46:03.240,-1,1.0,4.0,0.6580360000007204,5.0,33.147086,30.020045,17.178037,4.857547999999952,1.3038479999995616,1,3,False,False,HOLD,STOP
47968,2026-09-09 12:47:20.888,-1,0.0,0.0,0.22523200000068755,-1.0,34.338113,31.455411,19.195963,4.369559999999183,1.6625920000005863,0,0,False,False,HOLD,TARGET
47972,2026-09-09 12:50:02.248,-1,3.0,2.0,-2.7784199999987322,3.0,-11.345817,9.415297,8.258764,2.668155999999726,1.7652439999983471,1,2,False,False,HOLD,TARGET
47973,2026-09-09 12:50:05.056,-1,0.0,5.0,1.394560000000638,6.0,38.900085,26.529473,17.191638,3.6239999999997963,2.1401440000008733,3,10,False,False,HOLD,TARGET
47974,2026-09-09 12:50:17.404,-1,3.0,2.0,2.306880000000092,3.0,56.598242,37.928792,24.423821,4.670195999999123,2.587171999999555,10,10,False,True,HOLD,TARGET
47975,2026-09-09 12:50:57.004,-1,3.0,2.0,3.016464000000269,3.0,64.197533,46.039037,30.675383,5.7624439999999595,3.0965439999999944,10,10,False,True,HOLD,TARGET
47976,2026-09-09 12:51:21.040,-1,0.0,5.0,5.901691999999457,6.0,68.179788,51.870324,36.008774,7.294904000002134,3.781779999997525,10,10,False,True,HOLD,STOP
47981,2026-09-09 12:55:00.076,-1,2.0,3.0,-1.356739999999263,4.0,11.870858,32.261943,26.153097,6.491803999997501,4.990832000003138,1,2,False,False,HOLD,TARGET
47982,2026-09-09 12:55:00.200,-1,1.0,4.0,1.7225360000011278,5.0,46.461942,42.010785,32.15555,7.201723999998649,5.412388000000647,3,4,False,True,HOLD,TARGET
47983,2026-09-09 12:55:08.856,-1,1.0,4.0,4.117527999998856,5.0,61.678772,50.241784,38.202896,8.29279200000019,5.971948000002158,5,10,False,True,HOLD,STOP
47989,2026-09-09 12:58:35.052,-1,4.0,1.0,-1.9190359999993234,2.0,18.747698,30.409459,28.004336,5.615136000000348,6.402387999998609,3,3,False,False,HOLD,TARGET
47993,2026-09-09 12:59:20.936,-1,2.0,3.0,-1.7920440000016242,4.0,-2.766819,18.221646,22.024547,4.044848000001366,6.15766000000076,1,2,False,False,HOLD,TARGET
47994,2026-09-09 12:59:41.564,-1,3.0,2.0,-0.17159199999878183,3.0,37.855302,30.803361,28.03315,4.60417199999938,6.334335999999894,3,9,False,False,HOLD,STOP
47996,2026-09-09 12:59:49.860,-1,5.0,0.0,-4.671704000000318,-1.0,32.069313,29.945798,27.864285,4.196240000001126,6.299903999999515,0,0,False,False,HOLD,STOP
48936,2026-09-10 06:31:08.892,-1,5.0,0.0,-1.2224959999985003,1.0,42.415499,26.839458,17.791737,3.119991999999911,2.2658639999972365,1,1,False,False,HOLD,TARGET
48937,2026-09-10 06:31:12.476,-1,0.0,5.0,2.604724000000715,6.0,55.432357,36.211127,23.703406,4.260972000000038,2.7030239999985497,2,10,False,True,HOLD,STOP
48951,2026-09-10 06:32:04.264,-1,1.0,4.0,-0.16818399999829126,5.0,23.671092,16.348582,14.953083,2.3750199999994948,3.3029719999976805,1,7,False,False,HOLD,STOP
48967,2026-09-10 06:33:12.008,-1,1.0,4.0,-0.505539999998291,3.0,45.927393,18.636387,12.518663,0.980887999998231,1.7081680000010238,0,0,False,False,HOLD,STOP
48973,2026-09-10 06:33:38.508,-1,2.0,3.0,-1.8395439999985683,4.0,1.666437,0.063668,3.04604,0.3232239999997546,1.3415160000004107,2,3,False,False,HOLD,STOP
48982,2026-09-10 06:34:13.852,1,2.0,3.0,-1.4986559999997553,2.0,51.540712,32.216022,16.72563,3.2031559999995807,0.39143999999942025,0,0,False,False,HOLD,STOP
48990,2026-09-10 06:35:00.152,-1,1.0,4.0,0.49724399999831803,3.0,57.987351,29.712614,14.947414,1.8302440000006754,0.27288400000179536,0,0,False,False,HOLD,TARGET
48991,2026-09-10 06:35:00.312,-1,0.0,5.0,3.942299999998795,6.0,60.43203,35.439225,19.187885,3.3189880000027188,0.8057359999984328,1,10,False,False,HOLD,STOP
48993,2026-09-10 06:35:02.712,-1,0.0,0.0,3.421883999999409,-1.0,59.413033,40.501005,24.150102,4.343272000001889,1.4900999999990745,0,0,False,False,HOLD,STOP
49000,2026-09-10 06:35:25.240,1,2.0,3.0,-1.091208000001643,2.0,54.690433,31.216643,15.722128,2.5412600000017846,0.19892800000161515,0,0,False,False,HOLD,TARGET
49002,2026-09-10 06:35:33.388,1,1.0,4.0,-0.9070240000000922,3.0,44.349269,28.634576,15.34791,3.279947999999422,0.7240400000009686,0,0,False,False,HOLD,TARGET
49005,2026-09-10 06:35:42.344,1,3.0,2.0,-0.20316800000000512,3.0,37.429752,28.085404,16.498625,3.9752240000016172,1.4363479999992705,1,10,False,False,HOLD,STOP
49012,2026-09-10 06:36:10.660,1,1.0,4.0,2.2994480000015756,5.0,47.158035,30.255412,19.449902,3.886027999997168,2.3093840000001364,5,10,False,False,HOLD,TARGET
49014,2026-09-10 06:36:29.232,1,1.0,4.0,1.749048000001494,3.0,61.973785,44.330914,29.627246,5.478339999997843,3.1121559999992314,0,0,False,True,HOLD,TARGET
49015,2026-09-10 06:36:33.452,1,4.0,1.0,1.804815999999846,2.0,61.36602,45.90481,31.456853,6.284380000000965,3.570368000000599,1,1,False,True,HOLD,STOP
49035,2026-09-10 06:38:24.280,1,2.0,3.0,1.1231039999984205,4.0,46.266271,19.921018,13.030365,1.480228000000352,1.734707999999955,1,10,False,False,HOLD,STOP
49039,2026-09-10 06:38:56.736,1,1.0,4.0,-0.26694399999905727,5.0,17.018457,12.070044,9.800338,1.9405079999996815,1.9369320000005246,1,2,False,False,HOLD,STOP
49040,2026-09-10 06:39:09.896,1,5.0,0.0,-0.5409560000007332,1.0,44.386336,24.862748,16.524626,2.6006320000014966,2.1739400000005844,3,3,False,False,HOLD,STOP
49046,2026-09-10 06:39:55.132,1,4.0,1.0,-1.119276000001264,2.0,32.595518,18.16266,13.423003,2.0830040000000736,2.2379519999994955,4,4,False,False,HOLD,TARGET
49047,2026-09-10 06:39:57.932,1,2.0,3.0,1.129452000001038,4.0,51.071765,29.617496,19.799775,3.0371759999979986,2.5565520000018296,5,10,False,False,HOLD,TARGET
49051,2026-09-10 06:40:23.492,1,3.0,2.0,-1.8276440000008733,3.0,19.110214,20.491184,16.270191,3.2998120000011113,2.994144000000233,1,1,False,False,HOLD,TARGET
49054,2026-09-10 06:40:31.640,1,4.0,1.0,-0.47308799999882467,2.0,41.40632,30.457584,22.300149,4.181111999998393,3.5278920000018843,1,5,False,False,HOLD,TARGET
49056,2026-09-10 06:40:40.540,1,3.0,2.0,-2.69359600000098,1.0,39.962004,31.903258,23.840892,4.291268000000855,3.8119520000000193,0,0,False,False,HOLD,TARGET
49057,2026-09-10 06:40:45.724,1,2.0,3.0,-0.09502000000065891,4.0,41.152705,33.133374,24.881466,4.844880000000558,4.094679999998334,1,1,False,False,HOLD,STOP
49062,2026-09-10 06:41:12.064,1,1.0,4.0,1.0608639999991283,5.0,38.805292,31.753185,25.242184,4.888328000000911,4.689372000000731,3,3,False,False,HOLD,STOP
49064,2026-09-10 06:41:26.920,1,5.0,0.0,-3.9261440000009316,-1.0,42.183749,34.90348,27.638303,4.734340000002703,4.897759999999835,0,0,False,False,HOLD,TARGET
49071,2026-09-10 06:42:09.144,1,1.0,4.0,0.2713079999994079,5.0,22.428659,10.365749,13.331507,1.3818559999999707,3.788648000001558,4,5,False,False,HOLD,STOP
49082,2026-09-10 06:43:40.332,1,1.0,4.0,3.0875640000012936,5.0,57.412893,25.553957,16.919951,1.375796000000264,2.2401279999976396,8,9,False,False,HOLD,STOP
49206,2026-09-10 07:00:37.236,-1,4.0,1.0,-3.783424000001105,2.0,-24.47504,-3.864724,13.514502,0.8771760000017821,6.467743999997765,3,3,False,False,HOLD,TARGET
49207,2026-09-10 07:00:41.184,-1,2.0,3.0,-0.9426600000006147,4.0,24.738841,13.017127,20.541576,1.5489120000020193,6.462636000000202,4,5,False,False,HOLD,STOP
49228,2026-09-10 07:03:37.256,1,2.0,3.0,-1.213980000000447,4.0,14.775552,21.578211,14.347854,3.8605119999992894,1.9445279999999912,1,4,False,False,HOLD,STOP
49243,2026-09-10 07:07:09.176,-1,0.0,5.0,2.2122720000006666,6.0,45.522377,29.517835,15.145962,3.8190399999984947,0.5367599999990489,1,10,False,False,HOLD,STOP
49249,2026-09-10 07:07:56.152,-1,1.0,4.0,1.609651999999187,5.0,39.336607,25.251195,14.768097,3.397263999999268,1.3818600000013248,3,4,False,False,HOLD,TARGET
49250,2026-09-10 07:08:00.188,-1,1.0,4.0,4.029728000001342,5.0,61.248142,40.714967,24.817155,4.776635999998689,1.9397160000007716,5,10,False,True,HOLD,TARGET
49251,2026-09-10 07:08:39.504,-1,3.0,2.0,4.356456000001344,3.0,67.214185,48.703335,31.55943,6.1054000000003725,2.5490799999970477,10,10,False,True,HOLD,TARGET
49253,2026-09-10 07:09:06.664,-1,2.0,3.0,1.0057559999986552,2.0,63.526221,49.97623,34.277153,7.228355999999621,3.4672559999999066,0,0,False,True,HOLD,TARGET
49254,2026-09-10 07:09:20.208,-1,1.0,4.0,3.560032000001229,5.0,62.635695,50.861764,35.761465,8.215351999999257,4.07495199999903,1,10,False,True,HOLD,STOP
49256,2026-09-10 07:09:47.328,-1,2.0,3.0,-0.08096799999839277,2.0,59.469151,51.225337,37.500713,8.580451999998331,4.899843999999575,0,0,False,True,HOLD,STOP
49274,2026-09-10 07:12:55.268,1,2.0,3.0,2.498827999999776,2.0,68.724212,54.18321,32.119513,7.792856000000029,0.1440440000005765,0,0,False,False,HOLD,TARGET
49275,2026-09-10 07:13:01.556,1,3.0,2.0,3.1657559999985097,3.0,65.747051,53.568843,32.715497,8.662592000000586,0.8844080000017129,1,1,False,False,HOLD,TARGET
49276,2026-09-10 07:13:12.616,1,1.0,4.0,5.24003200000152,5.0,67.935654,56.539571,36.792762,9.842047999998613,1.739979999998468,10,10,False,True,HOLD,STOP
49289,2026-09-10 07:15:46.016,1,3.0,2.0,-2.0201559999986785,3.0,-0.655922,6.434484,9.655804,1.6559239999987767,2.9272359999995388,3,3,False,False,HOLD,TARGET
49292,2026-09-10 07:16:27.644,1,1.0,4.0,-0.04514800000106334,5.0,34.019251,20.755494,16.736257,2.5439880000012636,3.1620479999983218,1,9,False,False,HOLD,TARGET
49293,2026-09-10 07:16:34.300,1,3.0,2.0,1.1871079999982612,3.0,49.997896,30.483522,22.124643,3.471828000001551,3.466231999998854,10,10,False,True,HOLD,TARGET
49295,2026-09-10 07:16:53.940,1,1.0,4.0,-0.13372399999934714,3.0,53.730578,36.947065,26.699674,4.376248000000487,3.9095439999982773,0,0,False,True,HOLD,STOP
49297,2026-09-10 07:17:15.840,1,4.0,1.0,-2.6611440000015136,0.0,44.204009,34.602427,26.123859,4.63761599999998,4.241180000000895,0,0,False,False,HOLD,STOP
49309,2026-09-10 07:18:57.428,1,4.0,1.0,-0.07231200000023819,2.0,43.134584,15.730375,12.588191,0.8522000000011758,2.380799999998999,10,10,False,False,HOLD,TARGET
49310,2026-09-10 07:19:10.484,1,3.0,2.0,1.165980000001582,3.0,55.763728,27.735095,19.048349,1.9115160000001197,2.64551599999686,10,10,False,False,HOLD,TARGET
49311,2026-09-10 07:19:17.424,1,2.0,3.0,2.9068719999995665,4.0,61.074259,35.894383,24.198139,3.2044239999995625,3.0343439999996917,10,10,False,True,HOLD,TARGET
49313,2026-09-10 07:19:35.004,1,1.0,4.0,0.3016879999995581,3.0,58.336225,39.261361,27.354747,4.323712000001251,3.545564000000013,0,0,False,True,HOLD,TARGET
49314,2026-09-10 07:19:44.808,1,3.0,2.0,1.4568680000011227,3.0,56.013854,39.759636,28.203619,5.15849999999773,3.9214439999996102,1,10,False,True,HOLD,TARGET
49315,2026-09-10 07:19:46.184,1,3.0,2.0,2.3553439999996044,3.0,61.218314,45.154786,32.329443,6.0907960000004095,4.363735999999335,10,10,False,True,HOLD,TARGET
49316,2026-09-10 07:19:52.532,1,2.0,3.0,3.831932000000961,4.0,65.123031,49.99757,36.456724,7.218516000000818,4.904139999998733,10,10,False,True,HOLD,TARGET
49317,2026-09-10 07:19:56.224,1,5.0,0.0,2.6470599999993283,1.0,66.224544,52.636041,39.159224,8.03935199999978,5.407212000001891,10,10,True,True,HOLD,TARGET
49319,2026-09-10 07:20:05.964,1,0.0,5.0,0.3173559999995632,4.0,56.395398,49.228813,37.861679,8.254024000001664,6.050992000000406,0,0,False,True,HOLD,TARGET
49321,2026-09-10 07:20:12.072,1,0.0,5.0,1.3277840000009746,4.0,56.361679,50.074244,39.427142,8.839031999999861,6.789860000000772,0,0,False,True,HOLD,TARGET
49322,2026-09-10 07:20:34.740,1,5.0,0.0,0.6993880000009085,1.0,56.990788,50.948643,40.541004,9.174083999998402,7.182944000000134,1,1,False,True,HOLD,TARGET
49324,2026-09-10 07:21:27.000,1,0.0,0.0,2.6699999999982538,-1.0,50.642467,49.381797,40.442516,8.998904000000039,7.730731999999989,0,0,False,True,HOLD,TARGET
49325,2026-09-10 07:21:35.648,1,4.0,1.0,-2.9233319999984815,0.0,41.161262,46.288665,38.863596,8.658723999997164,7.903472000001784,0,0,False,False,HOLD,TARGET
49326,2026-09-10 07:21:45.376,1,2.0,3.0,-0.2737039999992703,4.0,42.056363,46.187739,39.127095,8.83026400000017,8.194508000000496,1,1,False,False,HOLD,TARGET
49327,2026-09-10 07:22:00.424,1,1.0,4.0,2.5648959999998624,5.0,53.840748,50.169908,41.962196,9.507140000001527,8.629967999997461,2,10,False,True,HOLD,TARGET
49331,2026-09-10 07:22:43.264,1,1.0,4.0,1.8290359999991779,5.0,47.526727,48.589138,42.358198,9.555704000002152,9.61319199999707,1,2,False,True,HOLD,TARGET
49332,2026-09-10 07:22:53.740,1,1.0,4.0,4.200364000000263,5.0,62.074342,54.778655,46.642385,10.47360000000117,10.10836399999971,10,10,True,True,HOLD,STOP
49343,2026-09-10 07:24:38.172,1,0.0,5.0,2.9388599999983853,6.0,52.238075,43.416555,40.372502,7.103728000001865,10.16055200000119,1,10,False,True,HOLD,TARGET
49344,2026-09-10 07:24:38.268,1,0.0,5.0,5.84133600000132,6.0,65.450321,52.371071,45.736561,8.51784399999815,10.620304000000033,10,10,True,True,HOLD,TARGET
49345,2026-09-10 07:24:38.824,1,0.0,5.0,8.098816000001534,6.0,71.769654,59.138023,50.68489,10.231627999997727,11.238079999999172,10,10,True,True,HOLD,TARGET
49346,2026-09-10 07:24:39.872,1,0.0,5.0,9.854636000000028,6.0,74.855457,63.656961,54.626421,12.129371999999421,11.993596000000252,10,10,True,True,HOLD,TARGET
49347,2026-09-10 07:24:40.216,1,2.0,3.0,9.664715999999316,4.0,76.159468,66.36064,57.379531,13.840572000000975,12.786919999998645,10,10,True,True,HOLD,TARGET
49348,2026-09-10 07:24:40.464,1,3.0,2.0,8.739224000000831,3.0,76.356653,67.784459,59.10319,15.245639999997366,13.570392000001448,10,10,True,True,HOLD,TARGET
49349,2026-09-10 07:24:40.616,1,0.0,5.0,10.352728000001662,6.0,76.506249,68.957401,60.610725,16.833348000000115,14.46505199999956,10,10,True,True,HOLD,TARGET
49350,2026-09-10 07:24:40.760,1,1.0,4.0,10.829900000000634,5.0,76.843924,70.114792,62.102499,18.38129199999821,15.414404000002833,10,10,True,True,HOLD,TARGET
49352,2026-09-10 07:24:40.936,1,1.0,4.0,5.699567999999999,3.0,74.272431,69.819937,62.671395,19.323983999998745,16.822296000002098,0,0,True,True,HOLD,TARGET
49353,2026-09-10 07:24:40.936,1,0.0,5.0,7.988556000000244,6.0,73.046874,69.606417,62.858795,20.153111999999965,17.631796000001486,1,10,True,True,HOLD,TARGET
49354,2026-09-10 07:24:41.024,1,0.0,5.0,9.768875999998272,6.0,74.72862,70.81885,64.218344,21.24145600000338,18.53672000000006,10,10,True,True,HOLD,TARGET
49355,2026-09-10 07:24:41.052,1,2.0,3.0,9.598015999999916,4.0,76.076947,71.965272,65.538896,22.211491999998543,19.441584000000148,10,10,True,True,HOLD,STOP
49373,2026-09-10 07:25:01.324,1,4.0,1.0,-2.283471999999165,2.0,11.458669,7.287323,30.469591,1.1341599999977916,12.577616000002308,3,3,False,False,HOLD,TARGET
49374,2026-09-10 07:25:01.624,1,1.0,4.0,1.0017440000010538,5.0,44.200406,22.341739,35.338525,2.1408879999980854,12.445348000001104,4,10,False,False,HOLD,TARGET
49379,2026-09-10 07:25:06.776,1,3.0,2.0,-1.4139719999984663,3.0,17.285207,16.722043,30.972747,2.7245960000000196,11.05049599999984,1,2,False,False,HOLD,TARGET
49384,2026-09-10 07:25:14.720,1,2.0,3.0,-0.13962399999945774,4.0,33.694123,24.451522,32.043348,3.4112199999981385,10.02751200000057,1,8,False,False,HOLD,TARGET
49385,2026-09-10 07:25:19.952,1,3.0,2.0,1.1136240000014368,3.0,51.548053,34.410953,36.207665,4.256244000000152,10.093979999997828,9,10,False,True,HOLD,TARGET
49388,2026-09-10 07:25:25.984,1,2.0,3.0,1.525340000000142,4.0,50.102554,38.00322,37.79233,5.500400000000809,10.111715999999433,1,10,False,True,HOLD,STOP
49413,2026-09-10 07:27:14.928,-1,2.0,3.0,0.3054120000015246,2.0,61.483603,50.399091,30.324043,7.812780000000203,0.9891479999969306,0,0,False,False,HOLD,TARGET
49415,2026-09-10 07:27:26.608,-1,1.0,4.0,-0.6670960000010382,3.0,49.304219,45.832458,28.434548,7.837532000001374,1.888279999999213,0,0,False,True,HOLD,TARGET
49421,2026-09-10 07:28:41.096,-1,4.0,1.0,-3.966572000001179,-0.0,21.189401,33.38284,23.79706,5.922124000000622,3.419499999999971,0,0,False,False,HOLD,TARGET
49422,2026-09-10 07:28:46.952,-1,0.0,5.0,0.4704439999986789,6.0,36.721431,37.460526,26.662548,6.448663999999553,3.8137840000017604,1,10,False,False,HOLD,TARGET
49423,2026-09-10 07:29:06.552,-1,4.0,1.0,0.8103479999990668,2.0,49.546679,42.560254,30.413475,6.99522799999977,4.231912000002922,10,10,False,True,HOLD,TARGET
49424,2026-09-10 07:29:19.148,-1,1.0,4.0,3.408048000001145,5.0,61.929131,49.993355,36.275959,7.9730839999974705,4.792140000001382,10,10,False,True,HOLD,STOP
49426,2026-09-10 07:29:43.356,-1,3.0,2.0,0.25918799999999464,1.0,61.611978,52.195776,39.290309,8.679400000000896,5.644271999997727,0,0,True,True,HOLD,STOP
49433,2026-09-10 07:30:31.196,-1,3.0,2.0,-2.90866399999868,3.0,-3.378398,16.100033,19.389212,3.4828399999969406,5.305812000002334,3,3,False,False,HOLD,TARGET
49434,2026-09-10 07:30:44.796,-1,0.0,0.0,2.404372000000876,1.0,21.728775,23.051932,22.615322,3.643867999999202,5.365863999999419,4,4,False,False,HOLD,STOP
49435,2026-09-10 07:31:12.092,-1,4.0,1.0,-3.129931999999826,-0.0,31.226935,26.481017,24.347939,3.694311999999627,5.402111999999761,0,0,False,False,HOLD,STOP
49444,2026-09-10 07:32:49.412,-1,3.0,2.0,-0.18493600000147126,3.0,37.676067,11.224167,13.138961,0.419000000001688,3.4977319999998144,5,5,False,False,HOLD,STOP
49460,2026-09-10 07:35:54.716,1,0.0,5.0,1.7816679999996268,4.0,57.636409,39.492475,21.152709,4.7773400000005495,0.4771279999986291,0,0,False,False,HOLD,TARGET
49462,2026-09-10 07:36:31.752,1,3.0,2.0,-1.9345439999997325,1.0,50.612116,38.65742,22.216847,5.098888000000443,1.1377560000000813,0,0,False,False,HOLD,TARGET
49463,2026-09-10 07:36:41.812,1,2.0,3.0,0.49535200000173063,4.0,47.607786,38.282989,22.712343,5.695843999998033,1.5892520000015793,1,1,False,True,HOLD,TARGET
49467,2026-09-10 07:37:44.904,1,0.0,5.0,2.215415999999095,6.0,45.555543,39.667317,26.24637,6.5927279999996244,2.9919079999999667,1,10,False,True,HOLD,STOP
49468,2026-09-10 07:38:18.000,1,4.0,1.0,2.167543999999907,2.0,59.265701,47.279518,32.235263,7.37594800000079,3.5193039999976463,10,10,False,True,HOLD,STOP
49470,2026-09-10 07:38:48.388,1,2.0,3.0,-1.5282760000009148,2.0,51.293119,45.418343,32.306887,7.292288000000553,4.139016000000993,0,0,False,True,HOLD,STOP
49490,2026-09-10 07:44:07.516,-1,0.0,5.0,6.191444000000047,6.0,69.009014,48.629259,26.759194,5.5427679999993416,0.008688000001711771,10,10,False,False,HOLD,TARGET
49491,2026-09-10 07:44:29.196,-1,3.0,2.0,6.037791999999172,3.0,71.071472,53.765663,32.673322,7.117684000000736,0.8131920000014361,10,10,False,False,HOLD,STOP
49494,2026-09-10 07:45:00.868,-1,1.0,4.0,-0.5652079999999842,3.0,50.217901,45.619414,28.909278,7.655107999999018,2.2220440000019153,0,0,False,True,HOLD,TARGET
49495,2026-09-10 07:45:06.776,-1,3.0,2.0,0.7826160000004165,3.0,50.897897,46.309202,30.236713,8.100092000000586,2.7503359999973327,1,2,False,True,HOLD,STOP
49497,2026-09-10 07:45:49.448,-1,3.0,2.0,-1.933971999998903,1.0,48.31384,46.05326,31.567973,7.911496000000625,3.491119999998773,0,0,False,True,HOLD,TARGET
49498,2026-09-10 07:45:55.948,-1,2.0,3.0,0.49580000000059954,4.0,47.612131,45.970443,32.192634,8.283520000000863,3.965063999999984,1,1,False,True,HOLD,STOP
49507,2026-09-10 07:47:43.760,-1,2.0,3.0,-0.6079480000007607,4.0,26.155181,20.503327,18.004683,3.02714399999968,3.80046399999992,1,6,False,False,HOLD,TARGET
49508,2026-09-10 07:47:57.644,-1,0.0,5.0,3.0827040000003763,6.0,53.367805,34.632894,25.743328,4.262955999998667,4.198720000000321,8,10,False,True,HOLD,TARGET
49519,2026-09-10 07:50:25.380,-1,4.0,1.0,-2.9943200000016077,2.0,7.210932,11.189728,14.442181,1.9713560000018333,4.028723999999784,2,2,False,False,HOLD,TARGET
49522,2026-09-10 07:50:44.400,-1,0.0,5.0,0.5431400000015856,6.0,25.989866,17.323012,17.031591,2.4981799999986833,4.045439999998052,1,10,False,False,HOLD,STOP
49537,2026-09-10 07:53:31.416,1,1.0,4.0,-0.43850400000155787,5.0,23.374204,26.508621,13.234114,4.50778800000262,0.3700399999979709,1,2,False,False,HOLD,TARGET
49541,2026-09-10 07:54:52.560,1,2.0,3.0,-0.41378400000030524,4.0,25.111877,26.389198,15.2947,4.429016000001866,1.311943999997311,1,2,False,False,HOLD,STOP
49542,2026-09-10 07:55:00.276,1,4.0,1.0,0.12261199999920791,2.0,47.862713,35.872289,21.477865,5.011404000000766,1.709739999998419,3,10,False,True,HOLD,STOP
49550,2026-09-10 07:56:42.212,1,0.0,5.0,1.4149319999996806,6.0,35.7276,24.173122,16.394086,3.3779040000008536,2.328639999999723,1,10,False,False,HOLD,TARGET
49551,2026-09-10 07:57:13.440,1,4.0,1.0,1.5449479999988398,2.0,55.377165,36.239394,23.72689,4.304459999999381,2.7182840000023134,10,10,False,True,HOLD,TARGET
49553,2026-09-10 07:57:45.024,1,3.0,2.0,-1.4728119999999763,1.0,52.344201,38.457725,26.29673,4.882951999999932,3.2288560000015423,0,0,False,True,HOLD,TARGET
49554,2026-09-10 07:57:46.668,1,1.0,4.0,1.632259999998496,5.0,52.521305,39.941461,27.792304,5.705068000002939,3.6491559999994934,1,10,False,True,HOLD,NONE
49562,2026-09-10 07:59:54.476,1,2.0,3.0,-1.9608200000002398,4.0,15.072866,25.719233,22.490625,4.599291999998968,4.715068000001338,1,1,False,False,HOLD,STOP
50036,2026-09-10 11:01:54.172,-1,2.0,3.0,1.1311319999986154,4.0,43.620849,16.947221,14.39861,1.1692480000019714,2.9530720000002475,4,10,False,False,HOLD,TARGET
50037,2026-09-10 11:02:19.680,-1,3.0,2.0,2.101991999999882,3.0,58.472524,30.978322,21.975327,2.374360000001616,3.2573559999982535,10,10,False,True,HOLD,TARGET
50038,2026-09-10 11:02:33.128,-1,0.0,5.0,5.190439999998489,6.0,65.854905,41.95506,29.145589,4.0478040000016335,3.7608079999990878,10,10,False,True,HOLD,TARGET
50039,2026-09-10 11:03:16.004,-1,5.0,0.0,3.7036760000009963,1.0,68.005891,47.563318,33.682916,5.3155079999996815,4.234808000001067,10,10,False,True,HOLD,TARGET
50040,2026-09-10 11:03:31.984,-1,3.0,2.0,4.102859999999055,3.0,69.441918,51.846567,37.63469,6.554788000001281,4.762851999999839,10,10,False,True,HOLD,STOP
50042,2026-09-10 11:04:50.848,-1,4.0,1.0,-1.9130839999997988,-0.0,56.983936,46.4167,34.942253,6.780115999998088,5.290840000001481,0,0,False,True,HOLD,TARGET
50043,2026-09-10 11:05:11.648,-1,3.0,2.0,-0.26573199999984354,3.0,48.312382,43.228303,33.354288,7.103404000001319,5.6081279999998515,1,1,False,True,HOLD,TARGET
50050,2026-09-10 11:09:20.360,-1,0.0,5.0,1.1221680000016931,6.0,31.361548,29.630687,26.65351,4.936627999999473,5.949816000000283,3,5,False,False,HOLD,TARGET
50051,2026-09-10 11:09:56.004,-1,2.0,3.0,2.872795999999653,4.0,56.504245,41.879976,33.634009,5.981296000001748,6.330651999996917,6,10,False,True,HOLD,TARGET
50052,2026-09-10 11:10:09.944,-1,3.0,2.0,3.4566200000008394,3.0,64.935778,49.517048,38.976341,7.049144000000524,6.769771999999648,10,10,False,True,HOLD,TARGET
50053,2026-09-10 11:10:17.876,-1,2.0,3.0,4.688483999998425,4.0,68.022558,53.896457,42.650092,8.256820000002335,7.299820000000182,10,10,True,True,HOLD,STOP
50055,2026-09-10 11:12:05.764,-1,3.0,2.0,-0.17610399999830406,1.0,61.960144,52.685949,42.821626,8.74580799999967,7.925699999999779,0,0,True,True,HOLD,STOP
50061,2026-09-10 11:15:05.312,-1,1.0,4.0,0.3357399999986228,5.0,28.020272,32.376734,31.482846,5.773412000002281,7.844912000000477,3,4,False,False,HOLD,STOP
50065,2026-09-10 11:17:09.532,-1,1.0,4.0,0.042388000001665205,5.0,27.355182,31.386529,31.196172,5.507791999996698,7.922428000001673,1,2,False,False,HOLD,STOP
50066,2026-09-10 11:18:47.532,-1,5.0,0.0,-0.30036399999880814,1.0,46.911594,38.704274,34.970134,5.926531999997678,8.082808000002842,3,3,False,True,HOLD,STOP
50082,2026-09-10 11:30:06.236,-1,1.0,4.0,1.8319919999994454,5.0,44.948409,19.386446,18.144415,1.6047719999987748,4.139812000001257,3,10,False,False,HOLD,TARGET
50083,2026-09-10 11:32:37.156,-1,4.0,1.0,1.869328000000678,2.0,59.015006,32.770945,25.254191,2.7324919999991835,4.403124000000389,10,10,False,True,HOLD,TARGET
50084,2026-09-10 11:33:53.240,-1,1.0,4.0,4.231700000000274,5.0,65.39908,42.372304,31.386697,4.201976000000286,4.825976000000082,10,10,False,True,HOLD,TARGET
50105,2026-09-10 11:48:07.220,-1,4.0,1.0,-1.3364719999990484,2.0,29.158986,8.175383,8.32896,0.35378399999899557,2.0138560000013968,1,10,False,False,HOLD,TARGET
50106,2026-09-10 11:48:20.204,-1,0.0,5.0,2.5160800000012387,6.0,52.912647,24.331083,16.568901,1.6998480000002019,2.343431999997847,10,10,False,False,HOLD,STOP
50120,2026-09-10 11:51:17.548,1,0.0,5.0,1.4094880000011472,4.0,56.893021,32.358531,16.063977,2.832615999999689,0.14548400000057882,0,0,False,False,HOLD,TARGET
