bar,time,text_time,direction,entry,early,result,won,tail,body,finish,s8,s24,s50,gap824,gap2450,body_distance8,bar_distance8,close_extension,prior_streak
44282,63924445499,2026-09-07 06:24:59.584,1,7715.5,False,TARGET,True,3.0,2.0,0.0,64.492072,50.791637,36.594935,7.786495999996987,4.645567999999912,6.597344000001613,3.5973440000016126,3.0,3
44288,63924445901,2026-09-07 06:31:41.232,1,7715.75,False,TARGET,True,4.0,1.0,0.0,40.738134,41.705683,33.386055,7.435167999999976,6.184240000002319,3.4722079999992275,-0.5277920000007725,2.0,1
44302,63924446872,2026-09-07 06:47:52.148,1,7714.75,False,STOP,False,3.0,2.0,0.0,10.138876,6.487237,14.094452,1.054387999996834,4.793384000000515,0.9793080000017653,-2.0206919999982347,3.0,1
44310,63924447658,2026-09-07 07:00:58.940,1,7714.25,False,TARGET,True,3.0,2.0,0.0,-4.809647,-2.295809,7.140777,0.07989200000156416,3.443036000000575,0.024399999998422572,-2.9756000000015774,3.0,2
44335,63924450813,2026-09-07 07:53:33.088,-1,7708.75,False,TARGET,True,3.0,2.0,0.0,25.055552,22.792398,17.0336,3.624232000001939,2.887275999997655,2.256595999999263,-0.7434040000007371,3.0,2
44336,63924450973,2026-09-07 07:56:13.868,-1,7708.25,False,TARGET,True,4.0,1.0,0.0,47.838662,33.154795,23.0292,4.224124000000302,3.177028000001883,3.8662399999993795,-0.1337600000006205,2.0,3
44338,63924451100,2026-09-07 07:58:20.160,-1,7706.5,False,TARGET,True,4.0,1.0,0.0,62.375804,46.075057,32.441287,6.242060000000492,4.095128000000841,6.524023999998462,2.5240239999984624,2.0,4
44344,63924451562,2026-09-07 08:06:02.308,-1,7705.75,False,TARGET,True,3.0,2.0,0.0,24.855438,37.085834,30.439927,7.07491200000004,5.932659999998577,1.7374960000015562,-1.2625039999984438,3.0,1
44349,63924452609,2026-09-07 08:23:29.732,-1,7704.5,False,STOP,False,3.0,2.0,0.0,40.275425,39.446414,33.098006,6.808844000002864,6.751651999999012,3.0152759999982663,0.015275999998266343,3.0,1
44396,63924476819,2026-09-07 15:06:59.648,1,7709.5,False,STOP,False,3.0,2.0,0.0,18.545185,21.054805,10.580332,3.3437960000010207,0.3752439999989292,0.6352359999982582,-2.364764000001742,3.0,2
44410,63924480297,2026-09-07 16:04:57.300,-1,7704.25,False,TARGET,True,5.0,-0.0,0.0,21.454807,27.327373,20.040459,4.569188000001304,3.170320000001084,2.1357439999992494,-2.8642560000007506,1.0,2
44412,63924481005,2026-09-07 16:16:45.956,-1,7702.75,False,TARGET,True,4.0,1.0,0.0,49.225429,38.511786,27.300061,5.633356000002095,3.829247999998188,4.267299999999523,0.2672999999995227,2.0,4
44445,63924483228,2026-09-07 16:53:48.212,1,7711.75,False,TARGET,True,4.0,1.0,0.0,60.342111,57.66456,43.035093,11.784416000002238,5.235044000000926,2.6660999999985506,-1.3339000000014494,0.0,0
44492,63924485738,2026-09-07 17:35:38.848,1,7713.0,False,STOP,False,3.0,2.0,0.0,66.64028,45.180536,26.763849,4.885023999999248,1.358143999997992,7.182572000001528,4.182572000001528,3.0,2
44496,63924486634,2026-09-07 17:50:34.568,1,7712.25,False,STOP,False,5.0,0.0,0.0,33.067553,32.709899,21.340934,5.2578599999978906,2.4700560000019323,3.077632000000449,-1.922367999999551,1.0,1
44497,63924486907,2026-09-07 17:55:07.716,1,7712.75,False,STOP,False,4.0,1.0,0.0,43.556606,36.9012,24.409331,5.559379999998782,2.794719999998051,2.949272000001656,-1.0507279999983439,2.0,2
44521,63924488602,2026-09-07 18:23:22.116,1,7712.75,False,TARGET,True,4.0,1.0,0.0,58.492448,40.661279,23.842879,5.094644000000699,1.430875999998534,5.778959999999643,1.7789599999996426,2.0,2
44524,63924489115,2026-09-07 18:31:55.728,1,7713.25,False,TARGET,True,5.0,0.0,0.0,52.698373,42.259822,27.299197,6.306528000000981,2.608459999999468,4.841128000000026,-0.15887199999997392,1.0,1
44525,63924489193,2026-09-07 18:33:13.776,1,7714.0,False,TARGET,True,3.0,2.0,0.0,56.992736,45.640846,30.429294,6.91718800000308,3.08317199999874,4.0986559999983,1.0986559999983,3.0,2
44527,63924489487,2026-09-07 18:38:07.064,1,7716.0,False,TARGET,True,3.0,2.0,0.0,66.174732,54.065224,38.626333,8.961276000001817,4.350379999999859,7.047335999999632,4.047335999999632,3.0,4
44533,63924490374,2026-09-07 18:52:54.704,1,7718.75,False,TARGET,True,3.0,2.0,0.0,62.866078,57.180553,45.481289,11.599903999998787,7.673356000002968,6.212203999999474,3.212203999999474,3.0,2
44542,63924491802,2026-09-07 19:16:42.180,1,7719.75,False,TARGET,True,4.0,1.0,0.0,15.048978,42.470377,40.380899,9.218207999998413,10.4187720000009,1.639024000000063,-2.360975999999937,2.0,1
44570,63924496936,2026-09-07 20:42:16.736,1,7722.25,False,TARGET,True,3.0,2.0,0.0,48.608609,45.147385,36.706959,7.91613199999847,7.017292000000452,3.5272680000016408,0.5272680000016408,3.0,1
44578,63924499492,2026-09-07 21:24:52.876,1,7724.5,False,STOP,False,3.0,2.0,0.0,59.395673,49.158363,40.975234,8.08679999999731,8.323544000002585,5.263328000000911,2.263328000000911,3.0,2
44615,63924503293,2026-09-07 22:28:13.076,-1,7717.75,False,TARGET,True,4.0,1.0,0.0,46.59018,19.485178,9.260043,1.3456399999995483,0.21521600000050967,4.5019759999995586,0.5019759999995586,2.0,2
44622,63924503645,2026-09-07 22:34:05.464,-1,7711.75,False,STOP,False,3.0,2.0,0.0,72.012025,59.322443,43.241445,10.070091999998112,4.460635999999795,9.474608000000444,6.474608000000444,3.0,3
44624,63924503884,2026-09-07 22:38:04.544,-1,7712.75,False,STOP,False,4.0,1.0,0.0,64.292285,56.707223,42.546851,10.328160000000935,5.463432000000466,3.521676000000298,-0.4783239999997022,-0.0,0
44629,63924504114,2026-09-07 22:41:54.576,-1,7712.75,False,TARGET,True,3.0,2.0,0.0,20.890162,35.953871,30.096301,7.125664000002871,6.108823999999004,2.281695999998192,-0.7183040000018082,3.0,2
44630,63924504154,2026-09-07 22:42:34.272,-1,7712.0,False,TARGET,True,3.0,2.0,0.0,49.857224,44.633506,35.516478,7.591231999998854,6.456856000000698,3.663540000001376,0.663540000001376,3.0,3
44631,63924504222,2026-09-07 22:43:42.180,-1,7711.5,False,TARGET,True,4.0,1.0,0.0,56.569687,48.281306,38.319774,8.073860000000423,6.825799999998708,4.960532000000967,0.960532000000967,2.0,4
44635,63924504626,2026-09-07 22:50:26.668,-1,7710.0,False,TARGET,True,4.0,1.0,0.0,61.154069,55.097404,45.300452,10.13343199999872,8.602780000001076,3.0782240000007732,-0.9217759999992268,-0.0,0
44636,63924504652,2026-09-07 22:50:52.492,-1,7709.75,False,TARGET,True,5.0,-0.0,0.0,51.649812,51.680377,43.373287,10.044991999999183,8.885812000000442,3.9497320000009495,-1.0502679999990505,1.0,1
44638,63924504744,2026-09-07 22:52:24.620,-1,7708.0,False,TARGET,True,3.0,2.0,0.0,58.708567,54.596871,46.1094,10.848303999999189,9.705219999999827,5.1424279999991995,2.1424279999991995,3.0,3
44645,63924505220,2026-09-07 23:00:20.252,-1,7705.25,False,TARGET,True,4.0,1.0,0.0,51.118517,55.431984,49.709544,12.286067999997613,12.503523999999743,4.228232000001299,0.22823200000129873,2.0,1
44660,63924505592,2026-09-07 23:06:32.156,-1,7701.75,False,STOP,False,5.0,-0.0,0.0,52.751974,50.49662,48.138462,9.563868000001094,13.524256000000605,5.101815999998507,0.10181599999850732,1.0,1
44666,63924505804,2026-09-07 23:10:04.080,-1,7703.25,False,TARGET,True,5.0,-0.0,0.0,-22.077614,20.770243,34.456356,5.247004000000743,12.182656000000861,0.006824000000051456,-4.9931759999999485,1.0,1
44683,63924506451,2026-09-07 23:20:51.596,-1,7696.75,False,STOP,False,4.0,1.0,0.0,46.396358,51.883761,48.987679,10.498875999997836,13.556076000000758,1.0373560000007274,-2.9626439999992726,-0.0,0
44695,63924507030,2026-09-07 23:30:30.980,-1,7697.25,False,TARGET,True,3.0,2.0,0.0,35.995993,23.451554,30.892039,3.025440000001254,9.597627999999531,2.693011999999726,-0.30698800000027404,3.0,1
44696,63924507071,2026-09-07 23:31:11.448,-1,7696.75,False,STOP,False,4.0,1.0,0.0,50.926705,32.582758,34.701955,3.7353000000002794,9.61761199999819,4.205676000001404,0.20567600000140374,2.0,2
44704,63924507353,2026-09-07 23:35:53.620,-1,7696.0,False,STOP,False,3.0,2.0,0.0,46.016404,29.731675,31.111376,3.649308000000019,8.270776000001206,3.518579999999929,0.518579999999929,3.0,1
44705,63924507404,2026-09-07 23:36:44.764,-1,7695.5,False,STOP,False,4.0,1.0,0.0,55.819639,37.431637,34.895366,4.4266719999977795,8.401907999999821,4.847784000001411,0.8477840000014112,2.0,2
44720,63924507978,2026-09-07 23:46:18.380,1,7704.0,False,STOP,False,5.0,0.0,0.0,52.651547,46.781035,25.383965,8.006295999999566,0.0014400000000023283,5.089088000000629,0.08908800000062911,1.0,1
44727,63924508652,2026-09-07 23:57:32.308,1,7702.75,False,TARGET,True,4.0,1.0,0.0,-21.338312,13.072476,9.033351,3.817112000000634,1.3752800000002026,0.13476000000082422,-3.865239999999176,2.0,1
44739,63924509078,2026-09-08 00:04:38.072,1,7705.5,False,TARGET,True,3.0,2.0,0.0,46.488044,34.975407,24.523762,4.8550799999975425,3.4216440000018338,3.056700000001001,0.05670000000100117,3.0,1
44781,63924511073,2026-09-08 00:37:53.852,-1,7699.0,False,TARGET,True,3.0,2.0,0.0,55.659906,47.775532,31.795824,8.05992000000333,3.0402239999966696,4.40464399999837,1.4046439999983704,3.0,1
44782,63924511105,2026-09-08 00:38:25.936,-1,7698.75,False,TARGET,True,5.0,-0.0,0.0,58.888792,50.204172,34.493652,8.468231999999261,3.551707999999053,5.7591680000005,0.7591680000004999,1.0,2
44784,63924511163,2026-09-08 00:39:23.848,-1,7696.75,False,TARGET,True,3.0,2.0,0.0,65.433417,55.897072,40.858608,10.19210799999928,4.875824000002467,6.84196399999928,3.8419639999992796,3.0,4
44800,63924511910,2026-09-08 00:51:50.384,-1,7693.25,False,TARGET,True,4.0,1.0,0.0,58.050379,49.527677,42.563615,8.421191999997973,9.321280000000115,5.450700000001234,1.450700000001234,2.0,2
44802,63924511997,2026-09-08 00:53:17.040,-1,7691.5,False,TARGET,True,3.0,2.0,0.0,65.681011,55.905698,47.491891,10.077808000001824,10.174483999999211,6.655363999998372,3.6553639999983716,3.0,4
44809,63924512236,2026-09-08 00:57:16.000,-1,7691.75,False,TARGET,True,4.0,1.0,0.0,0.856815,38.125139,39.565517,8.412687999996706,11.198628000001918,0.4543760000015027,-3.5456239999984973,2.0,1
44822,63924512517,2026-09-08 01:01:57.396,-1,7691.0,False,TARGET,True,3.0,2.0,0.0,29.150296,22.30361,28.915466,3.225988000001962,8.766503999999259,2.2433119999986957,-0.7566880000013043,3.0,2
44828,63924512600,2026-09-08 01:03:20.984,-1,7689.0,False,TARGET,True,4.0,1.0,0.0,34.513079,36.160456,35.983906,6.153871999998955,9.440588000001298,2.755332000000635,-1.2446679999993648,2.0,1
44830,63924512642,2026-09-08 01:04:02.956,-1,7688.5,False,STOP,False,3.0,2.0,0.0,46.612733,41.102785,38.58718,6.4990919999982,9.592255999999907,1.6544600000015635,-1.3455399999984365,1.0,3
44832,63924512665,2026-09-08 01:04:25.236,-1,7688.5,False,STOP,False,3.0,2.0,0.0,37.656521,38.29583,37.314624,6.283999999999651,9.597595999999612,0.3835639999997511,-2.616436000000249,1.0,0
44856,63924513037,2026-09-08 01:10:37.344,-1,7691.75,False,TARGET,True,4.0,1.0,0.0,47.695285,21.628134,13.619955,1.1518839999989723,1.4868840000017371,1.4214240000001155,-2.5785759999998845,-0.0,0
44894,63924514018,2026-09-08 01:26:58.192,1,7694.25,False,STOP,False,5.0,0.0,0.0,42.562616,19.28508,9.54845,1.4597040000007837,0.32118800000171177,3.7900919999992766,-1.2099080000007234,1.0,1
44908,63924514338,2026-09-08 01:32:18.576,-1,7690.0,False,STOP,False,3.0,2.0,0.0,3.271514,18.827903,13.928807,3.6734440000000177,2.294000000001688,0.14719999999942956,-2.8528000000005704,3.0,1
44932,63924515126,2026-09-08 01:45:26.564,-1,7689.25,False,STOP,False,3.0,2.0,0.0,27.384633,17.321359,12.590227,2.2939919999989797,2.0633359999992535,2.1373920000005455,-0.8626079999994545,3.0,2
44954,63924515487,2026-09-08 01:51:27.868,-1,7689.5,False,TARGET,True,5.0,-0.0,0.0,52.952044,32.987128,17.108295,3.638544000001275,0.47540400000070804,5.381227999998373,0.381227999998373,1.0,2
44980,63924516480,2026-09-08 02:08:00.612,1,7695.0,False,TARGET,True,4.0,1.0,0.0,52.556581,38.993223,24.475582,5.064372000000731,2.163983999998891,2.481255999999121,-1.5187440000008792,0.0,0
44983,63924516644,2026-09-08 02:10:44.224,1,7696.0,False,TARGET,True,3.0,2.0,0.0,39.825116,34.75696,23.382529,5.484391999998479,2.9485679999997956,2.9795200000007753,-0.020479999999224674,3.0,1
45002,63924518444,2026-09-08 02:40:44.928,1,7703.5,False,TARGET,True,3.0,2.0,0.0,65.555822,57.086613,47.264629,10.826199999999517,9.256760000000213,6.62118399999963,3.62118399999963,3.0,1
45006,63924518481,2026-09-08 02:41:21.816,1,7703.75,False,TARGET,True,3.0,2.0,0.0,51.256758,54.921374,47.834642,11.506435999999667,10.890992000000551,0.6332040000015695,-2.3667959999984305,1.0,0
45008,63924518493,2026-09-08 02:41:33.288,1,7705.5,False,TARGET,True,3.0,2.0,0.0,53.400225,54.819102,48.337553,11.767379999997502,11.567328000000998,4.346012000001792,1.3460120000017923,3.0,2
45009,63924518497,2026-09-08 02:41:37.196,1,7706.0,False,STOP,False,4.0,1.0,0.0,59.738736,57.088874,50.134046,12.0129760000018,11.9340200000006,5.491343999998207,1.4913439999982074,2.0,3
45017,63924518972,2026-09-08 02:49:32.332,1,7705.25,False,TARGET,True,4.0,1.0,0.0,23.989222,34.858663,38.257822,6.438655999998446,11.271671999998944,2.108572000001004,-1.8914279999989958,2.0,3
45035,63924520798,2026-09-08 03:19:58.432,1,7706.5,False,TARGET,True,5.0,0.0,0.0,-16.03119,4.626374,23.214279,1.8866400000006252,9.307575999999244,0.8298759999997856,-4.170124000000214,1.0,2
45040,63924520816,2026-09-08 03:20:16.868,1,7712.25,False,TARGET,True,3.0,2.0,0.0,72.343825,56.95712,48.54996,8.287284000001819,10.526191999997536,9.38553999999931,6.38553999999931,3.0,4
45093,63924522572,2026-09-08 03:49:32.624,-1,7700.5,False,TARGET,True,5.0,-0.0,0.0,63.928355,57.460324,45.861756,11.413723999998183,7.787060000002384,7.29814400000032,2.2981440000003204,1.0,3
45095,63924522719,2026-09-08 03:51:59.492,-1,7699.25,False,TARGET,True,5.0,-0.0,0.0,66.103093,59.997656,49.121927,12.530864000000292,8.971219999999448,7.612460000000283,2.612460000000283,1.0,4
45098,63924522814,2026-09-08 03:53:34.696,-1,7696.5,False,STOP,False,5.0,-0.0,0.0,71.324733,64.928169,54.983538,14.994080000000395,11.101915999999619,9.736723999998503,4.736723999998503,1.0,4
45113,63924523652,2026-09-08 04:07:32.504,-1,7697.5,False,TARGET,True,3.0,2.0,0.0,25.267548,30.278616,34.88774,5.287503999999899,10.342795999997179,2.0147480000014184,-0.9852519999985816,3.0,1
45128,63924523805,2026-09-08 04:10:05.024,-1,7697.5,False,TARGET,True,3.0,2.0,0.0,37.865735,15.391528,21.952637,1.215995999998995,6.677692000001116,2.8291879999997036,-0.1708120000002964,3.0,1
45130,63924523861,2026-09-08 04:11:01.928,-1,7695.5,False,TARGET,True,3.0,2.0,0.0,63.163382,39.376962,33.686392,3.8292599999986123,7.13380799999868,6.279384000001301,3.2793840000013006,3.0,3
45132,63924524009,2026-09-08 04:13:29.612,-1,7693.5,False,STOP,False,3.0,2.0,0.0,70.080009,52.578683,42.687828,6.87421600000016,8.019963999999163,8.366539999999077,5.366539999999077,3.0,4
45164,63924526012,2026-09-08 04:46:52.608,-1,7696.25,False,STOP,False,5.0,-0.0,0.0,54.248025,30.591321,19.453597,2.8040879999971366,2.140692000000854,5.298620000001392,0.2986200000013923,1.0,2
45178,63924526624,2026-09-08 04:57:04.532,1,7703.75,False,TARGET,True,4.0,1.0,0.0,70.91116,52.934809,32.632894,6.700152000001253,1.2046799999989162,9.387171999998827,5.387171999998827,2.0,4
45179,63924526712,2026-09-08 04:58:32.416,1,7704.0,False,TARGET,True,5.0,0.0,0.0,71.060301,55.554817,36.236636,7.783652000001894,1.895115999999689,8.85668799999985,3.856687999999849,1.0,4
45181,63924526761,2026-09-08 04:59:21.204,1,7706.0,False,STOP,False,3.0,2.0,0.0,70.916168,59.091471,41.817085,10.360607999999047,3.531699999999546,8.715776000000915,5.715776000000915,3.0,4
45218,63924528341,2026-09-08 05:25:41.800,1,7704.25,False,TARGET,True,3.0,2.0,0.0,50.06611,30.586761,18.88082,3.4897759999985283,1.9218000000000757,4.194795999999769,1.1947959999997693,3.0,2
45223,63924528653,2026-09-08 05:30:53.040,1,7706.25,False,TARGET,True,4.0,1.0,0.0,60.846058,45.311649,31.03723,6.268847999999707,3.5861960000002,6.208959999999934,2.2089599999999336,2.0,2
45224,63924528710,2026-09-08 05:31:50.552,1,7707.0,False,TARGET,True,3.0,2.0,0.0,64.902778,50.117516,35.331548,7.219280000001163,4.117596000000049,5.940303999999742,2.940303999999742,3.0,3
45245,63924529963,2026-09-08 05:52:43.964,1,7711.75,False,TARGET,True,4.0,1.0,0.0,57.417063,49.932107,43.160192,8.222000000001572,9.470516000001226,2.409479999998439,-1.5905200000015611,0.0,0
45259,63924530724,2026-09-08 06:05:24.308,1,7714.0,False,TARGET,True,3.0,2.0,0.0,20.141279,29.973061,33.867925,5.4928040000013425,9.803248000000167,1.734199999998964,-1.265800000001036,3.0,2
45270,63924531381,2026-09-08 06:16:21.648,1,7715.0,False,STOP,False,3.0,2.0,0.0,18.350332,23.504858,29.130638,4.089420000000246,8.62123199999769,1.6407040000012785,-1.3592959999987215,3.0,1
45290,63924532203,2026-09-08 06:30:03.020,1,7715.0,False,TARGET,True,4.0,1.0,0.0,53.075269,20.093931,18.371278,0.6909520000008342,4.05179599999974,4.977380000000267,0.9773800000002666,2.0,3
45320,63924532368,2026-09-08 06:32:48.392,-1,7710.75,False,TARGET,True,4.0,1.0,0.0,-4.683044,10.28686,7.798043,2.458839999999327,1.3921559999980673,0.9577920000010636,-3.0422079999989364,2.0,1
45322,63924532385,2026-09-08 06:33:05.644,-1,7708.5,False,TARGET,True,3.0,2.0,0.0,55.529555,36.55138,22.827192,4.429332000003342,2.2064879999998084,5.1473039999982575,2.1473039999982575,3.0,3
45336,63924532524,2026-09-08 06:35:24.440,-1,7706.5,False,TARGET,True,3.0,2.0,0.0,54.574264,37.746689,27.872777,4.859383999999409,4.385283999999956,4.757944000000862,1.7579440000008617,3.0,2
45339,63924532552,2026-09-08 06:35:52.024,-1,7705.5,False,TARGET,True,3.0,2.0,0.0,55.53747,43.321974,32.780663,6.401300000001356,5.282579999999143,4.386795999998867,1.386795999998867,3.0,1
45340,63924532573,2026-09-08 06:36:13.868,-1,7705.0,False,TARGET,True,4.0,1.0,0.0,59.910988,47.228078,35.8782,7.081984000000375,5.678539999997156,5.523064000000886,1.5230640000008862,2.0,2
45357,63924532841,2026-09-08 06:40:41.196,-1,7699.25,False,TARGET,True,4.0,1.0,0.0,72.252878,59.684286,48.893666,10.09961199999816,9.010976000001392,9.759460000001127,5.759460000001127,2.0,4
45358,63924532849,2026-09-08 06:40:49.060,-1,7698.5,False,TARGET,True,3.0,2.0,0.0,72.496598,61.477759,50.930546,11.248544000001857,9.630683999999746,8.701799999998912,5.7017999999989115,3.0,4
45361,63924532907,2026-09-08 06:41:47.320,-1,7695.75,False,TARGET,True,3.0,2.0,0.0,73.35014,65.547941,56.009136,14.682428000000073,11.778991999999562,9.670396000001347,6.670396000001347,3.0,4
45362,63924532919,2026-09-08 06:41:59.712,-1,7695.5,False,TARGET,True,5.0,-0.0,0.0,72.611899,65.909985,56.822772,15.30984399999943,12.432636000001366,9.85475199999928,4.85475199999928,1.0,4
45369,63924532979,2026-09-08 06:42:59.520,-1,7693.0,False,TARGET,True,4.0,1.0,0.0,42.500081,59.555577,55.326335,15.789404000002833,16.12252399999852,3.3650439999983064,-0.6349560000016936,2.0,1
45370,63924532989,2026-09-08 06:43:09.720,-1,7692.25,False,STOP,False,3.0,2.0,0.0,52.543936,60.654301,56.194774,15.573724000001675,16.434603999998217,3.728368000000046,0.7283680000000459,3.0,2
45378,63924533095,2026-09-08 06:44:55.804,-1,7693.0,False,STOP,False,5.0,-0.0,0.0,26.638993,41.120261,45.882452,8.144032000000152,15.119276000001264,2.9330599999993865,-2.0669400000006135,1.0,2
45379,63924533101,2026-09-08 06:45:01.456,-1,7692.5,False,STOP,False,4.0,1.0,0.0,42.260259,44.706496,47.264634,8.194103999998333,15.059700000001612,2.8368240000017977,-1.1631759999982023,2.0,3
45395,63924533240,2026-09-08 06:47:20.460,-1,7694.0,False,STOP,False,3.0,2.0,0.0,58.569776,31.762707,31.620103,2.127152000000933,7.936344000001554,2.4346479999985604,-0.5653520000014396,1.0,0
45403,63924533343,2026-09-08 06:49:03.284,-1,7695.25,False,STOP,False,4.0,1.0,0.0,-18.755332,-4.783491,11.750516,0.2945160000017495,5.848939999999857,0.01708399999915855,-3.9829160000008414,2.0,1
45409,63924533445,2026-09-08 06:50:45.904,-1,7694.25,False,TARGET,True,5.0,-0.0,0.0,45.413342,16.925055,18.240575,0.82607199999984,4.626980000000913,4.55428799999936,-0.4457120000006398,1.0,3
45415,63924533541,2026-09-08 06:52:21.148,-1,7691.5,False,TARGET,True,3.0,2.0,0.0,52.522368,43.187259,34.849151,6.437067999999272,6.474116000001231,1.8033759999998438,-1.1966240000001562,1.0,1
45419,63924533574,2026-09-08 06:52:54.624,-1,7691.5,False,TARGET,True,3.0,2.0,0.0,13.349228,27.002996,26.62137,5.077251999999135,6.499832000001334,1.135180000001128,-1.864819999998872,3.0,1
45443,63924533829,2026-09-08 06:57:09.472,1,7699.0,False,TARGET,True,5.0,0.0,0.0,32.778721,44.202736,28.496177,8.763607999997475,2.5632519999999204,3.0585600000013073,-1.9414399999986927,1.0,1
45468,63924534120,2026-09-08 07:02:00.204,-1,7689.25,False,TARGET,True,3.0,2.0,0.0,71.538564,57.487927,39.55532,9.01103200000216,2.985763999997289,8.995463999999629,5.995463999999629,3.0,4
45474,63924534186,2026-09-08 07:03:06.468,-1,7687.75,False,TARGET,True,5.0,-0.0,0.0,57.170096,57.865703,45.731106,12.458388000002742,7.273147999996581,2.789811999999074,-2.210188000000926,-1.0,0
45479,63924534220,2026-09-08 07:03:40.028,-1,7687.75,False,TARGET,True,3.0,2.0,0.0,5.475373,38.042788,34.362876,8.334892000002583,7.913659999998345,0.7581199999985984,-2.2418800000014016,3.0,1
45503,63924534413,2026-09-08 07:06:53.492,-1,7687.75,False,TARGET,True,3.0,2.0,0.0,32.951756,19.540294,20.467076,2.0243960000007064,5.035184000000299,0.05442799999946146,-2.9455720000005385,1.0,1
45514,63924534600,2026-09-08 07:10:00.740,-1,7683.75,False,TARGET,True,3.0,2.0,0.0,59.273742,43.120206,34.127711,5.834607999997388,6.175527999999758,5.495404000001145,2.4954040000011446,3.0,2
45519,63924534655,2026-09-08 07:10:55.004,-1,7682.75,False,TARGET,True,3.0,2.0,0.0,47.790678,47.178218,39.476054,8.35322399999859,7.959463999999571,0.7576640000006591,-2.242335999999341,1.0,0
45563,63924535233,2026-09-08 07:20:33.496,-1,7684.0,False,STOP,False,5.0,-0.0,0.0,2.216033,1.938502,5.829258,0.5726720000020578,2.1300200000005134,1.9528959999988729,-3.047104000001127,1.0,2
45572,63924535353,2026-09-08 07:22:33.288,1,7688.0,False,TARGET,True,5.0,0.0,0.0,35.941989,31.488661,17.381645,4.7472840000009455,0.9560999999994237,3.2746679999982007,-1.7253320000017993,1.0,1
45581,63924535486,2026-09-08 07:24:46.816,1,7691.25,False,STOP,False,4.0,1.0,0.0,60.838218,47.997483,33.20051,7.2693880000006175,3.759644000001572,5.953539999998611,1.9535399999986112,2.0,1
45666,63924536952,2026-09-08 07:49:12.032,1,7692.25,False,TARGET,True,3.0,2.0,0.0,36.998114,22.48912,16.542614,2.74411599999803,2.718776000001526,2.765164000000368,-0.2348359999996319,3.0,1
45673,63924537055,2026-09-08 07:50:55.056,1,7695.5,False,TARGET,True,3.0,2.0,0.0,62.375215,47.135121,34.153329,6.714208000001236,4.702484000001277,6.104203999999299,3.1042039999992994,3.0,2
45679,63924537170,2026-09-08 07:52:50.764,1,7695.25,False,TARGET,True,3.0,2.0,0.0,-6.130677,28.082088,26.351394,6.2490600000019185,6.108563999998296,0.2162559999997029,-2.783744000000297,3.0,1
45695,63924537666,2026-09-08 08:01:06.288,1,7697.5,False,TARGET,True,4.0,1.0,0.0,38.516144,27.386674,27.360012,3.5672080000003916,6.763607999997475,2.7900960000006307,-1.2099039999993693,2.0,1
45704,63924537976,2026-09-08 08:06:16.456,1,7698.25,False,STOP,False,4.0,1.0,0.0,10.933771,20.859628,24.040561,3.7798880000009376,6.544319999997242,1.437264000000141,-2.562735999999859,2.0,1
45712,63924538222,2026-09-08 08:10:22.888,1,7698.5,False,TARGET,True,3.0,2.0,0.0,27.654232,14.72003,18.516336,1.811256000000867,5.221084000000701,2.4072239999986778,-0.5927760000013222,3.0,3
45725,63924538678,2026-09-08 08:17:58.968,1,7703.5,False,STOP,False,4.0,1.0,0.0,52.434521,45.549622,38.904529,7.618771999997989,8.312676000001375,4.642100000000937,0.6421000000009371,2.0,1
45766,63924539763,2026-09-08 08:36:03.576,-1,7695.5,False,TARGET,True,3.0,2.0,0.0,61.844202,44.416543,24.096483,5.848831999999675,0.3085320000027423,6.245171999999002,3.245171999999002,3.0,2
45767,63924539863,2026-09-08 08:37:43.072,-1,7694.75,False,STOP,False,3.0,2.0,0.0,66.879363,50.692869,30.394674,6.980235999999422,0.9936000000016065,6.7462479999994684,3.7462479999994684,3.0,3
45790,63924540877,2026-09-08 08:54:37.160,-1,7696.0,False,TARGET,True,3.0,2.0,0.0,23.081137,16.528871,12.131199,2.327288000000408,2.011188000000402,1.6386160000001837,-1.3613839999998163,3.0,2
45797,63924541264,2026-09-08 09:01:04.812,-1,7693.0,False,STOP,False,3.0,2.0,0.0,65.259825,44.924125,30.195442,5.2294719999990775,3.291720000001078,7.049431999999797,4.049431999999797,3.0,3
45814,63924542102,2026-09-08 09:15:02.212,-1,7692.5,False,TARGET,True,3.0,2.0,0.0,48.658803,40.890938,30.697149,6.012531999997009,4.799292000003334,0.8486760000014328,-2.151323999998567,1.0,0
45822,63924542401,2026-09-08 09:20:01.904,-1,7689.25,False,STOP,False,3.0,2.0,0.0,42.697237,44.757897,36.944249,8.337840000000142,7.312631999997393,2.962284000001091,-0.037715999998908956,3.0,1
45840,63924543128,2026-09-08 09:32:08.472,-1,7691.5,False,STOP,False,3.0,2.0,0.0,62.616439,33.828043,22.671222,1.881388000001607,2.7402039999979024,3.2190080000000307,0.21900800000003073,1.0,0
45846,63924543396,2026-09-08 09:36:36.848,-1,7691.5,False,TARGET,True,4.0,1.0,0.0,28.566056,17.901929,14.76572,2.230967999999848,2.863076000001456,2.37367599999925,-1.62632400000075,2.0,1
45847,63924543485,2026-09-08 09:38:05.228,-1,7691.0,False,TARGET,True,4.0,1.0,0.0,43.288674,25.820148,19.021048,2.8167480000010983,3.0609519999998156,3.179523999999219,-0.8204760000007809,2.0,2
