BarNumber,Time,Families,Direction,Horizon,TargetTicks,ExitReason,PnlTicks
2399,2026-08-04 04:36:01.536,EMA8,1,12,30,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,24,5,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,24,10,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,24,15,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,24,20,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,24,25,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,24,30,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,48,5,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,48,10,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,48,15,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,48,20,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,48,25,HARD_STOP,-10.0000
2399,2026-08-04 04:36:01.536,EMA8,1,48,30,HARD_STOP,-10.0000
2402,2026-08-04 04:42:34.596,EMA24,1,12,5,TARGET,5.0000
2402,2026-08-04 04:42:34.596,EMA24,1,12,10,TARGET,10.0000
2402,2026-08-04 04:42:34.596,EMA24,1,12,15,TARGET,15.0000
2402,2026-08-04 04:42:34.596,EMA24,1,12,20,TARGET,20.0000
2402,2026-08-04 04:42:34.596,EMA24,1,12,25,TARGET,25.0000
2402,2026-08-04 04:42:34.596,EMA24,1,12,30,TARGET,30.0000
2402,2026-08-04 04:42:34.596,EMA24,1,24,5,TARGET,5.0000
2402,2026-08-04 04:42:34.596,EMA24,1,24,10,TARGET,10.0000
2402,2026-08-04 04:42:34.596,EMA24,1,24,15,TARGET,15.0000
2402,2026-08-04 04:42:34.596,EMA24,1,24,20,TARGET,20.0000
2402,2026-08-04 04:42:34.596,EMA24,1,24,25,TARGET,25.0000
2402,2026-08-04 04:42:34.596,EMA24,1,24,30,TARGET,30.0000
2402,2026-08-04 04:42:34.596,EMA24,1,48,5,TARGET,5.0000
2402,2026-08-04 04:42:34.596,EMA24,1,48,10,TARGET,10.0000
2402,2026-08-04 04:42:34.596,EMA24,1,48,15,TARGET,15.0000
2402,2026-08-04 04:42:34.596,EMA24,1,48,20,TARGET,20.0000
2402,2026-08-04 04:42:34.596,EMA24,1,48,25,TARGET,25.0000
2402,2026-08-04 04:42:34.596,EMA24,1,48,30,TARGET,30.0000
2407,2026-08-04 04:43:33.032,PIN,1,12,5,TARGET,5.0000
2407,2026-08-04 04:43:33.032,PIN,1,12,10,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,12,15,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,12,20,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,12,25,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,12,30,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,24,5,TARGET,5.0000
2407,2026-08-04 04:43:33.032,PIN,1,24,10,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,24,15,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,24,20,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,24,25,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,24,30,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,48,5,TARGET,5.0000
2407,2026-08-04 04:43:33.032,PIN,1,48,10,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,48,15,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,48,20,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,48,25,BREAK_EVEN,0.0000
2407,2026-08-04 04:43:33.032,PIN,1,48,30,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,12,5,TARGET,5.0000
2434,2026-08-04 04:45:25.624,EMA24,1,12,10,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,12,15,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,12,20,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,12,25,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,12,30,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,24,5,TARGET,5.0000
2434,2026-08-04 04:45:25.624,EMA24,1,24,10,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,24,15,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,24,20,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,24,25,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,24,30,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,48,5,TARGET,5.0000
2434,2026-08-04 04:45:25.624,EMA24,1,48,10,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,48,15,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,48,20,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,48,25,BREAK_EVEN,0.0000
2434,2026-08-04 04:45:25.624,EMA24,1,48,30,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,12,5,TARGET,5.0000
2436,2026-08-04 04:45:40.824,EMA24,1,12,10,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,12,15,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,12,20,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,12,25,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,12,30,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,24,5,TARGET,5.0000
2436,2026-08-04 04:45:40.824,EMA24,1,24,10,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,24,15,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,24,20,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,24,25,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,24,30,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,48,5,TARGET,5.0000
2436,2026-08-04 04:45:40.824,EMA24,1,48,10,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,48,15,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,48,20,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,48,25,BREAK_EVEN,0.0000
2436,2026-08-04 04:45:40.824,EMA24,1,48,30,BREAK_EVEN,0.0000
2532,2026-08-04 06:20:56.544,EMA8,1,12,5,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,12,10,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,12,15,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,12,20,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,12,25,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,12,30,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,24,5,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,24,10,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,24,15,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,24,20,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,24,25,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,24,30,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,48,5,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,48,10,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,48,15,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,48,20,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,48,25,HARD_STOP,-10.0000
2532,2026-08-04 06:20:56.544,EMA8,1,48,30,HARD_STOP,-10.0000
2581,2026-08-04 06:30:59.256,EMA8,1,12,5,TARGET,5.0000
2581,2026-08-04 06:30:59.256,EMA8,1,12,10,TARGET,10.0000
2581,2026-08-04 06:30:59.256,EMA8,1,12,15,TARGET,15.0000
2581,2026-08-04 06:30:59.256,EMA8,1,12,20,TARGET,20.0000
2581,2026-08-04 06:30:59.256,EMA8,1,12,25,TIME,15.0000
2581,2026-08-04 06:30:59.256,EMA8,1,12,30,TIME,15.0000
2581,2026-08-04 06:30:59.256,EMA8,1,24,5,TARGET,5.0000
2581,2026-08-04 06:30:59.256,EMA8,1,24,10,TARGET,10.0000
2581,2026-08-04 06:30:59.256,EMA8,1,24,15,TARGET,15.0000
2581,2026-08-04 06:30:59.256,EMA8,1,24,20,TARGET,20.0000
2581,2026-08-04 06:30:59.256,EMA8,1,24,25,TARGET,25.0000
2581,2026-08-04 06:30:59.256,EMA8,1,24,30,TARGET,30.0000
2581,2026-08-04 06:30:59.256,EMA8,1,48,5,TARGET,5.0000
2581,2026-08-04 06:30:59.256,EMA8,1,48,10,TARGET,10.0000
2581,2026-08-04 06:30:59.256,EMA8,1,48,15,TARGET,15.0000
2581,2026-08-04 06:30:59.256,EMA8,1,48,20,TARGET,20.0000
2581,2026-08-04 06:30:59.256,EMA8,1,48,25,TARGET,25.0000
2581,2026-08-04 06:30:59.256,EMA8,1,48,30,TARGET,30.0000
2600,2026-08-04 06:36:28.908,PIN,1,12,5,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,12,10,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,12,15,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,12,20,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,12,25,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,12,30,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,24,5,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,24,10,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,24,15,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,24,20,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,24,25,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,24,30,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,48,5,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,48,10,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,48,15,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,48,20,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,48,25,HARD_STOP,-10.0000
2600,2026-08-04 06:36:28.908,PIN,1,48,30,HARD_STOP,-10.0000
2648,2026-08-04 06:47:04.584,EMA24,1,12,5,TARGET,5.0000
2648,2026-08-04 06:47:04.584,EMA24,1,12,10,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,12,15,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,12,20,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,12,25,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,12,30,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,24,5,TARGET,5.0000
2648,2026-08-04 06:47:04.584,EMA24,1,24,10,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,24,15,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,24,20,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,24,25,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,24,30,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,48,5,TARGET,5.0000
2648,2026-08-04 06:47:04.584,EMA24,1,48,10,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,48,15,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,48,20,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,48,25,BREAK_EVEN,0.0000
2648,2026-08-04 06:47:04.584,EMA24,1,48,30,BREAK_EVEN,0.0000
2672,2026-08-04 06:52:25.972,EMA8,1,12,5,TARGET,5.0000
2672,2026-08-04 06:52:25.972,EMA8,1,12,10,TARGET,10.0000
2672,2026-08-04 06:52:25.972,EMA8,1,12,15,TARGET,15.0000
2672,2026-08-04 06:52:25.972,EMA8,1,12,20,TARGET,20.0000
2672,2026-08-04 06:52:25.972,EMA8,1,12,25,BREAK_EVEN,0.0000
2672,2026-08-04 06:52:25.972,EMA8,1,12,30,BREAK_EVEN,0.0000
2672,2026-08-04 06:52:25.972,EMA8,1,24,5,TARGET,5.0000
2672,2026-08-04 06:52:25.972,EMA8,1,24,10,TARGET,10.0000
2672,2026-08-04 06:52:25.972,EMA8,1,24,15,TARGET,15.0000
2672,2026-08-04 06:52:25.972,EMA8,1,24,20,TARGET,20.0000
2672,2026-08-04 06:52:25.972,EMA8,1,24,25,BREAK_EVEN,0.0000
2672,2026-08-04 06:52:25.972,EMA8,1,24,30,BREAK_EVEN,0.0000
2672,2026-08-04 06:52:25.972,EMA8,1,48,5,TARGET,5.0000
2672,2026-08-04 06:52:25.972,EMA8,1,48,10,TARGET,10.0000
2672,2026-08-04 06:52:25.972,EMA8,1,48,15,TARGET,15.0000
2672,2026-08-04 06:52:25.972,EMA8,1,48,20,TARGET,20.0000
2672,2026-08-04 06:52:25.972,EMA8,1,48,25,BREAK_EVEN,0.0000
2672,2026-08-04 06:52:25.972,EMA8,1,48,30,BREAK_EVEN,0.0000
2711,2026-08-04 07:01:15.116,EMA8,1,12,5,TARGET,5.0000
2711,2026-08-04 07:01:15.116,EMA8,1,12,10,TARGET,10.0000
2711,2026-08-04 07:01:15.116,EMA8,1,12,15,TARGET,15.0000
2711,2026-08-04 07:01:15.116,EMA8,1,12,20,TARGET,20.0000
2711,2026-08-04 07:01:15.116,EMA8,1,12,25,TIME,14.0000
2711,2026-08-04 07:01:15.116,EMA8,1,12,30,TIME,14.0000
2711,2026-08-04 07:01:15.116,EMA8,1,24,5,TARGET,5.0000
2711,2026-08-04 07:01:15.116,EMA8,1,24,10,TARGET,10.0000
2711,2026-08-04 07:01:15.116,EMA8,1,24,15,TARGET,15.0000
2711,2026-08-04 07:01:15.116,EMA8,1,24,20,TARGET,20.0000
2711,2026-08-04 07:01:15.116,EMA8,1,24,25,TARGET,25.0000
2711,2026-08-04 07:01:15.116,EMA8,1,24,30,TARGET,30.0000
2711,2026-08-04 07:01:15.116,EMA8,1,48,5,TARGET,5.0000
2711,2026-08-04 07:01:15.116,EMA8,1,48,10,TARGET,10.0000
2711,2026-08-04 07:01:15.116,EMA8,1,48,15,TARGET,15.0000
2711,2026-08-04 07:01:15.116,EMA8,1,48,20,TARGET,20.0000
2711,2026-08-04 07:01:15.116,EMA8,1,48,25,TARGET,25.0000
2711,2026-08-04 07:01:15.116,EMA8,1,48,30,TARGET,30.0000
2736,2026-08-04 07:05:50.564,EMA8,1,12,5,TARGET,5.0000
2736,2026-08-04 07:05:50.564,EMA8,1,12,10,TARGET,10.0000
2736,2026-08-04 07:05:50.564,EMA8,1,12,15,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,12,20,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,12,25,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,12,30,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,24,5,TARGET,5.0000
2736,2026-08-04 07:05:50.564,EMA8,1,24,10,TARGET,10.0000
2736,2026-08-04 07:05:50.564,EMA8,1,24,15,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,24,20,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,24,25,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,24,30,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,48,5,TARGET,5.0000
2736,2026-08-04 07:05:50.564,EMA8,1,48,10,TARGET,10.0000
2736,2026-08-04 07:05:50.564,EMA8,1,48,15,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,48,20,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,48,25,BREAK_EVEN,0.0000
2736,2026-08-04 07:05:50.564,EMA8,1,48,30,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,12,5,TARGET,5.0000
2743,2026-08-04 07:08:25.252,EMA8,1,12,10,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,12,15,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,12,20,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,12,25,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,12,30,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,24,5,TARGET,5.0000
2743,2026-08-04 07:08:25.252,EMA8,1,24,10,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,24,15,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,24,20,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,24,25,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,24,30,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,48,5,TARGET,5.0000
2743,2026-08-04 07:08:25.252,EMA8,1,48,10,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,48,15,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,48,20,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,48,25,BREAK_EVEN,0.0000
2743,2026-08-04 07:08:25.252,EMA8,1,48,30,BREAK_EVEN,0.0000
2760,2026-08-04 07:16:44.524,EMA8,1,12,5,TARGET,5.0000
2760,2026-08-04 07:16:44.524,EMA8,1,12,10,TARGET,10.0000
2760,2026-08-04 07:16:44.524,EMA8,1,12,15,TARGET,15.0000
2760,2026-08-04 07:16:44.524,EMA8,1,12,20,TARGET,20.0000
2760,2026-08-04 07:16:44.524,EMA8,1,12,25,TIME,11.0000
2760,2026-08-04 07:16:44.524,EMA8,1,12,30,TIME,11.0000
2760,2026-08-04 07:16:44.524,EMA8,1,24,5,TARGET,5.0000
2760,2026-08-04 07:16:44.524,EMA8,1,24,10,TARGET,10.0000
2760,2026-08-04 07:16:44.524,EMA8,1,24,15,TARGET,15.0000
2760,2026-08-04 07:16:44.524,EMA8,1,24,20,TARGET,20.0000
2760,2026-08-04 07:16:44.524,EMA8,1,24,25,BREAK_EVEN,0.0000
2760,2026-08-04 07:16:44.524,EMA8,1,24,30,BREAK_EVEN,0.0000
2760,2026-08-04 07:16:44.524,EMA8,1,48,5,TARGET,5.0000
2760,2026-08-04 07:16:44.524,EMA8,1,48,10,TARGET,10.0000
2760,2026-08-04 07:16:44.524,EMA8,1,48,15,TARGET,15.0000
2760,2026-08-04 07:16:44.524,EMA8,1,48,20,TARGET,20.0000
2760,2026-08-04 07:16:44.524,EMA8,1,48,25,BREAK_EVEN,0.0000
2760,2026-08-04 07:16:44.524,EMA8,1,48,30,BREAK_EVEN,0.0000
2762,2026-08-04 07:17:18.796,EMA8,1,12,5,TARGET,5.0000
2762,2026-08-04 07:17:18.796,EMA8,1,12,10,TARGET,10.0000
2762,2026-08-04 07:17:18.796,EMA8,1,12,15,TARGET,15.0000
2762,2026-08-04 07:17:18.796,EMA8,1,12,20,BREAK_EVEN,0.0000
2762,2026-08-04 07:17:18.796,EMA8,1,12,25,BREAK_EVEN,0.0000
2762,2026-08-04 07:17:18.796,EMA8,1,12,30,BREAK_EVEN,0.0000
2762,2026-08-04 07:17:18.796,EMA8,1,24,5,TARGET,5.0000
2762,2026-08-04 07:17:18.796,EMA8,1,24,10,TARGET,10.0000
2762,2026-08-04 07:17:18.796,EMA8,1,24,15,TARGET,15.0000
2762,2026-08-04 07:17:18.796,EMA8,1,24,20,BREAK_EVEN,0.0000
2762,2026-08-04 07:17:18.796,EMA8,1,24,25,BREAK_EVEN,0.0000
2762,2026-08-04 07:17:18.796,EMA8,1,24,30,BREAK_EVEN,0.0000
2762,2026-08-04 07:17:18.796,EMA8,1,48,5,TARGET,5.0000
2762,2026-08-04 07:17:18.796,EMA8,1,48,10,TARGET,10.0000
2762,2026-08-04 07:17:18.796,EMA8,1,48,15,TARGET,15.0000
2762,2026-08-04 07:17:18.796,EMA8,1,48,20,BREAK_EVEN,0.0000
2762,2026-08-04 07:17:18.796,EMA8,1,48,25,BREAK_EVEN,0.0000
2762,2026-08-04 07:17:18.796,EMA8,1,48,30,BREAK_EVEN,0.0000
2771,2026-08-04 07:19:46.872,EMA8,1,12,5,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,12,10,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,12,15,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,12,20,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,12,25,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,12,30,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,24,5,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,24,10,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,24,15,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,24,20,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,24,25,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,24,30,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,48,5,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,48,10,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,48,15,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,48,20,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,48,25,HARD_STOP,-10.0000
2771,2026-08-04 07:19:46.872,EMA8,1,48,30,HARD_STOP,-10.0000
2847,2026-08-04 07:37:29.576,EMA24,1,12,5,TARGET,5.0000
2847,2026-08-04 07:37:29.576,EMA24,1,12,10,TARGET,10.0000
2847,2026-08-04 07:37:29.576,EMA24,1,12,15,TARGET,15.0000
2847,2026-08-04 07:37:29.576,EMA24,1,12,20,TARGET,20.0000
2847,2026-08-04 07:37:29.576,EMA24,1,12,25,TARGET,25.0000
2847,2026-08-04 07:37:29.576,EMA24,1,12,30,TARGET,30.0000
2847,2026-08-04 07:37:29.576,EMA24,1,24,5,TARGET,5.0000
2847,2026-08-04 07:37:29.576,EMA24,1,24,10,TARGET,10.0000
2847,2026-08-04 07:37:29.576,EMA24,1,24,15,TARGET,15.0000
2847,2026-08-04 07:37:29.576,EMA24,1,24,20,TARGET,20.0000
2847,2026-08-04 07:37:29.576,EMA24,1,24,25,TARGET,25.0000
2847,2026-08-04 07:37:29.576,EMA24,1,24,30,TARGET,30.0000
2847,2026-08-04 07:37:29.576,EMA24,1,48,5,TARGET,5.0000
2847,2026-08-04 07:37:29.576,EMA24,1,48,10,TARGET,10.0000
2847,2026-08-04 07:37:29.576,EMA24,1,48,15,TARGET,15.0000
2847,2026-08-04 07:37:29.576,EMA24,1,48,20,TARGET,20.0000
2847,2026-08-04 07:37:29.576,EMA24,1,48,25,TARGET,25.0000
2847,2026-08-04 07:37:29.576,EMA24,1,48,30,TARGET,30.0000
2872,2026-08-04 07:38:25.464,EMA50,1,12,5,TARGET,5.0000
2872,2026-08-04 07:38:25.464,EMA50,1,12,10,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,12,15,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,12,20,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,12,25,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,12,30,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,24,5,TARGET,5.0000
2872,2026-08-04 07:38:25.464,EMA50,1,24,10,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,24,15,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,24,20,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,24,25,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,24,30,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,48,5,TARGET,5.0000
2872,2026-08-04 07:38:25.464,EMA50,1,48,10,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,48,15,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,48,20,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,48,25,BREAK_EVEN,0.0000
2872,2026-08-04 07:38:25.464,EMA50,1,48,30,BREAK_EVEN,0.0000
2874,2026-08-04 07:38:26.496,EMA50,1,12,5,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,12,10,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,12,15,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,12,20,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,12,25,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,12,30,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,24,5,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,24,10,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,24,15,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,24,20,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,24,25,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,24,30,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,48,5,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,48,10,HARD_STOP,-10.0000
2874,2026-08-04 07:38:26.496,EMA50,1,48,15,HARD_STOP,-10.0000
