EMA,PullbackBars,Shape,Prior24Min,CurrentSlopeMin,Gap1Min,Gap2OrPenMin,PenMax,RecoveryOrDispMin,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
8,1,tail_1,39,15,3,1,2.5,0,30,22,73.33,31,26,83.87
8,1,tail_1,39,15,3,1,4.5,0,43,30,69.77,43,32,74.42
8,1,tail_1,39,15,3,1,4.5,1,3,2,66.67,6,3,50.0
8,1,tail_1,39,15,3,1,6,0,43,30,69.77,43,32,74.42
8,1,tail_1,39,15,3,1,6,1,3,2,66.67,6,3,50.0
8,1,tail_1,39,15,5,0,2.5,0,59,40,67.8,65,54,83.08
8,1,tail_1,39,15,5,0,2.5,1,14,10,71.43,21,17,80.95
8,1,tail_1,39,15,5,0,4.5,0,66,44,66.67,71,58,81.69
8,1,tail_1,39,15,5,0,4.5,1,14,10,71.43,21,17,80.95
8,1,tail_1,39,15,5,0,6,0,66,44,66.67,71,58,81.69
8,1,tail_1,39,15,5,0,6,1,14,10,71.43,21,17,80.95
8,1,tail_1,39,15,5,1,2.5,0,25,19,76.0,27,23,85.19
8,1,tail_1,39,15,5,1,4.5,0,32,23,71.88,33,27,81.82
8,1,tail_1,39,15,5,1,6,0,32,23,71.88,33,27,81.82
8,1,tail_1,39,30,3,0,2.5,0,65,44,67.69,69,57,82.61
8,1,tail_1,39,30,3,0,2.5,1,15,11,73.33,24,19,79.17
8,1,tail_1,39,30,3,0,4.5,0,65,44,67.69,70,57,81.43
8,1,tail_1,39,30,3,0,4.5,1,15,11,73.33,25,19,76.0
8,1,tail_1,39,30,3,0,6,0,65,44,67.69,70,57,81.43
8,1,tail_1,39,30,3,0,6,1,15,11,73.33,25,19,76.0
8,1,tail_1,39,30,3,1,2.5,0,30,22,73.33,31,26,83.87
8,1,tail_1,39,30,3,1,4.5,0,30,22,73.33,32,26,81.25
8,1,tail_1,39,30,3,1,6,0,30,22,73.33,32,26,81.25
8,1,tail_1,39,30,5,0,2.5,0,59,40,67.8,65,54,83.08
8,1,tail_1,39,30,5,0,2.5,1,14,10,71.43,21,17,80.95
8,1,tail_1,39,30,5,0,4.5,0,59,40,67.8,65,54,83.08
8,1,tail_1,39,30,5,0,4.5,1,14,10,71.43,21,17,80.95
8,1,tail_1,39,30,5,0,6,0,59,40,67.8,65,54,83.08
8,1,tail_1,39,30,5,0,6,1,14,10,71.43,21,17,80.95
8,1,tail_1,39,30,5,1,2.5,0,25,19,76.0,27,23,85.19
8,1,tail_1,39,30,5,1,4.5,0,25,19,76.0,27,23,85.19
8,1,tail_1,39,30,5,1,6,0,25,19,76.0,27,23,85.19
8,1,tail_1,45,0,3,0,2.5,0,39,25,64.1,45,37,82.22
8,1,tail_1,45,0,3,0,2.5,1,10,8,80.0,15,12,80.0
8,1,tail_1,45,0,3,0,4.5,0,56,35,62.5,55,42,76.36
8,1,tail_1,45,0,3,0,4.5,1,20,15,75.0,19,14,73.68
8,1,tail_1,45,0,3,0,6,0,56,35,62.5,55,42,76.36
8,1,tail_1,45,0,3,0,6,1,20,15,75.0,19,14,73.68
8,1,tail_1,45,0,3,1,2.5,0,17,11,64.71,20,17,85.0
8,1,tail_1,45,0,3,1,4.5,0,34,21,61.76,30,22,73.33
8,1,tail_1,45,0,3,1,4.5,1,10,7,70.0,4,2,50.0
8,1,tail_1,45,0,3,1,6,0,34,21,61.76,30,22,73.33
8,1,tail_1,45,0,3,1,6,1,10,7,70.0,4,2,50.0
8,1,tail_1,45,0,5,0,2.5,0,39,25,64.1,45,37,82.22
8,1,tail_1,45,0,5,0,2.5,1,10,8,80.0,15,12,80.0
8,1,tail_1,45,0,5,0,4.5,0,55,34,61.82,53,41,77.36
8,1,tail_1,45,0,5,0,4.5,1,19,14,73.68,18,14,77.78
8,1,tail_1,45,0,5,0,6,0,55,34,61.82,53,41,77.36
8,1,tail_1,45,0,5,0,6,1,19,14,73.68,18,14,77.78
8,1,tail_1,45,0,5,1,2.5,0,17,11,64.71,20,17,85.0
8,1,tail_1,45,0,5,1,4.5,0,33,20,60.61,28,21,75.0
8,1,tail_1,45,0,5,1,4.5,1,9,6,66.67,3,2,66.67
8,1,tail_1,45,0,5,1,6,0,33,20,60.61,28,21,75.0
8,1,tail_1,45,0,5,1,6,1,9,6,66.67,3,2,66.67
8,1,tail_1,45,15,3,0,2.5,0,39,25,64.1,45,37,82.22
8,1,tail_1,45,15,3,0,2.5,1,10,8,80.0,15,12,80.0
8,1,tail_1,45,15,3,0,4.5,0,44,27,61.36,49,38,77.55
8,1,tail_1,45,15,3,0,4.5,1,10,8,80.0,16,12,75.0
8,1,tail_1,45,15,3,0,6,0,44,27,61.36,49,38,77.55
8,1,tail_1,45,15,3,0,6,1,10,8,80.0,16,12,75.0
8,1,tail_1,45,15,3,1,2.5,0,17,11,64.71,20,17,85.0
8,1,tail_1,45,15,3,1,4.5,0,22,13,59.09,24,18,75.0
8,1,tail_1,45,15,3,1,6,0,22,13,59.09,24,18,75.0
8,1,tail_1,45,15,5,0,2.5,0,39,25,64.1,45,37,82.22
8,1,tail_1,45,15,5,0,2.5,1,10,8,80.0,15,12,80.0
8,1,tail_1,45,15,5,0,4.5,0,44,27,61.36,48,38,79.17
8,1,tail_1,45,15,5,0,4.5,1,10,8,80.0,15,12,80.0
8,1,tail_1,45,15,5,0,6,0,44,27,61.36,48,38,79.17
8,1,tail_1,45,15,5,0,6,1,10,8,80.0,15,12,80.0
8,1,tail_1,45,15,5,1,2.5,0,17,11,64.71,20,17,85.0
8,1,tail_1,45,15,5,1,4.5,0,22,13,59.09,23,18,78.26
8,1,tail_1,45,15,5,1,6,0,22,13,59.09,23,18,78.26
8,1,tail_1,45,30,3,0,2.5,0,39,25,64.1,45,37,82.22
8,1,tail_1,45,30,3,0,2.5,1,10,8,80.0,15,12,80.0
8,1,tail_1,45,30,3,0,4.5,0,39,25,64.1,46,37,80.43
8,1,tail_1,45,30,3,0,4.5,1,10,8,80.0,16,12,75.0
8,1,tail_1,45,30,3,0,6,0,39,25,64.1,46,37,80.43
8,1,tail_1,45,30,3,0,6,1,10,8,80.0,16,12,75.0
8,1,tail_1,45,30,3,1,2.5,0,17,11,64.71,20,17,85.0
8,1,tail_1,45,30,3,1,4.5,0,17,11,64.71,21,17,80.95
8,1,tail_1,45,30,3,1,6,0,17,11,64.71,21,17,80.95
8,1,tail_1,45,30,5,0,2.5,0,39,25,64.1,45,37,82.22
8,1,tail_1,45,30,5,0,2.5,1,10,8,80.0,15,12,80.0
8,1,tail_1,45,30,5,0,4.5,0,39,25,64.1,45,37,82.22
8,1,tail_1,45,30,5,0,4.5,1,10,8,80.0,15,12,80.0
8,1,tail_1,45,30,5,0,6,0,39,25,64.1,45,37,82.22
8,1,tail_1,45,30,5,0,6,1,10,8,80.0,15,12,80.0
8,1,tail_1,45,30,5,1,2.5,0,17,11,64.71,20,17,85.0
8,1,tail_1,45,30,5,1,4.5,0,17,11,64.71,20,17,85.0
8,1,tail_1,45,30,5,1,6,0,17,11,64.71,20,17,85.0
8,1,tail_2_3,20,0,3,0,2.5,0,133,92,69.17,134,91,67.91
8,1,tail_2_3,20,0,3,0,2.5,1,84,54,64.29,73,50,68.49
8,1,tail_2_3,20,0,3,0,4.5,0,222,153,68.92,240,153,63.75
8,1,tail_2_3,20,0,3,0,4.5,1,154,101,65.58,153,99,64.71
8,1,tail_2_3,20,0,3,0,6,0,239,166,69.46,259,164,63.32
8,1,tail_2_3,20,0,3,0,6,1,171,114,66.67,171,109,63.74
8,1,tail_2_3,20,0,3,1,2.5,0,59,39,66.1,59,44,74.58
8,1,tail_2_3,20,0,3,1,2.5,1,31,18,58.06,22,18,81.82
8,1,tail_2_3,20,0,3,1,4.5,0,148,100,67.57,165,106,64.24
8,1,tail_2_3,20,0,3,1,4.5,1,101,65,64.36,102,67,65.69
8,1,tail_2_3,20,0,3,1,6,0,165,113,68.48,184,117,63.59
8,1,tail_2_3,20,0,3,1,6,1,118,78,66.1,120,77,64.17
8,1,tail_2_3,20,0,5,0,2.5,0,82,59,71.95,81,53,65.43
8,1,tail_2_3,20,0,5,0,2.5,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,20,0,5,0,4.5,0,100,71,71.0,104,67,64.42
8,1,tail_2_3,20,0,5,0,4.5,1,53,34,64.15,48,30,62.5
8,1,tail_2_3,20,0,5,0,6,0,107,76,71.03,114,76,66.67
8,1,tail_2_3,20,0,5,0,6,1,60,39,65.0,57,38,66.67
8,1,tail_2_3,20,0,5,1,2.5,0,20,16,80.0,24,17,70.83
8,1,tail_2_3,20,0,5,1,4.5,0,38,28,73.68,47,31,65.96
8,1,tail_2_3,20,0,5,1,4.5,1,7,3,42.86,8,4,50.0
8,1,tail_2_3,20,0,5,1,6,0,45,33,73.33,57,40,70.18
8,1,tail_2_3,20,0,5,1,6,1,14,8,57.14,17,12,70.59
8,1,tail_2_3,20,15,3,0,2.5,0,133,92,69.17,134,91,67.91
8,1,tail_2_3,20,15,3,0,2.5,1,84,54,64.29,73,50,68.49
8,1,tail_2_3,20,15,3,0,4.5,0,199,139,69.85,216,142,65.74
8,1,tail_2_3,20,15,3,0,4.5,1,137,90,65.69,137,93,67.88
8,1,tail_2_3,20,15,3,0,6,0,202,142,70.3,218,143,65.6
8,1,tail_2_3,20,15,3,0,6,1,140,93,66.43,139,94,67.63
8,1,tail_2_3,20,15,3,1,2.5,0,59,39,66.1,59,44,74.58
8,1,tail_2_3,20,15,3,1,2.5,1,31,18,58.06,22,18,81.82
8,1,tail_2_3,20,15,3,1,4.5,0,125,86,68.8,141,95,67.38
8,1,tail_2_3,20,15,3,1,4.5,1,84,54,64.29,86,61,70.93
8,1,tail_2_3,20,15,3,1,6,0,128,89,69.53,143,96,67.13
8,1,tail_2_3,20,15,3,1,6,1,87,57,65.52,88,62,70.45
8,1,tail_2_3,20,15,5,0,2.5,0,82,59,71.95,81,53,65.43
8,1,tail_2_3,20,15,5,0,2.5,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,20,15,5,0,4.5,0,91,66,72.53,91,59,64.84
8,1,tail_2_3,20,15,5,0,4.5,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,20,15,5,0,6,0,93,68,73.12,92,60,65.22
8,1,tail_2_3,20,15,5,0,6,1,48,33,68.75,41,27,65.85
8,1,tail_2_3,20,15,5,1,2.5,0,20,16,80.0,24,17,70.83
8,1,tail_2_3,20,15,5,1,4.5,0,29,23,79.31,34,23,67.65
8,1,tail_2_3,20,15,5,1,6,0,31,25,80.65,35,24,68.57
8,1,tail_2_3,20,15,5,1,6,1,2,2,100.0,1,1,100.0
8,1,tail_2_3,20,30,3,0,2.5,0,133,92,69.17,134,91,67.91
8,1,tail_2_3,20,30,3,0,2.5,1,84,54,64.29,73,50,68.49
8,1,tail_2_3,20,30,3,0,4.5,0,167,114,68.26,170,114,67.06
8,1,tail_2_3,20,30,3,0,4.5,1,111,70,63.06,100,67,67.0
8,1,tail_2_3,20,30,3,0,6,0,167,114,68.26,170,114,67.06
8,1,tail_2_3,20,30,3,0,6,1,111,70,63.06,100,67,67.0
8,1,tail_2_3,20,30,3,1,2.5,0,59,39,66.1,59,44,74.58
8,1,tail_2_3,20,30,3,1,2.5,1,31,18,58.06,22,18,81.82
8,1,tail_2_3,20,30,3,1,4.5,0,93,61,65.59,95,67,70.53
8,1,tail_2_3,20,30,3,1,4.5,1,58,34,58.62,49,35,71.43
8,1,tail_2_3,20,30,3,1,6,0,93,61,65.59,95,67,70.53
8,1,tail_2_3,20,30,3,1,6,1,58,34,58.62,49,35,71.43
8,1,tail_2_3,20,30,5,0,2.5,0,82,59,71.95,81,53,65.43
8,1,tail_2_3,20,30,5,0,2.5,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,20,30,5,0,4.5,0,87,63,72.41,87,57,65.52
8,1,tail_2_3,20,30,5,0,4.5,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,20,30,5,0,6,0,87,63,72.41,87,57,65.52
8,1,tail_2_3,20,30,5,0,6,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,20,30,5,1,2.5,0,20,16,80.0,24,17,70.83
8,1,tail_2_3,20,30,5,1,4.5,0,25,20,80.0,30,21,70.0
8,1,tail_2_3,20,30,5,1,6,0,25,20,80.0,30,21,70.0
8,1,tail_2_3,30,0,3,0,2.5,0,128,87,67.97,127,84,66.14
8,1,tail_2_3,30,0,3,0,2.5,1,82,52,63.41,70,47,67.14
8,1,tail_2_3,30,0,3,0,4.5,0,209,145,69.38,210,131,62.38
8,1,tail_2_3,30,0,3,0,4.5,1,145,96,66.21,132,83,62.88
8,1,tail_2_3,30,0,3,0,6,0,226,158,69.91,228,141,61.84
8,1,tail_2_3,30,0,3,0,6,1,162,109,67.28,149,92,61.74
8,1,tail_2_3,30,0,3,1,2.5,0,55,35,63.64,52,37,71.15
8,1,tail_2_3,30,0,3,1,2.5,1,29,16,55.17,19,15,78.95
8,1,tail_2_3,30,0,3,1,4.5,0,136,93,68.38,135,84,62.22
8,1,tail_2_3,30,0,3,1,4.5,1,92,60,65.22,81,51,62.96
8,1,tail_2_3,30,0,3,1,6,0,153,106,69.28,153,94,61.44
8,1,tail_2_3,30,0,3,1,6,1,109,73,66.97,98,60,61.22
8,1,tail_2_3,30,0,5,0,2.5,0,82,59,71.95,81,53,65.43
8,1,tail_2_3,30,0,5,0,2.5,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,30,0,5,0,4.5,0,100,71,71.0,104,67,64.42
8,1,tail_2_3,30,0,5,0,4.5,1,53,34,64.15,48,30,62.5
8,1,tail_2_3,30,0,5,0,6,0,107,76,71.03,114,76,66.67
8,1,tail_2_3,30,0,5,0,6,1,60,39,65.0,57,38,66.67
8,1,tail_2_3,30,0,5,1,2.5,0,20,16,80.0,24,17,70.83
8,1,tail_2_3,30,0,5,1,4.5,0,38,28,73.68,47,31,65.96
8,1,tail_2_3,30,0,5,1,4.5,1,7,3,42.86,8,4,50.0
8,1,tail_2_3,30,0,5,1,6,0,45,33,73.33,57,40,70.18
8,1,tail_2_3,30,0,5,1,6,1,14,8,57.14,17,12,70.59
8,1,tail_2_3,30,15,3,0,2.5,0,128,87,67.97,127,84,66.14
8,1,tail_2_3,30,15,3,0,2.5,1,82,52,63.41,70,47,67.14
8,1,tail_2_3,30,15,3,0,4.5,0,189,132,69.84,189,121,64.02
8,1,tail_2_3,30,15,3,0,4.5,1,130,86,66.15,117,77,65.81
8,1,tail_2_3,30,15,3,0,6,0,192,135,70.31,191,122,63.87
8,1,tail_2_3,30,15,3,0,6,1,133,89,66.92,119,78,65.55
8,1,tail_2_3,30,15,3,1,2.5,0,55,35,63.64,52,37,71.15
8,1,tail_2_3,30,15,3,1,2.5,1,29,16,55.17,19,15,78.95
8,1,tail_2_3,30,15,3,1,4.5,0,116,80,68.97,114,74,64.91
8,1,tail_2_3,30,15,3,1,4.5,1,77,50,64.94,66,45,68.18
8,1,tail_2_3,30,15,3,1,6,0,119,83,69.75,116,75,64.66
8,1,tail_2_3,30,15,3,1,6,1,80,53,66.25,68,46,67.65
8,1,tail_2_3,30,15,5,0,2.5,0,82,59,71.95,81,53,65.43
8,1,tail_2_3,30,15,5,0,2.5,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,30,15,5,0,4.5,0,91,66,72.53,91,59,64.84
8,1,tail_2_3,30,15,5,0,4.5,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,30,15,5,0,6,0,93,68,73.12,92,60,65.22
8,1,tail_2_3,30,15,5,0,6,1,48,33,68.75,41,27,65.85
8,1,tail_2_3,30,15,5,1,2.5,0,20,16,80.0,24,17,70.83
8,1,tail_2_3,30,15,5,1,4.5,0,29,23,79.31,34,23,67.65
8,1,tail_2_3,30,15,5,1,6,0,31,25,80.65,35,24,68.57
8,1,tail_2_3,30,15,5,1,6,1,2,2,100.0,1,1,100.0
8,1,tail_2_3,30,30,3,0,2.5,0,128,87,67.97,127,84,66.14
8,1,tail_2_3,30,30,3,0,2.5,1,82,52,63.41,70,47,67.14
8,1,tail_2_3,30,30,3,0,4.5,0,161,109,67.7,155,100,64.52
8,1,tail_2_3,30,30,3,0,4.5,1,108,68,62.96,90,58,64.44
8,1,tail_2_3,30,30,3,0,6,0,161,109,67.7,155,100,64.52
8,1,tail_2_3,30,30,3,0,6,1,108,68,62.96,90,58,64.44
8,1,tail_2_3,30,30,3,1,2.5,0,55,35,63.64,52,37,71.15
8,1,tail_2_3,30,30,3,1,2.5,1,29,16,55.17,19,15,78.95
8,1,tail_2_3,30,30,3,1,4.5,0,88,57,64.77,80,53,66.25
8,1,tail_2_3,30,30,3,1,4.5,1,55,32,58.18,39,26,66.67
8,1,tail_2_3,30,30,3,1,6,0,88,57,64.77,80,53,66.25
8,1,tail_2_3,30,30,3,1,6,1,55,32,58.18,39,26,66.67
8,1,tail_2_3,30,30,5,0,2.5,0,82,59,71.95,81,53,65.43
8,1,tail_2_3,30,30,5,0,2.5,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,30,30,5,0,4.5,0,87,63,72.41,87,57,65.52
8,1,tail_2_3,30,30,5,0,4.5,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,30,30,5,0,6,0,87,63,72.41,87,57,65.52
8,1,tail_2_3,30,30,5,0,6,1,46,31,67.39,40,26,65.0
8,1,tail_2_3,30,30,5,1,2.5,0,20,16,80.0,24,17,70.83
8,1,tail_2_3,30,30,5,1,4.5,0,25,20,80.0,30,21,70.0
8,1,tail_2_3,30,30,5,1,6,0,25,20,80.0,30,21,70.0
8,1,tail_2_3,39,0,3,0,2.5,0,84,61,72.62,81,53,65.43
8,1,tail_2_3,39,0,3,0,2.5,1,51,35,68.63,43,29,67.44
8,1,tail_2_3,39,0,3,0,4.5,0,122,88,72.13,126,81,64.29
8,1,tail_2_3,39,0,3,0,4.5,1,77,51,66.23,70,46,65.71
8,1,tail_2_3,39,0,3,0,6,0,132,95,71.97,139,91,65.47
8,1,tail_2_3,39,0,3,0,6,1,87,58,66.67,82,55,67.07
8,1,tail_2_3,39,0,3,1,2.5,0,20,16,80.0,23,16,69.57
8,1,tail_2_3,39,0,3,1,2.5,1,3,2,66.67,1,1,100.0
8,1,tail_2_3,39,0,3,1,4.5,0,58,43,74.14,68,44,64.71
8,1,tail_2_3,39,0,3,1,4.5,1,29,18,62.07,28,18,64.29
8,1,tail_2_3,39,0,3,1,6,0,68,50,73.53,81,54,66.67
8,1,tail_2_3,39,0,3,1,6,1,39,25,64.1,40,27,67.5
8,1,tail_2_3,39,0,5,0,2.5,0,79,57,72.15,76,50,65.79
8,1,tail_2_3,39,0,5,0,2.5,1,46,31,67.39,39,26,66.67
8,1,tail_2_3,39,0,5,0,4.5,0,96,69,71.88,97,64,65.98
8,1,tail_2_3,39,0,5,0,4.5,1,53,34,64.15,46,30,65.22
8,1,tail_2_3,39,0,5,0,6,0,103,74,71.84,107,73,68.22
8,1,tail_2_3,39,0,5,0,6,1,60,39,65.0,55,38,69.09
8,1,tail_2_3,39,0,5,1,2.5,0,17,14,82.35,21,15,71.43
8,1,tail_2_3,39,0,5,1,4.5,0,34,26,76.47,42,29,69.05
8,1,tail_2_3,39,0,5,1,4.5,1,7,3,42.86,7,4,57.14
8,1,tail_2_3,39,0,5,1,6,0,41,31,75.61,52,38,73.08
8,1,tail_2_3,39,0,5,1,6,1,14,8,57.14,16,12,75.0
8,1,tail_2_3,39,15,3,0,2.5,0,84,61,72.62,81,53,65.43
8,1,tail_2_3,39,15,3,0,2.5,1,51,35,68.63,43,29,67.44
8,1,tail_2_3,39,15,3,0,4.5,0,109,79,72.48,109,71,65.14
8,1,tail_2_3,39,15,3,0,4.5,1,67,45,67.16,59,40,67.8
8,1,tail_2_3,39,15,3,0,6,0,111,81,72.97,110,72,65.45
8,1,tail_2_3,39,15,3,0,6,1,69,47,68.12,60,41,68.33
8,1,tail_2_3,39,15,3,1,2.5,0,20,16,80.0,23,16,69.57
8,1,tail_2_3,39,15,3,1,2.5,1,3,2,66.67,1,1,100.0
8,1,tail_2_3,39,15,3,1,4.5,0,45,34,75.56,51,34,66.67
8,1,tail_2_3,39,15,3,1,4.5,1,19,12,63.16,17,12,70.59
8,1,tail_2_3,39,15,3,1,6,0,47,36,76.6,52,35,67.31
8,1,tail_2_3,39,15,3,1,6,1,21,14,66.67,18,13,72.22
8,1,tail_2_3,39,15,5,0,2.5,0,79,57,72.15,76,50,65.79
8,1,tail_2_3,39,15,5,0,2.5,1,46,31,67.39,39,26,66.67
8,1,tail_2_3,39,15,5,0,4.5,0,87,64,73.56,85,56,65.88
8,1,tail_2_3,39,15,5,0,4.5,1,46,31,67.39,39,26,66.67
8,1,tail_2_3,39,15,5,0,6,0,89,66,74.16,86,57,66.28
8,1,tail_2_3,39,15,5,0,6,1,48,33,68.75,40,27,67.5
8,1,tail_2_3,39,15,5,1,2.5,0,17,14,82.35,21,15,71.43
8,1,tail_2_3,39,15,5,1,4.5,0,25,21,84.0,30,21,70.0
8,1,tail_2_3,39,15,5,1,6,0,27,23,85.19,31,22,70.97
8,1,tail_2_3,39,15,5,1,6,1,2,2,100.0,1,1,100.0
8,1,tail_2_3,39,30,3,0,2.5,0,84,61,72.62,81,53,65.43
8,1,tail_2_3,39,30,3,0,2.5,1,51,35,68.63,43,29,67.44
8,1,tail_2_3,39,30,3,0,4.5,0,96,69,71.88,92,60,65.22
8,1,tail_2_3,39,30,3,0,4.5,1,58,38,65.52,47,31,65.96
8,1,tail_2_3,39,30,3,0,6,0,96,69,71.88,92,60,65.22
8,1,tail_2_3,39,30,3,0,6,1,58,38,65.52,47,31,65.96
8,1,tail_2_3,39,30,3,1,2.5,0,20,16,80.0,23,16,69.57
8,1,tail_2_3,39,30,3,1,2.5,1,3,2,66.67,1,1,100.0
8,1,tail_2_3,39,30,3,1,4.5,0,32,24,75.0,34,23,67.65
8,1,tail_2_3,39,30,3,1,4.5,1,10,5,50.0,5,3,60.0
8,1,tail_2_3,39,30,3,1,6,0,32,24,75.0,34,23,67.65
8,1,tail_2_3,39,30,3,1,6,1,10,5,50.0,5,3,60.0
8,1,tail_2_3,39,30,5,0,2.5,0,79,57,72.15,76,50,65.79
8,1,tail_2_3,39,30,5,0,2.5,1,46,31,67.39,39,26,66.67
8,1,tail_2_3,39,30,5,0,4.5,0,83,61,73.49,81,54,66.67
8,1,tail_2_3,39,30,5,0,4.5,1,46,31,67.39,39,26,66.67
8,1,tail_2_3,39,30,5,0,6,0,83,61,73.49,81,54,66.67
8,1,tail_2_3,39,30,5,0,6,1,46,31,67.39,39,26,66.67
8,1,tail_2_3,39,30,5,1,2.5,0,17,14,82.35,21,15,71.43
8,1,tail_2_3,39,30,5,1,4.5,0,21,18,85.71,26,19,73.08
8,1,tail_2_3,39,30,5,1,6,0,21,18,85.71,26,19,73.08
8,1,tail_2_3,45,0,3,0,2.5,0,56,39,69.64,61,39,63.93
8,1,tail_2_3,45,0,3,0,2.5,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,0,3,0,4.5,0,70,49,70.0,78,49,62.82
8,1,tail_2_3,45,0,3,0,4.5,1,43,27,62.79,45,28,62.22
8,1,tail_2_3,45,0,3,0,6,0,77,55,71.43,90,58,64.44
8,1,tail_2_3,45,0,3,0,6,1,50,33,66.0,57,37,64.91
8,1,tail_2_3,45,0,3,1,2.5,0,10,8,80.0,15,10,66.67
8,1,tail_2_3,45,0,3,1,4.5,0,24,18,75.0,32,20,62.5
8,1,tail_2_3,45,0,3,1,4.5,1,6,3,50.0,10,6,60.0
8,1,tail_2_3,45,0,3,1,6,0,31,24,77.42,44,29,65.91
8,1,tail_2_3,45,0,3,1,6,1,13,9,69.23,22,15,68.18
8,1,tail_2_3,45,0,5,0,2.5,0,56,39,69.64,61,39,63.93
8,1,tail_2_3,45,0,5,0,2.5,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,0,5,0,4.5,0,69,48,69.57,75,47,62.67
8,1,tail_2_3,45,0,5,0,4.5,1,42,26,61.9,42,26,61.9
8,1,tail_2_3,45,0,5,0,6,0,75,53,70.67,84,55,65.48
8,1,tail_2_3,45,0,5,0,6,1,48,31,64.58,51,34,66.67
8,1,tail_2_3,45,0,5,1,2.5,0,10,8,80.0,15,10,66.67
8,1,tail_2_3,45,0,5,1,4.5,0,23,17,73.91,29,18,62.07
8,1,tail_2_3,45,0,5,1,4.5,1,5,2,40.0,7,4,57.14
8,1,tail_2_3,45,0,5,1,6,0,29,22,75.86,38,26,68.42
8,1,tail_2_3,45,0,5,1,6,1,11,7,63.64,16,12,75.0
8,1,tail_2_3,45,15,3,0,2.5,0,56,39,69.64,61,39,63.93
8,1,tail_2_3,45,15,3,0,2.5,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,15,3,0,4.5,0,64,46,71.88,66,41,62.12
8,1,tail_2_3,45,15,3,0,4.5,1,38,25,65.79,36,22,61.11
8,1,tail_2_3,45,15,3,0,6,0,66,48,72.73,67,42,62.69
8,1,tail_2_3,45,15,3,0,6,1,40,27,67.5,37,23,62.16
8,1,tail_2_3,45,15,3,1,2.5,0,10,8,80.0,15,10,66.67
8,1,tail_2_3,45,15,3,1,4.5,0,18,15,83.33,20,12,60.0
8,1,tail_2_3,45,15,3,1,4.5,1,1,1,100.0,1,0,0.0
8,1,tail_2_3,45,15,3,1,6,0,20,17,85.0,21,13,61.9
8,1,tail_2_3,45,15,3,1,6,1,3,3,100.0,2,1,50.0
8,1,tail_2_3,45,15,5,0,2.5,0,56,39,69.64,61,39,63.93
8,1,tail_2_3,45,15,5,0,2.5,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,15,5,0,4.5,0,63,45,71.43,65,41,63.08
8,1,tail_2_3,45,15,5,0,4.5,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,15,5,0,6,0,65,47,72.31,66,42,63.64
8,1,tail_2_3,45,15,5,0,6,1,39,26,66.67,36,23,63.89
8,1,tail_2_3,45,15,5,1,2.5,0,10,8,80.0,15,10,66.67
8,1,tail_2_3,45,15,5,1,4.5,0,17,14,82.35,19,12,63.16
8,1,tail_2_3,45,15,5,1,6,0,19,16,84.21,20,13,65.0
8,1,tail_2_3,45,15,5,1,6,1,2,2,100.0,1,1,100.0
8,1,tail_2_3,45,30,3,0,2.5,0,56,39,69.64,61,39,63.93
8,1,tail_2_3,45,30,3,0,2.5,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,30,3,0,4.5,0,59,42,71.19,62,40,64.52
8,1,tail_2_3,45,30,3,0,4.5,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,30,3,0,6,0,59,42,71.19,62,40,64.52
8,1,tail_2_3,45,30,3,0,6,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,30,3,1,2.5,0,10,8,80.0,15,10,66.67
8,1,tail_2_3,45,30,3,1,4.5,0,13,11,84.62,16,11,68.75
8,1,tail_2_3,45,30,3,1,6,0,13,11,84.62,16,11,68.75
8,1,tail_2_3,45,30,5,0,2.5,0,56,39,69.64,61,39,63.93
8,1,tail_2_3,45,30,5,0,2.5,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,30,5,0,4.5,0,59,42,71.19,62,40,64.52
8,1,tail_2_3,45,30,5,0,4.5,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,30,5,0,6,0,59,42,71.19,62,40,64.52
8,1,tail_2_3,45,30,5,0,6,1,37,24,64.86,35,22,62.86
8,1,tail_2_3,45,30,5,1,2.5,0,10,8,80.0,15,10,66.67
8,1,tail_2_3,45,30,5,1,4.5,0,13,11,84.62,16,11,68.75
8,1,tail_2_3,45,30,5,1,6,0,13,11,84.62,16,11,68.75
