bar,time,direction,family,version,segment,outcome
38600,2026-09-01 11:34:30.856,-1,PIN7,NO_50_ORDER,HOLD,TARGET
38600,2026-09-01 11:34:30.856,-1,PIN7,NO_50_ALL,HOLD,TARGET
38603,2026-09-01 11:36:58.408,-1,EMA8,CURRENT,HOLD,TARGET
38603,2026-09-01 11:36:58.408,-1,EMA8,NO_50_ORDER,HOLD,TARGET
38603,2026-09-01 11:36:58.408,-1,EMA8,NO_50_ALL,HOLD,TARGET
38613,2026-09-01 11:42:52.120,-1,PIN_STRICT,CURRENT,HOLD,TARGET
38613,2026-09-01 11:42:52.120,-1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
38613,2026-09-01 11:42:52.120,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
38617,2026-09-01 11:44:25.032,-1,PIN_STRICT,CURRENT,HOLD,TARGET
38617,2026-09-01 11:44:25.032,-1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
38617,2026-09-01 11:44:25.032,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
38628,2026-09-01 11:46:50.436,-1,EMA8,CURRENT,HOLD,STOP
38628,2026-09-01 11:46:50.436,-1,EMA8,NO_50_ORDER,HOLD,STOP
38628,2026-09-01 11:46:50.436,-1,EMA8,NO_50_ALL,HOLD,STOP
38635,2026-09-01 11:48:33.336,-1,EMA24,CURRENT,HOLD,TARGET
38635,2026-09-01 11:48:33.336,-1,EMA24,NO_50_ORDER,HOLD,TARGET
38635,2026-09-01 11:48:33.336,-1,EMA24,NO_50_ALL,HOLD,TARGET
38654,2026-09-01 11:56:28.216,1,EMA8,NO_50_ORDER,HOLD,TARGET
38654,2026-09-01 11:56:28.216,1,EMA8,NO_50_ALL,HOLD,TARGET
38660,2026-09-01 11:58:02.884,1,EMA8,CURRENT,HOLD,TARGET
38660,2026-09-01 11:58:02.884,1,EMA8,NO_50_ORDER,HOLD,TARGET
38660,2026-09-01 11:58:02.884,1,EMA8,NO_50_ALL,HOLD,TARGET
38683,2026-09-01 12:06:45.404,1,EMA8,CURRENT,HOLD,TARGET
38683,2026-09-01 12:06:45.404,1,EMA8,NO_50_ORDER,HOLD,TARGET
38683,2026-09-01 12:06:45.404,1,EMA8,NO_50_ALL,HOLD,TARGET
38686,2026-09-01 12:07:55.020,1,EMA24,CURRENT,HOLD,TARGET
38686,2026-09-01 12:07:55.020,1,EMA24,NO_50_ORDER,HOLD,TARGET
38686,2026-09-01 12:07:55.020,1,EMA24,NO_50_ALL,HOLD,TARGET
38700,2026-09-01 12:13:38.804,1,EMA8,CURRENT,HOLD,TARGET
38700,2026-09-01 12:13:38.804,1,EMA8,NO_50_ORDER,HOLD,TARGET
38700,2026-09-01 12:13:38.804,1,EMA8,NO_50_ALL,HOLD,TARGET
38707,2026-09-01 12:17:24.136,1,EMA8,CURRENT,HOLD,STOP
38707,2026-09-01 12:17:24.136,1,EMA8,NO_50_ORDER,HOLD,STOP
38707,2026-09-01 12:17:24.136,1,EMA8,NO_50_ALL,HOLD,STOP
38718,2026-09-01 12:20:53.884,-1,PIN7,NO_50_ORDER,HOLD,STOP
38718,2026-09-01 12:20:53.884,-1,PIN7,NO_50_ALL,HOLD,STOP
38719,2026-09-01 12:22:07.368,-1,PIN7,NO_50_ORDER,HOLD,STOP
38719,2026-09-01 12:22:07.368,-1,PIN7,NO_50_ALL,HOLD,STOP
38736,2026-09-01 12:32:32.952,-1,PIN_STRICT,NO_50_ALL,HOLD,STOP
38737,2026-09-01 12:32:58.208,-1,PIN7,NO_50_ORDER,HOLD,STOP
38737,2026-09-01 12:32:58.208,-1,PIN7,NO_50_ALL,HOLD,STOP
38782,2026-09-01 12:53:00.052,-1,PIN7,CURRENT,HOLD,TARGET
38782,2026-09-01 12:53:00.052,-1,PIN7,NO_50_ORDER,HOLD,TARGET
38782,2026-09-01 12:53:00.052,-1,PIN7,NO_50_ALL,HOLD,TARGET
38784,2026-09-01 12:53:40.044,-1,PIN_STRICT,NO_50_ALL,HOLD,STOP
38798,2026-09-01 12:56:19.160,-1,PIN7,CURRENT,HOLD,STOP
38798,2026-09-01 12:56:19.160,-1,PIN7,NO_50_ORDER,HOLD,STOP
38798,2026-09-01 12:56:19.160,-1,PIN7,NO_50_ALL,HOLD,STOP
38807,2026-09-01 12:59:00.636,1,PIN_STRICT,NO_50_ALL,HOLD,STOP
38808,2026-09-01 12:59:02.056,1,PIN_STRICT,NO_50_ALL,HOLD,STOP
38812,2026-09-01 12:59:12.796,1,EMA24,NO_50_ALL,HOLD,TARGET
39677,2026-09-02 06:32:20.540,1,PIN7,NO_50_ORDER,HOLD,STOP
39677,2026-09-02 06:32:20.540,1,PIN7,NO_50_ALL,HOLD,STOP
39727,2026-09-02 06:40:24.652,1,EMA8,CURRENT,HOLD,TARGET
39727,2026-09-02 06:40:24.652,1,EMA8,NO_50_ORDER,HOLD,TARGET
39727,2026-09-02 06:40:24.652,1,EMA8,NO_50_ALL,HOLD,TARGET
39731,2026-09-02 06:41:11.004,1,EMA8,CURRENT,HOLD,TARGET
39731,2026-09-02 06:41:11.004,1,EMA8,NO_50_ORDER,HOLD,TARGET
39731,2026-09-02 06:41:11.004,1,EMA8,NO_50_ALL,HOLD,TARGET
39733,2026-09-02 06:41:16.432,1,EMA8,CURRENT,HOLD,TARGET
39733,2026-09-02 06:41:16.432,1,EMA8,NO_50_ORDER,HOLD,TARGET
39733,2026-09-02 06:41:16.432,1,EMA8,NO_50_ALL,HOLD,TARGET
39823,2026-09-02 07:00:39.992,1,EMA8,CURRENT,HOLD,TARGET
39823,2026-09-02 07:00:39.992,1,EMA8,NO_50_ORDER,HOLD,TARGET
39823,2026-09-02 07:00:39.992,1,EMA8,NO_50_ALL,HOLD,TARGET
39826,2026-09-02 07:01:09.408,1,PIN_STRICT,CURRENT,HOLD,TARGET
39826,2026-09-02 07:01:09.408,1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
39826,2026-09-02 07:01:09.408,1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
39827,2026-09-02 07:01:15.160,1,PIN7,CURRENT,HOLD,TARGET
39827,2026-09-02 07:01:15.160,1,PIN7,NO_50_ORDER,HOLD,TARGET
39827,2026-09-02 07:01:15.160,1,PIN7,NO_50_ALL,HOLD,TARGET
39832,2026-09-02 07:02:16.096,1,EMA8,CURRENT,HOLD,STOP
39832,2026-09-02 07:02:16.096,1,EMA8,NO_50_ORDER,HOLD,STOP
39832,2026-09-02 07:02:16.096,1,EMA8,NO_50_ALL,HOLD,STOP
39836,2026-09-02 07:02:37.172,1,EMA24,CURRENT,HOLD,TARGET
39836,2026-09-02 07:02:37.172,1,EMA24,NO_50_ORDER,HOLD,TARGET
39836,2026-09-02 07:02:37.172,1,EMA24,NO_50_ALL,HOLD,TARGET
39840,2026-09-02 07:02:46.868,1,EMA24,CURRENT,HOLD,TARGET
39840,2026-09-02 07:02:46.868,1,EMA24,NO_50_ORDER,HOLD,TARGET
39840,2026-09-02 07:02:46.868,1,EMA24,NO_50_ALL,HOLD,TARGET
39848,2026-09-02 07:04:37.776,1,EMA8,CURRENT,HOLD,TARGET
39848,2026-09-02 07:04:37.776,1,EMA8,NO_50_ORDER,HOLD,TARGET
39848,2026-09-02 07:04:37.776,1,EMA8,NO_50_ALL,HOLD,TARGET
39860,2026-09-02 07:09:01.324,1,EMA8,CURRENT,HOLD,STOP
39860,2026-09-02 07:09:01.324,1,EMA8,NO_50_ORDER,HOLD,STOP
39860,2026-09-02 07:09:01.324,1,EMA8,NO_50_ALL,HOLD,STOP
39886,2026-09-02 07:16:00.016,1,EMA8,CURRENT,HOLD,TARGET
39886,2026-09-02 07:16:00.016,1,EMA8,NO_50_ORDER,HOLD,TARGET
39886,2026-09-02 07:16:00.016,1,EMA8,NO_50_ALL,HOLD,TARGET
39889,2026-09-02 07:17:19.568,1,PIN7,CURRENT,HOLD,TARGET
39889,2026-09-02 07:17:19.568,1,PIN7,NO_50_ORDER,HOLD,TARGET
39889,2026-09-02 07:17:19.568,1,PIN7,NO_50_ALL,HOLD,TARGET
39902,2026-09-02 07:21:37.324,1,PIN7,CURRENT,HOLD,TARGET
39902,2026-09-02 07:21:37.324,1,PIN7,NO_50_ORDER,HOLD,TARGET
39902,2026-09-02 07:21:37.324,1,PIN7,NO_50_ALL,HOLD,TARGET
39909,2026-09-02 07:23:44.032,1,EMA8,CURRENT,HOLD,TARGET
39909,2026-09-02 07:23:44.032,1,EMA8,NO_50_ORDER,HOLD,TARGET
39909,2026-09-02 07:23:44.032,1,EMA8,NO_50_ALL,HOLD,TARGET
39919,2026-09-02 07:29:14.872,1,EMA8,CURRENT,HOLD,STOP
39919,2026-09-02 07:29:14.872,1,EMA8,NO_50_ORDER,HOLD,STOP
39919,2026-09-02 07:29:14.872,1,EMA8,NO_50_ALL,HOLD,STOP
39923,2026-09-02 07:30:17.576,1,EMA24,CURRENT,HOLD,STOP
39923,2026-09-02 07:30:17.576,1,EMA24,NO_50_ORDER,HOLD,STOP
39923,2026-09-02 07:30:17.576,1,EMA24,NO_50_ALL,HOLD,STOP
39939,2026-09-02 07:35:13.772,1,PIN_STRICT,CURRENT,HOLD,TARGET
39939,2026-09-02 07:35:13.772,1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
39939,2026-09-02 07:35:13.772,1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
39942,2026-09-02 07:36:20.628,1,EMA8,CURRENT,HOLD,TARGET
39942,2026-09-02 07:36:20.628,1,EMA8,NO_50_ORDER,HOLD,TARGET
39942,2026-09-02 07:36:20.628,1,EMA8,NO_50_ALL,HOLD,TARGET
39952,2026-09-02 07:40:21.972,1,PIN7,CURRENT,HOLD,TARGET
39952,2026-09-02 07:40:21.972,1,PIN7,NO_50_ORDER,HOLD,TARGET
39952,2026-09-02 07:40:21.972,1,PIN7,NO_50_ALL,HOLD,TARGET
39963,2026-09-02 07:44:26.996,1,PIN7,CURRENT,HOLD,STOP
39963,2026-09-02 07:44:26.996,1,PIN7,NO_50_ORDER,HOLD,STOP
39963,2026-09-02 07:44:26.996,1,PIN7,NO_50_ALL,HOLD,STOP
39968,2026-09-02 07:48:02.332,1,EMA24,CURRENT,HOLD,STOP
39968,2026-09-02 07:48:02.332,1,EMA24,NO_50_ORDER,HOLD,STOP
39968,2026-09-02 07:48:02.332,1,EMA24,NO_50_ALL,HOLD,STOP
39977,2026-09-02 07:51:24.588,-1,PIN7,NO_50_ORDER,HOLD,STOP
39977,2026-09-02 07:51:24.588,-1,PIN7,NO_50_ALL,HOLD,STOP
39981,2026-09-02 07:52:26.920,-1,EMA8,NO_50_ORDER,HOLD,TARGET
39981,2026-09-02 07:52:26.920,-1,EMA8,NO_50_ALL,HOLD,TARGET
39983,2026-09-02 07:53:07.036,-1,EMA8,NO_50_ORDER,HOLD,TARGET
39983,2026-09-02 07:53:07.036,-1,EMA8,NO_50_ALL,HOLD,TARGET
40297,2026-09-02 11:01:55.340,-1,PIN7,NO_50_ORDER,HOLD,STOP
40297,2026-09-02 11:01:55.340,-1,PIN7,NO_50_ALL,HOLD,STOP
40308,2026-09-02 11:13:18.060,1,EMA24,CURRENT,HOLD,TARGET
40308,2026-09-02 11:13:18.060,1,EMA24,NO_50_ORDER,HOLD,TARGET
40308,2026-09-02 11:13:18.060,1,EMA24,NO_50_ALL,HOLD,TARGET
40310,2026-09-02 11:15:10.444,1,EMA24,CURRENT,HOLD,TARGET
40310,2026-09-02 11:15:10.444,1,EMA24,NO_50_ORDER,HOLD,TARGET
40310,2026-09-02 11:15:10.444,1,EMA24,NO_50_ALL,HOLD,TARGET
40337,2026-09-02 11:22:09.484,-1,PIN7,NO_50_ORDER,HOLD,TARGET
40337,2026-09-02 11:22:09.484,-1,PIN7,NO_50_ALL,HOLD,TARGET
40352,2026-09-02 11:39:51.116,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
40358,2026-09-02 11:46:10.584,-1,EMA8,CURRENT,HOLD,TARGET
40358,2026-09-02 11:46:10.584,-1,EMA8,NO_50_ORDER,HOLD,TARGET
40358,2026-09-02 11:46:10.584,-1,EMA8,NO_50_ALL,HOLD,TARGET
40382,2026-09-02 12:12:48.252,1,PIN7,NO_50_ORDER,HOLD,TARGET
40382,2026-09-02 12:12:48.252,1,PIN7,NO_50_ALL,HOLD,TARGET
40400,2026-09-02 12:32:25.456,1,EMA24,NO_50_ALL,HOLD,STOP
40411,2026-09-02 12:42:28.396,-1,PIN7,NO_50_ORDER,HOLD,STOP
40411,2026-09-02 12:42:28.396,-1,PIN7,NO_50_ALL,HOLD,STOP
40452,2026-09-02 12:59:58.952,1,PIN7,NO_50_ORDER,HOLD,TARGET
40452,2026-09-02 12:59:58.952,1,PIN7,NO_50_ALL,HOLD,TARGET
41481,2026-09-03 06:31:16.388,1,EMA24,CURRENT,HOLD,TARGET
41481,2026-09-03 06:31:16.388,1,EMA24,NO_50_ORDER,HOLD,TARGET
41481,2026-09-03 06:31:16.388,1,EMA24,NO_50_ALL,HOLD,TARGET
41500,2026-09-03 06:32:58.904,1,EMA24,CURRENT,HOLD,TARGET
41500,2026-09-03 06:32:58.904,1,EMA24,NO_50_ORDER,HOLD,TARGET
41500,2026-09-03 06:32:58.904,1,EMA24,NO_50_ALL,HOLD,TARGET
41503,2026-09-03 06:33:15.320,1,PIN7,CURRENT,HOLD,TARGET
41503,2026-09-03 06:33:15.320,1,PIN7,NO_50_ORDER,HOLD,TARGET
41503,2026-09-03 06:33:15.320,1,PIN7,NO_50_ALL,HOLD,TARGET
41504,2026-09-03 06:33:24.108,1,PIN7,CURRENT,HOLD,TARGET
41504,2026-09-03 06:33:24.108,1,PIN7,NO_50_ORDER,HOLD,TARGET
41504,2026-09-03 06:33:24.108,1,PIN7,NO_50_ALL,HOLD,TARGET
41512,2026-09-03 06:34:16.084,1,EMA8,CURRENT,HOLD,STOP
41512,2026-09-03 06:34:16.084,1,EMA8,NO_50_ORDER,HOLD,STOP
41512,2026-09-03 06:34:16.084,1,EMA8,NO_50_ALL,HOLD,STOP
41543,2026-09-03 06:38:32.784,1,PIN_STRICT,CURRENT,HOLD,TARGET
41543,2026-09-03 06:38:32.784,1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
41543,2026-09-03 06:38:32.784,1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
41548,2026-09-03 06:39:14.564,1,EMA8,CURRENT,HOLD,TARGET
41548,2026-09-03 06:39:14.564,1,EMA8,NO_50_ORDER,HOLD,TARGET
41548,2026-09-03 06:39:14.564,1,EMA8,NO_50_ALL,HOLD,TARGET
41560,2026-09-03 06:41:13.352,1,EMA24,CURRENT,HOLD,TARGET
41560,2026-09-03 06:41:13.352,1,EMA24,NO_50_ORDER,HOLD,TARGET
41560,2026-09-03 06:41:13.352,1,EMA24,NO_50_ALL,HOLD,TARGET
41660,2026-09-03 07:01:08.032,-1,PIN_STRICT,CURRENT,HOLD,TARGET
41660,2026-09-03 07:01:08.032,-1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
41660,2026-09-03 07:01:08.032,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
41678,2026-09-03 07:03:32.464,-1,EMA24,CURRENT,HOLD,TARGET
41678,2026-09-03 07:03:32.464,-1,EMA24,NO_50_ORDER,HOLD,TARGET
41678,2026-09-03 07:03:32.464,-1,EMA24,NO_50_ALL,HOLD,TARGET
41695,2026-09-03 07:06:10.032,-1,EMA24,CURRENT,HOLD,TARGET
41695,2026-09-03 07:06:10.032,-1,EMA24,NO_50_ORDER,HOLD,TARGET
41695,2026-09-03 07:06:10.032,-1,EMA24,NO_50_ALL,HOLD,TARGET
41697,2026-09-03 07:06:21.668,-1,EMA24,CURRENT,HOLD,TARGET
41697,2026-09-03 07:06:21.668,-1,EMA24,NO_50_ORDER,HOLD,TARGET
41697,2026-09-03 07:06:21.668,-1,EMA24,NO_50_ALL,HOLD,TARGET
41741,2026-09-03 07:13:26.136,1,EMA24,NO_50_ORDER,HOLD,TARGET
41741,2026-09-03 07:13:26.136,1,EMA24,NO_50_ALL,HOLD,TARGET
41749,2026-09-03 07:15:02.856,1,PIN7,CURRENT,HOLD,TARGET
41749,2026-09-03 07:15:02.856,1,PIN7,NO_50_ORDER,HOLD,TARGET
41749,2026-09-03 07:15:02.856,1,PIN7,NO_50_ALL,HOLD,TARGET
41750,2026-09-03 07:15:15.928,1,PIN7,CURRENT,HOLD,TARGET
41750,2026-09-03 07:15:15.928,1,PIN7,NO_50_ORDER,HOLD,TARGET
41750,2026-09-03 07:15:15.928,1,PIN7,NO_50_ALL,HOLD,TARGET
41751,2026-09-03 07:15:24.624,1,PIN7,CURRENT,HOLD,TARGET
41751,2026-09-03 07:15:24.624,1,PIN7,NO_50_ORDER,HOLD,TARGET
41751,2026-09-03 07:15:24.624,1,PIN7,NO_50_ALL,HOLD,TARGET
41767,2026-09-03 07:19:33.000,1,PIN7,CURRENT,HOLD,TARGET
41767,2026-09-03 07:19:33.000,1,PIN7,NO_50_ORDER,HOLD,TARGET
41767,2026-09-03 07:19:33.000,1,PIN7,NO_50_ALL,HOLD,TARGET
41770,2026-09-03 07:20:45.632,1,PIN_STRICT,CURRENT,HOLD,STOP
41770,2026-09-03 07:20:45.632,1,PIN_STRICT,NO_50_ORDER,HOLD,STOP
41770,2026-09-03 07:20:45.632,1,PIN_STRICT,NO_50_ALL,HOLD,STOP
41827,2026-09-03 07:34:55.140,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
41894,2026-09-03 07:48:26.252,1,EMA8,CURRENT,HOLD,TARGET
41894,2026-09-03 07:48:26.252,1,EMA8,NO_50_ORDER,HOLD,TARGET
41894,2026-09-03 07:48:26.252,1,EMA8,NO_50_ALL,HOLD,TARGET
41901,2026-09-03 07:49:50.412,1,EMA8,CURRENT,HOLD,TARGET
41901,2026-09-03 07:49:50.412,1,EMA8,NO_50_ORDER,HOLD,TARGET
41901,2026-09-03 07:49:50.412,1,EMA8,NO_50_ALL,HOLD,TARGET
41906,2026-09-03 07:50:50.572,1,EMA24,CURRENT,HOLD,STOP
41906,2026-09-03 07:50:50.572,1,EMA24,NO_50_ORDER,HOLD,STOP
41906,2026-09-03 07:50:50.572,1,EMA24,NO_50_ALL,HOLD,STOP
41918,2026-09-03 07:54:31.492,-1,EMA24,NO_50_ALL,HOLD,STOP
41938,2026-09-03 07:56:22.816,-1,PIN_STRICT,CURRENT,HOLD,TARGET
41938,2026-09-03 07:56:22.816,-1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
41938,2026-09-03 07:56:22.816,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
41964,2026-09-03 07:57:38.996,1,EMA24,NO_50_ALL,HOLD,TARGET
41968,2026-09-03 07:58:12.480,1,PIN7,CURRENT,HOLD,TARGET
41968,2026-09-03 07:58:12.480,1,PIN7,NO_50_ORDER,HOLD,TARGET
41968,2026-09-03 07:58:12.480,1,PIN7,NO_50_ALL,HOLD,TARGET
41975,2026-09-03 07:59:49.772,1,PIN_STRICT,CURRENT,HOLD,TARGET
41975,2026-09-03 07:59:49.772,1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
41975,2026-09-03 07:59:49.772,1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
42250,2026-09-03 11:03:37.672,1,EMA8,CURRENT,HOLD,TARGET
42250,2026-09-03 11:03:37.672,1,EMA8,NO_50_ORDER,HOLD,TARGET
42250,2026-09-03 11:03:37.672,1,EMA8,NO_50_ALL,HOLD,TARGET
42252,2026-09-03 11:05:10.768,1,EMA8,CURRENT,HOLD,TARGET
42252,2026-09-03 11:05:10.768,1,EMA8,NO_50_ORDER,HOLD,TARGET
42252,2026-09-03 11:05:10.768,1,EMA8,NO_50_ALL,HOLD,TARGET
42259,2026-09-03 11:13:21.080,1,EMA8,CURRENT,HOLD,TARGET
42259,2026-09-03 11:13:21.080,1,EMA8,NO_50_ORDER,HOLD,TARGET
42259,2026-09-03 11:13:21.080,1,EMA8,NO_50_ALL,HOLD,TARGET
42298,2026-09-03 12:15:33.976,-1,PIN7,CURRENT,HOLD,STOP
42298,2026-09-03 12:15:33.976,-1,PIN7,NO_50_ORDER,HOLD,STOP
42298,2026-09-03 12:15:33.976,-1,PIN7,NO_50_ALL,HOLD,STOP
42309,2026-09-03 12:30:52.348,-1,EMA24,CURRENT,HOLD,TARGET
42309,2026-09-03 12:30:52.348,-1,EMA24,NO_50_ORDER,HOLD,TARGET
42309,2026-09-03 12:30:52.348,-1,EMA24,NO_50_ALL,HOLD,TARGET
42323,2026-09-03 12:46:49.100,-1,EMA24,NO_50_ALL,HOLD,TARGET
42337,2026-09-03 12:56:16.900,-1,PIN7,CURRENT,HOLD,TARGET
42337,2026-09-03 12:56:16.900,-1,PIN7,NO_50_ORDER,HOLD,TARGET
42337,2026-09-03 12:56:16.900,-1,PIN7,NO_50_ALL,HOLD,TARGET
42340,2026-09-03 12:58:30.724,-1,EMA8,CURRENT,HOLD,TARGET
42340,2026-09-03 12:58:30.724,-1,EMA8,NO_50_ORDER,HOLD,TARGET
42340,2026-09-03 12:58:30.724,-1,EMA8,NO_50_ALL,HOLD,TARGET
42344,2026-09-03 12:59:04.876,-1,EMA8,CURRENT,HOLD,TARGET
42344,2026-09-03 12:59:04.876,-1,EMA8,NO_50_ORDER,HOLD,TARGET
42344,2026-09-03 12:59:04.876,-1,EMA8,NO_50_ALL,HOLD,TARGET
43213,2026-09-04 06:31:14.084,1,EMA24,CURRENT,HOLD,TARGET
43213,2026-09-04 06:31:14.084,1,EMA24,NO_50_ORDER,HOLD,TARGET
43213,2026-09-04 06:31:14.084,1,EMA24,NO_50_ALL,HOLD,TARGET
43226,2026-09-04 06:32:11.324,1,EMA24,CURRENT,HOLD,TARGET
43226,2026-09-04 06:32:11.324,1,EMA24,NO_50_ORDER,HOLD,TARGET
43226,2026-09-04 06:32:11.324,1,EMA24,NO_50_ALL,HOLD,TARGET
43229,2026-09-04 06:33:16.972,1,PIN7,CURRENT,HOLD,TARGET
43229,2026-09-04 06:33:16.972,1,PIN7,NO_50_ORDER,HOLD,TARGET
43229,2026-09-04 06:33:16.972,1,PIN7,NO_50_ALL,HOLD,TARGET
43233,2026-09-04 06:33:52.528,1,EMA8,CURRENT,HOLD,TARGET
43233,2026-09-04 06:33:52.528,1,EMA8,NO_50_ORDER,HOLD,TARGET
43233,2026-09-04 06:33:52.528,1,EMA8,NO_50_ALL,HOLD,TARGET
43268,2026-09-04 06:41:14.984,-1,PIN7,CURRENT,HOLD,STOP
43268,2026-09-04 06:41:14.984,-1,PIN7,NO_50_ORDER,HOLD,STOP
43268,2026-09-04 06:41:14.984,-1,PIN7,NO_50_ALL,HOLD,STOP
43272,2026-09-04 06:41:53.312,-1,EMA24,NO_50_ALL,HOLD,TARGET
43281,2026-09-04 06:44:14.788,1,PIN7,NO_50_ORDER,HOLD,STOP
43281,2026-09-04 06:44:14.788,1,PIN7,NO_50_ALL,HOLD,STOP
43343,2026-09-04 07:02:56.308,-1,PIN7,CURRENT,HOLD,STOP
43343,2026-09-04 07:02:56.308,-1,PIN7,NO_50_ORDER,HOLD,STOP
43343,2026-09-04 07:02:56.308,-1,PIN7,NO_50_ALL,HOLD,STOP
43347,2026-09-04 07:03:35.924,-1,EMA24,CURRENT,HOLD,TARGET
43347,2026-09-04 07:03:35.924,-1,EMA24,NO_50_ORDER,HOLD,TARGET
43347,2026-09-04 07:03:35.924,-1,EMA24,NO_50_ALL,HOLD,TARGET
43349,2026-09-04 07:04:26.040,-1,EMA24,NO_50_ALL,HOLD,TARGET
43368,2026-09-04 07:10:01.684,-1,PIN7,CURRENT,HOLD,TARGET
43368,2026-09-04 07:10:01.684,-1,PIN7,NO_50_ORDER,HOLD,TARGET
43368,2026-09-04 07:10:01.684,-1,PIN7,NO_50_ALL,HOLD,TARGET
43377,2026-09-04 07:12:40.320,-1,PIN_STRICT,CURRENT,HOLD,TARGET
43377,2026-09-04 07:12:40.320,-1,PIN_STRICT,NO_50_ORDER,HOLD,TARGET
43377,2026-09-04 07:12:40.320,-1,PIN_STRICT,NO_50_ALL,HOLD,TARGET
43409,2026-09-04 07:22:17.208,-1,EMA24,CURRENT,HOLD,TARGET
43409,2026-09-04 07:22:17.208,-1,EMA24,NO_50_ORDER,HOLD,TARGET
43409,2026-09-04 07:22:17.208,-1,EMA24,NO_50_ALL,HOLD,TARGET
43426,2026-09-04 07:30:07.100,1,PIN7,NO_50_ORDER,HOLD,STOP
43426,2026-09-04 07:30:07.100,1,PIN7,NO_50_ALL,HOLD,STOP
43431,2026-09-04 07:31:41.084,-1,PIN7,CURRENT,HOLD,STOP
43431,2026-09-04 07:31:41.084,-1,PIN7,NO_50_ORDER,HOLD,STOP
43431,2026-09-04 07:31:41.084,-1,PIN7,NO_50_ALL,HOLD,STOP
43472,2026-09-04 07:47:11.120,-1,EMA8,CURRENT,HOLD,TARGET
43472,2026-09-04 07:47:11.120,-1,EMA8,NO_50_ORDER,HOLD,TARGET
43472,2026-09-04 07:47:11.120,-1,EMA8,NO_50_ALL,HOLD,TARGET
43476,2026-09-04 07:47:41.676,-1,EMA8,CURRENT,HOLD,TARGET
43476,2026-09-04 07:47:41.676,-1,EMA8,NO_50_ORDER,HOLD,TARGET
43476,2026-09-04 07:47:41.676,-1,EMA8,NO_50_ALL,HOLD,TARGET
43478,2026-09-04 07:48:24.976,-1,EMA8,CURRENT,HOLD,TARGET
43478,2026-09-04 07:48:24.976,-1,EMA8,NO_50_ORDER,HOLD,TARGET
43478,2026-09-04 07:48:24.976,-1,EMA8,NO_50_ALL,HOLD,TARGET
43488,2026-09-04 07:51:35.100,-1,EMA24,CURRENT,HOLD,TARGET
43488,2026-09-04 07:51:35.100,-1,EMA24,NO_50_ORDER,HOLD,TARGET
43488,2026-09-04 07:51:35.100,-1,EMA24,NO_50_ALL,HOLD,TARGET
43491,2026-09-04 07:52:24.320,-1,EMA8,CURRENT,HOLD,TARGET
43491,2026-09-04 07:52:24.320,-1,EMA8,NO_50_ORDER,HOLD,TARGET
43491,2026-09-04 07:52:24.320,-1,EMA8,NO_50_ALL,HOLD,TARGET
43502,2026-09-04 07:56:29.648,-1,EMA8,CURRENT,HOLD,TARGET
43502,2026-09-04 07:56:29.648,-1,EMA8,NO_50_ORDER,HOLD,TARGET
43502,2026-09-04 07:56:29.648,-1,EMA8,NO_50_ALL,HOLD,TARGET
43504,2026-09-04 07:56:50.116,-1,PIN7,CURRENT,HOLD,TARGET
43504,2026-09-04 07:56:50.116,-1,PIN7,NO_50_ORDER,HOLD,TARGET
43504,2026-09-04 07:56:50.116,-1,PIN7,NO_50_ALL,HOLD,TARGET
43771,2026-09-04 11:09:38.236,1,PIN7,NO_50_ORDER,HOLD,TARGET
43771,2026-09-04 11:09:38.236,1,PIN7,NO_50_ALL,HOLD,TARGET
43779,2026-09-04 11:20:51.756,1,PIN7,NO_50_ORDER,HOLD,TARGET
43779,2026-09-04 11:20:51.756,1,PIN7,NO_50_ALL,HOLD,TARGET
43784,2026-09-04 11:27:31.416,1,EMA8,CURRENT,HOLD,TARGET
43784,2026-09-04 11:27:31.416,1,EMA8,NO_50_ORDER,HOLD,TARGET
43784,2026-09-04 11:27:31.416,1,EMA8,NO_50_ALL,HOLD,TARGET
43788,2026-09-04 11:33:22.028,1,EMA8,CURRENT,HOLD,TARGET
43788,2026-09-04 11:33:22.028,1,EMA8,NO_50_ORDER,HOLD,TARGET
43788,2026-09-04 11:33:22.028,1,EMA8,NO_50_ALL,HOLD,TARGET
43797,2026-09-04 11:47:10.868,1,PIN7,CURRENT,HOLD,TARGET
