Configuration,BarNumber,Time,Direction,Families,Segment,Outcome,TicksSeen
R4_TAIL3_4,15996,2026-08-10 12:59:50.628,1,PIN7,DEV,TARGET,498
R4_TAIL3_4,16755,2026-08-11 06:31:54.596,-1,EMA8,DEV,TARGET,6375
R4_TAIL3_4,16758,2026-08-11 06:32:14.844,-1,EMA8,DEV,TARGET,338
R4_TAIL3_4,16769,2026-08-11 06:33:22.752,-1,EMA24,DEV,TARGET,4193
R4_TAIL3_4,16772,2026-08-11 06:33:56.908,-1,PIN7,DEV,STOP,4167
R4_TAIL3_4,16776,2026-08-11 06:34:22.084,-1,EMA24,DEV,TARGET,4123
R4_TAIL3_4,16787,2026-08-11 06:35:49.660,-1,PIN7,DEV,TARGET,2744
R4_TAIL3_4,16956,2026-08-11 07:00:25.564,1,EMA8,DEV,TARGET,3669
R4_TAIL3_4,16958,2026-08-11 07:00:40.200,1,EMA8,DEV,TARGET,507
R4_TAIL3_4,16977,2026-08-11 07:05:31.840,1,EMA24,DEV,TARGET,4022
R4_TAIL3_4,17009,2026-08-11 07:13:19.452,1,EMA50,DEV,TARGET,11548
R4_TAIL3_4,17035,2026-08-11 07:18:14.104,-1,EMA8,DEV,TARGET,940
R4_TAIL3_4,17068,2026-08-11 07:26:04.688,-1,EMA24,DEV,TARGET,11643
R4_TAIL3_4,17152,2026-08-11 07:49:58.136,1,EMA8,DEV,STOP,2703
R4_TAIL3_4,17164,2026-08-11 07:52:24.020,1,PIN7,DEV,TARGET,2046
R4_TAIL3_4,17165,2026-08-11 07:52:38.140,1,PIN7,DEV,STOP,8042
R4_TAIL3_4,17172,2026-08-11 07:54:44.260,1,EMA50,DEV,TARGET,1
R4_TAIL3_4,17180,2026-08-11 07:58:16.600,1,EMA50,DEV,STOP,5799
R4_TAIL3_4,17598,2026-08-11 11:15:54.868,-1,EMA50,DEV,TARGET,1765
R4_TAIL3_4,17618,2026-08-11 11:27:41.012,-1,PIN7,DEV,TARGET,523
R4_TAIL3_4,17632,2026-08-11 11:29:56.152,-1,PIN,DEV,STOP,4397
R4_TAIL3_4,17660,2026-08-11 11:41:35.488,-1,PIN7,DEV,TARGET,213
R4_TAIL3_4,17664,2026-08-11 11:44:49.520,-1,EMA24,DEV,STOP,5880
R4_TAIL3_4,17678,2026-08-11 11:54:16.060,1,EMA8,DEV,STOP,6040
R4_TAIL3_4,17725,2026-08-11 12:28:40.188,1,EMA8,DEV,TARGET,538
R4_TAIL3_4,17728,2026-08-11 12:30:00.320,1,EMA8,DEV,TARGET,1999
R4_TAIL3_4,17730,2026-08-11 12:30:12.344,1,EMA8,DEV,TARGET,718
R4_TAIL3_4,17740,2026-08-11 12:36:19.488,1,EMA8,DEV,TARGET,902
R4_TAIL3_4,17750,2026-08-11 12:43:14.556,1,EMA24,DEV,STOP,4689
R4_TAIL3_4,17784,2026-08-11 12:54:00.088,-1,EMA8,DEV,STOP,2165
R4_TAIL3_4,17834,2026-08-11 12:59:58.156,1,EMA8,DEV,TARGET,93
R4_TAIL3_4,17837,2026-08-11 12:59:59.644,1,EMA8,DEV,TARGET,152
R4_TAIL3_4,18871,2026-08-12 06:31:05.496,-1,PIN7,DEV,TARGET,430
R4_TAIL3_4,18885,2026-08-12 06:31:59.004,-1,EMA8,DEV,TARGET,268
R4_TAIL3_4,18888,2026-08-12 06:32:15.184,-1,EMA8,DEV,TARGET,1260
R4_TAIL3_4,18891,2026-08-12 06:32:31.460,-1,EMA8,DEV,STOP,2097
R4_TAIL3_4,18897,2026-08-12 06:32:56.216,-1,EMA8,DEV,TARGET,571
R4_TAIL3_4,18904,2026-08-12 06:33:12.548,-1,EMA8,DEV,STOP,6734
R4_TAIL3_4,18906,2026-08-12 06:33:20.708,-1,EMA8,DEV,STOP,3853
R4_TAIL3_4,18981,2026-08-12 06:39:40.624,-1,PIN7,DEV,TARGET,5838
R4_TAIL3_4,18982,2026-08-12 06:40:02.892,-1,PIN7,DEV,TARGET,1287
R4_TAIL3_4,18992,2026-08-12 06:41:17.100,-1,EMA24,DEV,STOP,3612
R4_TAIL3_4,19024,2026-08-12 06:44:33.660,-1,PIN7,DEV,STOP,7032
R4_TAIL3_4,19154,2026-08-12 07:00:16.212,-1,PIN7,DEV,STOP,6227
R4_TAIL3_4,19195,2026-08-12 07:06:04.364,-1,EMA50,DEV,TARGET,18242
R4_TAIL3_4,19255,2026-08-12 07:18:18.288,1,PIN7,DEV,TARGET,329
R4_TAIL3_4,19258,2026-08-12 07:18:46.384,1,EMA8,DEV,TARGET,303
R4_TAIL3_4,19301,2026-08-12 07:25:38.408,1,EMA24,DEV,TARGET,5897
R4_TAIL3_4,19303,2026-08-12 07:26:17.468,1,EMA24,DEV,TARGET,684
R4_TAIL3_4,19315,2026-08-12 07:29:06.732,1,EMA24,DEV,STOP,2896
R4_TAIL3_4,19356,2026-08-12 07:31:10.232,-1,EMA8,DEV,TARGET,1
R4_TAIL3_4,19400,2026-08-12 07:31:19.276,1,EMA8,DEV,NONE,1232
R4_TAIL3_4,19427,2026-08-12 07:32:09.424,1,EMA24,DEV,STOP,2338
R4_TAIL3_4,19478,2026-08-12 07:39:17.464,1,EMA24,DEV,TARGET,3853
R4_TAIL3_4,19483,2026-08-12 07:40:21.496,1,PIN7,DEV,TARGET,5802
R4_TAIL3_4,19484,2026-08-12 07:40:27.712,1,PIN7,DEV,TARGET,5976
R4_TAIL3_4,19491,2026-08-12 07:41:52.320,1,EMA8,DEV,STOP,5827
R4_TAIL3_4,19494,2026-08-12 07:42:41.236,1,EMA24,DEV,TARGET,4652
R4_TAIL3_4,19496,2026-08-12 07:42:53.308,1,EMA24,DEV,TARGET,637
R4_TAIL3_4,19504,2026-08-12 07:44:58.192,1,EMA8,DEV,TARGET,956
R4_TAIL3_4,19506,2026-08-12 07:45:28.500,1,EMA8,DEV,TARGET,800
R4_TAIL3_4,19511,2026-08-12 07:47:17.772,1,EMA24,DEV,STOP,2674
R4_TAIL3_4,19541,2026-08-12 07:53:05.920,-1,EMA24,DEV,TARGET,340
R4_TAIL3_4,19573,2026-08-12 07:58:24.972,-1,EMA50,DEV,TARGET,20994
R4_TAIL3_4,19988,2026-08-12 12:32:37.472,-1,EMA24,DEV,TARGET,1780
R4_TAIL3_4,20008,2026-08-12 12:49:50.232,-1,EMA50,DEV,TARGET,477
R4_TAIL3_4,20011,2026-08-12 12:50:00.040,-1,EMA50,DEV,TARGET,1
R4_TAIL3_4,20017,2026-08-12 12:51:07.032,-1,PIN7,DEV,TARGET,451
R4_TAIL3_4,20033,2026-08-12 12:55:00.088,-1,EMA8,DEV,TARGET,479
R4_TAIL3_4,20035,2026-08-12 12:55:02.876,-1,PIN7,DEV,TARGET,779
R4_TAIL3_4,20674,2026-08-13 06:33:23.260,1,PIN7,DEV,TARGET,524
R4_TAIL3_4,20679,2026-08-13 06:33:59.840,1,EMA8,DEV,TARGET,1698
R4_TAIL3_4,20713,2026-08-13 06:39:18.288,1,EMA8,DEV,TARGET,1240
R4_TAIL3_4,20717,2026-08-13 06:39:53.944,1,PIN7,DEV,STOP,9013
R4_TAIL3_4,20847,2026-08-13 07:14:55.648,1,EMA8,DEV,STOP,7840
R4_TAIL3_4,20862,2026-08-13 07:18:31.988,1,PIN7,DEV,TARGET,796
R4_TAIL3_4,20871,2026-08-13 07:22:16.768,1,PIN,DEV,TARGET,2578
R4_TAIL3_4,20883,2026-08-13 07:26:59.220,1,EMA8,DEV,TARGET,1205
R4_TAIL3_4,20894,2026-08-13 07:31:24.448,1,EMA24,DEV,TARGET,348
R4_TAIL3_4,20899,2026-08-13 07:34:09.412,1,EMA24,DEV,TARGET,1816
R4_TAIL3_4,20946,2026-08-13 07:49:48.352,-1,EMA8,DEV,STOP,3798
R4_TAIL3_4,20954,2026-08-13 07:50:31.716,-1,EMA24,DEV,TARGET,1504
R4_TAIL3_4,20987,2026-08-13 07:56:58.052,-1,EMA24,DEV,STOP,6283
R4_TAIL3_4,21437,2026-08-13 11:17:22.644,1,EMA24,DEV,STOP,13817
R4_TAIL3_4,21452,2026-08-13 11:30:21.864,1,PIN7,DEV,TARGET,1062
R4_TAIL3_4,21457,2026-08-13 11:35:45.776,1,PIN7,DEV,TARGET,6968
R4_TAIL3_4,21459,2026-08-13 11:40:00.516,1,PIN7,DEV,TARGET,3343
R4_TAIL3_4,21460,2026-08-13 11:41:32.852,1,PIN7,DEV,TARGET,146
R4_TAIL3_4,21469,2026-08-13 11:50:37.508,1,PIN7,DEV,TARGET,7054
R4_TAIL3_4,21541,2026-08-13 12:50:03.776,-1,EMA8,DEV,TARGET,692
R4_TAIL3_4,21543,2026-08-13 12:50:11.008,-1,PIN7,DEV,TARGET,4850
R4_TAIL3_4,21544,2026-08-13 12:51:02.012,-1,PIN7,DEV,TARGET,608
R4_TAIL3_4,21548,2026-08-13 12:53:10.080,-1,EMA8,DEV,STOP,2546
R4_TAIL3_4,21552,2026-08-13 12:54:20.052,-1,EMA24,DEV,TARGET,2753
R4_TAIL3_4,21554,2026-08-13 12:54:40.016,-1,EMA50,DEV,TARGET,37
R4_TAIL3_4,21961,2026-08-14 06:33:17.236,-1,PIN7,DEV,STOP,15753
R4_TAIL3_4,21972,2026-08-14 06:35:55.832,-1,EMA50,DEV,TARGET,4716
R4_TAIL3_4,21974,2026-08-14 06:36:16.036,-1,EMA50,DEV,TARGET,621
R4_TAIL3_4,22090,2026-08-14 07:01:29.644,1,EMA50,DEV,STOP,4966
R4_TAIL3_4,22115,2026-08-14 07:10:06.288,1,EMA24,DEV,TARGET,615
R4_TAIL3_4,22129,2026-08-14 07:14:19.416,1,EMA50,DEV,STOP,1974
R4_TAIL3_4,22148,2026-08-14 07:18:30.136,-1,PIN7,DEV,TARGET,7484
R4_TAIL3_4,22150,2026-08-14 07:19:08.164,-1,EMA8,DEV,TARGET,2357
R4_TAIL3_4,22155,2026-08-14 07:20:13.184,-1,EMA8,DEV,TARGET,2623
R4_TAIL3_4,22157,2026-08-14 07:20:25.508,-1,EMA8,DEV,TARGET,313
R4_TAIL3_4,22165,2026-08-14 07:21:32.048,-1,PIN7,DEV,TARGET,1020
R4_TAIL3_4,22197,2026-08-14 07:28:05.524,-1,EMA8,DEV,TARGET,2242
R4_TAIL3_4,22200,2026-08-14 07:29:03.072,-1,EMA8,DEV,STOP,3891
R4_TAIL3_4,22204,2026-08-14 07:29:43.532,-1,EMA24,DEV,TARGET,6977
R4_TAIL3_4,22216,2026-08-14 07:31:00.064,-1,PIN7,DEV,TARGET,1017
R4_TAIL3_4,22233,2026-08-14 07:36:05.412,-1,EMA24,DEV,STOP,1804
R4_TAIL3_4,22251,2026-08-14 07:41:51.476,-1,PIN7,DEV,STOP,5274
R4_TAIL3_4,22587,2026-08-14 11:07:43.720,1,EMA8,DEV,TARGET,1299
R4_TAIL3_4,22603,2026-08-14 11:26:05.184,1,EMA8,DEV,STOP,4091
R4_TAIL3_4,23160,2026-08-17 06:31:03.728,1,PIN7,DEV,TARGET,5246
R4_TAIL3_4,23161,2026-08-17 06:31:16.036,1,PIN7,DEV,STOP,6479
R4_TAIL3_4,23183,2026-08-17 06:33:23.064,-1,EMA8,DEV,STOP,2132
R4_TAIL3_4,23187,2026-08-17 06:33:38.996,-1,EMA24,DEV,TARGET,825
R4_TAIL3_4,23200,2026-08-17 06:35:00.184,-1,PIN,DEV,TARGET,320
R4_TAIL3_4,23205,2026-08-17 06:35:12.352,-1,EMA8,DEV,STOP,4563
R4_TAIL3_4,23209,2026-08-17 06:35:56.168,-1,EMA24,DEV,TARGET,22669
R4_TAIL3_4,23217,2026-08-17 06:37:27.432,-1,EMA50,DEV,TARGET,1648
R4_TAIL3_4,23254,2026-08-17 06:44:20.104,-1,PIN7,DEV,STOP,2844
R4_TAIL3_4,23331,2026-08-17 07:00:43.576,-1,EMA24,DEV,TARGET,2628
R4_TAIL3_4,23417,2026-08-17 07:25:27.376,-1,EMA24,DEV,TARGET,3191
R4_TAIL3_4,23422,2026-08-17 07:27:22.084,-1,EMA24,DEV,TARGET,4682
R4_TAIL3_4,23437,2026-08-17 07:33:09.360,1,EMA8,DEV,STOP,12287
R4_TAIL3_4,23447,2026-08-17 07:37:36.428,-1,PIN7,DEV,TARGET,3970
R4_TAIL3_4,23452,2026-08-17 07:40:00.112,-1,EMA8,DEV,STOP,5442
R4_TAIL3_4,23486,2026-08-17 07:56:27.136,-1,EMA8,DEV,STOP,5041
R4_TAIL3_4,23490,2026-08-17 07:59:22.844,-1,EMA50,DEV,STOP,6943
R4_TAIL3_4,23808,2026-08-17 11:25:07.676,1,PIN7,DEV,STOP,4032
R4_TAIL3_4,23863,2026-08-17 12:29:30.724,-1,PIN7,DEV,TARGET,1680
R4_TAIL3_4,23898,2026-08-17 12:52:40.048,-1,PIN7,DEV,TARGET,2207
R4_TAIL3_4,23904,2026-08-17 12:54:40.048,-1,EMA24,DEV,TARGET,664
R4_TAIL3_4,23920,2026-08-17 12:59:20.984,-1,EMA50,DEV,TARGET,6763
R4_TAIL3_4,23926,2026-08-17 12:59:50.124,-1,PIN7,DEV,STOP,3238
R4_TAIL3_4,24969,2026-08-18 06:31:00.764,1,EMA8,DEV,TARGET,140
R4_TAIL3_4,24975,2026-08-18 06:31:06.240,1,EMA8,DEV,TARGET,270
R4_TAIL3_4,24983,2026-08-18 06:31:21.616,1,EMA8,DEV,TARGET,532
R4_TAIL3_4,24985,2026-08-18 06:31:26.088,1,PIN7,DEV,STOP,1659
R4_TAIL3_4,24995,2026-08-18 06:31:48.672,1,PIN7,DEV,TARGET,511
R4_TAIL3_4,25019,2026-08-18 06:33:01.964,-1,PIN7,DEV,TARGET,7630
R4_TAIL3_4,25025,2026-08-18 06:33:11.148,-1,EMA8,DEV,TARGET,2821
R4_TAIL3_4,25044,2026-08-18 06:34:05.868,-1,PIN7,DEV,STOP,3079
R4_TAIL3_4,25077,2026-08-18 06:35:41.460,1,EMA8,DEV,STOP,5377
R4_TAIL3_4,25093,2026-08-18 06:36:29.424,1,PIN7,DEV,TARGET,118
R4_TAIL3_4,25096,2026-08-18 06:36:41.616,1,EMA24,DEV,STOP,3270
R4_TAIL3_4,25145,2026-08-18 06:39:40.480,1,PIN7,DEV,TARGET,96
R4_TAIL3_4,25154,2026-08-18 06:40:23.540,1,EMA24,DEV,TARGET,1
R4_TAIL3_4,25165,2026-08-18 06:41:10.088,1,EMA24,DEV,TARGET,5946
R4_TAIL3_4,25187,2026-08-18 06:43:08.488,1,EMA50,DEV,STOP,4195
R4_TAIL3_4,25189,2026-08-18 06:43:15.772,1,EMA50,DEV,STOP,2750
R4_TAIL3_4,25378,2026-08-18 07:02:43.044,1,EMA8,DEV,TARGET,4754
R4_TAIL3_4,25380,2026-08-18 07:02:58.084,1,EMA8,DEV,TARGET,4488
R4_TAIL3_4,25384,2026-08-18 07:03:33.004,1,PIN,DEV,STOP,2411
R4_TAIL3_4,25412,2026-08-18 07:06:23.188,-1,EMA8,DEV,STOP,5250
R4_TAIL3_4,25462,2026-08-18 07:12:23.260,-1,EMA8,DEV,TARGET,182
R4_TAIL3_4,25471,2026-08-18 07:13:47.340,-1,EMA24,DEV,TARGET,6384
R4_TAIL3_4,25495,2026-08-18 07:16:19.016,1,EMA8,DEV,TARGET,8114
R4_TAIL3_4,25497,2026-08-18 07:16:33.060,1,EMA8,DEV,TARGET,2990
R4_TAIL3_4,25507,2026-08-18 07:17:36.212,1,EMA24,DEV,STOP,1099
R4_TAIL3_4,25517,2026-08-18 07:18:41.932,1,PIN7,DEV,TARGET,533
R4_TAIL3_4,25524,2026-08-18 07:19:38.348,1,EMA24,DEV,TARGET,1221
R4_TAIL3_4,25570,2026-08-18 07:25:50.416,1,EMA24,DEV,TARGET,950
R4_TAIL3_4,25585,2026-08-18 07:27:32.904,1,EMA50,DEV,TARGET,4375
R4_TAIL3_4,25618,2026-08-18 07:31:44.748,1,EMA50,DEV,TARGET,7915
R4_TAIL3_4,25628,2026-08-18 07:33:34.800,1,EMA8,DEV,STOP,13123
R4_TAIL3_4,25632,2026-08-18 07:34:37.732,1,EMA24,DEV,STOP,3259
R4_TAIL3_4,25657,2026-08-18 07:39:42.908,1,EMA50,DEV,TARGET,384
R4_TAIL3_4,25689,2026-08-18 07:45:51.536,-1,EMA8,DEV,TARGET,574
R4_TAIL3_4,25706,2026-08-18 07:49:02.176,-1,EMA50,DEV,TARGET,513
R4_TAIL3_4,25728,2026-08-18 07:52:47.912,-1,PIN7,DEV,TARGET,2100
R4_TAIL3_4,25736,2026-08-18 07:53:26.076,-1,PIN,DEV,STOP,896
R4_TAIL3_4,25739,2026-08-18 07:53:28.768,-1,EMA8,DEV,STOP,1905
R4_TAIL3_4,25743,2026-08-18 07:53:44.580,-1,EMA24,DEV,TARGET,630
R4_TAIL3_4,25749,2026-08-18 07:54:55.620,-1,PIN7,DEV,TARGET,1360
R4_TAIL3_4,25754,2026-08-18 07:55:31.948,-1,EMA24,DEV,TARGET,1416
R4_TAIL3_4,26218,2026-08-18 11:02:47.104,-1,EMA8,DEV,TARGET,8623
R4_TAIL3_4,26223,2026-08-18 11:07:27.056,-1,EMA8,DEV,TARGET,5358
R4_TAIL3_4,26225,2026-08-18 11:08:52.824,-1,EMA8,DEV,TARGET,1702
R4_TAIL3_4,26245,2026-08-18 11:21:45.604,1,EMA8,DEV,TARGET,448
R4_TAIL3_4,26266,2026-08-18 11:37:15.568,1,PIN7,DEV,STOP,4786
R4_TAIL3_4,26298,2026-08-18 12:07:40.016,-1,EMA8,DEV,STOP,2561
R4_TAIL3_4,26359,2026-08-18 12:54:50.008,-1,EMA8,DEV,TARGET,16013
R4_TAIL3_4,26361,2026-08-18 12:55:00.156,-1,EMA8,DEV,TARGET,11395
R4_TAIL3_4,27519,2026-08-19 06:31:07.292,-1,EMA50,DEV,TARGET,205
R4_TAIL3_4,27561,2026-08-19 06:33:20.108,-1,PIN7,DEV,TARGET,1
R4_TAIL3_4,27568,2026-08-19 06:33:38.140,-1,EMA8,DEV,TARGET,1091
R4_TAIL3_4,27572,2026-08-19 06:34:04.220,-1,EMA8,DEV,STOP,4772
R4_TAIL3_4,27587,2026-08-19 06:35:23.256,-1,EMA50,DEV,TARGET,1317
R4_TAIL3_4,27600,2026-08-19 06:36:15.388,-1,PIN7,DEV,STOP,6914
R4_TAIL3_4,27635,2026-08-19 06:39:30.348,-1,EMA24,DEV,TARGET,3304
R4_TAIL3_4,27654,2026-08-19 06:41:07.756,-1,EMA24,DEV,NONE,15196
R4_TAIL3_4,27664,2026-08-19 06:41:41.800,-1,EMA50,DEV,TARGET,788
R4_TAIL3_4,27684,2026-08-19 06:43:25.532,1,PIN7,DEV,TARGET,1898
R4_TAIL3_4,27686,2026-08-19 06:43:47.132,1,PIN,DEV,STOP,17619
R4_TAIL3_4,27690,2026-08-19 06:44:03.340,1,EMA8,DEV,TARGET,3561
R4_TAIL3_4,27971,2026-08-19 07:02:08.488,-1,EMA50,DEV,TARGET,13712
R4_TAIL3_4,28043,2026-08-19 07:08:04.144,-1,EMA50,DEV,TARGET,838
R4_TAIL3_4,28072,2026-08-19 07:10:47.152,-1,PIN7,DEV,TARGET,2188
R4_TAIL3_4,28073,2026-08-19 07:10:58.684,-1,PIN7,DEV,TARGET,46
R4_TAIL3_4,28124,2026-08-19 07:15:46.012,-1,EMA24,DEV,STOP,1917
R4_TAIL3_4,28146,2026-08-19 07:17:23.876,1,EMA8,DEV,TARGET,160
R4_TAIL3_4,28163,2026-08-19 07:18:30.952,1,EMA8,DEV,TARGET,3502
R4_TAIL3_4,28177,2026-08-19 07:20:03.524,1,EMA50,DEV,TARGET,3327
R4_TAIL3_4,28274,2026-08-19 07:31:15.152,1,EMA8,DEV,TARGET,6127
R4_TAIL3_4,28276,2026-08-19 07:31:27.444,1,EMA8,DEV,TARGET,2883
R4_TAIL3_4,28283,2026-08-19 07:32:52.028,1,EMA8,DEV,TARGET,5249
R4_TAIL3_4,28285,2026-08-19 07:33:25.864,1,EMA8,DEV,TARGET,609
R4_TAIL3_4,28303,2026-08-19 07:36:53.916,1,EMA8,DEV,TARGET,294
R4_TAIL3_4,28311,2026-08-19 07:38:23.256,1,PIN,DEV,TARGET,730
R4_TAIL3_4,28313,2026-08-19 07:39:00.740,1,PIN,DEV,TARGET,770
R4_TAIL3_4,28400,2026-08-19 07:59:13.696,1,PIN,DEV,TARGET,1254
R4_TAIL3_4,28950,2026-08-19 11:01:03.776,1,PIN7,DEV,TARGET,893
R4_TAIL3_4,28951,2026-08-19 11:01:15.076,1,PIN7,DEV,TARGET,1
R4_TAIL3_4,29005,2026-08-19 11:09:47.092,-1,EMA8,DEV,STOP,11769
R4_TAIL3_4,29047,2026-08-19 11:20:37.636,-1,EMA50,DEV,STOP,2120
R4_TAIL3_4,29098,2026-08-19 11:39:03.200,1,EMA50,DEV,TARGET,847
R4_TAIL3_4,29113,2026-08-19 11:45:27.624,1,EMA50,DEV,STOP,4224
R4_TAIL3_4,29173,2026-08-19 12:22:28.916,1,EMA50,DEV,TARGET,2200
R4_TAIL3_4,29228,2026-08-19 12:45:14.668,-1,EMA8,DEV,TARGET,3514
R4_TAIL3_4,29230,2026-08-19 12:45:35.104,-1,EMA8,DEV,TARGET,1209
R4_TAIL3_4,29234,2026-08-19 12:46:16.732,-1,PIN7,DEV,TARGET,5256
R4_TAIL3_4,29270,2026-08-19 12:52:10.084,-1,EMA8,DEV,TARGET,137
R4_TAIL3_4,29307,2026-08-19 12:59:03.000,1,EMA8,DEV,TARGET,462
R4_TAIL3_4,29312,2026-08-19 12:59:38.084,1,EMA8,DEV,STOP,841
R4_TAIL3_4,29320,2026-08-19 12:59:53.368,1,EMA50,DEV,TARGET,120
R4_TAIL3_4,29323,2026-08-19 12:59:56.464,1,PIN7,DEV,TARGET,479
R4_TAIL3_4,29324,2026-08-19 12:59:57.400,1,PIN7,DEV,TARGET,1798
R4_TAIL3_4,29326,2026-08-19 12:59:59.392,1,EMA8,DEV,TARGET,1
R4_TAIL3_4,30849,2026-08-20 06:34:23.036,1,EMA8,DEV,TARGET,444
R4_TAIL3_4,30851,2026-08-20 06:34:34.340,1,EMA8,DEV,TARGET,608
R4_TAIL3_4,30856,2026-08-20 06:34:47.524,1,EMA8,DEV,STOP,3825
R4_TAIL3_4,30863,2026-08-20 06:35:15.608,1,EMA50,DEV,TARGET,1
R4_TAIL3_4,30878,2026-08-20 06:35:35.292,1,PIN,DEV,TARGET,8515
R4_TAIL3_4,30885,2026-08-20 06:36:15.252,1,EMA8,DEV,STOP,7541
R4_TAIL3_4,30887,2026-08-20 06:36:35.376,1,EMA8,DEV,STOP,3503
R4_TAIL3_4,30890,2026-08-20 06:36:56.128,1,EMA24,DEV,STOP,12108
R4_TAIL3_4,30927,2026-08-20 06:40:13.024,-1,PIN7,DEV,TARGET,19
R4_TAIL3_4,30955,2026-08-20 06:42:17.416,1,EMA8,DEV,TARGET,5728
R4_TAIL3_4,30957,2026-08-20 06:42:26.684,1,EMA50,DEV,TARGET,2461
R4_TAIL3_4,30967,2026-08-20 06:43:41.752,1,EMA8,DEV,TARGET,612
R4_TAIL3_4,31167,2026-08-20 07:00:27.872,1,PIN7,DEV,STOP,7003
R4_TAIL3_4,31168,2026-08-20 07:00:34.016,1,PIN7,DEV,STOP,1430
R4_TAIL3_4,31243,2026-08-20 07:06:00.240,-1,EMA24,DEV,TARGET,549
R4_TAIL3_4,31293,2026-08-20 07:09:48.400,1,PIN7,DEV,TARGET,784
R4_TAIL3_4,31303,2026-08-20 07:10:28.656,1,EMA8,DEV,STOP,5253
R4_TAIL3_4,31356,2026-08-20 07:15:29.092,-1,EMA24,DEV,TARGET,2590
R4_TAIL3_4,31366,2026-08-20 07:16:31.088,-1,EMA8,DEV,TARGET,1675
R4_TAIL3_4,31372,2026-08-20 07:17:35.248,-1,EMA8,DEV,TARGET,1420
R4_TAIL3_4,31386,2026-08-20 07:18:49.200,-1,EMA50,DEV,TARGET,882
R4_TAIL3_4,31411,2026-08-20 07:20:58.440,1,EMA8,DEV,STOP,4066
R4_TAIL3_4,31416,2026-08-20 07:21:22.704,1,EMA24,DEV,TARGET,1356
R4_TAIL3_4,31420,2026-08-20 07:21:33.532,1,EMA8,DEV,STOP,5540
R4_TAIL3_4,31446,2026-08-20 07:23:39.080,1,PIN7,DEV,TARGET,1879
R4_TAIL3_4,31447,2026-08-20 07:23:40.788,1,PIN7,DEV,TARGET,2269
R4_TAIL3_4,31448,2026-08-20 07:23:46.940,1,PIN7,DEV,TARGET,2192
R4_TAIL3_4,31455,2026-08-20 07:24:39.700,1,EMA8,DEV,STOP,9999
R4_TAIL3_4,31488,2026-08-20 07:27:35.700,-1,PIN7,DEV,TARGET,1333
R4_TAIL3_4,31552,2026-08-20 07:33:46.308,1,PIN7,DEV,TARGET,4229
R4_TAIL3_4,31595,2026-08-20 07:38:46.112,1,EMA24,DEV,TARGET,1
R4_TAIL3_4,31604,2026-08-20 07:40:15.580,1,EMA8,DEV,STOP,3723
R4_TAIL3_4,31609,2026-08-20 07:40:47.596,1,EMA24,DEV,TARGET,1609
R4_TAIL3_4,31611,2026-08-20 07:40:56.840,1,EMA24,DEV,STOP,6615
R4_TAIL3_4,31625,2026-08-20 07:42:35.152,1,EMA50,DEV,TARGET,143
R4_TAIL3_4,31637,2026-08-20 07:45:02.044,1,EMA8,DEV,TARGET,5152
R4_TAIL3_4,31668,2026-08-20 07:50:13.048,-1,EMA8,DEV,TARGET,1971
R4_TAIL3_4,31676,2026-08-20 07:51:21.436,-1,EMA24,DEV,TARGET,1279
R4_TAIL3_4,31712,2026-08-20 07:57:00.248,-1,EMA24,DEV,TARGET,4238
R4_TAIL3_4,32479,2026-08-20 11:05:41.124,-1,EMA8,DEV,TARGET,413
R4_TAIL3_4,32489,2026-08-20 11:07:58.164,-1,EMA8,DEV,TARGET,645
R4_TAIL3_4,32494,2026-08-20 11:10:02.448,-1,EMA8,DEV,TARGET,1003
R4_TAIL3_4,32498,2026-08-20 11:11:02.532,-1,PIN7,DEV,STOP,2916
R4_TAIL3_4,32504,2026-08-20 11:12:44.148,-1,EMA24,DEV,TARGET,636
R4_TAIL3_4,32514,2026-08-20 11:16:13.020,-1,PIN7,DEV,TARGET,123
R4_TAIL3_4,32557,2026-08-20 11:35:42.172,-1,EMA8,DEV,STOP,4715
R4_TAIL3_4,32562,2026-08-20 11:38:26.692,-1,EMA50,DEV,TARGET,4103
R4_TAIL3_4,32564,2026-08-20 11:39:51.972,-1,EMA50,DEV,TARGET,788
R4_TAIL3_4,32607,2026-08-20 12:01:49.448,-1,EMA8,DEV,TARGET,364
R4_TAIL3_4,32611,2026-08-20 12:03:53.524,-1,EMA24,DEV,STOP,5643
R4_TAIL3_4,32635,2026-08-20 12:15:40.676,1,PIN7,DEV,STOP,4889
R4_TAIL3_4,32755,2026-08-20 12:58:06.076,-1,EMA8,DEV,TARGET,3422
R4_TAIL3_4,32757,2026-08-20 12:58:30.080,-1,EMA8,DEV,STOP,1966
R4_TAIL3_4,33735,2026-08-21 06:31:46.760,-1,EMA24,DEV,TARGET,2120
R4_TAIL3_4,33749,2026-08-21 06:33:01.072,-1,EMA8,DEV,TARGET,578
R4_TAIL3_4,33756,2026-08-21 06:33:38.976,-1,EMA24,DEV,TARGET,1946
R4_TAIL3_4,33782,2026-08-21 06:36:06.492,-1,EMA24,DEV,TARGET,3475
R4_TAIL3_4,33814,2026-08-21 06:39:50.524,-1,EMA24,DEV,STOP,1038
R4_TAIL3_4,33829,2026-08-21 06:41:06.248,1,EMA24,DEV,TARGET,333
R4_TAIL3_4,33856,2026-08-21 06:44:17.952,-1,EMA50,DEV,TARGET,657
