ident,anchor_index,arm_index,side,anchor_time,arm_time,arm_key,trigger_deadline_key,trigger_price,clear_depth,strong_slopes,strong_gaps,moderate_slopes,moderate_gaps,triggered,trigger_key,trigger_bar_index,trigger_lag_bars,fill_price,outcome_end_key,outcome,outcome_key,outcome_price,ticks_seen,second_ambiguous
0,2579,2580,1,2026-08-04 06:32:26.700,2026-08-04 06:32:50.260,63921508370,63921508490,7668.75,10,True,True,True,True,True,63921508372,2580,0,7668.75,63921508604,TARGET,63921508378,7670.0,1188,False
1,2591,2592,1,2026-08-04 06:36:28.908,2026-08-04 06:36:44.172,63921508604,63921508674,7673.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,16359,False
2,2615,2616,1,2026-08-04 06:41:15.464,2026-08-04 06:41:38.724,63921508898,63921509032,7673.25,10,False,True,True,True,True,63921509024,2621,5,7673.25,63921509129,STOP,63921509050,7670.75,18613,False
3,2689,2690,1,2026-08-04 07:00:01.304,2026-08-04 07:00:05.704,63921510005,63921510052,7686.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,5206,False
4,2698,2699,1,2026-08-04 07:01:01.464,2026-08-04 07:01:01.464,63921510061,63921510120,7688.5,10,True,True,True,True,True,63921510085,2702,3,7688.5,63921510208,TARGET,63921510106,7689.75,10552,False
5,2708,2709,1,2026-08-04 07:02:24.268,2026-08-04 07:02:25.188,63921510145,63921510210,7693.0,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,12321,False
6,2723,2724,1,2026-08-04 07:05:19.428,2026-08-04 07:05:24.320,63921510324,63921510395,7695.25,10,False,True,True,True,True,63921510356,2727,3,7695.25,63921510624,TARGET,63921510376,7696.5,8037,False
7,2729,2730,1,2026-08-04 07:06:28.284,2026-08-04 07:06:35.624,63921510395,63921510557,7697.0,10,False,True,True,True,True,63921510438,2731,1,7697.0,63921510750,NONE,,,36869,False
8,2748,2749,1,2026-08-04 07:15:26.488,2026-08-04 07:16:23.532,63921510983,63921511062,7702.75,10,True,True,True,True,True,63921511045,2753,4,7702.75,63921511210,TARGET,63921511061,7704.0,10545,False
9,2755,2756,1,2026-08-04 07:17:42.084,2026-08-04 07:18:28.996,63921511108,63921511186,7704.5,10,True,True,True,True,True,63921511113,2756,0,7704.5,63921511242,TARGET,63921511149,7705.75,5570,False
10,2760,2761,1,2026-08-04 07:19:23.068,2026-08-04 07:19:32.680,63921511172,63921511234,7707.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,10749,False
11,2815,2816,-1,2026-08-04 07:30:58.148,2026-08-04 07:31:05.020,63921511865,63921511957,7692.75,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,10375,False
12,2831,2832,1,2026-08-04 07:34:49.544,2026-08-04 07:34:54.872,63921512094,63921512249,7702.75,10,False,False,True,True,True,63921512103,2832,0,7702.75,63921512299,STOP,63921512238,7700.25,17504,False
13,2845,2846,1,2026-08-04 07:38:19.736,2026-08-04 07:38:19.748,63921512299,63921512300,7708.5,10,True,True,True,True,True,63921512300,2848,2,7708.5,63921512303,TARGET,63921512301,7709.75,1440,True
14,2885,2886,1,2026-08-04 07:44:59.916,2026-08-04 07:45:00.104,63921512700,63921512855,7710.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,17246,False
15,2898,2899,1,2026-08-04 07:50:15.316,2026-08-04 07:50:20.588,63921513020,63921513203,7713.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,19881,False
16,2915,2916,1,2026-08-04 07:57:39.788,2026-08-04 07:57:58.296,63921513478,63921513622,7714.25,10,False,True,True,True,True,63921513497,2917,1,7714.25,63921513753,TARGET,63921513544,7715.5,6354,False
17,3266,3267,-1,2026-08-04 11:00:00.292,2026-08-04 11:00:10.172,63921524410,63921524458,7767.75,10,False,False,True,False,True,63921524418,3268,1,7767.75,63921524522,TARGET,63921524425,7766.5,2983,False
18,3272,3273,-1,2026-08-04 11:00:49.780,2026-08-04 11:00:58.212,63921524458,63921524513,7763.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,10524,False
19,3295,3296,-1,2026-08-04 11:04:45.436,2026-08-04 11:05:09.036,63921524709,63921524761,7765.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,8323,False
20,3335,3336,1,2026-08-04 11:15:10.536,2026-08-04 11:15:36.432,63921525336,63921525555,7776.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,15651,False
21,3352,3353,1,2026-08-04 11:22:44.472,2026-08-04 11:22:46.616,63921525766,63921525994,7777.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,12494,False
22,3383,3384,-1,2026-08-04 11:40:25.776,2026-08-04 11:40:49.588,63921526849,63921526943,7768.0,10,False,False,True,False,True,63921526863,3384,0,7768.0,63921527072,STOP,63921526907,7770.5,5143,False
23,3392,3393,-1,2026-08-04 11:43:31.520,2026-08-04 11:43:48.692,63921527028,63921527158,7766.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,12357,False
24,3439,3440,1,2026-08-04 12:02:06.900,2026-08-04 12:02:26.732,63921528146,63921528338,7781.25,10,True,True,True,True,True,63921528201,3441,1,7781.25,63921528539,STOP,63921528362,7778.75,17009,False
25,3442,3443,1,2026-08-04 12:03:42.048,2026-08-04 12:04:27.132,63921528267,63921528410,7781.75,10,True,True,True,True,True,63921528317,3444,1,7781.75,63921528726,STOP,63921528341,7779.25,6077,False
26,3517,3518,1,2026-08-04 12:41:24.380,2026-08-04 12:42:34.156,63921530554,63921530654,7782.5,10,False,False,True,True,True,63921530578,3519,1,7782.5,63921530827,STOP,63921530609,7780.0,2452,False
27,3524,3525,1,2026-08-04 12:44:14.112,2026-08-04 12:44:29.768,63921530669,63921530827,7785.25,10,False,True,True,True,True,63921530762,3527,2,7785.25,63921531000,STOP,63921530830,7782.75,12082,False
28,3529,3530,1,2026-08-04 12:46:23.004,2026-08-04 12:46:49.412,63921530809,63921530934,7786.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,9165,False
29,3551,3552,-1,2026-08-04 12:50:30.808,2026-08-04 12:50:40.012,63921531040,63921531128,7775.5,10,False,False,True,False,True,63921531052,3553,1,7775.5,63921531230,TARGET,63921531137,7774.25,9518,False
30,3554,3555,-1,2026-08-04 12:51:05.924,2026-08-04 12:51:44.140,63921531104,63921531155,7774.5,10,False,False,True,True,True,63921531120,3556,1,7774.5,63921531273,STOP,63921531155,7777.0,7076,False
31,3567,3568,-1,2026-08-04 12:54:16.924,2026-08-04 12:54:33.920,63921531273,63921531346,7771.0,10,True,True,True,True,True,63921531280,3568,0,7771.0,63921531399,TARGET,63921531281,7769.75,917,False
32,3571,3572,-1,2026-08-04 12:55:17.188,2026-08-04 12:55:28.072,63921531328,63921531385,7767.5,10,True,True,True,True,True,63921531334,3572,0,7767.5,63921531458,TARGET,63921531343,7766.25,2293,False
33,3574,3575,-1,2026-08-04 12:55:46.456,2026-08-04 12:55:59.428,63921531359,63921531422,7765.5,10,True,True,True,True,True,63921531365,3575,0,7765.5,63921531504,TARGET,63921531375,7764.25,2497,False
34,3577,3578,-1,2026-08-04 12:56:12.568,2026-08-04 12:56:25.100,63921531385,63921531458,7764.25,10,True,True,True,True,True,63921531394,3579,1,7764.25,63921531543,STOP,63921531481,7766.75,11607,False
35,3613,3614,-1,2026-08-04 12:59:55.168,2026-08-04 12:59:58.128,63921531598,63921531602,7762.25,10,True,True,True,True,True,63921531599,3615,1,7762.0,63921531618,STOP,63921531599,7764.5,915,True
36,4483,4484,1,2026-08-05 06:31:19.900,2026-08-05 06:32:21.940,63921594741,63921594741,7819.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,0,False
37,4520,4521,1,2026-08-05 06:35:55.316,2026-08-05 06:36:02.784,63921594962,63921594980,7816.0,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,6838,False
38,4533,4534,-1,2026-08-05 06:36:37.384,2026-08-05 06:36:41.584,63921595001,63921595024,7804.5,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,11821,False
39,4572,4573,1,2026-08-05 06:39:53.476,2026-08-05 06:39:53.900,63921595193,63921595203,7818.75,10,True,True,True,True,True,63921595194,4573,0,7818.75,63921595222,TARGET,63921595194,7820.0,1368,True
40,4575,4576,1,2026-08-05 06:39:54.732,2026-08-05 06:39:54.884,63921595194,63921595213,7820.0,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,13005,False
41,4586,4587,1,2026-08-05 06:40:23.392,2026-08-05 06:40:27.708,63921595227,63921595264,7820.25,8,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,16922,False
42,4806,4807,1,2026-08-05 06:59:59.716,2026-08-05 07:00:00.072,63921596400,63921596400,7819.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,0,False
43,4844,4845,-1,2026-08-05 07:01:32.604,2026-08-05 07:01:42.796,63921596502,63921596529,7806.75,10,False,False,True,True,True,63921596522,4847,2,7806.75,63921596556,TARGET,63921596529,7805.5,7471,False
44,4854,4855,-1,2026-08-05 07:02:23.244,2026-08-05 07:02:26.044,63921596546,63921596561,7802.25,10,True,True,True,True,True,63921596551,4856,1,7802.25,63921596589,STOP,63921596561,7804.75,5518,False
45,4890,4891,1,2026-08-05 07:05:16.744,2026-08-05 07:05:19.772,63921596719,63921596736,7813.5,10,False,False,True,True,True,63921596722,4892,1,7813.5,63921596758,TARGET,63921596725,7814.75,2197,False
46,4895,4896,1,2026-08-05 07:05:29.060,2026-08-05 07:05:33.036,63921596733,63921596755,7817.25,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,9181,False
47,4980,4981,1,2026-08-05 07:14:24.052,2026-08-05 07:14:51.492,63921597291,63921597319,7817.0,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,7687,False
48,5022,5023,-1,2026-08-05 07:20:11.260,2026-08-05 07:20:13.456,63921597613,63921597637,7805.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,7194,False
49,5042,5043,-1,2026-08-05 07:22:13.296,2026-08-05 07:22:19.372,63921597739,63921597782,7803.5,10,False,True,True,True,True,63921597755,5045,2,7803.5,63921597812,TARGET,63921597800,7802.25,19331,False
50,5046,5047,-1,2026-08-05 07:22:37.004,2026-08-05 07:22:39.200,63921597759,63921597796,7802.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,11547,False
51,5057,5058,-1,2026-08-05 07:23:32.376,2026-08-05 07:23:37.504,63921597817,63921597859,7799.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,15169,False
52,5074,5075,1,2026-08-05 07:25:33.744,2026-08-05 07:25:40.432,63921597940,63921597963,7813.25,10,True,False,True,False,True,63921597942,5075,0,7813.25,63921597983,STOP,63921597955,7810.75,3722,False
53,5114,5115,-1,2026-08-05 07:29:53.036,2026-08-05 07:29:55.760,63921598195,63921598217,7799.5,10,True,True,True,True,True,63921598200,5115,0,7799.0,63921598261,TARGET,63921598214,7797.75,9193,True
54,5120,5121,-1,2026-08-05 07:30:09.948,2026-08-05 07:30:17.064,63921598217,63921598261,7797.75,10,False,True,True,True,True,63921598220,5122,1,7797.75,63921598288,TARGET,63921598224,7796.5,2566,False
55,5124,5125,-1,2026-08-05 07:30:43.668,2026-08-05 07:30:55.524,63921598255,63921598270,7795.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,7700,False
56,5134,5135,-1,2026-08-05 07:31:28.472,2026-08-05 07:31:37.252,63921598297,63921598344,7794.25,10,True,True,True,True,True,63921598320,5136,1,7794.25,63921598389,STOP,63921598336,7798.25,8075,False
57,5180,5181,-1,2026-08-05 07:36:36.600,2026-08-05 07:36:41.900,63921598601,63921598629,7793.75,10,False,True,True,True,True,63921598604,5181,0,7793.75,63921598664,STOP,63921598623,7796.25,6620,False
58,5183,5184,-1,2026-08-05 07:36:55.152,2026-08-05 07:36:59.080,63921598619,63921598643,7792.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,8000,False
59,5192,5193,-1,2026-08-05 07:37:38.116,2026-08-05 07:37:44.048,63921598664,63921598706,7791.5,10,False,True,True,True,True,63921598678,5194,1,7791.5,63921598770,STOP,63921598706,7794.0,10665,False
60,5196,5197,-1,2026-08-05 07:38:11.572,2026-08-05 07:38:15.900,63921598695,63921598732,7791.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,8894,False
61,5210,5211,-1,2026-08-05 07:40:03.340,2026-08-05 07:40:09.172,63921598809,63921598840,7790.5,10,False,True,True,True,True,63921598840,5216,5,7790.5,63921598917,TARGET,63921598878,7789.25,18859,False
62,5218,5219,-1,2026-08-05 07:40:57.348,2026-08-05 07:41:14.004,63921598874,63921598909,7789.25,10,False,True,True,True,True,63921598878,5220,1,7789.25,63921598925,STOP,63921598910,7791.75,10279,False
63,5221,5222,-1,2026-08-05 07:41:25.208,2026-08-05 07:41:33.836,63921598893,63921598917,7788.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,7648,False
64,5268,5269,1,2026-08-05 07:46:42.004,2026-08-05 07:46:45.204,63921599205,63921599253,7798.0,10,False,False,True,False,True,63921599213,5270,1,7798.0,63921599347,STOP,63921599232,7795.5,6621,False
65,5286,5287,1,2026-08-05 07:49:48.132,2026-08-05 07:49:48.136,63921599388,63921599427,7799.25,10,False,True,True,True,True,63921599410,5287,0,7799.75,63921599468,STOP,63921599425,7797.25,4699,False
66,5304,5305,-1,2026-08-05 07:51:40.212,2026-08-05 07:51:53.112,63921599513,63921599551,7790.25,10,False,False,True,False,True,63921599515,5305,0,7790.25,63921599622,TARGET,63921599542,7789.0,8778,False
67,5311,5312,-1,2026-08-05 07:52:31.212,2026-08-05 07:52:54.712,63921599574,63921599622,7786.25,10,True,True,True,True,True,63921599618,5313,1,7786.25,63921599626,TARGET,63921599622,7785.0,6280,False
68,5318,5319,-1,2026-08-05 07:53:42.116,2026-08-05 07:53:42.144,63921599622,63921599626,7781.0,10,True,True,True,True,True,63921599623,5322,3,7781.0,63921599657,TARGET,63921599623,7779.75,646,False
69,5321,5322,-1,2026-08-05 07:53:42.204,2026-08-05 07:53:42.324,63921599622,63921599633,7779.75,10,True,True,True,True,True,63921599623,5322,0,7779.75,63921599657,TARGET,63921599633,7778.5,5473,False
70,5328,5329,-1,2026-08-05 07:53:53.032,2026-08-05 07:53:54.188,63921599634,63921599664,7778.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,11047,False
71,5343,5344,-1,2026-08-05 07:55:17.828,2026-08-05 07:55:32.192,63921599732,63921599767,7778.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,9427,False
72,6236,6237,1,2026-08-05 11:04:53.156,2026-08-05 11:05:12.208,63921611112,63921611211,7773.25,10,False,False,True,True,True,63921611123,6237,0,7773.25,63921611333,TARGET,63921611160,7774.75,3992,False
73,6239,6240,1,2026-08-05 11:06:00.376,2026-08-05 11:06:02.676,63921611162,63921611268,7774.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,12857,False
74,6287,6288,-1,2026-08-05 11:32:08.340,2026-08-05 11:32:18.320,63921612738,63921612884,7763.75,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,14762,False
75,6393,6394,-1,2026-08-05 12:33:45.412,2026-08-05 12:33:57.208,63921616437,63921616648,7764.75,10,False,False,True,False,True,63921616523,6395,1,7764.75,63921616881,NONE,,,26681,False
76,6397,6398,-1,2026-08-05 12:36:12.052,2026-08-05 12:36:27.256,63921616587,63921616753,7763.5,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,10050,False
77,6453,6454,-1,2026-08-05 12:56:31.292,2026-08-05 12:56:52.064,63921617812,63921617903,7762.0,10,False,False,True,True,True,63921617852,6455,1,7762.0,63921617961,TARGET,63921617859,7760.75,4236,False
78,6457,6458,-1,2026-08-05 12:57:39.020,2026-08-05 12:57:52.248,63921617872,63921617945,7760.5,10,False,True,True,True,True,63921617902,6459,1,7760.5,63921617976,TARGET,63921617940,7759.25,6986,False
79,6462,6463,-1,2026-08-05 12:59:02.948,2026-08-05 12:59:03.936,63921617943,63921617971,7758.5,10,False,True,True,True,True,63921617944,6463,0,7758.5,63921617984,TARGET,63921617946,7757.25,613,False
80,6465,6466,-1,2026-08-05 12:59:07.256,2026-08-05 12:59:10.860,63921617950,63921617979,7756.5,10,True,True,True,True,True,63921617971,6468,2,7756.5,63921617990,TARGET,63921617972,7755.25,4334,False
81,6470,6471,-1,2026-08-05 12:59:32.856,2026-08-05 12:59:36.892,63921617976,63921617985,7755.0,10,False,True,True,True,True,63921617979,6471,0,7755.0,63921617994,TARGET,63921617980,7753.75,1024,False
82,6477,6478,-1,2026-08-05 12:59:45.048,2026-08-05 12:59:46.428,63921617986,63921617996,7748.5,10,True,True,True,True,True,63921617987,6478,0,7748.5,63921618004,TARGET,63921617993,7747.25,4064,False
83,6480,6481,-1,2026-08-05 12:59:50.044,2026-08-05 12:59:50.468,63921617990,63921618000,7748.0,10,True,True,True,True,True,63921617992,6481,0,7748.0,63921618050,TARGET,63921617994,7746.75,1884,False
84,6483,6484,-1,2026-08-05 12:59:54.988,2026-08-05 12:59:56.960,63921617996,63921618004,7746.25,10,True,True,True,True,True,63921617997,6484,0,7746.25,63921618066,STOP,63921617998,7748.75,1575,False
85,7359,7360,-1,2026-08-06 06:32:09.320,2026-08-06 06:32:19.352,63921681139,63921681169,7747.5,10,False,False,True,True,True,63921681154,7363,3,7747.5,63921681239,TARGET,63921681163,7746.25,7850,False
86,7370,7371,-1,2026-08-06 06:33:16.124,2026-08-06 06:33:19.484,63921681199,63921681252,7740.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,14052,False
87,7418,7419,1,2026-08-06 06:36:28.084,2026-08-06 06:36:51.936,63921681411,63921681463,7756.0,10,True,True,True,True,True,63921681448,7420,1,7756.0,63921681503,TARGET,63921681453,7757.25,4722,False
88,7423,7424,1,2026-08-06 06:37:35.864,2026-08-06 06:37:39.828,63921681459,63921681494,7759.25,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,12478,False
89,7457,7458,-1,2026-08-06 06:40:04.648,2026-08-06 06:40:06.080,63921681606,63921681627,7744.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,11104,False
90,7482,7483,1,2026-08-06 06:41:56.428,2026-08-06 06:41:59.524,63921681719,63921681746,7755.75,10,False,False,True,True,True,63921681725,7484,1,7755.75,63921681774,STOP,63921681729,7753.25,4658,False
91,7500,7501,1,2026-08-06 06:43:23.676,2026-08-06 06:43:25.744,63921681805,63921681832,7756.75,10,False,True,True,True,True,63921681809,7502,1,7756.75,63921681871,TARGET,63921681858,7758.5,12239,False
92,7503,7504,1,2026-08-06 06:43:30.344,2026-08-06 06:43:35.208,63921681815,63921681858,7757.75,10,False,True,True,True,True,63921681824,7504,0,7757.75,63921681877,STOP,63921681829,7755.25,4294,False
93,7511,7512,1,2026-08-06 06:44:19.772,2026-08-06 06:44:24.748,63921681864,63921681884,7759.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,6420,False
94,7666,7667,1,2026-08-06 07:02:56.152,2026-08-06 07:03:04.624,63921682984,63921683027,7764.0,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,12734,False
95,7698,7699,1,2026-08-06 07:07:14.376,2026-08-06 07:07:27.988,63921683247,63921683337,7765.5,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,16454,False
96,7711,7712,1,2026-08-06 07:10:17.056,2026-08-06 07:10:17.064,63921683417,63921683520,7767.25,10,False,True,True,True,True,63921683472,7715,3,7767.25,63921683653,STOP,63921683577,7764.75,24634,False
97,7716,7717,1,2026-08-06 07:11:15.700,2026-08-06 07:11:29.116,63921683489,63921683578,7768.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,11468,False
98,7770,7771,-1,2026-08-06 07:25:32.048,2026-08-06 07:25:34.892,63921684334,63921684384,7757.5,10,True,False,True,True,True,63921684376,7775,4,7757.5,63921684420,TARGET,63921684384,7756.25,15588,False
99,7779,7780,-1,2026-08-06 07:26:24.348,2026-08-06 07:26:24.352,63921684384,63921684415,7753.0,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,10380,False
100,7808,7809,-1,2026-08-06 07:29:09.228,2026-08-06 07:29:15.396,63921684555,63921684600,7752.0,10,False,True,True,True,True,63921684561,7810,1,7752.0,63921684638,TARGET,63921684574,7750.75,5998,False
101,7859,7860,1,2026-08-06 07:36:00.548,2026-08-06 07:36:14.104,63921684974,63921685022,7760.25,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,10459,False
102,7870,7871,-1,2026-08-06 07:37:28.884,2026-08-06 07:37:43.120,63921685063,63921685148,7752.0,10,False,False,True,False,True,63921685112,7873,2,7752.0,63921685207,TARGET,63921685128,7750.75,17477,False
103,7876,7877,-1,2026-08-06 07:38:59.048,2026-08-06 07:39:08.480,63921685148,63921685201,7750.25,10,False,False,True,True,True,63921685165,7879,2,7750.25,63921685257,TARGET,63921685173,7749.0,7564,False
104,7883,7884,-1,2026-08-06 07:40:01.456,2026-08-06 07:40:03.660,63921685203,63921685252,7746.25,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,15099,False
105,7909,7910,1,2026-08-06 07:44:05.524,2026-08-06 07:44:18.232,63921685458,63921685511,7757.75,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,11104,False
106,7918,7919,-1,2026-08-06 07:45:25.372,2026-08-06 07:45:34.972,63921685534,63921685611,7748.5,10,False,False,True,False,True,63921685607,7924,5,7748.5,63921685814,TARGET,63921685775,7747.25,52120,False
107,7959,7960,1,2026-08-06 07:54:59.132,2026-08-06 07:55:07.432,63921686107,63921686140,7755.25,10,False,False,True,False,True,63921686114,7960,0,7755.25,63921686206,TARGET,63921686175,7756.5,14176,False
108,7969,7970,1,2026-08-06 07:56:14.760,2026-08-06 07:56:19.584,63921686179,63921686261,7756.5,10,False,True,True,True,True,63921686206,7971,1,7756.5,63921686333,TARGET,63921686217,7758.25,6233,False
109,7973,7974,1,2026-08-06 07:56:57.072,2026-08-06 07:57:14.964,63921686234,63921686297,7757.75,10,False,True,True,True,True,63921686241,7974,0,7757.75,63921686362,TARGET,63921686257,7759.0,4234,False
110,7977,7978,1,2026-08-06 07:57:48.404,2026-08-06 07:57:56.144,63921686276,63921686349,7760.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,12484,False
111,8657,8658,1,2026-08-06 11:00:04.228,2026-08-06 11:00:13.644,63921697213,63921697376,7737.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,14604,False
112,8668,8669,1,2026-08-06 11:05:36.956,2026-08-06 11:06:00.064,63921697560,63921697782,7739.5,10,False,True,True,True,True,63921697676,8671,2,7739.5,63921698165,STOP,63921697766,7737.0,13825,False
113,8682,8683,1,2026-08-06 11:14:19.524,2026-08-06 11:16:05.844,63921698165,63921698173,7741.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,6577,False
114,8698,8699,1,2026-08-06 11:17:02.220,2026-08-06 11:17:02.920,63921698222,63921698301,7747.0,10,True,True,True,True,True,63921698224,8700,1,7747.0,63921698696,STOP,63921698236,7744.5,3932,False
115,8739,8740,-1,2026-08-06 11:42:00.300,2026-08-06 11:42:07.476,63921699727,63921700084,7735.0,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,23377,False
116,8766,8767,1,2026-08-06 12:02:34.760,2026-08-06 12:02:57.128,63921700977,63921701193,7745.5,10,False,False,True,False,True,63921701084,8769,2,7745.5,63921701593,STOP,63921701226,7743.0,12229,False
117,8779,8780,1,2026-08-06 12:12:07.476,2026-08-06 12:12:27.168,63921701547,63921701903,7748.25,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,20805,False
118,8798,8799,-1,2026-08-06 12:25:06.468,2026-08-06 12:25:09.244,63921702309,63921702377,7735.25,10,True,False,True,True,False,,,,,,NOT_TRIGGERED,,,8427,False
119,8838,8839,-1,2026-08-06 12:42:01.880,2026-08-06 12:42:20.500,63921703340,63921703509,7731.75,10,True,True,True,True,True,63921703352,8839,0,7731.75,63921703599,STOP,63921703510,7734.25,17976,False
120,8854,8855,-1,2026-08-06 12:48:00.740,2026-08-06 12:48:06.152,63921703686,63921703800,7729.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,7724,False
121,8865,8866,-1,2026-08-06 12:50:09.072,2026-08-06 12:50:12.460,63921703812,63921703863,7727.75,10,False,True,True,True,True,63921703844,8870,4,7727.75,63921704009,STOP,63921704008,7730.25,22260,False
122,8894,8895,1,2026-08-06 12:54:15.900,2026-08-06 12:54:18.368,63921704058,63921704100,7738.0,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,6892,False
123,8915,8916,1,2026-08-06 12:58:50.408,2026-08-06 12:59:01.232,63921704341,63921704373,7739.0,10,False,True,True,True,True,63921704350,8917,1,7739.0,63921704390,STOP,63921704370,7736.5,6148,False
124,9962,9963,1,2026-08-07 06:32:08.032,2026-08-07 06:32:12.624,63921767532,63921767557,7762.0,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,10535,False
125,9977,9978,1,2026-08-07 06:33:17.020,2026-08-07 06:33:19.380,63921767599,63921767619,7763.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,7524,False
126,10020,10021,-1,2026-08-07 06:36:24.992,2026-08-07 06:36:29.652,63921767789,63921767819,7754.75,10,False,False,True,True,True,63921767791,10021,0,7754.75,63921767851,STOP,63921767848,7757.25,26365,False
127,10043,10044,1,2026-08-07 06:38:47.900,2026-08-07 06:38:53.280,63921767933,63921767969,7762.25,10,False,False,True,False,True,63921767940,10045,1,7762.25,63921768003,STOP,63921767948,7759.75,5277,False
128,10080,10081,1,2026-08-07 06:41:42.132,2026-08-07 06:41:46.584,63921768106,63921768117,7763.75,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,4159,False
129,10110,10111,1,2026-08-07 06:44:04.288,2026-08-07 06:44:14.708,63921768254,63921768301,7767.75,10,True,True,True,True,True,63921768290,10114,3,7767.75,63921768344,TARGET,63921768306,7769.0,17907,False
130,10299,10300,1,2026-08-07 07:00:45.268,2026-08-07 07:00:46.692,63921769246,63921769290,7763.0,10,False,False,True,True,True,63921769260,10300,0,7763.0,63921769308,STOP,63921769265,7760.0,7952,False
131,10343,10344,-1,2026-08-07 07:04:11.728,2026-08-07 07:04:20.360,63921769460,63921769491,7753.25,10,False,False,True,False,True,63921769463,10344,0,7753.25,63921769521,TARGET,63921769498,7752.0,14753,False
132,10408,10409,-1,2026-08-07 07:09:49.892,2026-08-07 07:09:56.408,63921769796,63921769828,7751.25,10,False,False,True,False,True,63921769802,10409,0,7751.25,63921769852,STOP,63921769825,7753.75,9965,False
133,10433,10434,-1,2026-08-07 07:12:12.380,2026-08-07 07:12:14.096,63921769934,63921769989,7743.25,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,23794,False
134,10478,10479,1,2026-08-07 07:17:08.388,2026-08-07 07:17:09.192,63921770229,63921770254,7755.75,10,False,False,True,True,True,63921770253,10482,3,7755.75,63921770296,TARGET,63921770254,7757.0,8642,False
135,10485,10486,1,2026-08-07 07:17:34.668,2026-08-07 07:17:34.688,63921770254,63921770280,7758.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,9670,False
136,10503,10504,1,2026-08-07 07:19:15.240,2026-08-07 07:19:25.004,63921770365,63921770432,7763.75,10,True,True,True,True,True,63921770394,10505,1,7763.75,63921770475,TARGET,63921770397,7765.0,8421,False
