bar,time,direction,body,tail,bar_distance8,close_depth,body_depth,core,strict,prime,segment,outcome
16070,2026-08-13 06:47:47.660,1,1.0,4.0,6.244,10,10,True,True,False,DEV,TARGET
16072,2026-08-13 06:48:28.216,1,1.0,4.0,5.7773,10,10,True,True,False,DEV,STOP
16076,2026-08-13 06:49:35.244,1,1.0,4.0,-0.4266,2,1,False,False,False,DEV,TARGET
16090,2026-08-13 06:54:21.372,1,0.0,5.0,-2.9203,1,1,False,False,False,DEV,TARGET
16098,2026-08-13 06:58:10.324,1,1.0,4.0,4.3425,10,10,True,True,False,DEV,TARGET
16104,2026-08-13 07:01:09.296,1,2.0,3.0,7.5354,10,10,True,True,True,DEV,TARGET
16124,2026-08-13 07:11:20.248,1,2.0,3.0,-0.3126,7,5,False,False,True,DEV,TARGET
16127,2026-08-13 07:12:43.788,1,1.0,4.0,3.6677,10,10,True,False,True,DEV,STOP
16141,2026-08-13 07:17:59.960,1,2.0,3.0,-2.5204,3,3,False,False,True,DEV,TARGET
16156,2026-08-13 07:25:26.124,1,1.0,4.0,-2.8584,0,0,False,False,True,DEV,TARGET
16157,2026-08-13 07:25:49.752,1,1.0,4.0,-1.7787,1,1,False,False,True,DEV,TARGET
16197,2026-08-13 07:48:14.984,-1,1.0,4.0,2.5065,10,3,True,False,True,DEV,TARGET
16200,2026-08-13 07:49:10.108,-1,2.0,3.0,5.6375,10,10,True,True,True,DEV,TARGET
16202,2026-08-13 07:49:21.080,-1,2.0,3.0,7.398,10,10,True,True,True,DEV,STOP
16203,2026-08-13 07:49:29.872,-1,0.0,5.0,5.4207,10,10,False,False,True,DEV,STOP
16211,2026-08-13 07:50:53.680,-1,1.0,4.0,-1.1149,3,3,False,False,True,DEV,STOP
16219,2026-08-13 07:53:08.948,-1,1.0,4.0,-3.8065,1,1,False,False,True,DEV,TARGET
16252,2026-08-13 08:04:37.520,-1,2.0,3.0,6.1062,10,10,False,False,False,DEV,TARGET
16254,2026-08-13 08:05:22.948,-1,2.0,3.0,1.8914,0,0,False,False,False,DEV,TARGET
16256,2026-08-13 08:06:11.892,-1,1.0,4.0,-2.041,0,0,False,False,False,DEV,TARGET
16262,2026-08-13 08:07:47.880,-1,1.0,4.0,-2.7055,0,0,False,False,False,DEV,TARGET
16277,2026-08-13 08:12:24.812,-1,0.0,5.0,-4.7161,1,1,False,False,False,DEV,TARGET
16278,2026-08-13 08:12:33.732,-1,2.0,3.0,-2.4459,4,2,False,False,False,DEV,TARGET
16291,2026-08-13 08:17:44.516,-1,2.0,3.0,-2.5103,2,1,False,False,False,DEV,TARGET
16305,2026-08-13 08:22:35.872,-1,1.0,4.0,-0.3656,8,8,False,False,False,DEV,TARGET
16310,2026-08-13 08:25:23.460,-1,2.0,3.0,-0.4688,1,1,False,False,False,DEV,TARGET
16321,2026-08-13 08:28:03.716,-1,2.0,3.0,1.8727,2,1,False,False,False,DEV,TARGET
16323,2026-08-13 08:28:33.828,-1,2.0,3.0,-2.4844,0,0,False,False,False,DEV,TARGET
16342,2026-08-13 08:33:12.296,-1,2.0,3.0,-1.2632,5,2,False,False,False,DEV,TARGET
16358,2026-08-13 08:37:11.700,-1,1.0,4.0,-3.4189,1,1,False,False,False,DEV,TARGET
16368,2026-08-13 08:40:39.024,-1,0.0,5.0,-4.5585,1,1,False,False,False,DEV,TARGET
16386,2026-08-13 08:48:57.696,-1,1.0,4.0,-0.6734,4,4,False,False,False,DEV,TARGET
16389,2026-08-13 08:50:34.892,-1,1.0,4.0,-1.8217,0,0,False,False,False,DEV,TARGET
16390,2026-08-13 08:51:36.032,-1,0.0,5.0,-1.7502,1,1,False,False,False,DEV,TARGET
16392,2026-08-13 08:52:41.252,-1,2.0,3.0,2.324,10,10,False,False,False,DEV,STOP
16427,2026-08-13 09:11:10.996,1,2.0,3.0,-2.4954,3,1,False,False,False,DEV,STOP
16434,2026-08-13 09:16:55.752,-1,2.0,3.0,1.3651,10,1,False,False,False,DEV,STOP
16469,2026-08-13 09:51:02.408,1,2.0,3.0,2.6002,10,10,False,False,False,DEV,TARGET
16471,2026-08-13 09:54:50.716,1,2.0,3.0,-0.8344,0,0,False,False,False,DEV,TARGET
16476,2026-08-13 10:00:02.088,1,2.0,3.0,-0.5135,5,1,False,False,False,DEV,TARGET
16478,2026-08-13 10:01:37.944,1,2.0,3.0,3.0721,10,10,True,False,False,DEV,TARGET
16481,2026-08-13 10:05:51.396,1,2.0,3.0,0.9297,1,1,False,False,False,DEV,TARGET
16483,2026-08-13 10:08:18.168,1,2.0,3.0,3.9451,10,10,True,False,False,DEV,TARGET
16486,2026-08-13 10:11:03.052,1,1.0,4.0,-0.8585,0,0,False,False,False,DEV,TARGET
16528,2026-08-13 11:05:02.288,1,1.0,4.0,-1.6903,4,2,False,False,True,DEV,STOP
16549,2026-08-13 11:35:43.984,1,2.0,3.0,3.5781,10,10,False,False,True,DEV,TARGET
16551,2026-08-13 11:41:33.092,1,2.0,3.0,5.5472,10,10,False,False,True,DEV,TARGET
16555,2026-08-13 11:47:15.388,1,1.0,4.0,3.9553,1,1,True,False,True,DEV,TARGET
16556,2026-08-13 11:50:33.608,1,1.0,4.0,3.5208,10,10,True,False,True,DEV,TARGET
16558,2026-08-13 11:52:50.032,1,2.0,3.0,-0.2775,0,0,False,False,True,DEV,TARGET
16561,2026-08-13 12:00:25.748,1,1.0,4.0,-2.1059,0,0,False,False,True,DEV,TARGET
16567,2026-08-13 12:07:08.992,1,1.0,4.0,3.4007,10,10,True,False,True,DEV,TARGET
16568,2026-08-13 12:08:40.384,1,2.0,3.0,3.8672,10,10,True,False,True,DEV,TARGET
16579,2026-08-13 12:19:53.160,1,2.0,3.0,-0.5131,6,6,False,False,True,DEV,TARGET
16581,2026-08-13 12:22:47.596,1,0.0,5.0,1.5168,9,9,False,False,True,DEV,STOP
16582,2026-08-13 12:25:08.080,1,2.0,3.0,2.4019,10,10,True,False,True,DEV,STOP
16617,2026-08-13 12:55:10.412,-1,2.0,3.0,-0.3648,5,5,False,False,True,DEV,STOP
16650,2026-08-13 13:04:00.100,1,0.0,5.0,1.4775,10,10,False,False,False,DEV,STOP
16658,2026-08-13 13:22:43.788,-1,1.0,4.0,1.4826,10,10,False,False,False,DEV,STOP
16673,2026-08-13 15:02:01.632,1,2.0,3.0,2.3328,10,10,False,False,False,DEV,STOP
16674,2026-08-13 15:05:17.812,1,0.0,5.0,1.4811,10,10,False,False,False,DEV,STOP
16691,2026-08-13 16:34:44.380,1,0.0,5.0,-3.0798,1,1,False,False,False,DEV,TARGET
16698,2026-08-13 17:01:24.384,1,1.0,4.0,-2.2698,1,1,False,False,False,DEV,TARGET
16713,2026-08-13 18:11:32.792,-1,1.0,4.0,-0.739,0,0,False,False,False,DEV,TARGET
16785,2026-08-14 02:21:03.088,1,1.0,4.0,-3.2896,1,1,False,False,False,DEV,TARGET
16807,2026-08-14 04:36:52.784,1,2.0,3.0,-0.4786,3,3,False,False,False,DEV,TARGET
16813,2026-08-14 04:58:37.068,1,1.0,4.0,-3.5156,0,0,False,False,False,DEV,STOP
16834,2026-08-14 05:30:25.212,1,2.0,3.0,3.7761,10,10,False,False,False,DEV,TARGET
16885,2026-08-14 06:31:24.252,-1,1.0,4.0,-3.0459,0,0,False,False,True,DEV,TARGET
16903,2026-08-14 06:36:04.092,-1,1.0,4.0,-3.2329,1,1,False,False,True,DEV,TARGET
16904,2026-08-14 06:36:19.436,-1,0.0,5.0,-2.8478,2,2,False,False,True,DEV,TARGET
16936,2026-08-14 06:50:00.892,-1,2.0,3.0,0.2734,3,2,False,False,False,DEV,TARGET
16937,2026-08-14 06:50:35.180,-1,1.0,4.0,0.6571,4,4,False,False,False,DEV,STOP
16948,2026-08-14 06:51:24.728,1,2.0,3.0,-2.1392,0,0,False,False,False,DEV,TARGET
16980,2026-08-14 07:00:27.884,1,1.0,4.0,-2.7962,1,1,False,False,True,DEV,TARGET
16986,2026-08-14 07:02:25.512,1,1.0,4.0,-3.3134,2,1,False,False,True,DEV,TARGET
16999,2026-08-14 07:09:12.716,1,1.0,4.0,-2.4396,0,0,False,False,True,DEV,STOP
17010,2026-08-14 07:13:42.508,1,2.0,3.0,-2.788,0,0,False,False,True,DEV,STOP
17021,2026-08-14 07:18:08.176,-1,2.0,3.0,-0.6621,2,1,False,False,True,DEV,TARGET
17028,2026-08-14 07:20:13.696,-1,0.0,5.0,0.0851,1,1,False,False,True,DEV,TARGET
17029,2026-08-14 07:20:25.612,-1,0.0,5.0,-0.2671,2,2,False,False,True,DEV,TARGET
17066,2026-08-14 07:30:44.692,-1,2.0,3.0,2.3785,10,10,False,False,True,DEV,TARGET
17067,2026-08-14 07:30:57.944,-1,1.0,4.0,2.2944,10,10,True,False,True,DEV,TARGET
17069,2026-08-14 07:31:38.368,-1,0.0,5.0,-1.3651,0,0,False,False,True,DEV,TARGET
17072,2026-08-14 07:32:39.084,-1,1.0,4.0,-1.8014,1,1,False,False,True,DEV,TARGET
17147,2026-08-14 08:14:14.408,-1,2.0,3.0,-1.606,2,1,False,False,False,DEV,TARGET
17154,2026-08-14 08:21:15.004,-1,2.0,3.0,-2.2498,1,1,False,False,False,DEV,TARGET
17158,2026-08-14 08:24:05.444,-1,0.0,5.0,3.5207,10,10,False,False,False,DEV,TARGET
17162,2026-08-14 08:26:29.784,-1,1.0,4.0,1.6752,10,1,False,False,False,DEV,STOP
17188,2026-08-14 08:40:24.960,-1,2.0,3.0,0.8802,10,3,False,False,False,DEV,TARGET
17198,2026-08-14 08:48:36.660,-1,1.0,4.0,-2.8993,3,3,False,False,False,DEV,TARGET
17291,2026-08-14 10:25:34.444,-1,2.0,3.0,1.9952,10,10,False,False,False,DEV,STOP
17298,2026-08-14 10:34:16.168,-1,2.0,3.0,-2.5028,2,1,False,False,False,DEV,TARGET
17299,2026-08-14 10:36:51.840,-1,2.0,3.0,-0.7244,4,3,False,False,False,DEV,TARGET
17326,2026-08-14 11:10:46.004,1,0.0,5.0,0.2046,10,10,False,False,True,DEV,TARGET
17344,2026-08-14 11:43:01.040,1,2.0,3.0,1.0736,9,8,False,False,True,DEV,TARGET
17374,2026-08-14 12:34:24.832,1,2.0,3.0,-2.4061,0,0,False,False,True,DEV,STOP
17415,2026-08-14 13:05:06.480,-1,1.0,4.0,-1.3901,1,1,False,False,False,DEV,TARGET
17419,2026-08-14 13:08:23.916,-1,1.0,4.0,0.61,10,1,False,False,False,DEV,STOP
17423,2026-08-14 13:17:19.776,-1,2.0,3.0,-1.3381,1,1,False,False,False,DEV,STOP
17438,2026-08-16 15:02:39.464,1,2.0,3.0,-0.379,6,5,False,False,False,DEV,TARGET
17441,2026-08-16 15:04:24.920,1,0.0,5.0,-1.0398,1,1,False,False,False,DEV,TARGET
17447,2026-08-16 15:11:05.600,1,2.0,3.0,0.249,2,1,False,False,False,DEV,TARGET
17453,2026-08-16 15:48:29.128,1,1.0,4.0,-2.8094,1,1,False,False,False,DEV,TARGET
17457,2026-08-16 16:38:08.560,1,0.0,5.0,-3.1442,1,1,False,False,False,DEV,TARGET
17497,2026-08-16 22:03:02.288,1,2.0,3.0,1.7492,1,1,False,False,False,DEV,TARGET
17507,2026-08-16 23:27:36.096,1,1.0,4.0,-0.6161,0,0,False,False,False,DEV,TARGET
17525,2026-08-17 00:35:07.576,1,0.0,5.0,-0.4179,8,8,False,False,False,DEV,TARGET
17563,2026-08-17 03:29:37.292,1,2.0,3.0,4.0723,10,10,False,False,False,DEV,TARGET
17565,2026-08-17 03:29:40.632,1,2.0,3.0,5.2412,10,10,False,False,False,DEV,TARGET
17575,2026-08-17 03:29:57.784,1,2.0,3.0,2.2098,10,1,False,False,False,DEV,STOP
17579,2026-08-17 03:30:09.092,1,2.0,3.0,-2.9505,0,0,False,False,False,DEV,STOP
17613,2026-08-17 04:50:27.972,-1,0.0,5.0,-2.7563,3,3,False,False,False,DEV,TARGET
17615,2026-08-17 05:00:17.420,-1,2.0,3.0,1.1104,10,8,False,False,False,DEV,TARGET
17616,2026-08-17 05:04:07.444,-1,2.0,3.0,2.0859,10,10,False,False,False,DEV,TARGET
17632,2026-08-17 05:26:39.180,-1,2.0,3.0,-0.3229,0,0,False,False,False,DEV,TARGET
17635,2026-08-17 05:26:41.052,-1,0.0,5.0,2.7507,10,10,False,False,False,DEV,TARGET
17638,2026-08-17 05:26:44.280,-1,2.0,3.0,1.8539,10,1,False,False,False,DEV,STOP
17656,2026-08-17 05:32:22.584,-1,2.0,3.0,-2.2995,4,1,False,False,False,DEV,TARGET
17657,2026-08-17 05:32:43.184,-1,2.0,3.0,-0.5663,5,5,False,False,False,DEV,TARGET
17663,2026-08-17 05:36:52.464,-1,1.0,4.0,0.361,10,3,False,False,False,DEV,TARGET
17666,2026-08-17 05:42:13.920,-1,1.0,4.0,-1.2005,0,0,False,False,False,DEV,TARGET
17700,2026-08-17 06:29:58.524,-1,2.0,3.0,0.6514,10,1,False,False,False,DEV,STOP
17701,2026-08-17 06:30:00.884,-1,1.0,4.0,0.9511,10,10,False,False,False,DEV,STOP
17728,2026-08-17 06:32:50.512,-1,2.0,3.0,3.3383,10,10,False,False,True,DEV,TARGET
17729,2026-08-17 06:33:01.284,-1,2.0,3.0,3.8187,10,10,False,False,True,DEV,STOP
17732,2026-08-17 06:33:39.700,-1,0.0,5.0,-4.2499,0,0,False,False,True,DEV,TARGET
17735,2026-08-17 06:34:11.060,-1,2.0,3.0,2.593,10,10,False,False,True,DEV,TARGET
17738,2026-08-17 06:34:34.920,-1,1.0,4.0,2.0774,10,1,True,False,True,DEV,TARGET
17742,2026-08-17 06:35:12.736,-1,0.0,5.0,0.8899,0,0,False,False,True,DEV,STOP
17751,2026-08-17 06:37:48.580,-1,2.0,3.0,-2.9586,3,1,False,False,True,DEV,TARGET
17777,2026-08-17 06:45:00.400,-1,2.0,3.0,-2.6255,0,0,False,False,False,DEV,STOP
17802,2026-08-17 06:51:30.256,1,1.0,4.0,-3.2762,2,1,False,False,False,DEV,TARGET
17814,2026-08-17 06:56:46.948,-1,1.0,4.0,2.305,10,10,False,False,False,DEV,TARGET
17816,2026-08-17 06:57:51.176,-1,2.0,3.0,-1.618,0,0,False,False,False,DEV,TARGET
17817,2026-08-17 06:58:48.028,-1,2.0,3.0,-0.0362,1,1,False,False,False,DEV,TARGET
17831,2026-08-17 07:01:11.608,-1,2.0,3.0,-2.306,2,1,False,False,True,DEV,STOP
17840,2026-08-17 07:03:12.332,-1,0.0,5.0,1.2735,7,7,False,False,True,DEV,STOP
17856,2026-08-17 07:08:23.264,-1,1.0,4.0,-1.5868,3,3,False,False,True,DEV,TARGET
17867,2026-08-17 07:14:14.588,1,2.0,3.0,0.652,10,4,False,False,True,DEV,STOP
17879,2026-08-17 07:20:40.136,-1,2.0,3.0,-0.7633,3,1,False,False,True,DEV,TARGET
17881,2026-08-17 07:22:17.260,-1,0.0,5.0,1.3654,10,10,False,False,True,DEV,NONE
17889,2026-08-17 07:25:54.792,-1,1.0,4.0,-2.7383,2,1,False,False,True,DEV,TARGET
17893,2026-08-17 07:28:53.812,-1,2.0,3.0,-1.1967,2,1,False,False,True,DEV,STOP
17903,2026-08-17 07:34:54.368,1,0.0,5.0,-1.4135,1,1,False,False,True,DEV,STOP
17908,2026-08-17 07:37:05.388,-1,0.0,5.0,0.1151,10,10,False,False,True,DEV,TARGET
17910,2026-08-17 07:38:39.176,-1,1.0,4.0,2.6746,10,10,False,False,True,DEV,STOP
17946,2026-08-17 08:12:55.796,1,2.0,3.0,-2.0403,2,1,False,False,False,DEV,TARGET
17947,2026-08-17 08:13:42.296,1,0.0,5.0,-1.9202,3,3,False,False,False,DEV,TARGET
17952,2026-08-17 08:19:05.148,1,0.0,5.0,-0.1824,10,10,False,False,False,DEV,TARGET
17958,2026-08-17 08:27:18.196,1,2.0,3.0,-1.8915,1,1,False,False,False,DEV,STOP
17969,2026-08-17 08:40:23.532,-1,1.0,4.0,4.0347,10,10,False,False,False,DEV,TARGET
17974,2026-08-17 08:42:23.508,-1,1.0,4.0,-2.9181,0,0,False,False,False,DEV,STOP
17975,2026-08-17 08:43:36.444,-1,0.0,5.0,-2.6029,1,1,False,False,False,DEV,STOP
18025,2026-08-17 09:57:45.292,-1,2.0,3.0,-0.5128,2,1,False,False,False,DEV,TARGET
18030,2026-08-17 10:04:48.528,-1,2.0,3.0,-2.7509,0,0,False,False,False,DEV,TARGET
18034,2026-08-17 10:10:38.772,-1,1.0,4.0,-1.3592,1,1,False,False,False,DEV,TARGET
18047,2026-08-17 10:21:43.000,-1,2.0,3.0,-2.7796,0,0,False,False,False,DEV,TARGET
18055,2026-08-17 10:23:54.240,-1,2.0,3.0,2.0034,10,10,False,False,False,DEV,TARGET
18061,2026-08-17 10:25:43.524,-1,1.0,4.0,0.5696,10,1,False,False,False,DEV,TARGET
18064,2026-08-17 10:27:28.440,-1,2.0,3.0,1.4326,10,1,False,False,False,DEV,STOP
18066,2026-08-17 10:28:35.376,-1,2.0,3.0,-2.1457,0,0,False,False,False,DEV,STOP
18081,2026-08-17 10:36:13.048,-1,1.0,4.0,2.9694,10,10,True,False,False,DEV,TARGET
18083,2026-08-17 10:37:28.140,-1,2.0,3.0,-1.821,0,0,False,False,False,DEV,TARGET
18084,2026-08-17 10:37:45.540,-1,0.0,5.0,-1.7497,1,1,False,False,False,DEV,TARGET
18099,2026-08-17 10:51:53.648,-1,2.0,3.0,-0.1418,8,1,False,False,False,DEV,STOP
18104,2026-08-17 10:56:43.768,-1,1.0,4.0,-0.9373,3,3,False,False,False,DEV,TARGET
18106,2026-08-17 10:59:59.104,-1,2.0,3.0,-2.9744,0,0,False,False,False,DEV,TARGET
18116,2026-08-17 11:05:36.956,-1,1.0,4.0,-3.1173,1,1,False,False,True,DEV,STOP
18175,2026-08-17 12:21:29.416,-1,1.0,4.0,-3.5868,2,1,False,False,True,DEV,TARGET
18181,2026-08-17 12:32:01.096,-1,0.0,5.0,3.3884,10,10,False,False,True,DEV,TARGET
18182,2026-08-17 12:32:50.860,-1,2.0,3.0,3.8577,10,10,True,False,True,DEV,TARGET
18191,2026-08-17 12:41:29.628,-1,1.0,4.0,-3.156,1,1,False,False,True,DEV,TARGET
18202,2026-08-17 12:52:51.016,-1,1.0,4.0,2.6344,9,9,False,False,True,DEV,TARGET
18206,2026-08-17 12:54:40.660,-1,1.0,4.0,-3.6327,0,0,False,False,True,DEV,TARGET
18209,2026-08-17 12:55:23.124,-1,2.0,3.0,-0.679,3,1,False,False,True,DEV,TARGET
18222,2026-08-17 12:59:45.592,-1,2.0,3.0,-1.4268,5,4,False,False,True,DEV,TARGET
18230,2026-08-17 13:00:01.216,-1,1.0,4.0,-2.3629,4,1,False,False,False,DEV,TARGET
18231,2026-08-17 13:00:02.664,-1,2.0,3.0,-0.6156,5,5,False,False,False,DEV,TARGET
18240,2026-08-17 13:06:10.484,-1,2.0,3.0,-0.1031,7,3,False,False,False,DEV,TARGET
18242,2026-08-17 13:15:09.432,-1,1.0,4.0,-3.2475,0,0,False,False,False,DEV,TARGET
18245,2026-08-17 13:28:11.184,-1,1.0,4.0,-3.5033,0,0,False,False,False,DEV,TARGET
18293,2026-08-17 17:12:43.096,1,0.0,5.0,-0.8209,1,1,False,False,False,DEV,TARGET
18320,2026-08-17 18:48:09.044,-1,1.0,4.0,1.5985,1,1,False,False,False,DEV,TARGET
18339,2026-08-17 19:11:26.232,-1,0.0,5.0,-2.1463,4,4,False,False,False,DEV,TARGET
18349,2026-08-17 19:16:24.284,-1,2.0,3.0,2.1006,2,1,False,False,False,DEV,TARGET
18396,2026-08-17 20:16:26.728,-1,2.0,3.0,-0.551,4,4,False,False,False,DEV,TARGET
18397,2026-08-17 20:20:55.524,-1,2.0,3.0,0.7937,10,5,False,False,False,DEV,TARGET
18402,2026-08-17 20:30:00.912,-1,2.0,3.0,-2.0761,0,0,False,False,False,DEV,TARGET
18428,2026-08-17 21:12:27.984,-1,2.0,3.0,-2.5723,1,1,False,False,False,DEV,TARGET
18454,2026-08-17 22:10:09.960,-1,2.0,3.0,-2.0539,2,1,False,False,False,DEV,TARGET
18459,2026-08-17 22:28:45.168,-1,1.0,4.0,-2.8789,1,1,False,False,False,DEV,TARGET
18464,2026-08-17 22:38:43.044,-1,1.0,4.0,-2.0778,0,0,False,False,False,DEV,TARGET
18474,2026-08-17 23:00:25.324,-1,2.0,3.0,4.3246,10,10,True,True,False,DEV,TARGET
18484,2026-08-17 23:01:52.548,-1,1.0,4.0,-0.7922,1,1,False,False,False,DEV,TARGET
18485,2026-08-17 23:03:38.492,-1,1.0,4.0,-0.1717,5,4,False,False,False,DEV,STOP
18527,2026-08-17 23:53:06.776,1,1.0,4.0,1.5797,10,10,False,False,False,DEV,TARGET
18528,2026-08-17 23:58:17.148,1,2.0,3.0,2.4509,10,10,False,False,False,DEV,TARGET
18533,2026-08-18 00:00:30.124,1,1.0,4.0,-3.0386,0,0,False,False,False,DEV,TARGET
18541,2026-08-18 00:06:56.888,1,2.0,3.0,0.382,8,8,False,False,False,DEV,STOP
18565,2026-08-18 00:36:00.556,-1,2.0,3.0,5.8828,10,10,False,False,False,DEV,STOP
18576,2026-08-18 00:43:43.648,-1,1.0,4.0,1.137,9,9,False,False,False,DEV,TARGET
18578,2026-08-18 00:49:10.172,-1,1.0,4.0,3.2928,10,10,False,False,False,DEV,TARGET
18580,2026-08-18 00:51:52.356,-1,1.0,4.0,-1.7982,0,0,False,False,False,DEV,TARGET
18615,2026-08-18 01:04:39.504,-1,2.0,3.0,-2.152,1,1,False,False,False,DEV,TARGET
18616,2026-08-18 01:05:00.500,-1,2.0,3.0,-0.4515,7,7,False,False,False,DEV,TARGET
18625,2026-08-18 01:07:52.032,-1,2.0,3.0,-2.77,0,0,False,False,False,DEV,STOP
18633,2026-08-18 01:10:52.604,-1,2.0,3.0,-2.0303,5,1,False,False,False,DEV,STOP
18665,2026-08-18 01:32:42.716,1,2.0,3.0,-0.4735,10,1,False,False,False,DEV,TARGET
18666,2026-08-18 01:34:41.352,1,2.0,3.0,0.8539,10,10,False,False,False,DEV,TARGET
18670,2026-08-18 01:37:14.828,1,2.0,3.0,1.6318,0,0,False,False,False,DEV,TARGET
18720,2026-08-18 02:18:48.188,-1,2.0,3.0,0.4841,10,1,False,False,False,DEV,TARGET
18725,2026-08-18 02:22:11.468,-1,1.0,4.0,-0.2778,1,1,False,False,False,DEV,STOP
18728,2026-08-18 02:24:57.128,-1,0.0,5.0,-0.9922,1,1,False,False,False,DEV,STOP
18763,2026-08-18 02:49:25.848,-1,2.0,3.0,-2.6177,4,1,False,False,False,DEV,TARGET
18764,2026-08-18 02:51:15.436,-1,2.0,3.0,-0.8138,5,5,False,False,False,DEV,STOP
18765,2026-08-18 02:51:38.500,-1,0.0,5.0,-0.9663,7,7,False,False,False,DEV,STOP
18774,2026-08-18 03:00:01.036,1,0.0,5.0,2.7031,10,10,False,False,False,DEV,TARGET
18785,2026-08-18 03:09:18.476,1,2.0,3.0,-2.9323,0,0,False,False,False,DEV,STOP
18796,2026-08-18 03:31:20.292,1,2.0,3.0,0.397,5,5,False,False,False,DEV,TARGET
18797,2026-08-18 03:36:50.100,1,2.0,3.0,1.531,10,10,False,False,False,DEV,TARGET
18812,2026-08-18 04:01:09.460,1,2.0,3.0,-1.9323,4,1,False,False,False,DEV,TARGET
18814,2026-08-18 04:02:54.320,1,1.0,4.0,1.436,10,7,False,False,False,DEV,TARGET
18815,2026-08-18 04:04:15.492,1,1.0,4.0,1.5614,10,10,False,False,False,DEV,TARGET
18820,2026-08-18 04:20:11.764,1,2.0,3.0,1.0049,10,1,False,False,False,DEV,STOP
18882,2026-08-18 05:38:49.504,-1,2.0,3.0,-0.885,0,0,False,False,False,DEV,STOP
18902,2026-08-18 06:12:42.520,-1,2.0,3.0,2.4675,10,10,False,False,False,DEV,TARGET
18906,2026-08-18 06:17:57.864,-1,2.0,3.0,-2.5201,0,0,False,False,False,DEV,TARGET
18911,2026-08-18 06:23:59.772,-1,0.0,5.0,2.1629,10,10,False,False,False,DEV,TARGET
18912,2026-08-18 06:24:47.740,-1,2.0,3.0,2.9045,10,10,False,False,False,DEV,TARGET
18913,2026-08-18 06:25:02.892,-1,2.0,3.0,3.4813,10,10,True,False,False,DEV,TARGET
18916,2026-08-18 06:27:40.388,-1,2.0,3.0,0.1716,0,0,False,False,False,DEV,STOP
18924,2026-08-18 06:29:55.952,-1,2.0,3.0,-2.219,4,3,False,False,False,DEV,TARGET
18956,2026-08-18 06:30:36.572,-1,1.0,4.0,-2.7321,3,3,False,False,False,DEV,STOP
18975,2026-08-18 06:31:22.644,1,2.0,3.0,2.4486,1,1,False,False,True,DEV,TARGET
19003,2026-08-18 06:33:04.772,-1,1.0,4.0,2.7454,10,10,False,False,True,DEV,TARGET
19011,2026-08-18 06:33:28.284,-1,2.0,3.0,2.9916,10,10,False,False,True,DEV,STOP
19013,2026-08-18 06:33:37.880,-1,2.0,3.0,-1.8075,0,0,False,False,True,DEV,TARGET
19038,2026-08-18 06:35:29.784,1,2.0,3.0,5.1737,10,10,False,False,True,DEV,TARGET
19071,2026-08-18 06:37:41.468,-1,2.0,3.0,-1.3776,0,0,False,False,True,DEV,TARGET
19085,2026-08-18 06:39:20.696,1,1.0,4.0,-3.4919,0,0,False,False,True,DEV,TARGET
19104,2026-08-18 06:41:34.968,1,2.0,3.0,-1.3648,2,1,False,False,True,DEV,TARGET
19143,2026-08-18 06:46:58.524,-1,2.0,3.0,-1.5197,0,0,False,False,False,DEV,STOP
19150,2026-08-18 06:48:01.088,-1,1.0,4.0,-3.8954,2,1,False,False,False,DEV,STOP
19163,2026-08-18 06:49:46.296,-1,1.0,4.0,1.8561,10,10,False,False,False,DEV,TARGET
19178,2026-08-18 06:51:14.552,-1,1.0,4.0,0.8852,9,7,False,False,False,DEV,TARGET
19201,2026-08-18 06:55:45.016,-1,1.0,4.0,1.0641,10,1,False,False,False,DEV,STOP
19251,2026-08-18 07:02:20.880,1,0.0,5.0,3.3553,10,10,False,False,True,DEV,TARGET
19254,2026-08-18 07:02:47.776,1,2.0,3.0,-0.8287,0,0,False,False,True,DEV,TARGET
19255,2026-08-18 07:02:58.104,1,0.0,5.0,-0.9779,1,1,False,False,True,DEV,TARGET
19280,2026-08-18 07:07:45.552,1,1.0,4.0,3.6554,10,10,False,False,True,DEV,TARGET
19282,2026-08-18 07:07:52.256,1,1.0,4.0,4.8162,10,10,False,False,True,DEV,STOP
19297,2026-08-18 07:10:37.536,-1,0.0,5.0,5.1847,10,10,False,False,True,DEV,TARGET
19300,2026-08-18 07:11:06.484,-1,2.0,3.0,2.663,10,1,False,False,True,DEV,TARGET
19302,2026-08-18 07:11:35.256,-1,2.0,3.0,4.3887,10,10,True,True,True,DEV,TARGET
19308,2026-08-18 07:12:24.392,-1,1.0,4.0,-0.8014,0,0,False,False,True,DEV,STOP
19347,2026-08-18 07:18:29.628,1,0.0,5.0,-1.2829,4,4,False,False,True,DEV,TARGET
19348,2026-08-18 07:18:37.696,1,2.0,3.0,0.2244,8,7,False,False,True,DEV,TARGET
19349,2026-08-18 07:18:42.392,1,1.0,4.0,0.619,9,9,False,False,True,DEV,TARGET
19358,2026-08-18 07:21:03.244,1,2.0,3.0,0.1008,6,5,False,False,True,DEV,STOP
19417,2026-08-18 07:31:51.536,1,0.0,5.0,-4.0056,1,1,False,False,True,DEV,TARGET
19423,2026-08-18 07:33:41.296,1,2.0,3.0,-0.8399,0,0,False,False,True,DEV,STOP
19435,2026-08-18 07:36:15.976,1,1.0,4.0,-1.1312,1,1,False,False,True,DEV,NONE
19448,2026-08-18 07:39:45.008,1,0.0,5.0,-3.7654,1,1,False,False,True,DEV,TARGET
