Version,Families,BarNumber,Time,Direction,Segment,TickOutcome,TicksSeen
NO_50_ORDER,PIN7,7885,2026-08-06 07:38:59.048,-1,DEV,TARGET,9619
NO_50_ORDER,PIN7,7911,2026-08-06 07:42:11.092,1,DEV,TARGET,8424
NO_50_ORDER,EMA8,7931,2026-08-06 07:46:04.168,-1,DEV,TARGET,8994
NO_50_ORDER,EMA8,7933,2026-08-06 07:46:41.772,-1,DEV,TARGET,1685
NO_50_ORDER,EMA8,7936,2026-08-06 07:47:24.664,-1,DEV,TARGET,12801
NO_50_ORDER,EMA8,7938,2026-08-06 07:48:13.348,-1,DEV,TARGET,1873
NO_50_ORDER,EMA8,7973,2026-08-06 07:55:29.052,1,DEV,TARGET,6546
NO_50_ORDER,EMA8,7975,2026-08-06 07:55:40.624,1,DEV,TARGET,3298
NO_50_ORDER,PIN7,7978,2026-08-06 07:56:14.760,1,DEV,TARGET,7557
NO_50_ORDER,EMA8,7980,2026-08-06 07:56:32.088,1,DEV,TARGET,2479
NO_50_ORDER,EMA24,7994,2026-08-06 07:59:13.636,1,DEV,TARGET,877
NO_50_ORDER,PIN7,8677,2026-08-06 11:05:36.956,1,DEV,STOP,16441
NO_50_ORDER,EMA24,8684,2026-08-06 11:09:42.676,1,DEV,TARGET,1233
NO_50_ORDER,PIN7,8701,2026-08-06 11:16:21.144,1,DEV,TARGET,2597
NO_50_ORDER,PIN7,8702,2026-08-06 11:16:42.048,1,DEV,TARGET,1441
NO_50_ORDER,EMA24,8716,2026-08-06 11:20:01.468,1,DEV,TARGET,4430
NO_50_ORDER,PIN7,8737,2026-08-06 11:34:15.080,-1,DEV,TARGET,10718
NO_50_ORDER,PIN7,8742,2026-08-06 11:38:20.884,-1,DEV,TARGET,2589
NO_50_ORDER,EMA8,8782,2026-08-06 12:06:33.832,1,DEV,TARGET,5907
NO_50_ORDER,PIN7,8788,2026-08-06 12:12:07.476,1,DEV,STOP,3018
NO_50_ORDER,EMA8,8811,2026-08-06 12:25:50.168,-1,DEV,STOP,2165
NO_50_ORDER,EMA24,8814,2026-08-06 12:26:17.040,-1,DEV,TARGET,807
NO_50_ORDER,EMA8,8818,2026-08-06 12:27:38.708,-1,DEV,TARGET,9418
NO_50_ORDER,PIN7,8842,2026-08-06 12:39:00.620,-1,DEV,TARGET,6349
NO_50_ORDER,PIN7,8843,2026-08-06 12:40:00.680,-1,DEV,TARGET,6236
NO_50_ORDER,PIN7,8844,2026-08-06 12:40:34.152,-1,DEV,TARGET,4212
NO_50_ORDER,PIN7,8845,2026-08-06 12:41:21.528,-1,DEV,TARGET,1623
NO_50_ORDER,PIN_STRICT,8847,2026-08-06 12:42:01.880,-1,DEV,TARGET,5327
NO_50_ORDER,EMA24,8858,2026-08-06 12:46:17.460,-1,DEV,TARGET,201
NO_50_ORDER,EMA8,8885,2026-08-06 12:51:52.356,-1,DEV,STOP,9941
NO_50_ORDER,EMA8,8900,2026-08-06 12:54:06.224,1,DEV,TARGET,916
NO_50_ORDER,EMA8,8906,2026-08-06 12:54:39.372,1,DEV,STOP,14004
NO_50_ORDER,EMA8,8910,2026-08-06 12:55:00.280,1,DEV,TARGET,1925
NO_50_ORDER,EMA8,9976,2026-08-07 06:32:21.132,1,DEV,STOP,9353
NO_50_ORDER,PIN7,9986,2026-08-07 06:33:17.020,1,DEV,STOP,1334
NO_50_ORDER,EMA8,10033,2026-08-07 06:36:39.064,-1,DEV,TARGET,930
NO_50_ORDER,PIN7,10048,2026-08-07 06:38:05.836,1,DEV,TARGET,16160
NO_50_ORDER,EMA8,10050,2026-08-07 06:38:22.504,1,DEV,TARGET,6605
NO_50_ORDER,EMA24,10058,2026-08-07 06:39:17.644,1,DEV,TARGET,4551
NO_50_ORDER,EMA8,10092,2026-08-07 06:41:51.860,1,DEV,STOP,1511
NO_50_ORDER,PIN7,10114,2026-08-07 06:43:30.996,1,DEV,TARGET,4531
NO_50_ORDER,PIN7,10115,2026-08-07 06:43:45.948,1,DEV,TARGET,1190
NO_50_ORDER,PIN_STRICT,10119,2026-08-07 06:44:04.288,1,DEV,TARGET,16453
NO_50_ORDER,EMA8,10122,2026-08-07 06:44:38.264,1,DEV,TARGET,2631
NO_50_ORDER,PIN7,10304,2026-08-07 07:00:34.000,1,DEV,TARGET,404
NO_50_ORDER,EMA24,10314,2026-08-07 07:01:12.332,1,DEV,STOP,9360
NO_50_ORDER,PIN7,10350,2026-08-07 07:04:01.160,-1,DEV,TARGET,2767
NO_50_ORDER,PIN7,10351,2026-08-07 07:04:07.676,-1,DEV,TARGET,172
NO_50_ORDER,PIN7,10416,2026-08-07 07:09:46.176,-1,DEV,TARGET,1122
NO_50_ORDER,EMA8,10421,2026-08-07 07:10:15.448,-1,DEV,TARGET,7812
NO_50_ORDER,PIN7,10436,2026-08-07 07:11:37.476,-1,DEV,TARGET,4849
NO_50_ORDER,PIN7,10437,2026-08-07 07:11:51.784,-1,DEV,TARGET,2124
NO_50_ORDER,EMA8,10492,2026-08-07 07:17:33.552,1,DEV,TARGET,494
NO_50_ORDER,EMA8,10499,2026-08-07 07:17:51.784,1,DEV,TARGET,21708
NO_50_ORDER,EMA8,10506,2026-08-07 07:18:36.064,1,DEV,TARGET,2272
NO_50_ORDER,PIN7,10508,2026-08-07 07:18:45.692,1,DEV,TARGET,2894
NO_50_ORDER,EMA24,10533,2026-08-07 07:22:35.944,1,DEV,TARGET,12442
NO_50_ORDER,PIN7,10542,2026-08-07 07:23:37.936,1,DEV,TARGET,2554
NO_50_ORDER,PIN7,10544,2026-08-07 07:23:56.392,1,DEV,TARGET,520
NO_50_ORDER,EMA8,10548,2026-08-07 07:24:15.416,1,DEV,TARGET,11815
NO_50_ORDER,EMA8,10550,2026-08-07 07:24:30.576,1,DEV,TARGET,7955
NO_50_ORDER,PIN_STRICT,10555,2026-08-07 07:25:38.068,1,DEV,TARGET,3925
NO_50_ORDER,EMA8,10562,2026-08-07 07:27:00.716,1,DEV,TARGET,11723
NO_50_ORDER,EMA8,10569,2026-08-07 07:28:15.872,1,DEV,TARGET,3968
NO_50_ORDER,EMA8,10571,2026-08-07 07:28:27.940,1,DEV,TARGET,2729
NO_50_ORDER,PIN7,10573,2026-08-07 07:28:43.944,1,DEV,TARGET,412
NO_50_ORDER,EMA8,10578,2026-08-07 07:29:34.648,1,DEV,TARGET,2717
NO_50_ORDER,EMA8,10581,2026-08-07 07:30:03.296,1,DEV,STOP,7206
NO_50_ORDER,PIN7,10593,2026-08-07 07:31:38.268,-1,DEV,TARGET,533
NO_50_ORDER,EMA24,10597,2026-08-07 07:32:01.048,-1,DEV,TARGET,12251
NO_50_ORDER,EMA8,10627,2026-08-07 07:36:09.288,-1,DEV,TARGET,242
NO_50_ORDER,EMA8,10630,2026-08-07 07:36:18.460,-1,DEV,TARGET,8530
NO_50_ORDER,PIN7,10642,2026-08-07 07:37:35.092,1,DEV,TARGET,14684
NO_50_ORDER,EMA24,10668,2026-08-07 07:40:36.996,-1,DEV,TARGET,16255
NO_50_ORDER,PIN7,10695,2026-08-07 07:43:47.252,-1,DEV,TARGET,13053
NO_50_ORDER,EMA8,10714,2026-08-07 07:46:07.560,1,DEV,TARGET,6780
NO_50_ORDER,PIN7,10787,2026-08-07 07:58:15.320,1,DEV,TARGET,4563
NO_50_ORDER,EMA24,10795,2026-08-07 07:59:29.136,1,DEV,TARGET,2602
NO_50_ORDER,PIN7,11239,2026-08-07 11:05:25.376,-1,DEV,TARGET,6218
NO_50_ORDER,PIN7,11240,2026-08-07 11:06:26.044,-1,DEV,TARGET,14919
NO_50_ORDER,PIN7,11250,2026-08-07 11:13:32.356,-1,DEV,TARGET,2641
NO_50_ORDER,PIN7,11252,2026-08-07 11:14:36.620,-1,DEV,STOP,21261
NO_50_ORDER,EMA8,11256,2026-08-07 11:17:21.284,-1,DEV,STOP,6702
NO_50_ORDER,EMA24,11261,2026-08-07 11:20:49.996,-1,DEV,TARGET,4195
NO_50_ORDER,PIN7,11274,2026-08-07 11:31:12.824,-1,DEV,STOP,9151
NO_50_ORDER,PIN7,11317,2026-08-07 12:01:23.260,1,DEV,TARGET,321
NO_50_ORDER,PIN_STRICT,11331,2026-08-07 12:07:24.296,1,DEV,TARGET,9545
NO_50_ORDER,EMA8,11342,2026-08-07 12:13:23.056,1,DEV,TARGET,8947
NO_50_ORDER,EMA8,11344,2026-08-07 12:15:08.788,1,DEV,TARGET,2351
NO_50_ORDER,PIN7,11350,2026-08-07 12:16:59.584,1,DEV,TARGET,641
NO_50_ORDER,PIN7,11440,2026-08-07 12:58:59.036,1,DEV,TARGET,53
NO_50_ORDER,EMA24,11995,2026-08-10 06:31:48.184,1,DEV,TARGET,786
NO_50_ORDER,EMA8,11999,2026-08-10 06:32:38.048,1,DEV,TARGET,757
NO_50_ORDER,EMA24,12030,2026-08-10 06:36:08.676,-1,DEV,STOP,2248
NO_50_ORDER,PIN7,12056,2026-08-10 06:39:22.584,-1,DEV,STOP,7696
NO_50_ORDER,PIN7,12220,2026-08-10 07:10:41.420,1,DEV,STOP,5194
NO_50_ORDER,EMA24,12231,2026-08-10 07:18:36.816,1,DEV,TARGET,6069
NO_50_ORDER,EMA24,12323,2026-08-10 07:56:57.028,-1,DEV,TARGET,1680
NO_50_ORDER,EMA8,12326,2026-08-10 07:57:25.276,-1,DEV,TARGET,13612
NO_50_ORDER,EMA8,12328,2026-08-10 07:58:32.656,-1,DEV,TARGET,7776
NO_50_ORDER,EMA8,12741,2026-08-10 12:01:25.288,1,DEV,TARGET,3492
NO_50_ORDER,EMA8,12747,2026-08-10 12:13:28.732,1,DEV,TARGET,8461
NO_50_ORDER,EMA8,12749,2026-08-10 12:17:41.588,1,DEV,TARGET,876
NO_50_ORDER,PIN7,12759,2026-08-10 12:30:16.480,-1,DEV,TARGET,7485
NO_50_ORDER,PIN7,12760,2026-08-10 12:32:39.120,-1,DEV,STOP,14092
NO_50_ORDER,EMA24,12792,2026-08-10 12:55:05.104,-1,DEV,TARGET,230
NO_50_ORDER,PIN7,12809,2026-08-10 12:59:50.552,1,DEV,TARGET,498
NO_50_ORDER,EMA8,13319,2026-08-11 06:31:41.036,-1,DEV,TARGET,1222
NO_50_ORDER,EMA8,13322,2026-08-11 06:31:59.108,-1,DEV,TARGET,5263
NO_50_ORDER,EMA8,13324,2026-08-11 06:32:15.448,-1,DEV,TARGET,312
NO_50_ORDER,EMA8,13329,2026-08-11 06:32:42.888,-1,DEV,TARGET,17500
NO_50_ORDER,EMA8,13341,2026-08-11 06:35:10.428,-1,DEV,TARGET,3552
NO_50_ORDER,PIN7,13344,2026-08-11 06:35:35.276,-1,DEV,TARGET,6481
NO_50_ORDER,PIN7,13345,2026-08-11 06:35:49.752,-1,DEV,STOP,13478
NO_50_ORDER,PIN7,13346,2026-08-11 06:36:02.564,-1,DEV,STOP,3493
NO_50_ORDER,EMA24,13351,2026-08-11 06:36:56.020,-1,DEV,STOP,7798
NO_50_ORDER,PIN7,13355,2026-08-11 06:37:32.920,1,DEV,STOP,6369
NO_50_ORDER,PIN7,13379,2026-08-11 06:42:11.036,1,DEV,STOP,7057
NO_50_ORDER,PIN7,13389,2026-08-11 06:44:24.384,-1,DEV,STOP,2762
NO_50_ORDER,PIN7,13554,2026-08-11 07:29:44.388,1,DEV,TARGET,1342
NO_50_ORDER,EMA24,13576,2026-08-11 07:40:32.620,-1,DEV,STOP,9153
NO_50_ORDER,PIN7,13902,2026-08-11 11:23:31.400,-1,DEV,TARGET,13480
NO_50_ORDER,PIN_STRICT,13910,2026-08-11 11:29:04.884,-1,DEV,TARGET,4269
NO_50_ORDER,PIN_STRICT,13916,2026-08-11 11:29:56.236,-1,DEV,STOP,4467
NO_50_ORDER,PIN7,13941,2026-08-11 11:48:25.332,1,DEV,TARGET,2250
NO_50_ORDER,EMA8,13949,2026-08-11 11:57:36.860,1,DEV,STOP,5131
NO_50_ORDER,PIN7,13967,2026-08-11 12:13:17.960,1,DEV,TARGET,12117
NO_50_ORDER,PIN7,13972,2026-08-11 12:23:11.516,1,DEV,TARGET,2186
NO_50_ORDER,EMA8,13985,2026-08-11 12:36:35.848,1,DEV,TARGET,988
NO_50_ORDER,PIN7,13987,2026-08-11 12:38:21.000,1,DEV,STOP,11710
NO_50_ORDER,PIN7,14000,2026-08-11 12:48:44.936,-1,DEV,TARGET,4797
NO_50_ORDER,PIN7,14005,2026-08-11 12:50:02.580,-1,DEV,TARGET,670
NO_50_ORDER,EMA8,14018,2026-08-11 12:54:13.412,-1,DEV,STOP,1983
NO_50_ORDER,PIN7,14043,2026-08-11 12:59:39.544,-1,DEV,STOP,2407
NO_50_ORDER,PIN_STRICT,14765,2026-08-12 06:31:20.752,-1,DEV,TARGET,1978
NO_50_ORDER,PIN_STRICT,14766,2026-08-12 06:31:26.692,-1,DEV,TARGET,2239
NO_50_ORDER,EMA8,14782,2026-08-12 06:33:10.604,-1,DEV,STOP,9015
NO_50_ORDER,EMA24,14787,2026-08-12 06:33:51.856,-1,DEV,TARGET,767
NO_50_ORDER,PIN7,14814,2026-08-12 06:36:16.776,1,DEV,STOP,6948
NO_50_ORDER,PIN7,14815,2026-08-12 06:36:30.096,1,DEV,STOP,2928
NO_50_ORDER,PIN7,14831,2026-08-12 06:38:44.284,-1,DEV,TARGET,13008
NO_50_ORDER,PIN7,14836,2026-08-12 06:40:03.360,-1,DEV,TARGET,1464
NO_50_ORDER,PIN7,14975,2026-08-12 07:02:32.248,-1,DEV,TARGET,12093
NO_50_ORDER,PIN7,15020,2026-08-12 07:16:09.928,1,DEV,TARGET,16477
NO_50_ORDER,PIN7,15028,2026-08-12 07:18:18.288,1,DEV,TARGET,329
NO_50_ORDER,EMA8,15094,2026-08-12 07:31:10.180,-1,DEV,TARGET,1
NO_50_ORDER,EMA8,15096,2026-08-12 07:31:10.232,-1,DEV,TARGET,1
NO_50_ORDER,EMA8,15098,2026-08-12 07:31:10.312,-1,DEV,TARGET,1
NO_50_ORDER,PIN7,15125,2026-08-12 07:31:17.752,1,DEV,TARGET,1
NO_50_ORDER,EMA24,15139,2026-08-12 07:31:20.008,1,DEV,TARGET,5135
NO_50_ORDER,PIN7,15146,2026-08-12 07:31:46.028,1,DEV,STOP,8366
NO_50_ORDER,EMA8,15148,2026-08-12 07:32:03.888,1,DEV,STOP,4136
NO_50_ORDER,PIN7,15175,2026-08-12 07:37:31.176,1,DEV,TARGET,2954
NO_50_ORDER,PIN7,15177,2026-08-12 07:38:09.784,1,DEV,STOP,9426
NO_50_ORDER,EMA24,15182,2026-08-12 07:39:18.036,1,DEV,TARGET,5375
NO_50_ORDER,EMA8,15196,2026-08-12 07:43:43.552,1,DEV,TARGET,673
NO_50_ORDER,EMA24,15226,2026-08-12 07:53:06.900,-1,DEV,TARGET,381
NO_50_ORDER,EMA24,15240,2026-08-12 07:56:17.312,-1,DEV,TARGET,765
NO_50_ORDER,PIN7,15513,2026-08-12 11:36:03.720,1,DEV,TARGET,8273
NO_50_ORDER,PIN7,15514,2026-08-12 11:40:25.116,1,DEV,TARGET,2264
NO_50_ORDER,EMA8,15518,2026-08-12 11:48:22.108,1,DEV,TARGET,4075
NO_50_ORDER,PIN7,15548,2026-08-12 12:42:11.932,-1,DEV,TARGET,895
NO_50_ORDER,EMA24,15553,2026-08-12 12:45:32.068,-1,DEV,TARGET,1516
NO_50_ORDER,PIN7,15567,2026-08-12 12:54:35.500,-1,DEV,TARGET,5064
NO_50_ORDER,EMA8,15570,2026-08-12 12:54:50.036,-1,DEV,TARGET,1388
NO_50_ORDER,PIN7,15573,2026-08-12 12:55:17.252,-1,DEV,STOP,12998
NO_50_ORDER,EMA8,16016,2026-08-13 06:34:21.652,1,DEV,TARGET,1079
NO_50_ORDER,PIN7,16026,2026-08-13 06:35:48.232,1,DEV,TARGET,6765
NO_50_ORDER,PIN7,16030,2026-08-13 06:36:43.512,1,DEV,TARGET,2348
NO_50_ORDER,EMA8,16037,2026-08-13 06:39:21.008,1,DEV,TARGET,1580
NO_50_ORDER,PIN7,16040,2026-08-13 06:39:57.076,1,DEV,STOP,10757
NO_50_ORDER,PIN_STRICT,16104,2026-08-13 07:01:09.296,1,DEV,TARGET,8785
NO_50_ORDER,EMA8,16111,2026-08-13 07:04:44.408,1,DEV,TARGET,1305
NO_50_ORDER,EMA24,16122,2026-08-13 07:08:55.156,1,DEV,TARGET,841
NO_50_ORDER,PIN7,16127,2026-08-13 07:12:43.788,1,DEV,STOP,19609
NO_50_ORDER,EMA8,16132,2026-08-13 07:15:52.120,1,DEV,STOP,3444
NO_50_ORDER,EMA8,16156,2026-08-13 07:25:26.124,1,DEV,TARGET,16100
NO_50_ORDER,EMA8,16159,2026-08-13 07:27:01.668,1,DEV,TARGET,8148
NO_50_ORDER,EMA8,16173,2026-08-13 07:35:26.280,1,DEV,TARGET,533
NO_50_ORDER,EMA8,16195,2026-08-13 07:47:27.768,-1,DEV,TARGET,290
NO_50_ORDER,PIN_STRICT,16200,2026-08-13 07:49:10.108,-1,DEV,TARGET,152
NO_50_ORDER,PIN_STRICT,16202,2026-08-13 07:49:21.080,-1,DEV,STOP,8040
NO_50_ORDER,EMA8,16206,2026-08-13 07:50:03.240,-1,DEV,STOP,4209
NO_50_ORDER,PIN7,16549,2026-08-13 11:35:43.984,1,DEV,TARGET,7208
NO_50_ORDER,PIN7,16556,2026-08-13 11:50:33.608,1,DEV,TARGET,7595
NO_50_ORDER,EMA8,16561,2026-08-13 12:00:25.748,1,DEV,TARGET,3307
NO_50_ORDER,EMA8,16564,2026-08-13 12:05:25.360,1,DEV,TARGET,853
NO_50_ORDER,PIN7,16567,2026-08-13 12:07:08.992,1,DEV,TARGET,3566
NO_50_ORDER,PIN7,16568,2026-08-13 12:08:40.384,1,DEV,TARGET,2173
NO_50_ORDER,EMA24,16577,2026-08-13 12:17:46.332,1,DEV,TARGET,2590
NO_50_ORDER,PIN7,16581,2026-08-13 12:22:47.596,1,DEV,STOP,7723
NO_50_ORDER,PIN7,16582,2026-08-13 12:25:08.080,1,DEV,STOP,2208
NO_50_ORDER,EMA24,16585,2026-08-13 12:27:53.456,1,DEV,TARGET,8599
NO_50_ORDER,PIN7,16609,2026-08-13 12:51:07.016,-1,DEV,STOP,10695
NO_50_ORDER,PIN7,16624,2026-08-13 12:59:10.604,1,DEV,TARGET,1550
NO_50_ORDER,EMA8,16885,2026-08-14 06:31:24.252,-1,DEV,TARGET,3145
NO_50_ORDER,EMA24,16914,2026-08-14 06:40:04.108,-1,DEV,STOP,18855
NO_50_ORDER,EMA8,16999,2026-08-14 07:09:12.716,1,DEV,STOP,14110
NO_50_ORDER,EMA24,17002,2026-08-14 07:10:06.516,1,DEV,STOP,9982
NO_50_ORDER,PIN7,17014,2026-08-14 07:15:27.364,-1,DEV,TARGET,7053
NO_50_ORDER,EMA8,17041,2026-08-14 07:23:01.072,-1,DEV,TARGET,17800
NO_50_ORDER,EMA8,17046,2026-08-14 07:24:38.732,-1,DEV,TARGET,16116
NO_50_ORDER,EMA8,17053,2026-08-14 07:26:40.256,-1,DEV,TARGET,1983
NO_50_ORDER,EMA8,17055,2026-08-14 07:27:23.612,-1,DEV,TARGET,7941
NO_50_ORDER,EMA24,17063,2026-08-14 07:30:14.040,-1,DEV,TARGET,1061
NO_50_ORDER,PIN7,17066,2026-08-14 07:30:44.692,-1,DEV,TARGET,3558
NO_50_ORDER,PIN7,17067,2026-08-14 07:30:57.944,-1,DEV,TARGET,1684
NO_50_ORDER,EMA8,17069,2026-08-14 07:31:38.368,-1,DEV,TARGET,8782
NO_50_ORDER,EMA8,17071,2026-08-14 07:32:19.432,-1,DEV,TARGET,3073
NO_50_ORDER,EMA8,17075,2026-08-14 07:33:20.016,-1,DEV,STOP,24851
NO_50_ORDER,EMA8,17078,2026-08-14 07:34:58.808,-1,DEV,STOP,11969
NO_50_ORDER,EMA8,17324,2026-08-14 11:08:08.760,1,DEV,TARGET,1399
NO_50_ORDER,PIN7,17326,2026-08-14 11:10:46.004,1,DEV,TARGET,4671
NO_50_ORDER,PIN7,17344,2026-08-14 11:43:01.040,1,DEV,TARGET,10538
NO_50_ORDER,PIN7,17728,2026-08-17 06:32:50.512,-1,DEV,TARGET,4387
NO_50_ORDER,PIN7,17729,2026-08-17 06:33:01.284,-1,DEV,STOP,9892
NO_50_ORDER,PIN7,17735,2026-08-17 06:34:11.060,-1,DEV,TARGET,5031
NO_50_ORDER,EMA24,17748,2026-08-17 06:36:21.240,-1,DEV,TARGET,15198
NO_50_ORDER,EMA24,17750,2026-08-17 06:37:30.608,-1,DEV,TARGET,3343
NO_50_ORDER,EMA8,17823,2026-08-17 07:00:14.276,-1,DEV,TARGET,938
NO_50_ORDER,PIN7,17840,2026-08-17 07:03:12.332,-1,DEV,STOP,4568
NO_50_ORDER,PIN7,17881,2026-08-17 07:22:17.260,-1,DEV,NONE,36712
NO_50_ORDER,PIN7,17897,2026-08-17 07:30:35.156,1,DEV,TARGET,7630
NO_50_ORDER,PIN7,17908,2026-08-17 07:37:05.388,-1,DEV,TARGET,2588
NO_50_ORDER,PIN7,17910,2026-08-17 07:38:39.176,-1,DEV,STOP,14503
NO_50_ORDER,PIN7,18181,2026-08-17 12:32:01.096,-1,DEV,TARGET,4021
NO_50_ORDER,PIN7,18182,2026-08-17 12:32:50.860,-1,DEV,TARGET,604
NO_50_ORDER,EMA24,18190,2026-08-17 12:40:13.856,-1,DEV,TARGET,3204
NO_50_ORDER,PIN7,18197,2026-08-17 12:50:00.012,1,DEV,STOP,5407
NO_50_ORDER,PIN7,18202,2026-08-17 12:52:51.016,-1,DEV,TARGET,1739
NO_50_ORDER,EMA8,18978,2026-08-18 06:31:32.724,1,DEV,TARGET,414
NO_50_ORDER,PIN7,18999,2026-08-18 06:32:39.376,-1,DEV,TARGET,5726
NO_50_ORDER,PIN7,19003,2026-08-18 06:33:04.772,-1,DEV,TARGET,5989
NO_50_ORDER,PIN7,19011,2026-08-18 06:33:28.284,-1,DEV,STOP,6385
NO_50_ORDER,EMA8,19013,2026-08-18 06:33:37.880,-1,DEV,TARGET,9022
NO_50_ORDER,EMA8,19017,2026-08-18 06:33:58.012,-1,DEV,TARGET,1652
NO_50_ORDER,EMA24,19023,2026-08-18 06:34:25.540,-1,DEV,STOP,9457
NO_50_ORDER,EMA24,19088,2026-08-18 06:39:35.528,1,DEV,TARGET,689
NO_50_ORDER,EMA8,19100,2026-08-18 06:40:57.548,1,DEV,TARGET,10555
NO_50_ORDER,PIN7,19249,2026-08-18 07:02:14.260,1,DEV,TARGET,865
NO_50_ORDER,PIN7,19251,2026-08-18 07:02:20.880,1,DEV,TARGET,1979
NO_50_ORDER,PIN7,19280,2026-08-18 07:07:45.552,1,DEV,TARGET,142
NO_50_ORDER,EMA24,19286,2026-08-18 07:08:55.048,1,DEV,STOP,6918
NO_50_ORDER,PIN_STRICT,19302,2026-08-18 07:11:35.256,-1,DEV,TARGET,3731
NO_50_ORDER,EMA8,19308,2026-08-18 07:12:24.392,-1,DEV,STOP,3780
NO_50_ORDER,EMA24,19318,2026-08-18 07:14:11.564,-1,DEV,STOP,8433
NO_50_ORDER,PIN7,19330,2026-08-18 07:15:55.088,1,DEV,TARGET,3339
NO_50_ORDER,EMA8,19335,2026-08-18 07:16:40.876,1,DEV,TARGET,4142
NO_50_ORDER,PIN7,19348,2026-08-18 07:18:37.696,1,DEV,TARGET,1155
NO_50_ORDER,PIN7,19349,2026-08-18 07:18:42.392,1,DEV,TARGET,2927
NO_50_ORDER,PIN7,19364,2026-08-18 07:21:59.100,-1,DEV,STOP,18202
NO_50_ORDER,EMA8,19380,2026-08-18 07:25:00.228,1,DEV,TARGET,7825
NO_50_ORDER,EMA8,19382,2026-08-18 07:25:15.764,1,DEV,TARGET,4025
NO_50_ORDER,EMA24,19389,2026-08-18 07:26:38.012,1,DEV,TARGET,516
NO_50_ORDER,EMA24,19416,2026-08-18 07:31:38.556,1,DEV,TARGET,9399
NO_50_ORDER,PIN7,19499,2026-08-18 07:53:22.356,-1,DEV,TARGET,115
NO_50_ORDER,PIN7,19501,2026-08-18 07:53:24.428,-1,DEV,TARGET,1
NO_50_ORDER,EMA8,19510,2026-08-18 07:54:06.944,-1,DEV,TARGET,6117
NO_50_ORDER,EMA24,19524,2026-08-18 07:57:23.440,-1,DEV,TARGET,951
NO_50_ORDER,EMA8,19832,2026-08-18 11:05:24.816,-1,DEV,TARGET,1981
NO_50_ORDER,PIN7,19877,2026-08-18 11:52:25.012,-1,DEV,TARGET,3835
NO_50_ORDER,PIN7,19878,2026-08-18 11:54:47.008,-1,DEV,TARGET,1255
NO_50_ORDER,PIN7,19883,2026-08-18 12:00:01.880,-1,DEV,STOP,20392
NO_50_ORDER,EMA8,19929,2026-08-18 12:56:14.180,-1,DEV,TARGET,5008
NO_50_ORDER,EMA8,19931,2026-08-18 12:57:11.036,-1,DEV,TARGET,5105
NO_50_ORDER,EMA8,20747,2026-08-19 06:33:40.184,-1,DEV,TARGET,1681
NO_50_ORDER,EMA8,20805,2026-08-19 06:40:27.852,-1,DEV,TARGET,570
NO_50_ORDER,EMA8,20808,2026-08-19 06:40:56.512,-1,DEV,STOP,3820
NO_50_ORDER,EMA24,20812,2026-08-19 06:41:19.264,-1,DEV,TARGET,10946
NO_50_ORDER,EMA8,20836,2026-08-19 06:44:39.044,1,DEV,TARGET,10707
NO_50_ORDER,PIN7,21042,2026-08-19 07:03:58.088,-1,DEV,STOP,5948
NO_50_ORDER,PIN7,21055,2026-08-19 07:05:24.356,1,DEV,STOP,20836
NO_50_ORDER,PIN7,21095,2026-08-19 07:11:11.092,-1,DEV,TARGET,4046
NO_50_ORDER,PIN7,21099,2026-08-19 07:12:07.208,-1,DEV,STOP,13105
NO_50_ORDER,EMA8,21101,2026-08-19 07:12:18.104,-1,DEV,TARGET,1959
NO_50_ORDER,EMA8,21103,2026-08-19 07:12:23.824,-1,DEV,TARGET,714
NO_50_ORDER,EMA8,21143,2026-08-19 07:17:23.944,1,DEV,TARGET,9932
NO_50_ORDER,EMA24,21161,2026-08-19 07:19:44.832,1,DEV,STOP,6790
NO_50_ORDER,EMA8,21177,2026-08-19 07:22:10.336,-1,DEV,TARGET,1115
NO_50_ORDER,EMA24,21206,2026-08-19 07:26:29.780,-1,DEV,TARGET,2728
NO_50_ORDER,EMA8,21225,2026-08-19 07:30:24.964,1,DEV,TARGET,1020
NO_50_ORDER,EMA8,21228,2026-08-19 07:30:58.048,1,DEV,TARGET,1251
NO_50_ORDER,EMA8,21232,2026-08-19 07:31:33.448,1,DEV,TARGET,1838
NO_50_ORDER,EMA8,21237,2026-08-19 07:32:54.000,1,DEV,TARGET,5273
NO_50_ORDER,EMA8,21239,2026-08-19 07:33:26.236,1,DEV,TARGET,2709
NO_50_ORDER,EMA24,21245,2026-08-19 07:34:57.468,1,DEV,TARGET,4205
NO_50_ORDER,EMA8,21252,2026-08-19 07:36:54.752,1,DEV,TARGET,2394
NO_50_ORDER,PIN_STRICT,21255,2026-08-19 07:37:32.544,1,DEV,TARGET,3900
NO_50_ORDER,PIN7,21256,2026-08-19 07:38:00.032,1,DEV,TARGET,627
NO_50_ORDER,EMA8,21274,2026-08-19 07:43:46.760,1,DEV,TARGET,15899
NO_50_ORDER,PIN7,21289,2026-08-19 07:49:43.932,-1,DEV,STOP,13113
NO_50_ORDER,PIN7,21308,2026-08-19 07:56:09.676,1,DEV,TARGET,501
NO_50_ORDER,PIN7,21309,2026-08-19 07:56:12.928,1,DEV,TARGET,1072
NO_50_ORDER,PIN_STRICT,21311,2026-08-19 07:56:46.280,1,DEV,TARGET,12773
NO_50_ORDER,PIN7,21700,2026-08-19 11:01:15.076,1,DEV,TARGET,298
