bar,time,text_time,direction,entry,length,start_order,prior50,prior24,current50,gap2450,penetration,recovery,tail,shape,early,won
21032,63922806147,2026-08-19 07:02:27.132,-1,7738.0,1,False,12.241174856398052,27.36385454403184,7.348908197695624,0.181842,1.619513,2.0,2.0,tail_2_3,True,True
21034,63922806174,2026-08-19 07:02:54.472,-1,7737.5,1,True,7.348908197695624,15.056372692319254,7.6132574349222475,0.42294,-0.117474,4.0,0.0,no_tail,True,True
21038,63922806206,2026-08-19 07:03:26.556,-1,7737.5,1,True,12.785991927809205,23.256421033216025,10.446201564269655,0.988779,0.636315,2.0,2.0,tail_2_3,True,True
21040,63922806224,2026-08-19 07:03:44.972,-1,7737.0,1,True,12.785991927809205,23.256421033216025,11.16441577645972,1.253194,-0.949715,2.0,2.0,tail_2_3,True,True
21050,63922806296,2026-08-19 07:04:56.512,-1,7737.25,1,True,21.112837890906935,33.41890399932683,7.2528529005400335,1.552219,1.659629,2.0,2.0,tail_2_3,True,True
21068,63922806434,2026-08-19 07:07:14.656,-1,7737.0,2,True,13.151336606015704,23.773491316606087,7.194508202683936,0.96531,1.337728,4.0,0.0,no_tail,True,True
21077,63922806505,2026-08-19 07:08:25.384,-1,7736.25,2,True,15.692884852223633,25.085484574633764,8.72917500078402,1.950844,0.375117,4.0,0.0,no_tail,True,False
21084,63922806561,2026-08-19 07:09:21.920,-1,7735.75,1,True,11.34437925127063,15.472017471784119,12.653840386106728,1.737269,-0.961446,3.0,1.0,tail_1,True,True
21110,63922806792,2026-08-19 07:13:12.024,-1,7733.25,2,True,34.72526212182499,44.13683044315967,13.478973883880755,5.396481,-0.665237,2.0,2.0,tail_2_3,True,True
21114,63922806813,2026-08-19 07:13:33.212,-1,7733.5,2,True,31.534055302813954,38.16814958708995,9.741424078944213,4.691413,1.268039,1.0,3.0,tail_2_3,True,True
21117,63922806842,2026-08-19 07:14:02.100,-1,7734.0,2,True,18.319982636633597,11.095354436667744,1.5534807562681618,3.7284,3.349402,4.0,0.0,no_tail,True,True
21132,63922806972,2026-08-19 07:16:12.120,-1,7732.5,6,True,40.09232689335227,52.6072901579801,1.6467618676013438,4.70324,3.964344,3.0,1.0,tail_1,True,True
21165,63922807209,2026-08-19 07:20:09.140,1,7737.5,3,True,37.720230738358296,49.02132070231158,7.3749066582297695,4.900464,0.635345,3.0,1.0,tail_1,True,True
21190,63922807431,2026-08-19 07:23:51.208,1,7737.0,1,False,5.803612682731544,12.13001010394782,5.5775152453146655,0.168465,3.329639,1.0,3.0,tail_2_3,True,False
21197,63922807498,2026-08-19 07:24:58.684,-1,7736.0,1,True,2.8292555904853383,6.050153662654923,4.954925620248917,0.138895,2.934186,2.0,2.0,tail_2_3,True,True
21199,63922807514,2026-08-19 07:25:14.164,-1,7735.25,1,True,4.954925620248917,10.065687778842811,6.147741007982211,0.362453,0.173003,4.0,0.0,no_tail,True,True
21206,63922807589,2026-08-19 07:26:29.780,-1,7734.25,3,True,28.650839236849038,45.53624824512219,15.725096202213377,2.442853,-0.997051,1.0,3.0,tail_2_3,True,True
21293,63922809061,2026-08-19 07:51:01.692,1,7748.25,1,False,27.010789190153957,14.001654070624674,0.6894259382339691,4.803086,3.717433,3.0,1.0,tail_1,True,True
21300,63922809158,2026-08-19 07:52:38.820,1,7749.5,1,False,16.12500467421577,12.168778709283972,11.205807423735838,3.954175,0.313014,2.0,2.0,tail_2_3,True,True
21357,63922810485,2026-08-19 08:14:45.472,1,7757.5,2,False,9.153877915562596,8.652882654434642,2.6172826746044255,1.858911,4.218523,2.0,2.0,tail_2_3,True,False
21363,63922810644,2026-08-19 08:17:24.708,-1,7755.75,2,False,19.12163586412224,38.762838697080284,12.2437284324992,0.07477,0.188527,2.0,2.0,tail_2_3,True,True
21439,63922812372,2026-08-19 08:46:12.176,-1,7744.75,2,True,40.85010299934376,41.245623236908,9.76798815958308,7.814059,1.256793,1.0,3.0,tail_2_3,True,False
21441,63922812465,2026-08-19 08:47:45.716,-1,7745.25,1,False,33.32486642457564,24.779243742653033,4.032148028891312,6.67569,3.315479,2.0,2.0,tail_2_3,True,True
21622,63922817892,2026-08-19 10:18:12.604,-1,7738.0,2,True,20.8639115892668,19.936180840025514,0.8767861625680052,2.880224,2.987227,4.0,0.0,no_tail,True,True
21647,63922818587,2026-08-19 10:29:47.964,-1,7735.0,3,True,28.205786552738505,26.844458339175045,0.1754009317195385,4.913608,4.261678,2.0,2.0,tail_2_3,True,True
21650,63922818664,2026-08-19 10:31:04.720,-1,7735.0,1,False,22.694356508077025,15.364105566921385,2.2848895945277703,3.937579,4.381378,-0.0,4.0,tail_ge4,True,True
21660,63922819028,2026-08-19 10:37:08.948,-1,7733.0,2,True,26.370067855211513,33.36751488119405,14.17550186023754,4.32632,0.004739,1.0,3.0,tail_2_3,True,True
21677,63922819725,2026-08-19 10:48:45.216,1,7735.75,3,False,17.007893534462017,39.09188012657858,6.972045299234924,0.296148,0.470206,4.0,0.0,no_tail,True,True
21680,63922819819,2026-08-19 10:50:19.568,1,7735.5,2,True,16.33691620334729,33.43582513401408,5.420906976509519,0.500418,1.754893,4.0,0.0,no_tail,True,True
21682,63922819916,2026-08-19 10:51:56.776,1,7735.5,1,True,16.33691620334729,33.43582513401408,4.40817499106851,0.528786,1.853709,4.0,0.0,no_tail,True,True
21763,63922821537,2026-08-19 11:18:57.024,-1,7732.5,2,True,24.47230693251915,34.2592991531105,14.860070984543404,3.388963,-0.295198,1.0,3.0,tail_2_3,True,True
21765,63922821599,2026-08-19 11:19:59.688,-1,7732.75,1,True,24.47230693251915,34.2592991531105,8.219857800897007,3.090121,0.922041,3.0,1.0,tail_1,True,True
21769,63922821697,2026-08-19 11:21:37.248,-1,7732.75,2,True,24.47230693251915,34.2592991531105,5.915800249706936,2.765134,1.549679,4.0,0.0,no_tail,True,True
21771,63922821759,2026-08-19 11:22:39.176,-1,7733.25,1,True,14.860070984543404,14.84365468047866,3.3764605840841355,2.379814,3.585843,2.0,2.0,tail_2_3,True,True
21774,63922821857,2026-08-19 11:24:17.804,-1,7732.25,1,True,12.588368055078769,11.530717124847113,9.448793677757308,2.331277,0.085117,3.0,1.0,tail_1,True,False
21777,63922822003,2026-08-19 11:26:43.964,-1,7733.0,2,True,9.448793677757308,8.544512366331437,4.072738886538495,2.013741,3.298723,2.0,2.0,tail_2_3,True,False
21809,63922823251,2026-08-19 11:47:31.092,1,7736.5,2,True,28.710578379610762,37.43516392481641,2.0541281048444984,3.620441,3.80993,2.0,2.0,tail_2_3,True,True
21812,63922823380,2026-08-19 11:49:40.652,1,7736.75,1,True,21.593329041393137,22.571288106634583,4.663633863023188,3.047379,3.054658,2.0,2.0,tail_2_3,True,True
21814,63922823440,2026-08-19 11:50:40.148,1,7737.75,1,False,12.661040295185684,4.077755450584274,7.328918872077756,2.891659,-0.638895,4.0,0.0,no_tail,True,False
21833,63922824353,2026-08-19 12:05:53.432,-1,7735.25,1,True,13.4741334481363,26.717514209688318,4.677824885555889,0.276765,2.395549,3.0,1.0,tail_1,True,False
21843,63922824954,2026-08-19 12:15:54.044,1,7737.25,3,True,20.441229460696686,35.28195220616704,4.705066999884547,1.387342,1.744103,3.0,1.0,tail_1,True,True
21845,63922824984,2026-08-19 12:16:24.484,1,7737.25,1,True,20.441229460696686,35.28195220616704,5.146932460893079,1.316229,1.881427,3.0,1.0,tail_1,True,True
21847,63922825129,2026-08-19 12:18:49.236,1,7737.25,1,True,20.441229460696686,35.28195220616704,4.125257677116854,1.209582,1.970514,4.0,0.0,no_tail,True,True
21851,63922825350,2026-08-19 12:22:30.552,1,7737.75,2,True,14.551816546483055,23.096437890352803,9.913718018172718,1.646028,0.848936,3.0,1.0,tail_1,True,True
21931,63922827291,2026-08-19 12:54:51.784,-1,7727.25,2,True,35.21984839204318,32.32748326353959,1.8314658128182573,6.1664,2.915102,4.0,0.0,no_tail,True,True
21978,63922828404,2026-08-19 13:13:24.096,1,7730.0,1,False,11.60887773935856,6.333450320267643,7.106060358893966,1.697239,0.414386,4.0,0.0,no_tail,True,False
21985,63922829622,2026-08-19 13:33:42.532,1,7729.25,1,False,7.106060358893966,6.765191648833405,0.23261958665250593,0.601918,2.94474,3.0,1.0,tail_1,True,True
21987,63922830185,2026-08-19 13:43:05.528,1,7729.0,1,False,4.605725530028156,1.6689740223072471,2.4307845993450137,0.554486,3.988205,1.0,3.0,tail_2_3,True,True
22062,63922840607,2026-08-19 16:36:47.340,1,7741.75,1,False,27.69761625476257,21.624166801971658,9.040586881436575,5.55274,-0.075986,4.0,0.0,no_tail,True,True
22101,63922843489,2026-08-19 17:24:49.128,1,7740.25,3,False,24.393658339707326,47.48170965238507,10.390853377299722,0.571388,0.979902,2.0,2.0,tail_2_3,True,False
22108,63922844195,2026-08-19 17:36:35.644,1,7739.5,1,True,15.242215488870038,29.033428421942823,2.564754522807987,0.283257,3.920051,2.0,2.0,tail_2_3,True,True
22114,63922845016,2026-08-19 17:50:16.196,1,7741.0,1,True,18.3064876387849,31.16974367018671,14.314517753978187,1.606501,-0.36304,0.0,4.0,tail_ge4,True,True
22124,63922846332,2026-08-19 18:12:12.428,1,7740.5,3,True,27.27237279483955,41.106042412345275,2.0163605865995593,2.717404,4.798815,1.0,3.0,tail_2_3,True,True
22130,63922846649,2026-08-19 18:17:29.344,1,7741.0,1,True,16.72706455116589,19.404438534354213,5.906125475418114,2.241032,3.513424,1.0,3.0,tail_2_3,True,True
22144,63922847461,2026-08-19 18:31:01.996,-1,7740.0,2,False,13.71021799292935,28.725737508458785,3.035056640238662,0.089816,3.393311,3.0,1.0,tail_1,True,True
22149,63922847870,2026-08-19 18:37:50.044,-1,7739.75,2,True,13.71021799292935,28.725737508458785,5.9474676480164135,0.71565,3.176176,1.0,3.0,tail_2_3,True,False
22154,63922848392,2026-08-19 18:46:32.448,1,7741.5,1,False,9.742834010825044,21.206651517646463,10.819521239414335,0.15178,0.49068,1.0,3.0,tail_2_3,True,False
22156,63922848611,2026-08-19 18:50:11.908,1,7741.25,1,True,10.819521239414335,22.30834273188912,6.482298917964188,0.289888,1.64749,3.0,1.0,tail_1,True,False
22160,63922848881,2026-08-19 18:54:41.316,1,7740.5,2,True,10.819521239414335,22.30834273188912,-0.5526961424991529,0.375864,4.867668,3.0,1.0,tail_1,True,False
22166,63922849253,2026-08-19 19:00:53.124,-1,7739.25,2,True,17.844889940589905,33.26156319030741,10.958238452654408,0.846104,1.391878,1.0,3.0,tail_2_3,True,False
22174,63922850086,2026-08-19 19:14:46.012,1,7741.5,2,True,19.062419799570126,35.446962374746,7.409466355638097,0.850947,1.261107,3.0,1.0,tail_1,True,False
22196,63922851852,2026-08-19 19:44:12.180,-1,7739.0,2,True,25.428034575827535,36.02919483259296,-0.16417105760398423,1.770486,4.067925,3.0,1.0,tail_1,True,True
22198,63922852171,2026-08-19 19:49:31.676,-1,7738.75,1,False,6.742891683036726,-1.458588165640252,0.6855303861269079,1.503053,3.065778,4.0,0.0,no_tail,True,True
22225,63922855571,2026-08-19 20:46:11.132,-1,7738.75,1,True,11.837973411270932,21.398424789175586,-2.9349466724503825,0.404408,4.553472,4.0,0.0,no_tail,True,False
22229,63922856272,2026-08-19 20:57:52.616,1,7740.5,1,True,9.01003596747556,18.721999379014463,10.844283213113476,0.373573,-0.839434,4.0,0.0,no_tail,True,True
22231,63922856517,2026-08-19 21:01:57.060,1,7740.0,1,True,10.844283213113476,21.39504723464672,8.684164778823035,0.538857,1.380438,2.0,2.0,tail_2_3,True,True
22251,63922861240,2026-08-19 22:20:40.880,-1,7738.0,3,True,25.810020442462946,44.1632997108412,9.206365117650355,1.366024,1.480804,2.0,2.0,tail_2_3,True,False
22258,63922861837,2026-08-19 22:30:37.892,-1,7738.5,1,True,15.511320603903442,25.62399099890322,3.911111679642722,0.712869,3.378454,1.0,3.0,tail_2_3,True,True
22280,63922864780,2026-08-19 23:19:40.376,1,7739.5,4,True,31.754856366231248,52.781714991110476,8.100388856248122,1.19447,2.265545,2.0,2.0,tail_2_3,True,True
22334,63922869359,2026-08-20 00:35:59.996,-1,7734.75,5,True,44.985443174889575,55.63332005888912,11.124924642248676,6.902957,-0.292689,2.0,2.0,tail_2_3,True,True
22342,63922870220,2026-08-20 00:50:20.544,-1,7734.5,1,True,21.45760598081325,16.804596185591294,12.40494100607526,5.381265,1.105563,-0.0,4.0,tail_ge4,True,True
22447,63922873913,2026-08-20 01:51:53.416,-1,7719.5,4,True,38.892840984769435,47.490535940634665,12.94514588441244,6.408737,-0.113887,2.0,2.0,tail_2_3,True,True
22482,63922875247,2026-08-20 02:14:07.268,1,7724.0,2,True,36.59881059594241,51.95024902108234,13.554805814715108,4.389656,-0.378103,2.0,2.0,tail_2_3,True,True
22486,63922875512,2026-08-20 02:18:32.944,1,7724.25,2,True,29.111742783310493,38.208925032126096,13.288677405669214,4.143184,-0.262577,2.0,2.0,tail_2_3,True,True
22506,63922877423,2026-08-20 02:50:23.884,1,7725.0,2,True,17.064810650595803,23.48398233224729,12.3262916995827,2.602308,0.486159,1.0,3.0,tail_2_3,True,False
22508,63922877493,2026-08-20 02:51:33.736,1,7725.0,1,True,17.064810650595803,23.48398233224729,8.642205225306814,2.47699,0.757888,2.0,2.0,tail_2_3,True,False
22520,63922878099,2026-08-20 03:01:39.860,1,7724.5,1,False,6.637918785095387,5.637744528599411,2.2417178177402137,0.921518,2.759475,3.0,1.0,tail_1,True,True
22522,63922878204,2026-08-20 03:03:24.512,1,7724.75,1,False,6.637918785095387,5.637744528599411,4.338376798497133,0.920775,1.895617,3.0,1.0,tail_1,True,True
22538,63922879577,2026-08-20 03:26:17.444,1,7726.25,2,True,30.29854129423516,44.93621619191115,10.022134189708668,3.275501,1.136208,2.0,2.0,tail_2_3,True,True
22552,63922880204,2026-08-20 03:36:44.904,1,7726.25,2,True,17.90882664898813,23.96055388391202,5.490024598996815,2.53245,3.685968,1.0,3.0,tail_2_3,True,True
22555,63922880350,2026-08-20 03:39:10.388,1,7727.5,1,True,17.90882664898813,23.96055388391202,9.321856390953128,2.45298,-0.821589,3.0,1.0,tail_1,True,True
22558,63922880451,2026-08-20 03:40:51.088,1,7726.75,2,True,15.17755277259097,18.203553653683883,3.901378580710967,2.103277,2.383004,4.0,0.0,no_tail,True,True
22560,63922880845,2026-08-20 03:47:25.064,1,7726.5,1,True,9.691623593760875,8.716262728601547,2.2547611517599258,1.796481,3.394307,3.0,1.0,tail_1,True,True
22576,63922881623,2026-08-20 04:00:23.608,1,7728.75,5,True,41.60255628280114,55.476561495505514,10.225579341297458,5.023938,2.35649,0.0,4.0,tail_ge4,True,False
22582,63922881647,2026-08-20 04:00:47.444,1,7729.0,1,False,24.598622584528044,25.32151523787366,4.726843981759315,3.151812,1.415,3.0,1.0,tail_1,True,False
22607,63922882648,2026-08-20 04:17:28.540,-1,7725.0,5,True,33.8858358163283,47.377909613353786,5.696599767361403,3.992745,1.6406,4.0,0.0,no_tail,True,True
22648,63922884020,2026-08-20 04:40:20.692,-1,7718.25,1,True,35.274620862247346,34.73279576707885,8.610766767615777,7.252998,3.037883,-0.0,4.0,tail_ge4,True,True
22651,63922884080,2026-08-20 04:41:20.504,-1,7717.25,1,True,35.274620862247346,34.73279576707885,11.262986327037815,6.216777,-0.364672,3.0,1.0,tail_1,True,True
22773,63922886143,2026-08-20 05:15:43.328,-1,7689.5,3,True,29.35554825926183,18.018325167589637,13.769111321792574,8.345903,-0.471291,2.0,2.0,tail_2_3,True,True
22782,63922886217,2026-08-20 05:16:57.248,-1,7689.0,2,True,22.334361814169434,12.365075586885416,11.174856702831304,5.992004,0.339267,1.0,3.0,tail_2_3,True,True
22798,63922886500,2026-08-20 05:21:40.888,-1,7688.75,3,True,23.014749837089358,23.60641832567263,0.6597126469370359,3.746032,3.729655,3.0,1.0,tail_1,True,False
22815,63922886699,2026-08-20 05:24:59.028,1,7690.75,2,True,18.167215200419733,34.529475308213506,10.609618167444037,0.662563,0.553797,3.0,1.0,tail_1,True,False
22817,63922886726,2026-08-20 05:25:26.224,1,7690.0,1,True,18.167215200419733,34.529475308213506,4.858538765453314,0.635804,3.627323,1.0,3.0,tail_2_3,True,False
22825,63922886891,2026-08-20 05:28:11.676,1,7690.0,1,False,4.858538765453314,7.139683598756271,3.013878127752443,0.012447,3.095011,2.0,2.0,tail_2_3,True,False
22826,63922886898,2026-08-20 05:28:18.508,-1,7689.25,1,True,12.58640336789909,25.507551827194902,-0.6513867503799057,0.033208,3.947931,3.0,1.0,tail_1,True,True
22863,63922887557,2026-08-20 05:39:17.296,-1,7684.25,2,True,26.286731302311487,29.11792349530367,12.602774841457416,4.938014,-0.619313,3.0,1.0,tail_1,True,False
22866,63922887618,2026-08-20 05:40:18.132,-1,7685.5,2,True,26.286731302311487,29.11792349530367,4.096148982500206,4.03824,4.595529,-0.0,4.0,tail_ge4,True,False
22925,63922889858,2026-08-20 06:17:38.088,1,7695.25,1,False,16.764752680971505,-12.984612588745724,2.1560532487439152,4.789221,4.421307,1.0,3.0,tail_2_3,True,True
22927,63922889906,2026-08-20 06:18:26.248,1,7695.25,1,False,4.118569705737752,-20.42673961083099,-1.5770690035094723,3.954297,4.315094,4.0,0.0,no_tail,True,True
22939,63922890236,2026-08-20 06:23:56.200,1,7695.0,1,False,1.9170122841806134,-6.169564877059952,-2.9769280331322014,1.097721,4.890849,4.0,0.0,no_tail,True,True
22949,63922890463,2026-08-20 06:27:43.672,1,7695.75,4,True,20.93938292823444,33.36538345057793,0.26340594131857586,1.771717,3.879301,4.0,0.0,no_tail,True,True
22983,63922890660,2026-08-20 06:31:00.976,1,7698.75,1,False,24.09018254078368,24.555408011014414,-2.700144662695849,3.273121,4.456835,4.0,0.0,no_tail,True,True
22987,63922890669,2026-08-20 06:31:09.188,1,7700.25,1,False,10.976130388915356,5.110101468560839,10.741892519816348,3.034245,-0.795871,4.0,0.0,no_tail,True,True
23052,63922891101,2026-08-20 06:38:21.640,1,7711.25,1,True,36.49531960906157,27.76489090638005,11.854510946385874,7.873869,-0.61771,3.0,1.0,tail_1,True,False
23055,63922891120,2026-08-20 06:38:40.984,1,7710.0,2,False,25.48744893918431,2.931289344025884,-0.1332315457675443,6.12188,4.375316,3.0,1.0,tail_1,True,True
23079,63922891262,2026-08-20 06:41:02.996,-1,7707.75,1,True,31.051136756536245,54.11506214892702,9.798034591454881,1.815643,-0.395544,4.0,0.0,no_tail,True,False
23108,63922891504,2026-08-20 06:45:04.316,1,7713.25,5,True,35.28811154533861,46.56066921620138,8.266772404071983,4.66168,-0.391039,4.0,0.0,no_tail,True,False
23113,63922891538,2026-08-20 06:45:38.700,1,7712.25,1,False,21.076330113091927,18.462033996875526,-1.9208277198910744,2.970088,3.496126,4.0,0.0,no_tail,True,False
23126,63922891619,2026-08-20 06:46:59.644,1,7711.5,1,False,-0.5137383882310858,-1.765526096033705,1.7527039356462666,0.160084,-0.066672,-1.0,0.0,no_tail,True,False
23145,63922891788,2026-08-20 06:49:48.024,-1,7709.5,5,True,32.791307988063636,47.669385181829306,3.721047938408089,3.101305,3.110655,3.0,1.0,tail_1,True,True
23150,63922891818,2026-08-20 06:50:18.640,-1,7709.5,1,False,24.344342204305143,32.7105779990153,-0.5957782388966614,1.918399,2.951764,4.0,0.0,no_tail,True,True
23152,63922891833,2026-08-20 06:50:33.140,-1,7709.0,1,False,7.728808453615045,-1.1227771430326108,5.3671462867127495,1.826492,1.150014,3.0,1.0,tail_1,True,True
23224,63922892352,2026-08-20 06:59:12.904,-1,7704.25,1,True,37.640415451464634,51.50099990043195,11.574861975065806,4.930616,0.475407,2.0,2.0,tail_2_3,True,True
23233,63922892420,2026-08-20 07:00:20.584,-1,7705.0,1,False,19.434879807266825,18.936547753135056,-1.4633978824846088,3.000008,4.614627,2.0,2.0,tail_2_3,True,False
23241,63922892472,2026-08-20 07:01:12.024,-1,7703.75,1,False,3.5586034040778607,1.5153873001052216,9.331749976037953,1.401458,-0.825765,3.0,1.0,tail_1,True,False
23246,63922892505,2026-08-20 07:01:45.592,-1,7704.75,1,False,9.331749976037953,13.369546762243573,0.9062672507558966,1.049115,3.321329,2.0,2.0,tail_2_3,True,True
23248,63922892523,2026-08-20 07:02:03.348,-1,7704.25,1,False,9.331749976037953,13.369546762243573,5.256945213381289,1.098305,1.528839,2.0,2.0,tail_2_3,True,True
23250,63922892540,2026-08-20 07:02:20.232,-1,7704.75,1,True,8.971877329111331,12.334020232780919,4.139545238588674,1.006531,3.604284,1.0,3.0,tail_2_3,True,True
23252,63922892558,2026-08-20 07:02:38.324,-1,7704.0,1,True,5.256945213381289,5.926910705630786,5.368812253713498,1.081341,0.829253,3.0,1.0,tail_1,True,True
23254,63922892567,2026-08-20 07:02:47.688,-1,7704.0,1,True,6.64146131799049,8.846762263285955,8.591721929278393,1.199248,1.112278,1.0,3.0,tail_2_3,True,True
23287,63922892792,2026-08-20 07:06:32.552,-1,7700.75,3,True,32.27497748513629,37.862304116955436,4.256182206354824,5.112945,3.88929,-0.0,4.0,tail_ge4,True,False
23295,63922892849,2026-08-20 07:07:29.528,-1,7701.25,1,False,4.256182206354824,-12.396342184083291,1.7189686068980312,1.967825,4.93411,-0.0,4.0,tail_ge4,True,True
23327,63922893087,2026-08-20 07:11:27.004,1,7703.0,3,True,24.528731520485785,38.142688997970566,4.67365111498964,2.596724,2.077177,3.0,1.0,tail_1,True,False
23339,63922893189,2026-08-20 07:13:09.724,-1,7700.5,2,False,12.78468417213979,27.978670059702015,11.11117009324188,0.144084,-0.633017,4.0,0.0,no_tail,True,False
23341,63922893202,2026-08-20 07:13:22.128,-1,7701.25,1,True,12.78468417213979,27.978670059702015,7.495241075463536,0.288,2.531767,1.0,3.0,tail_2_3,True,True
23343,63922893217,2026-08-20 07:13:37.544,-1,7701.5,1,True,12.78468417213979,27.978670059702015,2.6391617574528357,0.284542,3.569309,2.0,2.0,tail_2_3,True,True
23345,63922893235,2026-08-20 07:13:55.056,-1,7701.75,1,True,12.78468417213979,27.978670059702015,-0.4109946756984042,0.166106,4.489393,3.0,1.0,tail_1,True,True
23406,63922893760,2026-08-20 07:22:40.136,1,7698.5,1,True,21.56776402086378,36.36728716517919,-0.4897523950740736,0.854735,3.228304,4.0,0.0,no_tail,True,True
23460,63922894200,2026-08-20 07:30:00.072,-1,7700.5,3,True,24.065220370426793,41.02231239642106,8.943924013681782,1.586636,0.938079,3.0,1.0,tail_1,True,True
23462,63922894210,2026-08-20 07:30:10.116,-1,7700.0,1,True,24.065220370426793,41.02231239642106,10.509949466240151,1.736073,-0.671155,2.0,2.0,tail_2_3,True,True
23466,63922894247,2026-08-20 07:30:47.180,-1,7700.25,2,True,20.646074634938454,34.16641191211193,10.532620541452463,2.078335,1.265893,-0.0,4.0,tail_ge4,True,False
23468,63922894253,2026-08-20 07:30:53.792,-1,7700.5,1,True,15.951348719687479,23.76568532114289,4.756358332196046,1.86106,2.363095,3.0,1.0,tail_1,True,True
23470,63922894275,2026-08-20 07:31:15.544,-1,7700.5,1,True,15.951348719687479,23.76568532114289,3.7637986625654496,1.669702,2.452822,3.0,1.0,tail_1,True,True
23482,63922894341,2026-08-20 07:32:21.712,1,7701.75,2,True,19.01545349011969,34.811507172116954,7.132162049580891,0.733425,4.309892,-1.0,5.0,tail_ge4,True,True
23539,63922894922,2026-08-20 07:42:02.336,1,7705.25,2,True,26.708309630972753,28.76455537653876,4.254738705427819,4.305865,3.210509,3.0,1.0,tail_1,True,True
23580,63922895547,2026-08-20 07:52:27.032,-1,7706.5,2,True,21.02056963184182,43.77483224832762,6.1918399833217865,0.54265,2.421441,2.0,2.0,tail_2_3,True,False
23589,63922895670,2026-08-20 07:54:30.048,1,7708.0,3,True,19.734534650718942,35.599481680420276,5.11389086121415,0.970847,3.201576,1.0,3.0,tail_2_3,True,False
23596,63922895762,2026-08-20 07:56:02.308,-1,7706.5,1,False,9.811683519430078,22.495815444993923,5.802629708894294,0.104893,1.609673,3.0,1.0,tail_1,True,True
23604,63922895841,2026-08-20 07:57:21.260,-1,7705.75,1,True,21.413456325114495,37.254973160175496,10.314264696623884,1.589844,0.692293,2.0,2.0,tail_2_3,True,True
23611,63922895892,2026-08-20 07:58:12.828,-1,7705.5,2,True,17.911870105646955,27.705461259267818,6.53282569947925,2.099105,1.293269,4.0,0.0,no_tail,True,True
23662,63922896199,2026-08-20 08:03:19.676,1,7716.25,3,True,29.639818502606257,19.04549314631714,12.64140322250544,7.088479,0.017272,2.0,2.0,tail_2_3,True,False
23665,63922896220,2026-08-20 08:03:40.056,1,7715.0,2,True,25.115555154240212,14.766536117482085,-1.5325638760904945,5.437179,4.937007,4.0,0.0,no_tail,True,True
23667,63922896226,2026-08-20 08:03:46.300,1,7715.25,1,False,25.115555154240212,14.766536117482085,-0.5485712273664681,4.5758,3.905711,3.0,1.0,tail_1,True,True
23738,63922896811,2026-08-20 08:13:31.524,-1,7703.5,5,True,34.78662647910376,30.929872600498125,6.726165361444183,7.608117,1.545985,3.0,1.0,tail_1,True,False
23752,63922896962,2026-08-20 08:16:02.692,-1,7704.5,1,False,5.299364034361509,3.596575760689829,6.575049214510174,1.481853,3.568635,-0.0,4.0,tail_ge4,True,True
23757,63922897027,2026-08-20 08:17:07.116,-1,7703.75,2,True,12.99926431538392,19.00118084862036,6.280997034856506,1.68553,1.397977,4.0,0.0,no_tail,True,False
23759,63922897048,2026-08-20 08:17:28.732,-1,7704.0,1,True,12.99926431538392,19.00118084862036,4.4613313164765165,1.518458,2.485022,3.0,1.0,tail_1,True,True
23893,63922898964,2026-08-20 08:49:24.020,-1,7694.0,4,True,37.29541262205554,43.5913712646592,11.62470983578168,6.744617,-0.519298,3.0,1.0,tail_1,True,True
23895,63922898986,2026-08-20 08:49:46.060,-1,7694.5,1,True,35.13078102914995,38.93492948239119,7.979575286505821,5.906752,1.675957,2.0,2.0,tail_2_3,True,True
23899,63922899061,2026-08-20 08:51:01.388,-1,7693.75,1,True,23.882101979728915,14.53535383995822,14.697439969877523,5.239499,-0.210717,-0.0,4.0,tail_ge4,True,False
23914,63922899426,2026-08-20 08:57:06.024,1,7697.0,1,False,13.629723558530308,31.50057808925349,14.526405687786504,0.209711,-0.135708,0.0,4.0,tail_ge4,True,False
23916,63922899521,2026-08-20 08:58:41.968,1,7696.5,1,True,14.526405687786504,28.97031702107866,7.839573003359238,0.382106,2.06773,1.0,3.0,tail_2_3,True,False
23920,63922899586,2026-08-20 08:59:46.500,1,7696.0,1,True,14.526405687786504,28.97031702107866,-0.7461016628595243,0.20597,3.986794,3.0,1.0,tail_1,True,True
23927,63922899695,2026-08-20 09:01:35.464,-1,7694.25,2,True,13.843676558514844,27.055158155458756,9.266055013744941,0.640051,-0.170971,4.0,0.0,no_tail,True,False
23935,63922899858,2026-08-20 09:04:18.448,1,7697.25,3,True,18.005819896622494,34.409843454374375,8.507752521284484,0.792814,-0.492129,4.0,0.0,no_tail,True,False
23945,63922899993,2026-08-20 09:06:33.548,-1,7694.25,1,False,11.45933739612041,24.742518685508195,9.07657069783721,0.331378,-0.718221,3.0,1.0,tail_1,True,False
23947,63922900067,2026-08-20 09:07:47.860,-1,7694.25,1,True,11.45933739612041,24.742518685508195,10.574556924216974,0.611336,-0.39156,3.0,1.0,tail_1,True,False
23958,63922900259,2026-08-20 09:10:59.472,1,7696.75,2,True,17.319079925965735,32.764414250867276,6.015551516067429,1.058252,2.161506,3.0,1.0,tail_1,True,True
24030,63922902801,2026-08-20 09:53:21.880,1,7701.0,2,True,31.521400072417567,32.1524828859548,9.9352143030915,6.138396,1.839315,0.0,4.0,tail_ge4,True,False
